Delta = 1.755e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.36741e-03       4.82068e-03       3.85184e-03
    2  2.00e-06      6.39649e-03       7.50145e-03       6.76481e-03
    3  3.00e-06      9.18188e-03       1.38041e-02       1.07226e-02
    4  4.00e-06      1.10992e-02       1.59817e-02       1.27267e-02
    5  5.00e-06      1.52425e-02       2.29507e-02       1.78119e-02
    6  6.00e-06      1.76928e-02       2.54767e-02       2.02875e-02
    7  7.00e-06      2.09197e-02       3.15674e-02       2.44689e-02
    8  8.00e-06      2.47112e-02       3.50434e-02       2.81552e-02
    9  9.00e-06      2.56706e-02       4.01840e-02       3.05084e-02
   10  1.00e-05      2.80549e-02       3.32983e-02       2.98027e-02
   11  1.10e-05      3.16484e-02       3.91084e-02       3.41350e-02
   12  1.20e-05      3.47862e-02       5.22838e-02       4.06187e-02
   13  1.30e-05      3.50490e-02       5.45983e-02       4.15654e-02
   14  1.40e-05      3.68960e-02       4.86100e-02       4.08007e-02
   15  1.50e-05      3.93422e-02       5.94543e-02       4.60462e-02
   16  1.60e-05      4.30590e-02       6.11169e-02       4.90783e-02
   17  1.70e-05      4.40132e-02       7.12141e-02       5.30801e-02
   18  1.80e-05      4.64885e-02       8.02594e-02       5.77455e-02
   19  1.90e-05      5.28558e-02       8.35783e-02       6.30967e-02
   20  2.00e-05      5.75643e-02       8.25253e-02       6.58846e-02
   21  2.10e-05      6.14939e-02       8.11630e-02       6.80502e-02
   22  2.20e-05      6.50662e-02       9.58903e-02       7.53409e-02
   23  2.30e-05      6.92001e-02       1.02544e-01       8.03148e-02
   24  2.40e-05      7.20910e-02       8.44185e-02       7.62002e-02
   25  2.50e-05      7.32333e-02       9.43072e-02       8.02579e-02
   26  2.60e-05      7.71598e-02       1.20126e-01       9.14819e-02
   27  2.70e-05      8.16487e-02       1.12315e-01       9.18709e-02
   28  2.80e-05      8.29589e-02       1.16021e-01       9.39795e-02
   29  2.90e-05      9.38903e-02       1.29904e-01       1.05895e-01
   30  3.00e-05      9.72948e-02       9.14176e-02       9.53357e-02
   31  3.10e-05      9.95432e-02       1.18153e-01       1.05746e-01
   32  3.20e-05      1.08248e-01       1.20449e-01       1.12315e-01
   33  3.30e-05      1.10379e-01       1.10719e-01       1.10492e-01
   34  3.40e-05      1.17724e-01       1.30332e-01       1.21926e-01
   35  3.50e-05      1.20179e-01       1.21345e-01       1.20568e-01
   36  3.60e-05      1.23011e-01       1.34974e-01       1.26999e-01
   37  3.70e-05      1.24519e-01       1.23121e-01       1.24053e-01
   38  3.80e-05      1.28022e-01       1.59018e-01       1.38354e-01
   39  3.90e-05      1.34528e-01       1.45696e-01       1.38251e-01
   40  4.00e-05      1.38939e-01       1.35819e-01       1.37899e-01
   41  4.10e-05      1.43789e-01       1.48319e-01       1.45299e-01
   42  4.20e-05      1.43234e-01       1.37016e-01       1.41161e-01
   43  4.30e-05      1.50997e-01       1.72503e-01       1.58166e-01
   44  4.40e-05      1.54838e-01       1.54947e-01       1.54875e-01
   45  4.50e-05      1.55120e-01       1.67776e-01       1.59339e-01
   46  4.60e-05      1.60827e-01       1.41189e-01       1.54281e-01
   47  4.70e-05      1.63466e-01       1.79252e-01       1.68728e-01
   48  4.80e-05      1.64689e-01       1.40801e-01       1.56726e-01
   49  4.90e-05      1.61022e-01       1.45737e-01       1.55927e-01
   50  5.00e-05      1.63261e-01       1.62484e-01       1.63002e-01
   51  5.10e-05      1.66374e-01       1.26523e-01       1.53090e-01
   52  5.20e-05      1.69656e-01       1.47856e-01       1.62390e-01
   53  5.30e-05      1.70901e-01       1.67330e-01       1.69711e-01
   54  5.40e-05      1.76798e-01       1.53146e-01       1.68914e-01
   55  5.50e-05      1.83268e-01       1.58275e-01       1.74937e-01
   56  5.60e-05      1.91393e-01       1.60495e-01       1.81094e-01
   57  5.70e-05      2.00404e-01       1.45386e-01       1.82065e-01
   58  5.80e-05      2.04031e-01       1.80890e-01       1.96317e-01
   59  5.90e-05      2.06254e-01       1.54787e-01       1.89098e-01
   60  6.00e-05      2.04557e-01       1.81670e-01       1.96928e-01
   61  6.10e-05      2.03354e-01       1.57256e-01       1.87988e-01
   62  6.20e-05      2.12509e-01       1.70599e-01       1.98539e-01
   63  6.30e-05      2.10488e-01       1.84391e-01       2.01789e-01
   64  6.40e-05      2.12367e-01       2.12207e-01       2.12314e-01
   65  6.50e-05      2.13899e-01       1.89996e-01       2.05932e-01
   66  6.60e-05      2.13964e-01       1.70859e-01       1.99596e-01
   67  6.70e-05      2.16771e-01       2.38392e-01       2.23978e-01
   68  6.80e-05      2.17841e-01       1.94562e-01       2.10081e-01
   69  6.90e-05      2.21526e-01       2.37663e-01       2.26905e-01
   70  7.00e-05      2.25791e-01       2.32147e-01       2.27910e-01
   71  7.10e-05      2.29061e-01       2.13764e-01       2.23962e-01
   72  7.20e-05      2.29547e-01       2.26061e-01       2.28385e-01
   73  7.30e-05      2.28846e-01       2.11008e-01       2.22900e-01
   74  7.40e-05      2.34527e-01       2.33076e-01       2.34044e-01
   75  7.50e-05      2.34459e-01       2.25120e-01       2.31346e-01
   76  7.60e-05      2.37748e-01       2.54756e-01       2.43418e-01
   77  7.70e-05      2.40401e-01       2.13472e-01       2.31425e-01
   78  7.80e-05      2.43543e-01       2.47968e-01       2.45018e-01
   79  7.90e-05      2.46324e-01       2.00310e-01       2.30986e-01
   80  8.00e-05      2.54858e-01       2.18053e-01       2.42590e-01
   81  8.10e-05      2.56537e-01       2.34992e-01       2.49355e-01
   82  8.20e-05      2.61883e-01       2.53002e-01       2.58923e-01
   83  8.30e-05      2.63662e-01       2.28818e-01       2.52047e-01
   84  8.40e-05      2.68793e-01       2.15511e-01       2.51033e-01
   85  8.50e-05      2.73658e-01       2.24424e-01       2.57246e-01
   86  8.60e-05      2.72509e-01       2.29582e-01       2.58200e-01
   87  8.70e-05      2.82608e-01       2.41783e-01       2.69000e-01
   88  8.80e-05      2.85525e-01       2.45279e-01       2.72110e-01
   89  8.90e-05      2.91666e-01       2.45624e-01       2.76318e-01
   90  9.00e-05      2.91825e-01       2.46540e-01       2.76730e-01
   91  9.10e-05      2.92635e-01       2.65162e-01       2.83477e-01
   92  9.20e-05      2.95895e-01       2.36113e-01       2.75968e-01
   93  9.30e-05      2.92437e-01       2.15640e-01       2.66838e-01
   94  9.40e-05      2.92622e-01       2.46971e-01       2.77405e-01
   95  9.50e-05      2.90326e-01       2.21876e-01       2.67509e-01
   96  9.60e-05      2.93937e-01       2.36733e-01       2.74869e-01
   97  9.70e-05      2.97342e-01       2.53481e-01       2.82722e-01
   98  9.80e-05      3.04135e-01       2.76032e-01       2.94767e-01
   99  9.90e-05      3.08828e-01       2.19288e-01       2.78981e-01
  100  1.00e-04      3.12170e-01       2.89958e-01       3.04766e-01
  101  1.01e-04      3.21556e-01       2.33183e-01       2.92099e-01
  102  1.02e-04      3.22492e-01       2.97215e-01       3.14066e-01
  103  1.03e-04      3.21831e-01       2.34640e-01       2.92767e-01
  104  1.04e-04      3.10881e-01       2.73542e-01       2.98435e-01
  105  1.05e-04      3.20875e-01       2.70760e-01       3.04170e-01
  106  1.06e-04      3.27170e-01       2.36053e-01       2.96798e-01
  107  1.07e-04      3.33660e-01       2.22910e-01       2.96744e-01
  108  1.08e-04      3.29064e-01       2.72831e-01       3.10320e-01
  109  1.09e-04      3.32799e-01       2.41843e-01       3.02480e-01
  110  1.10e-04      3.43840e-01       2.54995e-01       3.14225e-01
  111  1.11e-04      3.51658e-01       2.48924e-01       3.17413e-01
  112  1.12e-04      3.48365e-01       2.62036e-01       3.19589e-01
  113  1.13e-04      3.61892e-01       2.50114e-01       3.24633e-01
  114  1.14e-04      3.67451e-01       2.50061e-01       3.28321e-01
  115  1.15e-04      3.71474e-01       2.57789e-01       3.33579e-01
  116  1.16e-04      3.75653e-01       2.71602e-01       3.40969e-01
  117  1.17e-04      3.84258e-01       2.34474e-01       3.34330e-01
  118  1.18e-04      3.88392e-01       2.39697e-01       3.38827e-01
  119  1.19e-04      3.98018e-01       1.96484e-01       3.30840e-01
  120  1.20e-04      3.97558e-01       2.65024e-01       3.53380e-01
  121  1.21e-04      4.05906e-01       2.75711e-01       3.62508e-01
  122  1.22e-04      4.01133e-01       2.79553e-01       3.60606e-01
  123  1.23e-04      4.12590e-01       3.00221e-01       3.75134e-01
  124  1.24e-04      4.15297e-01       2.58033e-01       3.62876e-01
  125  1.25e-04      4.20229e-01       2.67950e-01       3.69469e-01
  126  1.26e-04      4.25166e-01       2.60592e-01       3.70308e-01
  127  1.27e-04      4.27171e-01       2.76151e-01       3.76831e-01
  128  1.28e-04      4.36074e-01       2.36149e-01       3.69432e-01
  129  1.29e-04      4.39145e-01       2.57956e-01       3.78748e-01
  130  1.30e-04      4.43006e-01       2.33210e-01       3.73074e-01
  131  1.31e-04      4.45680e-01       3.08629e-01       3.99997e-01
  132  1.32e-04      4.43937e-01       3.18128e-01       4.02001e-01
  133  1.33e-04      4.51053e-01       2.74138e-01       3.92081e-01
  134  1.34e-04      4.55236e-01       3.08452e-01       4.06308e-01
  135  1.35e-04      4.64515e-01       2.78282e-01       4.02437e-01
  136  1.36e-04      4.58222e-01       2.74578e-01       3.97007e-01
  137  1.37e-04      4.54510e-01       2.84057e-01       3.97693e-01
  138  1.38e-04      4.62686e-01       2.68675e-01       3.98016e-01
  139  1.39e-04      4.66854e-01       3.04856e-01       4.12854e-01
  140  1.40e-04      4.68940e-01       2.68269e-01       4.02050e-01
  141  1.41e-04      4.78256e-01       3.25955e-01       4.27489e-01
  142  1.42e-04      4.84193e-01       2.75648e-01       4.14678e-01
  143  1.43e-04      4.91551e-01       3.32636e-01       4.38579e-01
  144  1.44e-04      4.96537e-01       2.91403e-01       4.28159e-01
  145  1.45e-04      4.96361e-01       3.46081e-01       4.46268e-01
  146  1.46e-04      4.93110e-01       2.77390e-01       4.21203e-01
  147  1.47e-04      4.88157e-01       3.35895e-01       4.37403e-01
  148  1.48e-04      4.94332e-01       2.32368e-01       4.07011e-01
  149  1.49e-04      4.97306e-01       2.72662e-01       4.22425e-01
  150  1.50e-04      5.05373e-01       3.34348e-01       4.48365e-01
  151  1.51e-04      5.14727e-01       2.60566e-01       4.30007e-01
  152  1.52e-04      5.16913e-01       3.22990e-01       4.52272e-01
  153  1.53e-04      5.20302e-01       3.09206e-01       4.49936e-01
  154  1.54e-04      5.15298e-01       3.14814e-01       4.48470e-01
  155  1.55e-04      5.22805e-01       3.13567e-01       4.53059e-01
  156  1.56e-04      5.21000e-01       2.84325e-01       4.42108e-01
  157  1.57e-04      5.19759e-01       2.83613e-01       4.41044e-01
  158  1.58e-04      5.27113e-01       2.94393e-01       4.49539e-01
  159  1.59e-04      5.42916e-01       2.94222e-01       4.60018e-01
  160  1.60e-04      5.34762e-01       2.77405e-01       4.48977e-01
  161  1.61e-04      5.34742e-01       2.93232e-01       4.54239e-01
  162  1.62e-04      5.32268e-01       2.71789e-01       4.45441e-01
  163  1.63e-04      5.40238e-01       3.58157e-01       4.79544e-01
  164  1.64e-04      5.43742e-01       2.83259e-01       4.56915e-01
  165  1.65e-04      5.52605e-01       3.51500e-01       4.85570e-01
  166  1.66e-04      5.57282e-01       3.36544e-01       4.83702e-01
  167  1.67e-04      5.63394e-01       2.82385e-01       4.69724e-01
  168  1.68e-04      5.72390e-01       3.55378e-01       5.00052e-01
  169  1.69e-04      5.71072e-01       3.19327e-01       4.87157e-01
  170  1.70e-04      5.76262e-01       2.99656e-01       4.84060e-01
  171  1.71e-04      5.80845e-01       3.64425e-01       5.08705e-01
  172  1.72e-04      5.81263e-01       3.24407e-01       4.95644e-01
  173  1.73e-04      5.79036e-01       2.83303e-01       4.80458e-01
  174  1.74e-04      5.79063e-01       3.47985e-01       5.02037e-01
  175  1.75e-04      5.77969e-01       2.69275e-01       4.75071e-01
  176  1.76e-04      5.86879e-01       3.15824e-01       4.96527e-01
  177  1.77e-04      5.86942e-01       3.48065e-01       5.07316e-01
  178  1.78e-04      5.80248e-01       3.02962e-01       4.87820e-01
  179  1.79e-04      5.85542e-01       4.07816e-01       5.26300e-01
  180  1.80e-04      5.87996e-01       3.18960e-01       4.98317e-01
  181  1.81e-04      5.91519e-01       2.95145e-01       4.92728e-01
  182  1.82e-04      5.96357e-01       3.49313e-01       5.14009e-01
  183  1.83e-04      5.98348e-01       3.41876e-01       5.12857e-01
  184  1.84e-04      6.04634e-01       3.26260e-01       5.11843e-01
  185  1.85e-04      6.09458e-01       3.51919e-01       5.23612e-01
  186  1.86e-04      6.16173e-01       3.16166e-01       5.16170e-01
  187  1.87e-04      6.17824e-01       3.36591e-01       5.24080e-01
  188  1.88e-04      6.13836e-01       3.69901e-01       5.32524e-01
  189  1.89e-04      6.13972e-01       2.78938e-01       5.02294e-01
  190  1.90e-04      6.12536e-01       3.59016e-01       5.28029e-01
  191  1.91e-04      6.18873e-01       3.17277e-01       5.18341e-01
  192  1.92e-04      6.19870e-01       2.83768e-01       5.07836e-01
  193  1.93e-04      6.34475e-01       3.09665e-01       5.26205e-01
  194  1.94e-04      6.51517e-01       3.06836e-01       5.36623e-01
  195  1.95e-04      6.55857e-01       3.06980e-01       5.39565e-01
  196  1.96e-04      6.54942e-01       3.45226e-01       5.51703e-01
  197  1.97e-04      6.65093e-01       3.44469e-01       5.58219e-01
  198  1.98e-04      6.73467e-01       3.23940e-01       5.56958e-01
  199  1.99e-04      6.80921e-01       3.12998e-01       5.58280e-01
  200  2.00e-04      6.87755e-01       3.07354e-01       5.60955e-01
  201  2.01e-04      6.92186e-01       3.73955e-01       5.86109e-01
  202  2.02e-04      6.98978e-01       3.09728e-01       5.69228e-01
  203  2.03e-04      7.01364e-01       3.20833e-01       5.74520e-01
  204  2.04e-04      6.97756e-01       3.31105e-01       5.75539e-01
  205  2.05e-04      7.09660e-01       2.83524e-01       5.67614e-01
  206  2.06e-04      7.16275e-01       3.41528e-01       5.91359e-01
  207  2.07e-04      7.11576e-01       2.95801e-01       5.72984e-01
  208  2.08e-04      7.24767e-01       3.35448e-01       5.94994e-01
  209  2.09e-04      7.31075e-01       3.16649e-01       5.92933e-01
  210  2.10e-04      7.28707e-01       2.99275e-01       5.85563e-01
  211  2.11e-04      7.40161e-01       3.38423e-01       6.06248e-01
  212  2.12e-04      7.45720e-01       3.32607e-01       6.08015e-01
  213  2.13e-04      7.43542e-01       3.16292e-01       6.01125e-01
  214  2.14e-04      7.49367e-01       2.82817e-01       5.93851e-01
  215  2.15e-04      7.75611e-01       2.85540e-01       6.12254e-01
  216  2.16e-04      7.87465e-01       3.40125e-01       6.38352e-01
