Delta = -3.789e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  5.00e-06      1.11321e-01       1.42948e-01       1.21864e-01
    2  1.00e-05      2.35789e-01       2.45849e-01       2.39142e-01
    3  1.50e-05      3.50170e-01       2.34415e-01       3.11585e-01
    4  2.00e-05      4.29014e-01       3.10336e-01       3.89455e-01
    5  2.50e-05      5.11074e-01       3.00359e-01       4.40835e-01
    6  3.00e-05      5.88461e-01       4.23627e-01       5.33516e-01
    7  3.50e-05      6.88402e-01       3.90716e-01       5.89173e-01
    8  4.00e-05      8.35853e-01       4.09919e-01       6.93875e-01
    9  4.50e-05      9.60146e-01       3.60270e-01       7.60188e-01
   10  5.00e-05      1.05915e+00       3.74617e-01       8.30971e-01
   11  5.50e-05      1.21077e+00       4.01688e-01       9.41073e-01
   12  6.00e-05      1.30476e+00       4.38518e-01       1.01601e+00
   13  6.50e-05      1.45024e+00       2.95630e-01       1.06537e+00
   14  7.00e-05      1.68615e+00       4.26823e-01       1.26637e+00
   15  7.50e-05      1.68341e+00       3.72828e-01       1.24655e+00
   16  8.00e-05      1.72625e+00       2.96610e-01       1.24971e+00
   17  8.50e-05      1.78104e+00       4.16834e-01       1.32631e+00
   18  9.00e-05      1.88878e+00       2.95820e-01       1.35779e+00
   19  9.50e-05      1.99112e+00       3.51016e-01       1.44442e+00
   20  1.00e-04      2.16596e+00       3.16273e-01       1.54940e+00
   21  1.05e-04      2.22642e+00       2.91220e-01       1.58135e+00
   22  1.10e-04      2.27918e+00       2.90069e-01       1.61614e+00
   23  1.15e-04      2.30459e+00       3.19699e-01       1.64296e+00
   24  1.20e-04      2.38006e+00       3.44742e-01       1.70162e+00
   25  1.25e-04      2.45190e+00       3.58535e-01       1.75411e+00
   26  1.30e-04      2.58364e+00       2.77012e-01       1.81477e+00
   27  1.35e-04      2.66456e+00       3.08487e-01       1.87920e+00
   28  1.40e-04      2.72415e+00       3.11260e-01       1.91985e+00
   29  1.45e-04      2.63514e+00       3.80702e-01       1.88366e+00
   30  1.50e-04      2.74455e+00       3.24248e-01       1.93778e+00
   31  1.55e-04      2.80459e+00       3.79546e-01       1.99624e+00
   32  1.60e-04      2.92794e+00       3.22679e-01       2.05952e+00
   33  1.65e-04      2.99633e+00       3.56187e-01       2.11628e+00
   34  1.70e-04      3.14136e+00       3.14440e-01       2.19905e+00
