Delta = -8.947e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-05      3.11716e-02       4.72530e-02       3.65321e-02
    2  2.00e-05      6.54761e-02       8.48741e-02       7.19421e-02
    3  3.00e-05      1.03076e-01       1.29915e-01       1.12022e-01
    4  4.00e-05      1.37233e-01       1.71545e-01       1.48671e-01
    5  5.00e-05      1.77361e-01       2.31962e-01       1.95561e-01
    6  6.00e-05      2.04999e-01       2.00699e-01       2.03565e-01
    7  7.00e-05      2.26526e-01       2.13738e-01       2.22263e-01
    8  8.00e-05      2.70618e-01       2.14459e-01       2.51899e-01
    9  9.00e-05      3.08778e-01       2.29829e-01       2.82462e-01
   10  1.00e-04      3.56608e-01       2.32067e-01       3.15095e-01
   11  1.10e-04      4.06708e-01       2.39905e-01       3.51107e-01
   12  1.20e-04      4.47428e-01       2.58995e-01       3.84617e-01
   13  1.30e-04      4.48096e-01       2.50559e-01       3.82250e-01
   14  1.40e-04      4.90089e-01       3.05682e-01       4.28620e-01
   15  1.50e-04      5.34003e-01       2.59052e-01       4.42352e-01
   16  1.60e-04      5.70563e-01       2.87633e-01       4.76253e-01
   17  1.70e-04      6.35186e-01       2.82080e-01       5.17484e-01
   18  1.80e-04      6.48252e-01       2.81295e-01       5.25933e-01
   19  1.90e-04      7.03742e-01       3.10712e-01       5.72732e-01
   20  2.00e-04      7.40086e-01       2.73014e-01       5.84396e-01
   21  2.10e-04      7.88380e-01       3.00380e-01       6.25713e-01
   22  2.20e-04      8.06772e-01       3.29982e-01       6.47842e-01
   23  2.30e-04      8.20099e-01       2.71969e-01       6.37389e-01
   24  2.40e-04      8.36584e-01       3.57747e-01       6.76972e-01
   25  2.50e-04      8.53570e-01       2.92330e-01       6.66490e-01
   26  2.60e-04      8.81671e-01       2.99130e-01       6.87491e-01
   27  2.70e-04      9.21910e-01       3.13654e-01       7.19158e-01
   28  2.80e-04      9.70087e-01       2.93877e-01       7.44683e-01
   29  2.90e-04      9.90949e-01       2.84212e-01       7.55370e-01
   30  3.00e-04      1.01026e+00       2.61480e-01       7.60669e-01
   31  3.10e-04      1.04240e+00       2.75073e-01       7.86622e-01
   32  3.20e-04      1.06167e+00       2.86058e-01       8.03134e-01
   33  3.30e-04      1.10069e+00       2.71615e-01       8.24330e-01
   34  3.40e-04      1.12592e+00       3.55565e-01       8.69136e-01
   35  3.50e-04      1.15540e+00       2.88252e-01       8.66348e-01
   36  3.60e-04      1.15535e+00       3.90760e-01       9.00489e-01
   37  3.70e-04      1.19105e+00       3.57176e-01       9.13094e-01
   38  3.80e-04      1.21884e+00       2.70340e-01       9.02676e-01
   39  3.90e-04      1.24337e+00       2.89308e-01       9.25352e-01
   40  4.00e-04      1.29104e+00       2.52799e-01       9.44962e-01
   41  4.10e-04      1.34051e+00       2.72865e-01       9.84628e-01
   42  4.20e-04      1.35147e+00       2.86529e-01       9.96488e-01
   43  4.30e-04      1.39039e+00       2.76732e-01       1.01917e+00
   44  4.40e-04      1.41219e+00       2.97715e-01       1.04070e+00
   45  4.50e-04      1.44497e+00       3.03289e-01       1.06441e+00
   46  4.60e-04      1.49078e+00       3.20989e-01       1.10085e+00
   47  4.70e-04      1.55047e+00       3.45041e-01       1.14866e+00
   48  4.80e-04      1.57667e+00       2.96161e-01       1.14983e+00
   49  4.90e-04      1.59841e+00       3.09611e-01       1.16881e+00
   50  5.00e-04      1.65071e+00       2.67306e-01       1.18958e+00
   51  5.10e-04      1.66784e+00       2.62193e-01       1.19929e+00
   52  5.20e-04      1.70551e+00       2.96077e-01       1.23570e+00
   53  5.30e-04      1.67763e+00       3.42364e-01       1.23254e+00
   54  5.40e-04      1.75785e+00       3.04271e-01       1.27332e+00
   55  5.50e-04      1.76533e+00       2.47243e-01       1.25930e+00
   56  5.60e-04      1.87124e+00       2.88007e-01       1.34349e+00
   57  5.70e-04      1.94487e+00       2.40814e-01       1.37685e+00
   58  5.80e-04      2.04479e+00       2.38150e-01       1.44257e+00
   59  5.90e-04      2.08991e+00       2.40558e-01       1.47346e+00
   60  6.00e-04      2.13302e+00       2.70302e-01       1.51211e+00
   61  6.10e-04      2.19185e+00       2.55140e-01       1.54628e+00
   62  6.20e-04      2.24009e+00       2.80526e-01       1.58690e+00
   63  6.30e-04      2.25037e+00       2.63661e-01       1.58814e+00
   64  6.40e-04      2.33362e+00       3.26687e-01       1.66464e+00
   65  6.50e-04      2.44529e+00       2.85795e-01       1.72546e+00
   66  6.60e-04      2.44555e+00       3.40896e-01       1.74400e+00
   67  6.70e-04      2.45588e+00       2.97676e-01       1.73648e+00
   68  6.80e-04      2.48007e+00       3.32794e-01       1.76431e+00
   69  6.90e-04      2.57125e+00       3.13505e-01       1.81867e+00
   70  7.00e-04      2.65779e+00       3.26235e-01       1.88061e+00
   71  7.10e-04      2.69624e+00       3.06975e-01       1.89982e+00
   72  7.20e-04      2.70732e+00       2.91727e-01       1.90212e+00
   73  7.30e-04      2.71127e+00       2.61061e-01       1.89453e+00
   74  7.40e-04      2.71272e+00       2.67223e-01       1.89755e+00
   75  7.50e-04      2.67813e+00       3.22440e-01       1.89290e+00
   76  7.60e-04      2.68130e+00       2.57758e-01       1.87345e+00
   77  7.70e-04      2.79124e+00       3.47362e-01       1.97661e+00
   78  7.80e-04      2.78764e+00       3.37007e-01       1.97076e+00
   79  7.90e-04      2.80042e+00       3.75180e-01       1.99200e+00
   80  8.00e-04      2.88229e+00       3.92490e-01       2.05235e+00
   81  8.10e-04      2.90458e+00       3.45291e-01       2.05148e+00
   82  8.20e-04      2.90496e+00       3.31846e-01       2.04726e+00
   83  8.30e-04      2.91724e+00       3.37143e-01       2.05721e+00
   84  8.40e-04      2.89269e+00       3.81807e-01       2.05573e+00
   85  8.50e-04      2.83749e+00       3.46702e-01       2.00723e+00
   86  8.60e-04      2.91567e+00       3.08193e-01       2.04651e+00
   87  8.70e-04      2.88455e+00       3.02492e-01       2.02386e+00
   88  8.80e-04      2.97924e+00       2.91615e-01       2.08337e+00
   89  8.90e-04      2.96378e+00       2.75414e-01       2.06766e+00
   90  9.00e-04      2.98051e+00       3.29932e-01       2.09699e+00
   91  9.10e-04      2.97312e+00       3.31630e-01       2.09262e+00
   92  9.20e-04      2.90785e+00       3.10519e-01       2.04207e+00
   93  9.30e-04      2.96072e+00       3.08400e-01       2.07661e+00
   94  9.40e-04      3.00592e+00       3.09744e-01       2.10719e+00
   95  9.50e-04      3.05629e+00       2.62282e-01       2.12496e+00
   96  9.60e-04      3.09767e+00       3.41932e-01       2.17909e+00
   97  9.70e-04      3.10903e+00       3.14582e-01       2.17754e+00
   98  9.80e-04      3.12305e+00       3.19135e-01       2.18841e+00
   99  9.90e-04      3.16333e+00       3.30143e-01       2.21893e+00
  100  1.00e-03      3.10742e+00       3.61149e-01       2.19200e+00
  101  1.01e-03      3.16448e+00       2.57691e-01       2.19555e+00
  102  1.02e-03      3.23425e+00       2.92596e-01       2.25370e+00
  103  1.03e-03      3.30189e+00       3.04914e-01       2.30290e+00
  104  1.04e-03      3.36122e+00       2.82639e-01       2.33503e+00
  105  1.05e-03      3.36852e+00       2.86813e-01       2.34128e+00
  106  1.06e-03      3.30261e+00       2.38615e-01       2.28128e+00
  107  1.07e-03      3.35663e+00       2.87963e-01       2.33374e+00
  108  1.08e-03      3.37488e+00       2.12802e-01       2.32085e+00
  109  1.09e-03      3.38505e+00       2.56394e-01       2.34216e+00
  110  1.10e-03      3.45659e+00       2.50697e-01       2.38796e+00
  111  1.11e-03      3.43355e+00       2.65390e-01       2.37749e+00
  112  1.12e-03      3.53456e+00       2.53064e-01       2.44073e+00
  113  1.13e-03      3.53228e+00       3.08479e-01       2.45768e+00
  114  1.14e-03      3.57857e+00       2.85103e-01       2.48075e+00
  115  1.15e-03      3.69086e+00       2.81149e-01       2.55429e+00
  116  1.16e-03      3.73014e+00       2.74088e-01       2.57813e+00
  117  1.17e-03      3.74408e+00       3.15881e-01       2.60135e+00
  118  1.18e-03      3.69891e+00       2.96606e-01       2.56481e+00
  119  1.19e-03      3.74287e+00       2.52885e-01       2.57954e+00
  120  1.20e-03      3.67353e+00       2.87572e-01       2.54488e+00
  121  1.21e-03      3.69617e+00       3.01483e-01       2.56461e+00
  122  1.22e-03      3.77365e+00       2.80948e-01       2.60942e+00
  123  1.23e-03      3.85074e+00       3.33231e-01       2.67824e+00
  124  1.24e-03      3.82862e+00       3.26326e-01       2.66119e+00
  125  1.25e-03      3.91401e+00       2.92352e-01       2.70679e+00
  126  1.26e-03      3.96546e+00       3.04537e-01       2.74515e+00
  127  1.27e-03      4.05874e+00       2.85710e-01       2.80107e+00
  128  1.28e-03      4.12674e+00       2.75129e-01       2.84287e+00
  129  1.29e-03      4.16057e+00       3.29824e-01       2.88365e+00
  130  1.30e-03      4.19025e+00       3.02371e-01       2.89429e+00
  131  1.31e-03      4.22260e+00       3.34302e-01       2.92650e+00
  132  1.32e-03      4.22737e+00       3.38231e-01       2.93099e+00
  133  1.33e-03      4.23826e+00       3.30223e-01       2.93558e+00
  134  1.34e-03      4.22864e+00       2.99359e-01       2.91888e+00
  135  1.35e-03      4.29304e+00       3.04197e-01       2.96342e+00
  136  1.36e-03      4.26462e+00       2.86680e-01       2.93864e+00
  137  1.37e-03      4.28692e+00       3.32697e-01       2.96885e+00
  138  1.38e-03      4.32506e+00       3.09040e-01       2.98639e+00
  139  1.39e-03      4.29511e+00       3.04798e-01       2.96500e+00
  140  1.40e-03      4.36876e+00       3.20078e-01       3.01920e+00
  141  1.41e-03      4.41357e+00       3.29571e-01       3.05224e+00
  142  1.42e-03      4.41843e+00       3.26562e-01       3.05448e+00
  143  1.43e-03      4.41495e+00       3.23024e-01       3.05097e+00
  144  1.44e-03      4.45773e+00       2.82617e-01       3.06603e+00
  145  1.45e-03      4.45805e+00       2.85922e-01       3.06734e+00
  146  1.46e-03      4.51648e+00       2.90479e-01       3.10781e+00
  147  1.47e-03      4.56525e+00       3.63657e-01       3.16472e+00
  148  1.48e-03      4.55473e+00       3.51955e-01       3.15381e+00
  149  1.49e-03      4.63909e+00       3.03337e-01       3.19384e+00
