Delta = -4.053e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.15264e-02       1.91640e-02       1.40723e-02
    2  2.00e-06      2.28004e-02       4.30367e-02       2.95458e-02
    3  3.00e-06      3.58611e-02       6.22553e-02       4.46592e-02
    4  4.00e-06      4.78125e-02       7.34287e-02       5.63512e-02
    5  5.00e-06      5.42497e-02       8.46263e-02       6.43752e-02
    6  6.00e-06      6.13956e-02       8.88427e-02       7.05446e-02
    7  7.00e-06      6.95026e-02       1.01672e-01       8.02257e-02
    8  8.00e-06      8.16048e-02       1.34769e-01       9.93262e-02
    9  9.00e-06      9.40644e-02       1.37069e-01       1.08399e-01
   10  1.00e-05      1.03132e-01       1.42964e-01       1.16409e-01
   11  1.10e-05      1.25902e-01       1.65548e-01       1.39117e-01
   12  1.20e-05      1.37406e-01       1.77507e-01       1.50773e-01
   13  1.30e-05      1.54720e-01       1.47969e-01       1.52470e-01
   14  1.40e-05      1.59012e-01       1.88706e-01       1.68910e-01
   15  1.50e-05      1.71530e-01       2.09120e-01       1.84060e-01
   16  1.60e-05      1.79345e-01       1.77471e-01       1.78721e-01
   17  1.70e-05      1.90530e-01       1.83778e-01       1.88279e-01
   18  1.80e-05      2.04852e-01       1.61170e-01       1.90292e-01
   19  1.90e-05      2.08938e-01       1.59071e-01       1.92316e-01
   20  2.00e-05      2.15846e-01       1.95346e-01       2.09013e-01
   21  2.10e-05      2.25954e-01       2.07604e-01       2.19837e-01
   22  2.20e-05      2.33877e-01       2.24782e-01       2.30846e-01
   23  2.30e-05      2.38096e-01       2.24908e-01       2.33700e-01
   24  2.40e-05      2.71039e-01       2.23117e-01       2.55065e-01
   25  2.50e-05      2.76161e-01       2.30833e-01       2.61052e-01
   26  2.60e-05      2.90092e-01       2.56813e-01       2.78999e-01
   27  2.70e-05      3.06227e-01       2.53071e-01       2.88508e-01
   28  2.80e-05      3.15609e-01       2.40487e-01       2.90568e-01
   29  2.90e-05      3.33480e-01       2.24541e-01       2.97167e-01
   30  3.00e-05      3.37068e-01       2.68405e-01       3.14180e-01
   31  3.10e-05      3.50953e-01       2.56742e-01       3.19550e-01
   32  3.20e-05      3.58602e-01       2.56873e-01       3.24692e-01
   33  3.30e-05      3.57230e-01       2.40428e-01       3.18296e-01
   34  3.40e-05      3.62107e-01       2.53880e-01       3.26031e-01
   35  3.50e-05      3.61768e-01       2.82248e-01       3.35261e-01
   36  3.60e-05      3.63947e-01       2.70067e-01       3.32654e-01
   37  3.70e-05      3.79070e-01       3.37985e-01       3.65375e-01
   38  3.80e-05      4.02505e-01       2.25881e-01       3.43630e-01
   39  3.90e-05      4.07230e-01       2.48958e-01       3.54473e-01
   40  4.00e-05      4.04726e-01       2.21009e-01       3.43487e-01
   41  4.10e-05      4.20089e-01       2.75702e-01       3.71960e-01
   42  4.20e-05      4.34368e-01       2.76006e-01       3.81580e-01
   43  4.30e-05      4.39980e-01       2.02259e-01       3.60740e-01
   44  4.40e-05      4.64195e-01       2.93222e-01       4.07204e-01
   45  4.50e-05      4.74904e-01       2.85331e-01       4.11713e-01
   46  4.60e-05      4.89030e-01       2.55292e-01       4.11117e-01
   47  4.70e-05      5.12033e-01       2.18028e-01       4.14031e-01
   48  4.80e-05      5.36826e-01       2.38146e-01       4.37266e-01
   49  4.90e-05      5.60131e-01       2.20116e-01       4.46793e-01
   50  5.00e-05      5.82515e-01       2.36140e-01       4.67057e-01
   51  5.10e-05      5.88417e-01       2.39784e-01       4.72206e-01
   52  5.20e-05      5.91952e-01       2.08270e-01       4.64058e-01
   53  5.30e-05      6.27535e-01       2.30137e-01       4.95069e-01
   54  5.40e-05      6.26396e-01       2.94111e-01       5.15634e-01
   55  5.50e-05      6.30670e-01       2.49229e-01       5.03523e-01
   56  5.60e-05      6.43100e-01       2.65908e-01       5.17369e-01
   57  5.70e-05      6.39945e-01       2.60975e-01       5.13622e-01
   58  5.80e-05      6.61624e-01       2.96454e-01       5.39901e-01
   59  5.90e-05      6.56023e-01       3.22761e-01       5.44936e-01
   60  6.00e-05      6.72166e-01       2.79558e-01       5.41296e-01
   61  6.10e-05      6.98391e-01       3.00708e-01       5.65830e-01
   62  6.20e-05      7.02656e-01       2.84330e-01       5.63214e-01
   63  6.30e-05      7.15906e-01       3.08027e-01       5.79947e-01
   64  6.40e-05      7.26283e-01       3.00455e-01       5.84340e-01
   65  6.50e-05      7.42673e-01       3.52078e-01       6.12475e-01
   66  6.60e-05      7.67631e-01       2.81573e-01       6.05612e-01
   67  6.70e-05      7.41428e-01       3.69101e-01       6.17319e-01
   68  6.80e-05      7.57351e-01       3.05306e-01       6.06669e-01
   69  6.90e-05      7.67565e-01       2.90439e-01       6.08523e-01
   70  7.00e-05      8.01848e-01       2.49275e-01       6.17657e-01
   71  7.10e-05      8.28723e-01       2.97573e-01       6.51673e-01
   72  7.20e-05      8.45303e-01       2.68929e-01       6.53178e-01
   73  7.30e-05      8.46680e-01       3.15933e-01       6.69764e-01
   74  7.40e-05      8.50118e-01       3.28326e-01       6.76187e-01
