Delta = -4.000e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  5.00e-06      1.23580e-01       1.41628e-01       1.29596e-01
    2  1.00e-05      2.25769e-01       1.92407e-01       2.14649e-01
    3  1.50e-05      3.14341e-01       2.63826e-01       2.97503e-01
    4  2.00e-05      4.17960e-01       3.64758e-01       4.00226e-01
    5  2.50e-05      5.52713e-01       3.44367e-01       4.83264e-01
    6  3.00e-05      6.77168e-01       2.70799e-01       5.41712e-01
    7  3.50e-05      7.66948e-01       3.12597e-01       6.15497e-01
    8  4.00e-05      8.17787e-01       3.63055e-01       6.66210e-01
    9  4.50e-05      9.69946e-01       3.65478e-01       7.68457e-01
   10  5.00e-05      1.10753e+00       3.54098e-01       8.56383e-01
   11  5.50e-05      1.15231e+00       4.03860e-01       9.02825e-01
   12  6.00e-05      1.31181e+00       3.95675e-01       1.00643e+00
   13  6.50e-05      1.45076e+00       3.41145e-01       1.08089e+00
   14  7.00e-05      1.58156e+00       3.49354e-01       1.17083e+00
   15  7.50e-05      1.70340e+00       3.95850e-01       1.26755e+00
   16  8.00e-05      1.77318e+00       3.63985e-01       1.30345e+00
   17  8.50e-05      1.91946e+00       3.17225e-01       1.38538e+00
   18  9.00e-05      1.97216e+00       3.31436e-01       1.42525e+00
   19  9.50e-05      2.10624e+00       3.72549e-01       1.52834e+00
   20  1.00e-04      2.19649e+00       4.06120e-01       1.59970e+00
   21  1.05e-04      2.29906e+00       4.09364e-01       1.66916e+00
   22  1.10e-04      2.38396e+00       3.69985e-01       1.71263e+00
   23  1.15e-04      2.57712e+00       2.77596e-01       1.81061e+00
   24  1.20e-04      2.84330e+00       3.67675e-01       2.01809e+00
   25  1.25e-04      2.84723e+00       2.97824e-01       1.99743e+00
   26  1.30e-04      3.02501e+00       3.15172e-01       2.12173e+00
   27  1.35e-04      3.27013e+00       2.87935e-01       2.27606e+00
   28  1.40e-04      3.35763e+00       3.38297e-01       2.35118e+00
   29  1.45e-04      3.49534e+00       3.06294e-01       2.43232e+00
   30  1.50e-04      3.61293e+00       3.70962e-01       2.53228e+00
   31  1.55e-04      3.76621e+00       2.83548e-01       2.60532e+00
   32  1.60e-04      3.80325e+00       3.13619e-01       2.64004e+00
   33  1.65e-04      4.02791e+00       3.22295e-01       2.79271e+00
   34  1.70e-04      4.08114e+00       3.34239e-01       2.83217e+00
   35  1.75e-04      4.24497e+00       3.18721e-01       2.93622e+00
   36  1.80e-04      4.34368e+00       3.34852e-01       3.00740e+00
   37  1.85e-04      4.47592e+00       3.20044e-01       3.09063e+00
   38  1.90e-04      4.61067e+00       3.81944e-01       3.20110e+00
   39  1.95e-04      4.81323e+00       3.91764e-01       3.33941e+00
   40  2.00e-04      4.85381e+00       4.73199e-01       3.39361e+00
   41  2.05e-04      4.98392e+00       3.46792e-01       3.43821e+00
   42  2.10e-04      5.25676e+00       3.56091e-01       3.62320e+00
   43  2.15e-04      5.31564e+00       3.15657e-01       3.64898e+00
   44  2.20e-04      5.61180e+00       3.29325e-01       3.85098e+00
   45  2.25e-04      5.67378e+00       3.38738e-01       3.89544e+00
   46  2.30e-04      5.89269e+00       2.95807e-01       4.02706e+00
   47  2.35e-04      6.05532e+00       3.93872e-01       4.16817e+00
   48  2.40e-04      6.05657e+00       3.59793e-01       4.15764e+00
   49  2.45e-04      6.27561e+00       3.05437e-01       4.28555e+00
   50  2.50e-04      6.15716e+00       2.96709e-01       4.20368e+00
   51  2.55e-04      6.37488e+00       3.71911e-01       4.37389e+00
