Delta = 1.265e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      2.49680e-03       3.06606e-03       2.68655e-03
    2  2.00e-06      6.17322e-03       9.09067e-03       7.14570e-03
    3  3.00e-06      7.64016e-03       1.03650e-02       8.54846e-03
    4  4.00e-06      1.10387e-02       1.34939e-02       1.18571e-02
    5  5.00e-06      1.46571e-02       2.15111e-02       1.69418e-02
    6  6.00e-06      1.92297e-02       2.58374e-02       2.14323e-02
    7  7.00e-06      2.17025e-02       2.96570e-02       2.43540e-02
    8  8.00e-06      2.59567e-02       3.24381e-02       2.81172e-02
    9  9.00e-06      3.08771e-02       3.98953e-02       3.38831e-02
   10  1.00e-05      3.32358e-02       4.13219e-02       3.59312e-02
   11  1.10e-05      3.85719e-02       4.07018e-02       3.92819e-02
   12  1.20e-05      3.89547e-02       5.45034e-02       4.41376e-02
   13  1.30e-05      4.43441e-02       6.22734e-02       5.03205e-02
   14  1.40e-05      4.85305e-02       6.31099e-02       5.33903e-02
   15  1.50e-05      5.22617e-02       5.71708e-02       5.38981e-02
   16  1.60e-05      5.28827e-02       7.18148e-02       5.91934e-02
   17  1.70e-05      5.59494e-02       6.84562e-02       6.01184e-02
   18  1.80e-05      6.17621e-02       6.87262e-02       6.40835e-02
   19  1.90e-05      6.76489e-02       7.89451e-02       7.14143e-02
   20  2.00e-05      7.28410e-02       7.88114e-02       7.48312e-02
   21  2.10e-05      7.73693e-02       8.17351e-02       7.88245e-02
   22  2.20e-05      7.95166e-02       8.99917e-02       8.30083e-02
   23  2.30e-05      8.58557e-02       7.57205e-02       8.24773e-02
   24  2.40e-05      9.69697e-02       8.79903e-02       9.39766e-02
   25  2.50e-05      1.00335e-01       1.09828e-01       1.03499e-01
   26  2.60e-05      1.00768e-01       9.13906e-02       9.76424e-02
   27  2.70e-05      1.01380e-01       1.04145e-01       1.02301e-01
   28  2.80e-05      1.06171e-01       1.10841e-01       1.07728e-01
   29  2.90e-05      1.07849e-01       1.15230e-01       1.10309e-01
   30  3.00e-05      1.10189e-01       9.90681e-02       1.06482e-01
   31  3.10e-05      1.12186e-01       1.23670e-01       1.16014e-01
   32  3.20e-05      1.15071e-01       1.25289e-01       1.18477e-01
   33  3.30e-05      1.22783e-01       1.21584e-01       1.22383e-01
   34  3.40e-05      1.26057e-01       1.31807e-01       1.27973e-01
   35  3.50e-05      1.30994e-01       1.08692e-01       1.23560e-01
   36  3.60e-05      1.35809e-01       1.39720e-01       1.37112e-01
   37  3.70e-05      1.41942e-01       1.50689e-01       1.44858e-01
   38  3.80e-05      1.46378e-01       1.36805e-01       1.43187e-01
   39  3.90e-05      1.49388e-01       1.34924e-01       1.44566e-01
   40  4.00e-05      1.49507e-01       1.55555e-01       1.51523e-01
   41  4.10e-05      1.53385e-01       1.47060e-01       1.51276e-01
   42  4.20e-05      1.57861e-01       1.40142e-01       1.51955e-01
   43  4.30e-05      1.57540e-01       1.55381e-01       1.56821e-01
   44  4.40e-05      1.62224e-01       1.20219e-01       1.48223e-01
   45  4.50e-05      1.64882e-01       1.48402e-01       1.59388e-01
   46  4.60e-05      1.69587e-01       1.36225e-01       1.58466e-01
   47  4.70e-05      1.72316e-01       1.49429e-01       1.64687e-01
   48  4.80e-05      1.81426e-01       1.49856e-01       1.70903e-01
   49  4.90e-05      1.90272e-01       1.51416e-01       1.77320e-01
   50  5.00e-05      1.94920e-01       1.47779e-01       1.79207e-01
   51  5.10e-05      1.96249e-01       1.62845e-01       1.85114e-01
   52  5.20e-05      2.01769e-01       1.57981e-01       1.87173e-01
   53  5.30e-05      2.03064e-01       1.26457e-01       1.77528e-01
   54  5.40e-05      2.05346e-01       1.57788e-01       1.89493e-01
   55  5.50e-05      2.09801e-01       1.42500e-01       1.87367e-01
   56  5.60e-05      2.07100e-01       1.60319e-01       1.91506e-01
   57  5.70e-05      2.07467e-01       1.37068e-01       1.84001e-01
   58  5.80e-05      2.11311e-01       1.36033e-01       1.86219e-01
   59  5.90e-05      2.17191e-01       1.54533e-01       1.96305e-01
   60  6.00e-05      2.28363e-01       1.40154e-01       1.98960e-01
   61  6.10e-05      2.42408e-01       1.57100e-01       2.13972e-01
   62  6.20e-05      2.45713e-01       1.53612e-01       2.15013e-01
   63  6.30e-05      2.48970e-01       1.68469e-01       2.22137e-01
   64  6.40e-05      2.55198e-01       1.62396e-01       2.24264e-01
   65  6.50e-05      2.56937e-01       1.93568e-01       2.35814e-01
   66  6.60e-05      2.63909e-01       1.66273e-01       2.31364e-01
   67  6.70e-05      2.61608e-01       1.72165e-01       2.31794e-01
   68  6.80e-05      2.63038e-01       1.72215e-01       2.32764e-01
   69  6.90e-05      2.68866e-01       1.97184e-01       2.44972e-01
   70  7.00e-05      2.69615e-01       1.84593e-01       2.41274e-01
   71  7.10e-05      2.73007e-01       1.40998e-01       2.29004e-01
   72  7.20e-05      2.75815e-01       1.95539e-01       2.49057e-01
   73  7.30e-05      2.79638e-01       1.47864e-01       2.35714e-01
   74  7.40e-05      2.88601e-01       1.86619e-01       2.54607e-01
   75  7.50e-05      2.90224e-01       1.84691e-01       2.55047e-01
   76  7.60e-05      2.96337e-01       2.08898e-01       2.67191e-01
   77  7.70e-05      3.00268e-01       1.89377e-01       2.63305e-01
   78  7.80e-05      3.03643e-01       1.89441e-01       2.65576e-01
   79  7.90e-05      3.13501e-01       2.07028e-01       2.78010e-01
   80  8.00e-05      3.23862e-01       1.94434e-01       2.80719e-01
   81  8.10e-05      3.24614e-01       2.37031e-01       2.95420e-01
   82  8.20e-05      3.23737e-01       2.28466e-01       2.91980e-01
   83  8.30e-05      3.20882e-01       2.24716e-01       2.88827e-01
