Delta = -3.158e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.26273e+00       0.00000e+00       3.50848e+00
    1  2.00e-06      5.15132e+00       2.08961e-03       3.43491e+00
    2  4.00e-06      5.17603e+00       4.11043e-03       3.45205e+00
    3  6.00e-06      5.16570e+00       5.74170e-03       3.44571e+00
    4  8.00e-06      5.18661e+00       7.17083e-03       3.46013e+00
    5  1.00e-05      5.18560e+00       9.51525e-03       3.46024e+00
    6  1.20e-05      5.19582e+00       1.07307e-02       3.46746e+00
    7  1.40e-05      5.17402e+00       1.26307e-02       3.45355e+00
    8  1.60e-05      5.19013e+00       1.46343e-02       3.46496e+00
    9  1.80e-05      5.18493e+00       1.39404e-02       3.46126e+00
   10  2.00e-05      5.23051e+00       1.54453e-02       3.49216e+00
   11  2.20e-05      5.22271e+00       1.70656e-02       3.48749e+00
   12  2.40e-05      5.18505e+00       1.60458e-02       3.46205e+00
   13  2.60e-05      5.17972e+00       2.11270e-02       3.46019e+00
   14  2.80e-05      5.20248e+00       2.88371e-02       3.47793e+00
   15  3.00e-05      5.12936e+00       2.36833e-02       3.42747e+00
   16  3.20e-05      5.16979e+00       3.32892e-02       3.45763e+00
   17  3.40e-05      5.15522e+00       3.05492e-02       3.44699e+00
   18  3.60e-05      5.14428e+00       3.12114e-02       3.43993e+00
   19  3.80e-05      5.18862e+00       3.37357e-02       3.47032e+00
   20  4.00e-05      5.20366e+00       4.03612e-02       3.48256e+00
   21  4.20e-05      5.18053e+00       4.00474e-02       3.46704e+00
   22  4.40e-05      5.19141e+00       3.58972e-02       3.47291e+00
   23  4.60e-05      5.21861e+00       4.53441e-02       3.49419e+00
   24  4.80e-05      5.19034e+00       5.13650e-02       3.47735e+00
   25  5.00e-05      5.15775e+00       4.52910e-02       3.45360e+00
   26  5.20e-05      5.16560e+00       4.39602e-02       3.45838e+00
   27  5.40e-05      5.21814e+00       3.97357e-02       3.49200e+00
   28  5.60e-05      5.19807e+00       5.26082e-02       3.48292e+00
   29  5.80e-05      5.19870e+00       4.25120e-02       3.47997e+00
   30  6.00e-05      5.21936e+00       5.45670e-02       3.49776e+00
   31  6.20e-05      5.21496e+00       4.79888e-02       3.49263e+00
