Delta = -2.105e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.58332e+00       0.00000e+00       3.72221e+00
    1  2.00e-06      5.45776e+00       2.23746e-03       3.63926e+00
    2  4.00e-06      5.43922e+00       4.64447e-03       3.62769e+00
    3  6.00e-06      5.47768e+00       5.34976e-03       3.65357e+00
    4  8.00e-06      5.47967e+00       7.66731e-03       3.65567e+00
    5  1.00e-05      5.45253e+00       9.32254e-03       3.63812e+00
    6  1.20e-05      5.43608e+00       9.80932e-03       3.62732e+00
    7  1.40e-05      5.42131e+00       1.37223e-02       3.61878e+00
    8  1.60e-05      5.43635e+00       1.17818e-02       3.62816e+00
    9  1.80e-05      5.37006e+00       1.74336e-02       3.58585e+00
   10  2.00e-05      5.33220e+00       1.74488e-02       3.56062e+00
   11  2.20e-05      5.38317e+00       1.88449e-02       3.59506e+00
   12  2.40e-05      5.37242e+00       2.23888e-02       3.58908e+00
   13  2.60e-05      5.42760e+00       2.62886e-02       3.62716e+00
   14  2.80e-05      5.41596e+00       2.70982e-02       3.61967e+00
   15  3.00e-05      5.45247e+00       2.85342e-02       3.64449e+00
   16  3.20e-05      5.51852e+00       3.08777e-02       3.68931e+00
   17  3.40e-05      5.55387e+00       3.14772e-02       3.71307e+00
   18  3.60e-05      5.56244e+00       3.37305e-02       3.71954e+00
   19  3.80e-05      5.56468e+00       3.20670e-02       3.72048e+00
   20  4.00e-05      5.52432e+00       3.03069e-02       3.69298e+00
   21  4.20e-05      5.49539e+00       3.26247e-02       3.67447e+00
   22  4.40e-05      5.51052e+00       4.29140e-02       3.68799e+00
   23  4.60e-05      5.50004e+00       4.03908e-02       3.68016e+00
   24  4.80e-05      5.51354e+00       4.44168e-02       3.69050e+00
   25  5.00e-05      5.53389e+00       6.01450e-02       3.70931e+00
   26  5.20e-05      5.50278e+00       4.14024e-02       3.68232e+00
   27  5.40e-05      5.47323e+00       5.02317e-02       3.66556e+00
   28  5.60e-05      5.42563e+00       4.97442e-02       3.63367e+00
   29  5.80e-05      5.44887e+00       4.97489e-02       3.64916e+00
   30  6.00e-05      5.45681e+00       4.85642e-02       3.65406e+00
   31  6.20e-05      5.46383e+00       5.65715e-02       3.66141e+00
   32  6.40e-05      5.43084e+00       4.39498e-02       3.63521e+00
   33  6.60e-05      5.44070e+00       5.13484e-02       3.64425e+00
   34  6.80e-05      5.48607e+00       6.70037e-02       3.67971e+00
   35  7.00e-05      5.45176e+00       6.61249e-02       3.65655e+00
   36  7.20e-05      5.41538e+00       6.01777e-02       3.63032e+00
   37  7.40e-05      5.44620e+00       5.40122e-02       3.64880e+00
   38  7.60e-05      5.43446e+00       6.97436e-02       3.64622e+00
