Delta = -3.421e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      9.75364e-03       1.88341e-02       1.27805e-02
    2  2.00e-06      2.06660e-02       3.69024e-02       2.60781e-02
    3  3.00e-06      3.16968e-02       6.09379e-02       4.14439e-02
    4  4.00e-06      4.28573e-02       8.01133e-02       5.52760e-02
    5  5.00e-06      5.46843e-02       8.92044e-02       6.61910e-02
    6  6.00e-06      6.35986e-02       9.90021e-02       7.53998e-02
    7  7.00e-06      7.93378e-02       1.01613e-01       8.67627e-02
    8  8.00e-06      8.39763e-02       1.27743e-01       9.85651e-02
    9  9.00e-06      9.14225e-02       1.25349e-01       1.02731e-01
   10  1.00e-05      1.04837e-01       1.14625e-01       1.08099e-01
   11  1.10e-05      1.20161e-01       1.25219e-01       1.21847e-01
   12  1.20e-05      1.29590e-01       1.58112e-01       1.39097e-01
   13  1.30e-05      1.46130e-01       1.46814e-01       1.46358e-01
   14  1.40e-05      1.48803e-01       1.64726e-01       1.54111e-01
   15  1.50e-05      1.56009e-01       1.47575e-01       1.53198e-01
   16  1.60e-05      1.74691e-01       1.99381e-01       1.82921e-01
   17  1.70e-05      1.90561e-01       1.58195e-01       1.79772e-01
   18  1.80e-05      2.00288e-01       1.75468e-01       1.92015e-01
   19  1.90e-05      2.09139e-01       1.99086e-01       2.05788e-01
   20  2.00e-05      2.06571e-01       1.57415e-01       1.90186e-01
   21  2.10e-05      2.08247e-01       2.06189e-01       2.07561e-01
   22  2.20e-05      2.16537e-01       2.04369e-01       2.12481e-01
   23  2.30e-05      2.25866e-01       2.23024e-01       2.24919e-01
   24  2.40e-05      2.32874e-01       1.98481e-01       2.21409e-01
   25  2.50e-05      2.51624e-01       2.32896e-01       2.45381e-01
   26  2.60e-05      2.75959e-01       2.04160e-01       2.52026e-01
   27  2.70e-05      2.84305e-01       2.22754e-01       2.63788e-01
   28  2.80e-05      2.94839e-01       2.10327e-01       2.66668e-01
   29  2.90e-05      3.13408e-01       2.28556e-01       2.85124e-01
   30  3.00e-05      3.23408e-01       2.50822e-01       2.99213e-01
