Delta = 7.895e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-05      3.70791e-02       4.65132e-02       4.02238e-02
    2  2.00e-05      7.28224e-02       8.66289e-02       7.74246e-02
    3  3.00e-05      1.13553e-01       1.12039e-01       1.13048e-01
    4  4.00e-05      1.38191e-01       1.39892e-01       1.38758e-01
    5  5.00e-05      1.73316e-01       1.72451e-01       1.73028e-01
    6  6.00e-05      1.94008e-01       1.80107e-01       1.89374e-01
    7  7.00e-05      2.34977e-01       2.34374e-01       2.34776e-01
    8  8.00e-05      2.61170e-01       2.36987e-01       2.53109e-01
    9  9.00e-05      2.89718e-01       2.44108e-01       2.74514e-01
   10  1.00e-04      3.31751e-01       2.77743e-01       3.13748e-01
   11  1.10e-04      3.63106e-01       2.57528e-01       3.27914e-01
   12  1.20e-04      4.07765e-01       2.63289e-01       3.59606e-01
   13  1.30e-04      4.62450e-01       2.79754e-01       4.01551e-01
   14  1.40e-04      4.59927e-01       2.03845e-01       3.74566e-01
   15  1.50e-04      5.20846e-01       2.98864e-01       4.46852e-01
   16  1.60e-04      5.58102e-01       3.10227e-01       4.75477e-01
   17  1.70e-04      5.71811e-01       2.73311e-01       4.72311e-01
   18  1.80e-04      6.25369e-01       2.88424e-01       5.13054e-01
   19  1.90e-04      6.52113e-01       2.66734e-01       5.23653e-01
   20  2.00e-04      6.62626e-01       2.39060e-01       5.21437e-01
   21  2.10e-04      7.05281e-01       2.74128e-01       5.61563e-01
   22  2.20e-04      7.45477e-01       2.12558e-01       5.67837e-01
   23  2.30e-04      7.79624e-01       2.89041e-01       6.16096e-01
   24  2.40e-04      8.05223e-01       2.56239e-01       6.22228e-01
   25  2.50e-04      8.39056e-01       2.95328e-01       6.57813e-01
   26  2.60e-04      8.81965e-01       3.32634e-01       6.98855e-01
   27  2.70e-04      9.33939e-01       2.80018e-01       7.15965e-01
   28  2.80e-04      9.42069e-01       2.74013e-01       7.19384e-01
   29  2.90e-04      9.60751e-01       3.03171e-01       7.41558e-01
   30  3.00e-04      9.98449e-01       2.73623e-01       7.56840e-01
   31  3.10e-04      1.05081e+00       3.03290e-01       8.01636e-01
   32  3.20e-04      1.01565e+00       2.85365e-01       7.72224e-01
   33  3.30e-04      1.05131e+00       2.73208e-01       7.91942e-01
   34  3.40e-04      1.05373e+00       2.74915e-01       7.94123e-01
   35  3.50e-04      1.09414e+00       2.53903e-01       8.14062e-01
   36  3.60e-04      1.10768e+00       3.04672e-01       8.40008e-01
   37  3.70e-04      1.15865e+00       3.20063e-01       8.79119e-01
   38  3.80e-04      1.21363e+00       3.33012e-01       9.20090e-01
   39  3.90e-04      1.21089e+00       2.84545e-01       9.02108e-01
   40  4.00e-04      1.21381e+00       4.07439e-01       9.45018e-01
   41  4.10e-04      1.29584e+00       3.34033e-01       9.75237e-01
   42  4.20e-04      1.32692e+00       3.99385e-01       1.01774e+00
   43  4.30e-04      1.35651e+00       3.13213e-01       1.00874e+00
   44  4.40e-04      1.41967e+00       3.30878e-01       1.05674e+00
   45  4.50e-04      1.44820e+00       2.60186e-01       1.05220e+00
   46  4.60e-04      1.42340e+00       3.37889e-01       1.06156e+00
   47  4.70e-04      1.44005e+00       3.33215e-01       1.07110e+00
   48  4.80e-04      1.49061e+00       3.69864e-01       1.11703e+00
   49  4.90e-04      1.51505e+00       2.79263e-01       1.10312e+00
   50  5.00e-04      1.57462e+00       3.21524e-01       1.15692e+00
   51  5.10e-04      1.58596e+00       3.16011e-01       1.16265e+00
   52  5.20e-04      1.63925e+00       2.82815e-01       1.18710e+00
   53  5.30e-04      1.66387e+00       2.61450e-01       1.19640e+00
   54  5.40e-04      1.69473e+00       2.73280e-01       1.22092e+00
   55  5.50e-04      1.75570e+00       2.65536e-01       1.25898e+00
   56  5.60e-04      1.78087e+00       2.55379e-01       1.27237e+00
   57  5.70e-04      1.82057e+00       3.13283e-01       1.31814e+00
   58  5.80e-04      1.84601e+00       3.62100e-01       1.35137e+00
   59  5.90e-04      1.90151e+00       3.18548e-01       1.37386e+00
   60  6.00e-04      1.93746e+00       2.79172e-01       1.38470e+00
   61  6.10e-04      1.92088e+00       2.83896e-01       1.37522e+00
   62  6.20e-04      2.02969e+00       3.22542e-01       1.46064e+00
   63  6.30e-04      2.03538e+00       3.85824e-01       1.48553e+00
   64  6.40e-04      2.07929e+00       3.86023e-01       1.51487e+00
   65  6.50e-04      2.10279e+00       3.05085e-01       1.50356e+00
   66  6.60e-04      2.13017e+00       3.92183e-01       1.55084e+00
   67  6.70e-04      2.18049e+00       3.20853e-01       1.56061e+00
   68  6.80e-04      2.23936e+00       3.31953e-01       1.60356e+00
   69  6.90e-04      2.28827e+00       2.32669e-01       1.60307e+00
   70  7.00e-04      2.34367e+00       2.43427e-01       1.64359e+00
   71  7.10e-04      2.39088e+00       2.63518e-01       1.68176e+00
   72  7.20e-04      2.44428e+00       2.96147e-01       1.72824e+00
   73  7.30e-04      2.42154e+00       2.74326e-01       1.70581e+00
   74  7.40e-04      2.40007e+00       2.55519e-01       1.68522e+00
   75  7.50e-04      2.45339e+00       2.43474e-01       1.71675e+00
   76  7.60e-04      2.54325e+00       2.54776e-01       1.78042e+00
   77  7.70e-04      2.60948e+00       3.08039e-01       1.84233e+00
   78  7.80e-04      2.63307e+00       2.55305e-01       1.84048e+00
   79  7.90e-04      2.64653e+00       2.60264e-01       1.85111e+00
   80  8.00e-04      2.70755e+00       2.93382e-01       1.90283e+00
   81  8.10e-04      2.69119e+00       2.92212e-01       1.89153e+00
   82  8.20e-04      2.77472e+00       3.07314e-01       1.95225e+00
   83  8.30e-04      2.83591e+00       2.47872e-01       1.97323e+00
   84  8.40e-04      2.84046e+00       2.88523e-01       1.98981e+00
   85  8.50e-04      2.83606e+00       3.44668e-01       2.00560e+00
   86  8.60e-04      2.93072e+00       3.07449e-01       2.05630e+00
   87  8.70e-04      3.00732e+00       2.39286e-01       2.08464e+00
   88  8.80e-04      3.08975e+00       3.02578e-01       2.16069e+00
   89  8.90e-04      3.16722e+00       3.19645e-01       2.21803e+00
   90  9.00e-04      3.19459e+00       2.89470e-01       2.22621e+00
   91  9.10e-04      3.29689e+00       2.82908e-01       2.29223e+00
   92  9.20e-04      3.32842e+00       2.60912e-01       2.30592e+00
   93  9.30e-04      3.34833e+00       2.67772e-01       2.32148e+00
   94  9.40e-04      3.33378e+00       2.60662e-01       2.30941e+00
   95  9.50e-04      3.39110e+00       2.81172e-01       2.35446e+00
   96  9.60e-04      3.41699e+00       2.62648e-01       2.36555e+00
   97  9.70e-04      3.53083e+00       2.17951e-01       2.42654e+00
   98  9.80e-04      3.53581e+00       2.75421e-01       2.44902e+00
   99  9.90e-04      3.61689e+00       3.26529e-01       2.52010e+00
  100  1.00e-03      3.67085e+00       3.10818e-01       2.55084e+00
  101  1.01e-03      3.72024e+00       2.52123e-01       2.56420e+00
  102  1.02e-03      3.71504e+00       2.99402e-01       2.57649e+00
