Delta = -3.684e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.44003e+00       0.00000e+00       3.62669e+00
    1  2.00e-06      5.36106e+00       9.71397e-04       3.57436e+00
    2  4.00e-06      5.32156e+00       2.65148e-03       3.54859e+00
    3  6.00e-06      5.32429e+00       3.92163e-03       3.55084e+00
    4  8.00e-06      5.32626e+00       6.10319e-03       3.55288e+00
    5  1.00e-05      5.30052e+00       6.85064e-03       3.53596e+00
    6  1.20e-05      5.27793e+00       8.71853e-03       3.52153e+00
    7  1.40e-05      5.29006e+00       8.56163e-03       3.52956e+00
    8  1.60e-05      5.36438e+00       1.06314e-02       3.57980e+00
    9  1.80e-05      5.33538e+00       1.04556e-02       3.56041e+00
   10  2.00e-05      5.33132e+00       1.47426e-02       3.55913e+00
   11  2.20e-05      5.30202e+00       1.46993e-02       3.53958e+00
   12  2.40e-05      5.30447e+00       1.59011e-02       3.54162e+00
   13  2.60e-05      5.32254e+00       1.87121e-02       3.55460e+00
   14  2.80e-05      5.32360e+00       1.68595e-02       3.55469e+00
   15  3.00e-05      5.34855e+00       2.33946e-02       3.57350e+00
   16  3.20e-05      5.33830e+00       2.59853e-02       3.56753e+00
   17  3.40e-05      5.29961e+00       2.70044e-02       3.54208e+00
   18  3.60e-05      5.25383e+00       2.54114e-02       3.51102e+00
   19  3.80e-05      5.30150e+00       2.68421e-02       3.54328e+00
   20  4.00e-05      5.27656e+00       2.23195e-02       3.52515e+00
   21  4.20e-05      5.28320e+00       3.10102e-02       3.53247e+00
   22  4.40e-05      5.29396e+00       3.31917e-02       3.54037e+00
   23  4.60e-05      5.32619e+00       3.14626e-02       3.56128e+00
   24  4.80e-05      5.32319e+00       3.31543e-02       3.55985e+00
   25  5.00e-05      5.30688e+00       3.37213e-02       3.54916e+00
   26  5.20e-05      5.26779e+00       4.26833e-02       3.52609e+00
   27  5.40e-05      5.22962e+00       4.16328e-02       3.50029e+00
   28  5.60e-05      5.23822e+00       4.84958e-02       3.50831e+00
   29  5.80e-05      5.28636e+00       4.40126e-02       3.53891e+00
   30  6.00e-05      5.26699e+00       4.71391e-02       3.52704e+00
   31  6.20e-05      5.26516e+00       4.94858e-02       3.52660e+00
   32  6.40e-05      5.28536e+00       4.73693e-02       3.53937e+00
   33  6.60e-05      5.29102e+00       4.73534e-02       3.54313e+00
   34  6.80e-05      5.30572e+00       4.81032e-02       3.55318e+00
   35  7.00e-05      5.33305e+00       5.00111e-02       3.57203e+00
   36  7.20e-05      5.25910e+00       5.21376e-02       3.52344e+00
   37  7.40e-05      5.27266e+00       5.15843e-02       3.53230e+00
   38  7.60e-05      5.27377e+00       6.19721e-02       3.53650e+00
   39  7.80e-05      5.30128e+00       6.44785e-02       3.55568e+00
   40  8.00e-05      5.29269e+00       5.90107e-02       3.54813e+00
   41  8.20e-05      5.28369e+00       6.54444e-02       3.54427e+00
   42  8.40e-05      5.30870e+00       5.59162e-02       3.55777e+00
   43  8.60e-05      5.30792e+00       6.28920e-02       3.55958e+00
   44  8.80e-05      5.29010e+00       6.50290e-02       3.54841e+00
   45  9.00e-05      5.21842e+00       6.53221e-02       3.50072e+00
   46  9.20e-05      5.21166e+00       6.13655e-02       3.49490e+00
   47  9.40e-05      5.23298e+00       6.65695e-02       3.51084e+00
   48  9.60e-05      5.22198e+00       6.49836e-02       3.50298e+00
   49  9.80e-05      5.18318e+00       6.95422e-02       3.47864e+00
   50  1.00e-04      5.21933e+00       8.62808e-02       3.50832e+00
   51  1.02e-04      5.22147e+00       6.92170e-02       3.50405e+00
   52  1.04e-04      5.18739e+00       7.88613e-02       3.48455e+00
   53  1.06e-04      5.18531e+00       8.90145e-02       3.48654e+00
   54  1.08e-04      5.23773e+00       9.29289e-02       3.52279e+00
   55  1.10e-04      5.24622e+00       9.40559e-02       3.52883e+00
   56  1.12e-04      5.22005e+00       7.87363e-02       3.50628e+00
