Delta = -4.737e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.31923e-02       2.41500e-02       1.68449e-02
    2  2.00e-06      2.33164e-02       4.20876e-02       2.95735e-02
    3  3.00e-06      3.52878e-02       5.61680e-02       4.22479e-02
    4  4.00e-06      5.05610e-02       8.62566e-02       6.24595e-02
    5  5.00e-06      6.35783e-02       9.34408e-02       7.35324e-02
    6  6.00e-06      7.53352e-02       1.14404e-01       8.83581e-02
    7  7.00e-06      8.63828e-02       1.08255e-01       9.36734e-02
    8  8.00e-06      9.89506e-02       1.39951e-01       1.12617e-01
    9  9.00e-06      1.09223e-01       1.38278e-01       1.18908e-01
   10  1.00e-05      1.23094e-01       1.56886e-01       1.34358e-01
   11  1.10e-05      1.40626e-01       1.65133e-01       1.48795e-01
   12  1.20e-05      1.50510e-01       1.84202e-01       1.61740e-01
   13  1.30e-05      1.58926e-01       1.73913e-01       1.63922e-01
   14  1.40e-05      1.75294e-01       1.88632e-01       1.79740e-01
   15  1.50e-05      2.00331e-01       2.38741e-01       2.13134e-01
   16  1.60e-05      2.07935e-01       2.17339e-01       2.11070e-01
   17  1.70e-05      2.20147e-01       1.93413e-01       2.11235e-01
   18  1.80e-05      2.21342e-01       2.29876e-01       2.24187e-01
   19  1.90e-05      2.50204e-01       2.47882e-01       2.49430e-01
   20  2.00e-05      2.62444e-01       2.48590e-01       2.57826e-01
   21  2.10e-05      2.69187e-01       2.30315e-01       2.56230e-01
   22  2.20e-05      2.86185e-01       2.11660e-01       2.61343e-01
   23  2.30e-05      3.00005e-01       2.71531e-01       2.90514e-01
   24  2.40e-05      3.01153e-01       2.57723e-01       2.86677e-01
   25  2.50e-05      3.08948e-01       2.43090e-01       2.86996e-01
   26  2.60e-05      3.17300e-01       2.79116e-01       3.04572e-01
   27  2.70e-05      3.40301e-01       2.97154e-01       3.25919e-01
   28  2.80e-05      3.52816e-01       2.66390e-01       3.24007e-01
   29  2.90e-05      3.75698e-01       3.00688e-01       3.50695e-01
   30  3.00e-05      3.78767e-01       3.31781e-01       3.63105e-01
   31  3.10e-05      3.89700e-01       2.89409e-01       3.56270e-01
   32  3.20e-05      3.86833e-01       2.70713e-01       3.48126e-01
   33  3.30e-05      3.77488e-01       2.71761e-01       3.42246e-01
   34  3.40e-05      3.85303e-01       2.71448e-01       3.47351e-01
   35  3.50e-05      3.88918e-01       2.88650e-01       3.55495e-01
