Delta = -3.211e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.23423e-02       2.24784e-02       1.57210e-02
    2  2.00e-06      2.47720e-02       4.43093e-02       3.12844e-02
    3  3.00e-06      3.50192e-02       4.92699e-02       3.97694e-02
    4  4.00e-06      4.43291e-02       6.99403e-02       5.28661e-02
    5  5.00e-06      5.08845e-02       9.79319e-02       6.65670e-02
    6  6.00e-06      6.46157e-02       1.03555e-01       7.75954e-02
    7  7.00e-06      8.04683e-02       1.12526e-01       9.11540e-02
    8  8.00e-06      9.55433e-02       1.43752e-01       1.11613e-01
    9  9.00e-06      1.09651e-01       1.64095e-01       1.27799e-01
   10  1.00e-05      1.21092e-01       1.63278e-01       1.35154e-01
   11  1.10e-05      1.36036e-01       2.01539e-01       1.57870e-01
   12  1.20e-05      1.52438e-01       2.05209e-01       1.70028e-01
   13  1.30e-05      1.74741e-01       2.28178e-01       1.92553e-01
   14  1.40e-05      1.93332e-01       2.17705e-01       2.01456e-01
   15  1.50e-05      2.13106e-01       2.44607e-01       2.23606e-01
   16  1.60e-05      2.22550e-01       2.59359e-01       2.34820e-01
   17  1.70e-05      2.45234e-01       2.39178e-01       2.43215e-01
   18  1.80e-05      2.45422e-01       2.31242e-01       2.40696e-01
   19  1.90e-05      2.53919e-01       2.56087e-01       2.54642e-01
   20  2.00e-05      2.63984e-01       2.27969e-01       2.51979e-01
   21  2.10e-05      2.76170e-01       3.04293e-01       2.85545e-01
   22  2.20e-05      2.80377e-01       2.45300e-01       2.68685e-01
   23  2.30e-05      2.96994e-01       3.29147e-01       3.07711e-01
   24  2.40e-05      3.19634e-01       2.38243e-01       2.92504e-01
   25  2.50e-05      3.34822e-01       3.12134e-01       3.27259e-01
   26  2.60e-05      3.41560e-01       2.61532e-01       3.14884e-01
   27  2.70e-05      3.51012e-01       3.46328e-01       3.49451e-01
   28  2.80e-05      3.77644e-01       2.71312e-01       3.42200e-01
   29  2.90e-05      3.90973e-01       3.01510e-01       3.61152e-01
   30  3.00e-05      4.02962e-01       2.73366e-01       3.59763e-01
   31  3.10e-05      4.09414e-01       3.19531e-01       3.79453e-01
   32  3.20e-05      4.18514e-01       2.46378e-01       3.61136e-01
   33  3.30e-05      4.26216e-01       3.16215e-01       3.89549e-01
   34  3.40e-05      4.26752e-01       3.33020e-01       3.95508e-01
   35  3.50e-05      4.53401e-01       3.33166e-01       4.13323e-01
   36  3.60e-05      4.47946e-01       3.10792e-01       4.02228e-01
   37  3.70e-05      4.73367e-01       3.70089e-01       4.38941e-01
   38  3.80e-05      5.16736e-01       3.76472e-01       4.69981e-01
   39  3.90e-05      5.33722e-01       3.67759e-01       4.78401e-01
   40  4.00e-05      5.47011e-01       3.11217e-01       4.68413e-01
   41  4.10e-05      5.59958e-01       3.83051e-01       5.00989e-01
   42  4.20e-05      5.68679e-01       3.80371e-01       5.05910e-01
   43  4.30e-05      5.69529e-01       3.39694e-01       4.92917e-01
   44  4.40e-05      5.98507e-01       2.94090e-01       4.97034e-01
   45  4.50e-05      6.10610e-01       3.76751e-01       5.32657e-01
   46  4.60e-05      6.27313e-01       2.77424e-01       5.10683e-01
   47  4.70e-05      6.35429e-01       3.02213e-01       5.24357e-01
   48  4.80e-05      6.33981e-01       3.24271e-01       5.30744e-01
   49  4.90e-05      6.35980e-01       3.35609e-01       5.35856e-01
   50  5.00e-05      6.51523e-01       3.10166e-01       5.37737e-01
   51  5.10e-05      6.47535e-01       3.39536e-01       5.44869e-01
   52  5.20e-05      6.63472e-01       3.50333e-01       5.59092e-01
   53  5.30e-05      6.71203e-01       3.43317e-01       5.61908e-01
   54  5.40e-05      6.83053e-01       3.40122e-01       5.68742e-01
   55  5.50e-05      6.75899e-01       2.90737e-01       5.47512e-01
   56  5.60e-05      6.76332e-01       3.37952e-01       5.63539e-01
   57  5.70e-05      6.98168e-01       3.15002e-01       5.70446e-01
   58  5.80e-05      7.21312e-01       2.89740e-01       5.77454e-01
   59  5.90e-05      7.40600e-01       2.90901e-01       5.90700e-01
   60  6.00e-05      7.62292e-01       3.34658e-01       6.19747e-01
   61  6.10e-05      7.61943e-01       2.56993e-01       5.93626e-01
   62  6.20e-05      7.66092e-01       3.50706e-01       6.27630e-01
   63  6.30e-05      7.62994e-01       2.80984e-01       6.02324e-01
   64  6.40e-05      7.75661e-01       2.86020e-01       6.12447e-01
   65  6.50e-05      7.92637e-01       3.12632e-01       6.32635e-01
   66  6.60e-05      8.10688e-01       2.68202e-01       6.29860e-01
   67  6.70e-05      8.35487e-01       2.96828e-01       6.55934e-01
   68  6.80e-05      8.63218e-01       3.46116e-01       6.90851e-01
   69  6.90e-05      8.80610e-01       3.30709e-01       6.97310e-01
   70  7.00e-05      9.11851e-01       3.13554e-01       7.12419e-01
   71  7.10e-05      9.25473e-01       3.35992e-01       7.28979e-01
   72  7.20e-05      9.46957e-01       2.85606e-01       7.26506e-01
   73  7.30e-05      9.82105e-01       3.44747e-01       7.69653e-01
   74  7.40e-05      9.98141e-01       2.57266e-01       7.51183e-01
   75  7.50e-05      1.02880e+00       2.99785e-01       7.85794e-01
   76  7.60e-05      1.03587e+00       3.04058e-01       7.91936e-01
   77  7.70e-05      1.05299e+00       3.40913e-01       8.15632e-01
   78  7.80e-05      1.07002e+00       2.63192e-01       8.01078e-01
   79  7.90e-05      1.08884e+00       2.83834e-01       8.20507e-01
   80  8.00e-05      1.09324e+00       3.16615e-01       8.34367e-01
   81  8.10e-05      1.11805e+00       3.78730e-01       8.71608e-01
   82  8.20e-05      1.12692e+00       3.37492e-01       8.63777e-01
   83  8.30e-05      1.13415e+00       2.99454e-01       8.55919e-01
   84  8.40e-05      1.13186e+00       3.14948e-01       8.59555e-01
