Delta = -1.293e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.72248e+00       0.00000e+00       3.81498e+00
    1  2.00e-06      5.57454e+00       1.28566e-04       3.71640e+00
    2  4.00e-06      5.58938e+00       2.33726e-04       3.72633e+00
    3  6.00e-06      5.60961e+00       3.17157e-04       3.73984e+00
    4  8.00e-06      5.62574e+00       2.86041e-04       3.75059e+00
    5  1.00e-05      5.62675e+00       5.16725e-04       3.75134e+00
    6  1.20e-05      5.63444e+00       5.52247e-04       3.75648e+00
    7  1.40e-05      5.61517e+00       6.29822e-04       3.74366e+00
    8  1.60e-05      5.64722e+00       5.90360e-04       3.76501e+00
    9  1.80e-05      5.64367e+00       6.46804e-04       3.76266e+00
   10  2.00e-05      5.64185e+00       6.25186e-04       3.76144e+00
   11  2.20e-05      5.63886e+00       1.05279e-03       3.75959e+00
   12  2.40e-05      5.63118e+00       9.31220e-04       3.75443e+00
   13  2.60e-05      5.64567e+00       1.03892e-03       3.76412e+00
   14  2.80e-05      5.63648e+00       1.13533e-03       3.75803e+00
   15  3.00e-05      5.63928e+00       1.38770e-03       3.75998e+00
   16  3.20e-05      5.63796e+00       1.08131e-03       3.75900e+00
   17  3.40e-05      5.64415e+00       1.28576e-03       3.76319e+00
   18  3.60e-05      5.64074e+00       1.21963e-03       3.76090e+00
   19  3.80e-05      5.63923e+00       1.24848e-03       3.75990e+00
   20  4.00e-05      5.63001e+00       1.33804e-03       3.75379e+00
   21  4.20e-05      5.63551e+00       1.72077e-03       3.75758e+00
   22  4.40e-05      5.62701e+00       1.52997e-03       3.75185e+00
   23  4.60e-05      5.61700e+00       1.79223e-03       3.74527e+00
   24  4.80e-05      5.60504e+00       1.52237e-03       3.73720e+00
   25  5.00e-05      5.61664e+00       1.92748e-03       3.74507e+00
   26  5.20e-05      5.61621e+00       2.01307e-03       3.74481e+00
   27  5.40e-05      5.61871e+00       2.08622e-03       3.74650e+00
   28  5.60e-05      5.60161e+00       2.12740e-03       3.73511e+00
   29  5.80e-05      5.60490e+00       2.39544e-03       3.73740e+00
   30  6.00e-05      5.60488e+00       2.42016e-03       3.73739e+00
   31  6.20e-05      5.60260e+00       2.02935e-03       3.73575e+00
   32  6.40e-05      5.60138e+00       2.62005e-03       3.73513e+00
   33  6.60e-05      5.57463e+00       2.31756e-03       3.71719e+00
   34  6.80e-05      5.60305e+00       2.61072e-03       3.73623e+00
   35  7.00e-05      5.59462e+00       2.83730e-03       3.73069e+00
   36  7.20e-05      5.59931e+00       2.86521e-03       3.73383e+00
   37  7.40e-05      5.58270e+00       2.33741e-03       3.72258e+00
   38  7.60e-05      5.59712e+00       2.77360e-03       3.73234e+00
   39  7.80e-05      5.59895e+00       2.65128e-03       3.73352e+00
   40  8.00e-05      5.59499e+00       3.07062e-03       3.73102e+00
   41  8.20e-05      5.58466e+00       2.88150e-03       3.72407e+00
   42  8.40e-05      5.58309e+00       3.48700e-03       3.72322e+00
   43  8.60e-05      5.59913e+00       3.08217e-03       3.73378e+00
   44  8.80e-05      5.59534e+00       3.07547e-03       3.73125e+00
   45  9.00e-05      5.59186e+00       3.33847e-03       3.72902e+00
   46  9.20e-05      5.58428e+00       2.97202e-03       3.72384e+00
