Delta = 1.579e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-05      3.67476e-02       4.64224e-02       3.99725e-02
    2  2.00e-05      7.50403e-02       9.28505e-02       8.09770e-02
    3  3.00e-05      9.98226e-02       1.15450e-01       1.05032e-01
    4  4.00e-05      1.36169e-01       1.44663e-01       1.39000e-01
    5  5.00e-05      1.72744e-01       1.63477e-01       1.69655e-01
    6  6.00e-05      2.04914e-01       2.19750e-01       2.09860e-01
    7  7.00e-05      2.44727e-01       2.16167e-01       2.35207e-01
    8  8.00e-05      3.02830e-01       2.93223e-01       2.99628e-01
    9  9.00e-05      3.17139e-01       2.26074e-01       2.86784e-01
   10  1.00e-04      3.70730e-01       2.17496e-01       3.19652e-01
   11  1.10e-04      4.04020e-01       2.68703e-01       3.58914e-01
   12  1.20e-04      4.38304e-01       2.91071e-01       3.89227e-01
   13  1.30e-04      4.63825e-01       2.90072e-01       4.05908e-01
   14  1.40e-04      4.71949e-01       3.10780e-01       4.18226e-01
   15  1.50e-04      4.75292e-01       2.81180e-01       4.10588e-01
   16  1.60e-04      5.31735e-01       2.65049e-01       4.42840e-01
   17  1.70e-04      5.15869e-01       2.84121e-01       4.38620e-01
   18  1.80e-04      5.41484e-01       2.95830e-01       4.59600e-01
   19  1.90e-04      6.09686e-01       2.56043e-01       4.91805e-01
   20  2.00e-04      6.21431e-01       2.59779e-01       5.00880e-01
   21  2.10e-04      6.67138e-01       2.91136e-01       5.41804e-01
   22  2.20e-04      6.79096e-01       2.58622e-01       5.38938e-01
   23  2.30e-04      7.00917e-01       2.94709e-01       5.65514e-01
   24  2.40e-04      7.26597e-01       2.87302e-01       5.80165e-01
   25  2.50e-04      7.63165e-01       3.11148e-01       6.12492e-01
   26  2.60e-04      8.15918e-01       3.07954e-01       6.46597e-01
   27  2.70e-04      8.50879e-01       3.30245e-01       6.77335e-01
   28  2.80e-04      8.65965e-01       3.27159e-01       6.86363e-01
   29  2.90e-04      9.26069e-01       2.71501e-01       7.07880e-01
   30  3.00e-04      9.36151e-01       3.00555e-01       7.24286e-01
   31  3.10e-04      9.86674e-01       2.76679e-01       7.50009e-01
   32  3.20e-04      1.00901e+00       3.32445e-01       7.83487e-01
   33  3.30e-04      1.05046e+00       2.73117e-01       7.91346e-01
   34  3.40e-04      1.11739e+00       2.52779e-01       8.29188e-01
   35  3.50e-04      1.14838e+00       2.90079e-01       8.62283e-01
   36  3.60e-04      1.13594e+00       2.62342e-01       8.44738e-01
   37  3.70e-04      1.15575e+00       2.66135e-01       8.59209e-01
   38  3.80e-04      1.17749e+00       3.03631e-01       8.86206e-01
   39  3.90e-04      1.21040e+00       2.55782e-01       8.92196e-01
   40  4.00e-04      1.16978e+00       2.50629e-01       8.63394e-01
   41  4.10e-04      1.19271e+00       2.60600e-01       8.82007e-01
   42  4.20e-04      1.19876e+00       3.49800e-01       9.15772e-01
   43  4.30e-04      1.21702e+00       2.63959e-01       8.99331e-01
   44  4.40e-04      1.23534e+00       2.74570e-01       9.15085e-01
   45  4.50e-04      1.29126e+00       2.91200e-01       9.57910e-01
   46  4.60e-04      1.28652e+00       3.41536e-01       9.71526e-01
   47  4.70e-04      1.33378e+00       2.84637e-01       9.84066e-01
   48  4.80e-04      1.31750e+00       3.07323e-01       9.80776e-01
   49  4.90e-04      1.36220e+00       2.93891e-01       1.00609e+00
   50  5.00e-04      1.36160e+00       3.29584e-01       1.01759e+00
   51  5.10e-04      1.38839e+00       3.05622e-01       1.02747e+00
   52  5.20e-04      1.46814e+00       3.03090e-01       1.07979e+00
   53  5.30e-04      1.43790e+00       2.48777e-01       1.04152e+00
   54  5.40e-04      1.51320e+00       2.67459e-01       1.09795e+00
   55  5.50e-04      1.53089e+00       3.31776e-01       1.13119e+00
   56  5.60e-04      1.57500e+00       2.81787e-01       1.14393e+00
   57  5.70e-04      1.56956e+00       2.93116e-01       1.14408e+00
   58  5.80e-04      1.64229e+00       3.29701e-01       1.20476e+00
   59  5.90e-04      1.75539e+00       3.06659e-01       1.27248e+00
   60  6.00e-04      1.81634e+00       2.78298e-01       1.30366e+00
   61  6.10e-04      1.85304e+00       2.99819e-01       1.33530e+00
   62  6.20e-04      1.88120e+00       3.13276e-01       1.35856e+00
   63  6.30e-04      1.89740e+00       3.17413e-01       1.37074e+00
   64  6.40e-04      1.96105e+00       2.86195e-01       1.40277e+00
   65  6.50e-04      1.99784e+00       3.19720e-01       1.43847e+00
   66  6.60e-04      1.99659e+00       3.52165e-01       1.44845e+00
   67  6.70e-04      2.03841e+00       2.95770e-01       1.45753e+00
   68  6.80e-04      2.09527e+00       2.61374e-01       1.48397e+00
   69  6.90e-04      2.10310e+00       3.38197e-01       1.51480e+00
   70  7.00e-04      2.04937e+00       3.57437e-01       1.48539e+00
   71  7.10e-04      2.04884e+00       3.42259e-01       1.47998e+00
   72  7.20e-04      2.16613e+00       3.07550e-01       1.54660e+00
   73  7.30e-04      2.22713e+00       3.32761e-01       1.59567e+00
   74  7.40e-04      2.27108e+00       2.96578e-01       1.61291e+00
   75  7.50e-04      2.30356e+00       3.13850e-01       1.64032e+00
   76  7.60e-04      2.38249e+00       3.10607e-01       1.69186e+00
   77  7.70e-04      2.39263e+00       2.96853e-01       1.69404e+00
   78  7.80e-04      2.45485e+00       2.93950e-01       1.73455e+00
   79  7.90e-04      2.48991e+00       3.28402e-01       1.76940e+00
   80  8.00e-04      2.51890e+00       3.14995e-01       1.78426e+00
   81  8.10e-04      2.48409e+00       2.70006e-01       1.74606e+00
   82  8.20e-04      2.49476e+00       3.12133e-01       1.76722e+00
   83  8.30e-04      2.50000e+00       2.87140e-01       1.76238e+00
   84  8.40e-04      2.55161e+00       2.81906e-01       1.79504e+00
   85  8.50e-04      2.68684e+00       2.73538e-01       1.88241e+00
   86  8.60e-04      2.73403e+00       2.64933e-01       1.91100e+00
   87  8.70e-04      2.80776e+00       2.30373e-01       1.94863e+00
   88  8.80e-04      2.94428e+00       2.67279e-01       2.05195e+00
   89  8.90e-04      2.91319e+00       2.72467e-01       2.03295e+00
   90  9.00e-04      2.96703e+00       2.58944e-01       2.06433e+00
   91  9.10e-04      3.01638e+00       2.59225e-01       2.09733e+00
   92  9.20e-04      3.09558e+00       2.53940e-01       2.14837e+00
   93  9.30e-04      3.15458e+00       2.90517e-01       2.19989e+00
   94  9.40e-04      3.19547e+00       2.65753e-01       2.21890e+00
   95  9.50e-04      3.28152e+00       2.32196e-01       2.26508e+00
   96  9.60e-04      3.42634e+00       3.05846e-01       2.38618e+00
   97  9.70e-04      3.43768e+00       2.67400e-01       2.38092e+00
   98  9.80e-04      3.50021e+00       2.68342e-01       2.42292e+00
   99  9.90e-04      3.50373e+00       2.63095e-01       2.42352e+00
  100  1.00e-03      3.57126e+00       2.51536e-01       2.46468e+00
  101  1.01e-03      3.66100e+00       2.99542e-01       2.54051e+00
  102  1.02e-03      3.80201e+00       2.12277e-01       2.60543e+00
  103  1.03e-03      3.86236e+00       2.54430e-01       2.65972e+00
  104  1.04e-03      3.91582e+00       2.82613e-01       2.70475e+00
  105  1.05e-03      3.96679e+00       2.99858e-01       2.74448e+00
  106  1.06e-03      3.97903e+00       2.38680e-01       2.73225e+00
  107  1.07e-03      3.99132e+00       2.91964e-01       2.75820e+00
  108  1.08e-03      4.05296e+00       2.76147e-01       2.79402e+00
  109  1.09e-03      4.11935e+00       2.03840e-01       2.81418e+00
  110  1.10e-03      4.15020e+00       2.44309e-01       2.84823e+00
  111  1.11e-03      4.19830e+00       3.00209e-01       2.89894e+00
  112  1.12e-03      4.18616e+00       3.44806e-01       2.90571e+00
  113  1.13e-03      4.28189e+00       2.34397e-01       2.93273e+00
  114  1.14e-03      4.39481e+00       3.14252e-01       3.03463e+00
  115  1.15e-03      4.43928e+00       2.61287e-01       3.04662e+00
  116  1.16e-03      4.42580e+00       3.22513e-01       3.05804e+00
  117  1.17e-03      4.44622e+00       3.57818e-01       3.08342e+00
  118  1.18e-03      4.52025e+00       3.92113e-01       3.14421e+00
  119  1.19e-03      4.51368e+00       3.10667e-01       3.11268e+00
  120  1.20e-03      4.53794e+00       2.77092e-01       3.11766e+00
  121  1.21e-03      4.67431e+00       3.55791e-01       3.23480e+00
  122  1.22e-03      4.75391e+00       3.08617e-01       3.27214e+00
  123  1.23e-03      4.78187e+00       2.97875e-01       3.28720e+00
  124  1.24e-03      4.80999e+00       3.68601e-01       3.32953e+00
  125  1.25e-03      4.86103e+00       3.30411e-01       3.35082e+00
  126  1.26e-03      4.80917e+00       3.56240e-01       3.32486e+00
  127  1.27e-03      4.78738e+00       2.80710e-01       3.28515e+00
  128  1.28e-03      4.85162e+00       2.63397e-01       3.32221e+00
  129  1.29e-03      4.90013e+00       2.65075e-01       3.35511e+00
  130  1.30e-03      4.90423e+00       2.79886e-01       3.36278e+00
  131  1.31e-03      4.96165e+00       2.63298e-01       3.39553e+00
  132  1.32e-03      4.96427e+00       2.70523e-01       3.39969e+00
  133  1.33e-03      5.00995e+00       2.92062e-01       3.43732e+00
  134  1.34e-03      5.17525e+00       3.24213e-01       3.55824e+00
  135  1.35e-03      5.27010e+00       3.13345e-01       3.61785e+00
  136  1.36e-03      5.27892e+00       2.71269e-01       3.60971e+00
  137  1.37e-03      5.31527e+00       2.94123e-01       3.64155e+00
  138  1.38e-03      5.30329e+00       2.82428e-01       3.62967e+00
  139  1.39e-03      5.46054e+00       2.82591e-01       3.73456e+00
  140  1.40e-03      5.50115e+00       2.77596e-01       3.75996e+00
  141  1.41e-03      5.54510e+00       2.76315e-01       3.78884e+00
  142  1.42e-03      5.63448e+00       2.87847e-01       3.85227e+00
  143  1.43e-03      5.66721e+00       2.93518e-01       3.87598e+00
  144  1.44e-03      5.65220e+00       2.74466e-01       3.85962e+00
  145  1.45e-03      5.67937e+00       3.56324e-01       3.90502e+00
  146  1.46e-03      5.63195e+00       3.03533e-01       3.85581e+00
  147  1.47e-03      5.66983e+00       2.73716e-01       3.87113e+00
  148  1.48e-03      5.79410e+00       3.30685e-01       3.97296e+00
  149  1.49e-03      5.81915e+00       3.74541e-01       4.00428e+00
  150  1.50e-03      5.87260e+00       4.04516e-01       4.04991e+00
  151  1.51e-03      5.97242e+00       3.41724e-01       4.09552e+00
  152  1.52e-03      6.06188e+00       3.62704e-01       4.16216e+00
  153  1.53e-03      6.16061e+00       3.95693e-01       4.23897e+00
  154  1.54e-03      6.23489e+00       3.26836e-01       4.26554e+00
  155  1.55e-03      6.28890e+00       3.29756e-01       4.30252e+00
  156  1.56e-03      6.37331e+00       3.45922e-01       4.36418e+00
  157  1.57e-03      6.35267e+00       3.36793e-01       4.34738e+00
  158  1.58e-03      6.44541e+00       3.70761e-01       4.42053e+00
  159  1.59e-03      6.47364e+00       2.99206e-01       4.41550e+00
  160  1.60e-03      6.55261e+00       3.50653e-01       4.48529e+00
  161  1.61e-03      6.58639e+00       3.67813e-01       4.51353e+00
  162  1.62e-03      6.67234e+00       3.34440e-01       4.55970e+00
  163  1.63e-03      6.67134e+00       3.33519e-01       4.55873e+00
  164  1.64e-03      6.76018e+00       3.53380e-01       4.62458e+00
  165  1.65e-03      6.76884e+00       3.17225e-01       4.61830e+00
  166  1.66e-03      6.74715e+00       3.68495e-01       4.62093e+00
  167  1.67e-03      6.79757e+00       3.28784e-01       4.64131e+00
  168  1.68e-03      6.90101e+00       3.23305e-01       4.70844e+00
  169  1.69e-03      6.88952e+00       3.55717e-01       4.71159e+00
  170  1.70e-03      7.07849e+00       3.15118e-01       4.82403e+00
  171  1.71e-03      7.27918e+00       2.73528e-01       4.94397e+00
  172  1.72e-03      7.36281e+00       3.03574e-01       5.00973e+00
  173  1.73e-03      7.37618e+00       3.09124e-01       5.02049e+00
  174  1.74e-03      7.50422e+00       3.14972e-01       5.10780e+00
  175  1.75e-03      7.60096e+00       3.22959e-01       5.17496e+00
  176  1.76e-03      7.58823e+00       3.98996e-01       5.19182e+00
