Delta = -2.069e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      4.52052e+00       0.00000e+00       3.01368e+00
    1  2.00e-06      4.42173e+00       1.66782e-03       2.94837e+00
    2  4.00e-06      4.42495e+00       3.20314e-03       2.95103e+00
    3  6.00e-06      4.45859e+00       4.42888e-03       2.97387e+00
    4  8.00e-06      4.44618e+00       5.35522e-03       2.96591e+00
    5  1.00e-05      4.43324e+00       8.09928e-03       2.95819e+00
    6  1.20e-05      4.41869e+00       1.03917e-02       2.94926e+00
    7  1.40e-05      4.42437e+00       1.01915e-02       2.95298e+00
    8  1.60e-05      4.44376e+00       1.29801e-02       2.96684e+00
    9  1.80e-05      4.45635e+00       1.48047e-02       2.97583e+00
   10  2.00e-05      4.45996e+00       1.47335e-02       2.97822e+00
   11  2.20e-05      4.44221e+00       1.83533e-02       2.96759e+00
   12  2.40e-05      4.48855e+00       1.82202e-02       2.99844e+00
   13  2.60e-05      4.49341e+00       1.91487e-02       3.00199e+00
   14  2.80e-05      4.46311e+00       2.08596e-02       2.98236e+00
   15  3.00e-05      4.45778e+00       2.08755e-02       2.97881e+00
   16  3.20e-05      4.48132e+00       2.20470e-02       2.99490e+00
   17  3.40e-05      4.50088e+00       1.93707e-02       3.00705e+00
   18  3.60e-05      4.48093e+00       3.13560e-02       2.99774e+00
   19  3.80e-05      4.49543e+00       2.84567e-02       3.00644e+00
   20  4.00e-05      4.48539e+00       3.43648e-02       3.00172e+00
   21  4.20e-05      4.49727e+00       2.79613e-02       3.00750e+00
   22  4.40e-05      4.51591e+00       3.39369e-02       3.02192e+00
   23  4.60e-05      4.53144e+00       3.91892e-02       3.03402e+00
   24  4.80e-05      4.56182e+00       3.45700e-02       3.05274e+00
   25  5.00e-05      4.55590e+00       3.81467e-02       3.04998e+00
   26  5.20e-05      4.54798e+00       3.30039e-02       3.04299e+00
   27  5.40e-05      4.53937e+00       3.23341e-02       3.03703e+00
   28  5.60e-05      4.56878e+00       4.07555e-02       3.05944e+00
   29  5.80e-05      4.62894e+00       4.09063e-02       3.09959e+00
   30  6.00e-05      4.67140e+00       4.87416e-02       3.13051e+00
   31  6.20e-05      4.70531e+00       5.69172e-02       3.15585e+00
   32  6.40e-05      4.70334e+00       5.17422e-02       3.15281e+00
   33  6.60e-05      4.74740e+00       6.01065e-02       3.18497e+00
   34  6.80e-05      4.79703e+00       6.20241e-02       3.21869e+00
   35  7.00e-05      4.81926e+00       5.74655e-02       3.23199e+00
   36  7.20e-05      4.76903e+00       5.76037e-02       3.19856e+00
   37  7.40e-05      4.79108e+00       4.95029e-02       3.21055e+00
   38  7.60e-05      4.76309e+00       6.09858e-02       3.19572e+00
   39  7.80e-05      4.78201e+00       5.87416e-02       3.20759e+00
   40  8.00e-05      4.74612e+00       7.37068e-02       3.18865e+00
   41  8.20e-05      4.76437e+00       6.33190e-02       3.19735e+00
   42  8.40e-05      4.75688e+00       6.69790e-02       3.19358e+00
   43  8.60e-05      4.76763e+00       6.10905e-02       3.19878e+00
   44  8.80e-05      4.72176e+00       6.83682e-02       3.17063e+00
   45  9.00e-05      4.74523e+00       5.38304e-02       3.18143e+00
   46  9.20e-05      4.73072e+00       7.19665e-02       3.17780e+00
   47  9.40e-05      4.71153e+00       7.22534e-02       3.16511e+00
   48  9.60e-05      4.65456e+00       7.46198e-02       3.12791e+00
   49  9.80e-05      4.69840e+00       8.37735e-02       3.16019e+00
   50  1.00e-04      4.70351e+00       7.27397e-02       3.15992e+00
   51  1.02e-04      4.71945e+00       8.46042e-02       3.17450e+00
   52  1.04e-04      4.67297e+00       7.22686e-02       3.13940e+00
   53  1.06e-04      4.70239e+00       7.87234e-02       3.16117e+00
   54  1.08e-04      4.66436e+00       6.71332e-02       3.13195e+00
   55  1.10e-04      4.68500e+00       7.94318e-02       3.14981e+00
   56  1.12e-04      4.64546e+00       8.24642e-02       3.12446e+00
   57  1.14e-04      4.66278e+00       8.02936e-02       3.13528e+00
   58  1.16e-04      4.68971e+00       8.19579e-02       3.15379e+00
   59  1.18e-04      4.66045e+00       8.48101e-02       3.13524e+00
   60  1.20e-04      4.68019e+00       7.04482e-02       3.14361e+00
   61  1.22e-04      4.75188e+00       7.80313e-02       3.19393e+00
   62  1.24e-04      4.73595e+00       9.33036e-02       3.18840e+00
   63  1.26e-04      4.75885e+00       1.01308e-01       3.20634e+00
   64  1.28e-04      4.73057e+00       8.34916e-02       3.18154e+00
   65  1.30e-04      4.72621e+00       8.23783e-02       3.17827e+00
   66  1.32e-04      4.73269e+00       9.30875e-02       3.18616e+00
   67  1.34e-04      4.72225e+00       8.65468e-02       3.17702e+00
   68  1.36e-04      4.77956e+00       1.01393e-01       3.22017e+00
   69  1.38e-04      4.74125e+00       9.83579e-02       3.19362e+00
   70  1.40e-04      4.77351e+00       1.08614e-01       3.21855e+00
   71  1.42e-04      4.75888e+00       1.22428e-01       3.21339e+00
   72  1.44e-04      4.75228e+00       9.87399e-02       3.20110e+00
   73  1.46e-04      4.73416e+00       1.02804e-01       3.19037e+00
   74  1.48e-04      4.77846e+00       1.16317e-01       3.22441e+00
   75  1.50e-04      4.75943e+00       1.36446e-01       3.21843e+00
   76  1.52e-04      4.75386e+00       1.15681e-01       3.20780e+00
   77  1.54e-04      4.73669e+00       1.11554e-01       3.19498e+00
   78  1.56e-04      4.75879e+00       1.11260e-01       3.20961e+00
