Delta = -6.158e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.11454e-02       2.25308e-02       1.49405e-02
    2  2.00e-06      2.57631e-02       4.59005e-02       3.24756e-02
    3  3.00e-06      3.95272e-02       8.01608e-02       5.30717e-02
    4  4.00e-06      4.85124e-02       5.49153e-02       5.06467e-02
    5  5.00e-06      6.32715e-02       8.78018e-02       7.14482e-02
    6  6.00e-06      7.65639e-02       9.39530e-02       8.23603e-02
    7  7.00e-06      8.69047e-02       9.57384e-02       8.98493e-02
    8  8.00e-06      9.30631e-02       1.34184e-01       1.06770e-01
    9  9.00e-06      1.02565e-01       1.28877e-01       1.11335e-01
   10  1.00e-05      1.22926e-01       1.51972e-01       1.32608e-01
   11  1.10e-05      1.32576e-01       1.53283e-01       1.39479e-01
   12  1.20e-05      1.51021e-01       1.29827e-01       1.43957e-01
   13  1.30e-05      1.57810e-01       1.53132e-01       1.56250e-01
   14  1.40e-05      1.74796e-01       2.20851e-01       1.90148e-01
   15  1.50e-05      1.82391e-01       2.03238e-01       1.89340e-01
   16  1.60e-05      1.89004e-01       2.33642e-01       2.03883e-01
   17  1.70e-05      1.95723e-01       2.13196e-01       2.01547e-01
   18  1.80e-05      2.13458e-01       2.14762e-01       2.13893e-01
   19  1.90e-05      2.28013e-01       2.29682e-01       2.28570e-01
   20  2.00e-05      2.37595e-01       2.39969e-01       2.38386e-01
   21  2.10e-05      2.48282e-01       2.77267e-01       2.57943e-01
   22  2.20e-05      2.52582e-01       2.87217e-01       2.64127e-01
   23  2.30e-05      2.47380e-01       2.55737e-01       2.50165e-01
   24  2.40e-05      2.54247e-01       2.43024e-01       2.50506e-01
   25  2.50e-05      2.59375e-01       2.68948e-01       2.62566e-01
   26  2.60e-05      2.60658e-01       1.96449e-01       2.39255e-01
   27  2.70e-05      2.65181e-01       2.65647e-01       2.65337e-01
   28  2.80e-05      2.73175e-01       3.35519e-01       2.93956e-01
   29  2.90e-05      2.91323e-01       3.44070e-01       3.08905e-01
   30  3.00e-05      3.02010e-01       2.98259e-01       3.00759e-01
   31  3.10e-05      3.28878e-01       3.04895e-01       3.20884e-01
   32  3.20e-05      3.34730e-01       2.85042e-01       3.18167e-01
   33  3.30e-05      3.48045e-01       3.11230e-01       3.35774e-01
   34  3.40e-05      3.47703e-01       3.07833e-01       3.34413e-01
   35  3.50e-05      3.55846e-01       3.05508e-01       3.39066e-01
   36  3.60e-05      3.73132e-01       2.53500e-01       3.33255e-01
   37  3.70e-05      3.90681e-01       2.94046e-01       3.58470e-01
   38  3.80e-05      3.97180e-01       2.54927e-01       3.49763e-01
   39  3.90e-05      4.02801e-01       2.63319e-01       3.56307e-01
   40  4.00e-05      4.11777e-01       2.77658e-01       3.67071e-01
   41  4.10e-05      4.17698e-01       2.97169e-01       3.77522e-01
   42  4.20e-05      4.30758e-01       2.67259e-01       3.76259e-01
   43  4.30e-05      4.37168e-01       3.29832e-01       4.01390e-01
   44  4.40e-05      4.49213e-01       3.25253e-01       4.07893e-01
   45  4.50e-05      4.72353e-01       3.56863e-01       4.33856e-01
   46  4.60e-05      4.78457e-01       3.27830e-01       4.28248e-01
   47  4.70e-05      4.88903e-01       3.82590e-01       4.53465e-01
   48  4.80e-05      4.92876e-01       3.36093e-01       4.40615e-01
   49  4.90e-05      5.03817e-01       3.17711e-01       4.41781e-01
   50  5.00e-05      5.20742e-01       2.71988e-01       4.37824e-01
   51  5.10e-05      5.25965e-01       2.97325e-01       4.49752e-01
   52  5.20e-05      5.51752e-01       3.18330e-01       4.73945e-01
   53  5.30e-05      5.61264e-01       3.35885e-01       4.86138e-01
   54  5.40e-05      5.78471e-01       3.14793e-01       4.90578e-01
