Delta = -1.241e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.12872e+00       0.00000e+00       3.41915e+00
    1  2.00e-06      5.01778e+00       7.53085e-05       3.34521e+00
    2  4.00e-06      5.01545e+00       1.05551e-04       3.34367e+00
    3  6.00e-06      5.03664e+00       1.63194e-04       3.35781e+00
    4  8.00e-06      5.04054e+00       4.32030e-04       3.36050e+00
    5  1.00e-05      5.01593e+00       5.20534e-04       3.34413e+00
    6  1.20e-05      5.02258e+00       7.17319e-04       3.34862e+00
    7  1.40e-05      5.01868e+00       5.95602e-04       3.34599e+00
    8  1.60e-05      5.01690e+00       7.49227e-04       3.34485e+00
    9  1.80e-05      5.02303e+00       9.42263e-04       3.34900e+00
   10  2.00e-05      5.01124e+00       9.25970e-04       3.34113e+00
   11  2.20e-05      5.00089e+00       1.04669e-03       3.33428e+00
   12  2.40e-05      4.98972e+00       1.46975e-03       3.32697e+00
   13  2.60e-05      5.00504e+00       1.78409e-03       3.33729e+00
   14  2.80e-05      4.99173e+00       1.42182e-03       3.32829e+00
   15  3.00e-05      4.99856e+00       1.37550e-03       3.33283e+00
   16  3.20e-05      4.98083e+00       1.34942e-03       3.32101e+00
   17  3.40e-05      5.00504e+00       1.91757e-03       3.33733e+00
   18  3.60e-05      5.00851e+00       1.89947e-03       3.33964e+00
   19  3.80e-05      5.00917e+00       2.06574e-03       3.34014e+00
   20  4.00e-05      5.00899e+00       2.17228e-03       3.34005e+00
   21  4.20e-05      4.99687e+00       2.73388e-03       3.33216e+00
   22  4.40e-05      4.98730e+00       3.02176e-03       3.32588e+00
   23  4.60e-05      4.98940e+00       2.79505e-03       3.32720e+00
   24  4.80e-05      4.98886e+00       2.70122e-03       3.32681e+00
   25  5.00e-05      4.96827e+00       2.85112e-03       3.31313e+00
   26  5.20e-05      4.98523e+00       3.77765e-03       3.32474e+00
   27  5.40e-05      4.98713e+00       3.65457e-03       3.32597e+00
   28  5.60e-05      5.00005e+00       3.53918e-03       3.33455e+00
   29  5.80e-05      4.98594e+00       4.01485e-03       3.32530e+00
   30  6.00e-05      4.99002e+00       4.41571e-03       3.32816e+00
   31  6.20e-05      4.99697e+00       5.14263e-03       3.33303e+00
   32  6.40e-05      5.00513e+00       4.39075e-03       3.33821e+00
   33  6.60e-05      4.98944e+00       4.40212e-03       3.32776e+00
   34  6.80e-05      5.00435e+00       4.76469e-03       3.33782e+00
   35  7.00e-05      4.99038e+00       4.73184e-03       3.32850e+00
   36  7.20e-05      4.97123e+00       4.92207e-03       3.31580e+00
   37  7.40e-05      4.97405e+00       3.96678e-03       3.31735e+00
   38  7.60e-05      4.99523e+00       5.61799e-03       3.33202e+00
   39  7.80e-05      4.98880e+00       4.41457e-03       3.32734e+00
   40  8.00e-05      4.97103e+00       5.40495e-03       3.31582e+00
   41  8.20e-05      4.96058e+00       5.13676e-03       3.30877e+00
   42  8.40e-05      4.95799e+00       5.34203e-03       3.30710e+00
   43  8.60e-05      4.97724e+00       5.15792e-03       3.31988e+00
   44  8.80e-05      4.96413e+00       5.52325e-03       3.31126e+00
   45  9.00e-05      4.96599e+00       5.56896e-03       3.31252e+00
   46  9.20e-05      4.97177e+00       4.98255e-03       3.31617e+00
   47  9.40e-05      4.96624e+00       5.98055e-03       3.31282e+00
   48  9.60e-05      4.97735e+00       6.17589e-03       3.32029e+00
   49  9.80e-05      4.96831e+00       5.45015e-03       3.31403e+00
   50  1.00e-04      4.96662e+00       6.09016e-03       3.31311e+00
   51  1.02e-04      4.96527e+00       7.21597e-03       3.31259e+00
   52  1.04e-04      4.97921e+00       6.23756e-03       3.32155e+00
   53  1.06e-04      4.96715e+00       6.76498e-03       3.31369e+00
   54  1.08e-04      4.97598e+00       6.52136e-03       3.31950e+00
   55  1.10e-04      4.97786e+00       7.16585e-03       3.32096e+00
   56  1.12e-04      4.99122e+00       6.52371e-03       3.32965e+00
   57  1.14e-04      4.99122e+00       7.38316e-03       3.32994e+00
   58  1.16e-04      5.00421e+00       7.08103e-03       3.33850e+00
   59  1.18e-04      5.00227e+00       5.35808e-03       3.33663e+00
   60  1.20e-04      4.97385e+00       7.79104e-03       3.31850e+00
   61  1.22e-04      4.97146e+00       7.20217e-03       3.31671e+00
   62  1.24e-04      4.98960e+00       6.26221e-03       3.32848e+00
   63  1.26e-04      4.97484e+00       6.18083e-03       3.31862e+00
   64  1.28e-04      4.97967e+00       7.13575e-03       3.32216e+00
   65  1.30e-04      4.98022e+00       7.17380e-03       3.32254e+00
   66  1.32e-04      4.98365e+00       6.69880e-03       3.32466e+00
   67  1.34e-04      4.97538e+00       8.68746e-03       3.31981e+00
   68  1.36e-04      4.98885e+00       7.92503e-03       3.32854e+00
   69  1.38e-04      4.96953e+00       8.00586e-03       3.31569e+00
   70  1.40e-04      4.98224e+00       6.78658e-03       3.32375e+00
   71  1.42e-04      4.97911e+00       7.93013e-03       3.32205e+00
   72  1.44e-04      4.98246e+00       6.57155e-03       3.32383e+00
   73  1.46e-04      4.97145e+00       7.15680e-03       3.31668e+00
   74  1.48e-04      4.97520e+00       7.85767e-03       3.31942e+00
   75  1.50e-04      4.97565e+00       7.66713e-03       3.31966e+00
   76  1.52e-04      4.98986e+00       7.18708e-03       3.32897e+00
   77  1.54e-04      4.95737e+00       1.00037e-02       3.30825e+00
   78  1.56e-04      4.96298e+00       8.52023e-03       3.31149e+00
   79  1.58e-04      4.97119e+00       7.28017e-03       3.31656e+00
   80  1.60e-04      4.95992e+00       8.79077e-03       3.30955e+00
   81  1.62e-04      4.95892e+00       9.19068e-03       3.30901e+00
   82  1.64e-04      4.96627e+00       9.13072e-03       3.31389e+00
   83  1.66e-04      4.97629e+00       8.56739e-03       3.32038e+00
   84  1.68e-04      4.96347e+00       7.99162e-03       3.31164e+00
   85  1.70e-04      4.95484e+00       8.10656e-03       3.30593e+00
   86  1.72e-04      4.94618e+00       8.41132e-03       3.30026e+00
   87  1.74e-04      4.95257e+00       7.96895e-03       3.30437e+00
   88  1.76e-04      4.95232e+00       9.80707e-03       3.30482e+00
   89  1.78e-04      4.94151e+00       9.16183e-03       3.29739e+00
   90  1.80e-04      4.93407e+00       9.24262e-03       3.29246e+00
   91  1.82e-04      4.92413e+00       9.11048e-03       3.28579e+00
   92  1.84e-04      4.92114e+00       7.80122e-03       3.28336e+00
   93  1.86e-04      4.94000e+00       9.20694e-03       3.29640e+00
   94  1.88e-04      4.92569e+00       1.13247e-02       3.28757e+00
   95  1.90e-04      4.92222e+00       9.69308e-03       3.28471e+00
   96  1.92e-04      4.92202e+00       9.43853e-03       3.28449e+00
   97  1.94e-04      4.91188e+00       1.10047e-02       3.27825e+00
   98  1.96e-04      4.92555e+00       9.44222e-03       3.28684e+00
   99  1.98e-04      4.91662e+00       8.48767e-03       3.28058e+00
  100  2.00e-04      4.90891e+00       1.17580e-02       3.27652e+00
  101  2.02e-04      4.93454e+00       9.37348e-03       3.29282e+00
  102  2.04e-04      4.92614e+00       1.05326e-02       3.28760e+00
  103  2.06e-04      4.91414e+00       1.13993e-02       3.27989e+00
  104  2.08e-04      4.95579e+00       1.21076e-02       3.30790e+00
  105  2.10e-04      4.93367e+00       1.12076e-02       3.29285e+00
  106  2.12e-04      4.92285e+00       1.21942e-02       3.28597e+00
  107  2.14e-04      4.92494e+00       9.88834e-03       3.28659e+00
  108  2.16e-04      4.91634e+00       1.08563e-02       3.28118e+00
  109  2.18e-04      4.94293e+00       1.03922e-02       3.29875e+00
  110  2.20e-04      4.94031e+00       1.05397e-02       3.29705e+00
  111  2.22e-04      4.93541e+00       1.14924e-02       3.29411e+00
  112  2.24e-04      4.94538e+00       1.19263e-02       3.30090e+00
  113  2.26e-04      4.95808e+00       8.33316e-03       3.30817e+00
  114  2.28e-04      4.94786e+00       1.19517e-02       3.30256e+00
  115  2.30e-04      4.94478e+00       1.19593e-02       3.30051e+00
