Delta = 1.673e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      2.56890e-03       3.47789e-03       2.87190e-03
    2  2.00e-06      5.15438e-03       5.94230e-03       5.41702e-03
    3  3.00e-06      8.89870e-03       9.39316e-03       9.06352e-03
    4  4.00e-06      1.03165e-02       1.28935e-02       1.11755e-02
    5  5.00e-06      1.20519e-02       1.68987e-02       1.36675e-02
    6  6.00e-06      1.54260e-02       2.30091e-02       1.79537e-02
    7  7.00e-06      1.97395e-02       2.45464e-02       2.13418e-02
    8  8.00e-06      2.19815e-02       2.90554e-02       2.43395e-02
    9  9.00e-06      2.73159e-02       3.31091e-02       2.92470e-02
   10  1.00e-05      2.96869e-02       3.06199e-02       2.99979e-02
   11  1.10e-05      3.30117e-02       4.17303e-02       3.59179e-02
   12  1.20e-05      3.55340e-02       4.48020e-02       3.86233e-02
   13  1.30e-05      3.95333e-02       5.32572e-02       4.41079e-02
   14  1.40e-05      4.20820e-02       5.18728e-02       4.53456e-02
   15  1.50e-05      4.47446e-02       6.66304e-02       5.20399e-02
   16  1.60e-05      4.79339e-02       6.42783e-02       5.33820e-02
   17  1.70e-05      5.47385e-02       6.30182e-02       5.74984e-02
   18  1.80e-05      5.64659e-02       6.77724e-02       6.02347e-02
   19  1.90e-05      5.90891e-02       7.92284e-02       6.58022e-02
   20  2.00e-05      5.98821e-02       6.98792e-02       6.32144e-02
   21  2.10e-05      6.05437e-02       9.02458e-02       7.04444e-02
   22  2.20e-05      6.48534e-02       8.17969e-02       7.05013e-02
   23  2.30e-05      6.62070e-02       1.07654e-01       8.00228e-02
   24  2.40e-05      7.28266e-02       7.43276e-02       7.33269e-02
   25  2.50e-05      7.67088e-02       8.03389e-02       7.79188e-02
   26  2.60e-05      8.08003e-02       9.54492e-02       8.56833e-02
   27  2.70e-05      8.49561e-02       9.50965e-02       8.83362e-02
   28  2.80e-05      8.95636e-02       8.18507e-02       8.69926e-02
   29  2.90e-05      9.72005e-02       1.03095e-01       9.91654e-02
   30  3.00e-05      1.06007e-01       1.14345e-01       1.08787e-01
   31  3.10e-05      1.09297e-01       1.05444e-01       1.08013e-01
   32  3.20e-05      1.14663e-01       1.29802e-01       1.19709e-01
   33  3.30e-05      1.17741e-01       1.00936e-01       1.12140e-01
   34  3.40e-05      1.18143e-01       1.26100e-01       1.20795e-01
   35  3.50e-05      1.19765e-01       1.13064e-01       1.17532e-01
   36  3.60e-05      1.18631e-01       1.52664e-01       1.29975e-01
   37  3.70e-05      1.20106e-01       1.32004e-01       1.24072e-01
   38  3.80e-05      1.17719e-01       1.43005e-01       1.26148e-01
   39  3.90e-05      1.16892e-01       1.39910e-01       1.24564e-01
   40  4.00e-05      1.16372e-01       1.25802e-01       1.19515e-01
   41  4.10e-05      1.24022e-01       1.19232e-01       1.22425e-01
   42  4.20e-05      1.25804e-01       1.32523e-01       1.28044e-01
   43  4.30e-05      1.28593e-01       1.53575e-01       1.36920e-01
   44  4.40e-05      1.26931e-01       1.31978e-01       1.28613e-01
   45  4.50e-05      1.30944e-01       1.27702e-01       1.29863e-01
   46  4.60e-05      1.32706e-01       1.44864e-01       1.36759e-01
   47  4.70e-05      1.36922e-01       1.51454e-01       1.41766e-01
   48  4.80e-05      1.43634e-01       1.88277e-01       1.58515e-01
   49  4.90e-05      1.43920e-01       1.32931e-01       1.40257e-01
   50  5.00e-05      1.45998e-01       1.42335e-01       1.44777e-01
   51  5.10e-05      1.48446e-01       1.68862e-01       1.55252e-01
   52  5.20e-05      1.55767e-01       1.89111e-01       1.66882e-01
   53  5.30e-05      1.56299e-01       1.89446e-01       1.67348e-01
   54  5.40e-05      1.62029e-01       1.76691e-01       1.66916e-01
   55  5.50e-05      1.64841e-01       1.96447e-01       1.75376e-01
   56  5.60e-05      1.70399e-01       1.98728e-01       1.79842e-01
   57  5.70e-05      1.67139e-01       1.86211e-01       1.73496e-01
   58  5.80e-05      1.69210e-01       1.70998e-01       1.69806e-01
   59  5.90e-05      1.71072e-01       1.72510e-01       1.71552e-01
   60  6.00e-05      1.76634e-01       1.87157e-01       1.80142e-01
   61  6.10e-05      1.84784e-01       2.08515e-01       1.92695e-01
   62  6.20e-05      1.87934e-01       1.80680e-01       1.85516e-01
   63  6.30e-05      1.91479e-01       2.18262e-01       2.00406e-01
   64  6.40e-05      1.89288e-01       1.70548e-01       1.83041e-01
   65  6.50e-05      1.88301e-01       2.09933e-01       1.95511e-01
   66  6.60e-05      1.91211e-01       2.00618e-01       1.94347e-01
   67  6.70e-05      1.95627e-01       1.81606e-01       1.90953e-01
   68  6.80e-05      2.05515e-01       2.08000e-01       2.06343e-01
   69  6.90e-05      2.05077e-01       1.87408e-01       1.99187e-01
   70  7.00e-05      2.02439e-01       2.14232e-01       2.06370e-01
   71  7.10e-05      2.10625e-01       2.10358e-01       2.10536e-01
   72  7.20e-05      2.12986e-01       1.93742e-01       2.06571e-01
   73  7.30e-05      2.16279e-01       2.51082e-01       2.27880e-01
   74  7.40e-05      2.18985e-01       2.04069e-01       2.14013e-01
   75  7.50e-05      2.30084e-01       1.86858e-01       2.15675e-01
   76  7.60e-05      2.35804e-01       2.42991e-01       2.38199e-01
   77  7.70e-05      2.39112e-01       2.05307e-01       2.27844e-01
   78  7.80e-05      2.41966e-01       2.70395e-01       2.51443e-01
   79  7.90e-05      2.43992e-01       2.16850e-01       2.34945e-01
   80  8.00e-05      2.50154e-01       2.30557e-01       2.43622e-01
   81  8.10e-05      2.53548e-01       2.30014e-01       2.45703e-01
   82  8.20e-05      2.54910e-01       2.51102e-01       2.53640e-01
   83  8.30e-05      2.67471e-01       2.12816e-01       2.49252e-01
   84  8.40e-05      2.75161e-01       2.39007e-01       2.63110e-01
   85  8.50e-05      2.75980e-01       2.29774e-01       2.60578e-01
   86  8.60e-05      2.83859e-01       2.24937e-01       2.64218e-01
   87  8.70e-05      2.93779e-01       2.09484e-01       2.65681e-01
   88  8.80e-05      2.95815e-01       2.20035e-01       2.70555e-01
   89  8.90e-05      3.02819e-01       2.01905e-01       2.69181e-01
   90  9.00e-05      3.01563e-01       2.56688e-01       2.86604e-01
   91  9.10e-05      3.02847e-01       2.10799e-01       2.72165e-01
   92  9.20e-05      3.08960e-01       2.41802e-01       2.86574e-01
   93  9.30e-05      3.14620e-01       1.80743e-01       2.69995e-01
   94  9.40e-05      3.22006e-01       2.45455e-01       2.96489e-01
   95  9.50e-05      3.23155e-01       2.30764e-01       2.92358e-01
   96  9.60e-05      3.19878e-01       2.22830e-01       2.87528e-01
   97  9.70e-05      3.19824e-01       2.58238e-01       2.99295e-01
   98  9.80e-05      3.19099e-01       2.33085e-01       2.90428e-01
   99  9.90e-05      3.26207e-01       2.79509e-01       3.10641e-01
  100  1.00e-04      3.28020e-01       2.69578e-01       3.08539e-01
  101  1.01e-04      3.33207e-01       2.65558e-01       3.10658e-01
  102  1.02e-04      3.31711e-01       2.49667e-01       3.04363e-01
