Delta = -1.510e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      4.08904e-03       5.54602e-03       4.57470e-03
    2  2.00e-06      7.21530e-03       9.27554e-03       7.90205e-03
    3  3.00e-06      1.07884e-02       1.19867e-02       1.11878e-02
    4  4.00e-06      1.39564e-02       1.55949e-02       1.45025e-02
    5  5.00e-06      1.79482e-02       1.60835e-02       1.73266e-02
    6  6.00e-06      2.07347e-02       2.16708e-02       2.10467e-02
    7  7.00e-06      2.37038e-02       3.02930e-02       2.59002e-02
    8  8.00e-06      2.54165e-02       3.33950e-02       2.80760e-02
    9  9.00e-06      2.75477e-02       3.69158e-02       3.06704e-02
   10  1.00e-05      3.11395e-02       3.40603e-02       3.21131e-02
   11  1.10e-05      3.46003e-02       3.47026e-02       3.46344e-02
   12  1.20e-05      3.82291e-02       3.73870e-02       3.79484e-02
   13  1.30e-05      4.22605e-02       3.97981e-02       4.14397e-02
   14  1.40e-05      4.23354e-02       4.53959e-02       4.33556e-02
   15  1.50e-05      4.98025e-02       4.72789e-02       4.89613e-02
   16  1.60e-05      5.38915e-02       4.88510e-02       5.22114e-02
   17  1.70e-05      6.11301e-02       5.39447e-02       5.87349e-02
   18  1.80e-05      6.44905e-02       5.44360e-02       6.11390e-02
   19  1.90e-05      6.70064e-02       6.36655e-02       6.58928e-02
   20  2.00e-05      7.23493e-02       7.25426e-02       7.24138e-02
   21  2.10e-05      7.53576e-02       6.48475e-02       7.18542e-02
   22  2.20e-05      7.89669e-02       6.32347e-02       7.37229e-02
   23  2.30e-05      8.17135e-02       7.10921e-02       7.81730e-02
   24  2.40e-05      8.25995e-02       8.36000e-02       8.29330e-02
   25  2.50e-05      8.71269e-02       8.12652e-02       8.51730e-02
   26  2.60e-05      9.09301e-02       8.79338e-02       8.99313e-02
   27  2.70e-05      9.32511e-02       8.85947e-02       9.16990e-02
   28  2.80e-05      9.55988e-02       8.79901e-02       9.30626e-02
   29  2.90e-05      1.01105e-01       8.64906e-02       9.62337e-02
   30  3.00e-05      1.00967e-01       9.18792e-02       9.79380e-02
   31  3.10e-05      1.07766e-01       8.87728e-02       1.01435e-01
   32  3.20e-05      1.09026e-01       9.29309e-02       1.03661e-01
   33  3.30e-05      1.09483e-01       1.06968e-01       1.08645e-01
   34  3.40e-05      1.13876e-01       8.40913e-02       1.03948e-01
   35  3.50e-05      1.16302e-01       1.07656e-01       1.13420e-01
   36  3.60e-05      1.20596e-01       9.58403e-02       1.12344e-01
   37  3.70e-05      1.24962e-01       1.10909e-01       1.20278e-01
   38  3.80e-05      1.30045e-01       1.15314e-01       1.25135e-01
   39  3.90e-05      1.35665e-01       1.13346e-01       1.28225e-01
   40  4.00e-05      1.38384e-01       1.13728e-01       1.30165e-01
   41  4.10e-05      1.43330e-01       1.17685e-01       1.34782e-01
   42  4.20e-05      1.43490e-01       1.11134e-01       1.32705e-01
   43  4.30e-05      1.48426e-01       1.10230e-01       1.35694e-01
   44  4.40e-05      1.52186e-01       1.12822e-01       1.39065e-01
   45  4.50e-05      1.55665e-01       1.17247e-01       1.42859e-01
   46  4.60e-05      1.59936e-01       1.27689e-01       1.49187e-01
   47  4.70e-05      1.63961e-01       1.14761e-01       1.47561e-01
   48  4.80e-05      1.70267e-01       1.16361e-01       1.52298e-01
   49  4.90e-05      1.77806e-01       1.26429e-01       1.60680e-01
   50  5.00e-05      1.82243e-01       1.22322e-01       1.62269e-01
   51  5.10e-05      1.85955e-01       1.35959e-01       1.69290e-01
   52  5.20e-05      1.81121e-01       1.33415e-01       1.65219e-01
   53  5.30e-05      1.83516e-01       1.59051e-01       1.75361e-01
   54  5.40e-05      1.86794e-01       1.29357e-01       1.67648e-01
   55  5.50e-05      1.85710e-01       1.65047e-01       1.78822e-01
   56  5.60e-05      1.89409e-01       1.56253e-01       1.78357e-01
   57  5.70e-05      1.86322e-01       1.31880e-01       1.68174e-01
   58  5.80e-05      1.93249e-01       1.55421e-01       1.80640e-01
   59  5.90e-05      1.99639e-01       1.39917e-01       1.79732e-01
   60  6.00e-05      2.04299e-01       1.40226e-01       1.82941e-01
   61  6.10e-05      2.10398e-01       1.41733e-01       1.87510e-01
   62  6.20e-05      2.08460e-01       1.60574e-01       1.92498e-01
   63  6.30e-05      2.12344e-01       1.60777e-01       1.95155e-01
   64  6.40e-05      2.19140e-01       1.45631e-01       1.94637e-01
   65  6.50e-05      2.18514e-01       1.54506e-01       1.97178e-01
   66  6.60e-05      2.25539e-01       1.51886e-01       2.00988e-01
   67  6.70e-05      2.25641e-01       1.85997e-01       2.12426e-01
   68  6.80e-05      2.19743e-01       1.84961e-01       2.08149e-01
   69  6.90e-05      2.21551e-01       1.77367e-01       2.06823e-01
   70  7.00e-05      2.26533e-01       1.87141e-01       2.13403e-01
   71  7.10e-05      2.21644e-01       1.61706e-01       2.01665e-01
   72  7.20e-05      2.23483e-01       1.65961e-01       2.04309e-01
   73  7.30e-05      2.26451e-01       2.01572e-01       2.18158e-01
   74  7.40e-05      2.30934e-01       1.77675e-01       2.13181e-01
   75  7.50e-05      2.33317e-01       1.96778e-01       2.21137e-01
   76  7.60e-05      2.30410e-01       1.75850e-01       2.12223e-01
   77  7.70e-05      2.34845e-01       1.87426e-01       2.19039e-01
   78  7.80e-05      2.37236e-01       1.86109e-01       2.20193e-01
   79  7.90e-05      2.38962e-01       2.10445e-01       2.29456e-01
   80  8.00e-05      2.40028e-01       2.39520e-01       2.39858e-01
   81  8.10e-05      2.50715e-01       2.13449e-01       2.38293e-01
   82  8.20e-05      2.54029e-01       1.76082e-01       2.28047e-01
   83  8.30e-05      2.57881e-01       2.18156e-01       2.44639e-01
   84  8.40e-05      2.59301e-01       2.61315e-01       2.59972e-01
   85  8.50e-05      2.65066e-01       2.24690e-01       2.51607e-01
   86  8.60e-05      2.64411e-01       2.19849e-01       2.49557e-01
   87  8.70e-05      2.65337e-01       2.54399e-01       2.61691e-01
   88  8.80e-05      2.71512e-01       2.09644e-01       2.50890e-01
   89  8.90e-05      2.74523e-01       2.19310e-01       2.56118e-01
   90  9.00e-05      2.73852e-01       2.58994e-01       2.68899e-01
   91  9.10e-05      2.75212e-01       2.33139e-01       2.61188e-01
   92  9.20e-05      2.78314e-01       2.06177e-01       2.54268e-01
   93  9.30e-05      2.85344e-01       2.33041e-01       2.67910e-01
   94  9.40e-05      2.87573e-01       1.99895e-01       2.58347e-01
   95  9.50e-05      2.90608e-01       2.83229e-01       2.88149e-01
   96  9.60e-05      2.92928e-01       2.52112e-01       2.79323e-01
   97  9.70e-05      3.01884e-01       2.75283e-01       2.93017e-01
   98  9.80e-05      3.10951e-01       2.52995e-01       2.91633e-01
   99  9.90e-05      3.08558e-01       2.68332e-01       2.95149e-01
  100  1.00e-04      3.07562e-01       2.89672e-01       3.01598e-01
  101  1.01e-04      3.08753e-01       2.88148e-01       3.01884e-01
  102  1.02e-04      3.11664e-01       2.27792e-01       2.83707e-01
  103  1.03e-04      3.15005e-01       2.49785e-01       2.93265e-01
  104  1.04e-04      3.24327e-01       2.56610e-01       3.01755e-01
  105  1.05e-04      3.28619e-01       2.47736e-01       3.01658e-01
  106  1.06e-04      3.35465e-01       2.39317e-01       3.03416e-01
  107  1.07e-04      3.39967e-01       2.63400e-01       3.14445e-01
  108  1.08e-04      3.46411e-01       2.41487e-01       3.11436e-01
  109  1.09e-04      3.50928e-01       2.42607e-01       3.14821e-01
  110  1.10e-04      3.53955e-01       2.33767e-01       3.13892e-01
  111  1.11e-04      3.53925e-01       2.50539e-01       3.19463e-01
  112  1.12e-04      3.58231e-01       2.72833e-01       3.29765e-01
  113  1.13e-04      3.55348e-01       2.96181e-01       3.35626e-01
  114  1.14e-04      3.66211e-01       2.62113e-01       3.31511e-01
  115  1.15e-04      3.69372e-01       2.82084e-01       3.40276e-01
  116  1.16e-04      3.68634e-01       2.90694e-01       3.42654e-01
  117  1.17e-04      3.71590e-01       2.59592e-01       3.34258e-01
  118  1.18e-04      3.77318e-01       2.64145e-01       3.39593e-01
  119  1.19e-04      3.77614e-01       2.87563e-01       3.47597e-01
  120  1.20e-04      3.75361e-01       2.90410e-01       3.47044e-01
  121  1.21e-04      3.83734e-01       2.45795e-01       3.37754e-01
  122  1.22e-04      3.82336e-01       2.98336e-01       3.54336e-01
  123  1.23e-04      3.82248e-01       2.56503e-01       3.40333e-01
  124  1.24e-04      3.84294e-01       2.76785e-01       3.48457e-01
  125  1.25e-04      3.82295e-01       2.29352e-01       3.31314e-01
  126  1.26e-04      3.89704e-01       2.37374e-01       3.38928e-01
  127  1.27e-04      3.90946e-01       2.94562e-01       3.58818e-01
  128  1.28e-04      3.93402e-01       3.03746e-01       3.63517e-01
  129  1.29e-04      3.91200e-01       3.07506e-01       3.63302e-01
  130  1.30e-04      3.94748e-01       2.68077e-01       3.52525e-01
  131  1.31e-04      4.03715e-01       2.64130e-01       3.57186e-01
  132  1.32e-04      4.12012e-01       2.77738e-01       3.67254e-01
  133  1.33e-04      4.09581e-01       2.48993e-01       3.56052e-01
  134  1.34e-04      4.09437e-01       3.12837e-01       3.77237e-01
  135  1.35e-04      4.11649e-01       2.88901e-01       3.70733e-01
  136  1.36e-04      4.15741e-01       2.67085e-01       3.66189e-01
  137  1.37e-04      4.19588e-01       2.78015e-01       3.72397e-01
  138  1.38e-04      4.20038e-01       2.68881e-01       3.69652e-01
  139  1.39e-04      4.23970e-01       2.29448e-01       3.59129e-01
  140  1.40e-04      4.21782e-01       2.75176e-01       3.72913e-01
  141  1.41e-04      4.24263e-01       3.15632e-01       3.88053e-01
  142  1.42e-04      4.27209e-01       2.76817e-01       3.77078e-01
  143  1.43e-04      4.26342e-01       2.91091e-01       3.81258e-01
  144  1.44e-04      4.32224e-01       3.15213e-01       3.93220e-01
  145  1.45e-04      4.37630e-01       2.63656e-01       3.79639e-01
  146  1.46e-04      4.38116e-01       2.32335e-01       3.69522e-01
