Delta = -4.684e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.22763e-02       2.33452e-02       1.59659e-02
    2  2.00e-06      2.51122e-02       3.17889e-02       2.73378e-02
    3  3.00e-06      4.40322e-02       6.63975e-02       5.14873e-02
    4  4.00e-06      5.91332e-02       8.01948e-02       6.61537e-02
    5  5.00e-06      6.96952e-02       7.96392e-02       7.30098e-02
    6  6.00e-06      7.90603e-02       1.01393e-01       8.65045e-02
    7  7.00e-06      9.10339e-02       9.94303e-02       9.38327e-02
    8  8.00e-06      1.14510e-01       1.18286e-01       1.15769e-01
    9  9.00e-06      1.19251e-01       1.29717e-01       1.22740e-01
   10  1.00e-05      1.41710e-01       1.32211e-01       1.38544e-01
   11  1.10e-05      1.57354e-01       1.51707e-01       1.55472e-01
   12  1.20e-05      1.72704e-01       1.56509e-01       1.67306e-01
   13  1.30e-05      1.84767e-01       1.71948e-01       1.80494e-01
   14  1.40e-05      2.01607e-01       1.78960e-01       1.94058e-01
   15  1.50e-05      2.18657e-01       2.09352e-01       2.15555e-01
   16  1.60e-05      2.40121e-01       1.63012e-01       2.14418e-01
   17  1.70e-05      2.51255e-01       2.02332e-01       2.34947e-01
   18  1.80e-05      2.65068e-01       2.33039e-01       2.54392e-01
   19  1.90e-05      2.83995e-01       2.29151e-01       2.65714e-01
   20  2.00e-05      3.06512e-01       1.99099e-01       2.70707e-01
   21  2.10e-05      3.17123e-01       1.96735e-01       2.76994e-01
   22  2.20e-05      3.27398e-01       2.18637e-01       2.91144e-01
   23  2.30e-05      3.31628e-01       2.53764e-01       3.05673e-01
   24  2.40e-05      3.44252e-01       2.25813e-01       3.04772e-01
   25  2.50e-05      3.51922e-01       2.41737e-01       3.15194e-01
   26  2.60e-05      3.81614e-01       2.58128e-01       3.40452e-01
   27  2.70e-05      3.83480e-01       2.69522e-01       3.45494e-01
   28  2.80e-05      4.09961e-01       2.54068e-01       3.57997e-01
   29  2.90e-05      4.19206e-01       2.81955e-01       3.73456e-01
   30  3.00e-05      4.29025e-01       2.67017e-01       3.75022e-01
   31  3.10e-05      4.51548e-01       2.52089e-01       3.85062e-01
   32  3.20e-05      4.67046e-01       2.26243e-01       3.86778e-01
   33  3.30e-05      4.90474e-01       2.43195e-01       4.08048e-01
   34  3.40e-05      4.95353e-01       2.53471e-01       4.14726e-01
   35  3.50e-05      5.14228e-01       2.50653e-01       4.26370e-01
   36  3.60e-05      5.23796e-01       2.71992e-01       4.39861e-01
   37  3.70e-05      5.44635e-01       2.92212e-01       4.60494e-01
   38  3.80e-05      5.56630e-01       3.03832e-01       4.72364e-01
   39  3.90e-05      5.86045e-01       3.03835e-01       4.91975e-01
   40  4.00e-05      5.98391e-01       2.47476e-01       4.81420e-01
   41  4.10e-05      6.28391e-01       2.90251e-01       5.15678e-01
   42  4.20e-05      6.66935e-01       2.04066e-01       5.12646e-01
   43  4.30e-05      6.85834e-01       3.03812e-01       5.58493e-01
   44  4.40e-05      6.95135e-01       2.96095e-01       5.62122e-01
   45  4.50e-05      7.22032e-01       2.80002e-01       5.74689e-01
   46  4.60e-05      7.57418e-01       2.70962e-01       5.95266e-01
   47  4.70e-05      7.92520e-01       3.15378e-01       6.33473e-01
   48  4.80e-05      7.97450e-01       2.71804e-01       6.22235e-01
   49  4.90e-05      8.27265e-01       2.83272e-01       6.45934e-01
   50  5.00e-05      8.38844e-01       2.87838e-01       6.55175e-01
   51  5.10e-05      8.38742e-01       2.34458e-01       6.37314e-01
   52  5.20e-05      8.55282e-01       2.96746e-01       6.69103e-01
   53  5.30e-05      8.78544e-01       2.85898e-01       6.80995e-01
   54  5.40e-05      8.92453e-01       2.85050e-01       6.89986e-01
   55  5.50e-05      9.12233e-01       3.17749e-01       7.14071e-01
   56  5.60e-05      9.43731e-01       3.07915e-01       7.31792e-01
   57  5.70e-05      9.63824e-01       3.03948e-01       7.43865e-01
   58  5.80e-05      9.70987e-01       2.49576e-01       7.30517e-01
