Delta = 1.837e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      4.06588e-03       3.50920e-03       3.88032e-03
    2  2.00e-06      7.51632e-03       1.09123e-02       8.64833e-03
    3  3.00e-06      1.24430e-02       1.06833e-02       1.18564e-02
    4  4.00e-06      1.67597e-02       1.66392e-02       1.67195e-02
    5  5.00e-06      1.99964e-02       2.16551e-02       2.05493e-02
    6  6.00e-06      2.22990e-02       2.64455e-02       2.36812e-02
    7  7.00e-06      2.83213e-02       2.74298e-02       2.80241e-02
    8  8.00e-06      3.37542e-02       2.97009e-02       3.24031e-02
    9  9.00e-06      3.96996e-02       2.70606e-02       3.54866e-02
   10  1.00e-05      3.95338e-02       4.39514e-02       4.10064e-02
   11  1.10e-05      4.47937e-02       4.34258e-02       4.43377e-02
   12  1.20e-05      4.91076e-02       5.08236e-02       4.96796e-02
   13  1.30e-05      5.32000e-02       6.07880e-02       5.57293e-02
   14  1.40e-05      5.50737e-02       6.26929e-02       5.76134e-02
   15  1.50e-05      5.53645e-02       8.05668e-02       6.37653e-02
   16  1.60e-05      5.94126e-02       6.90186e-02       6.26146e-02
   17  1.70e-05      6.18017e-02       9.31748e-02       7.22594e-02
   18  1.80e-05      6.26113e-02       7.52930e-02       6.68385e-02
   19  1.90e-05      6.64064e-02       8.94533e-02       7.40887e-02
   20  2.00e-05      6.93287e-02       8.97509e-02       7.61361e-02
   21  2.10e-05      7.31512e-02       8.87574e-02       7.83533e-02
   22  2.20e-05      7.52978e-02       1.18264e-01       8.96199e-02
   23  2.30e-05      7.80695e-02       1.03175e-01       8.64381e-02
   24  2.40e-05      8.11784e-02       1.07599e-01       8.99852e-02
   25  2.50e-05      8.27874e-02       9.46171e-02       8.67306e-02
   26  2.60e-05      8.38148e-02       1.22410e-01       9.66799e-02
   27  2.70e-05      8.79703e-02       9.46503e-02       9.01969e-02
   28  2.80e-05      9.09037e-02       1.16469e-01       9.94254e-02
   29  2.90e-05      9.67981e-02       1.03158e-01       9.89182e-02
   30  3.00e-05      9.49600e-02       1.29477e-01       1.06466e-01
   31  3.10e-05      9.71386e-02       1.34388e-01       1.09555e-01
   32  3.20e-05      1.01529e-01       1.16459e-01       1.06506e-01
   33  3.30e-05      1.04081e-01       1.33451e-01       1.13871e-01
   34  3.40e-05      1.07478e-01       1.24480e-01       1.13145e-01
   35  3.50e-05      1.11794e-01       1.20272e-01       1.14620e-01
   36  3.60e-05      1.16400e-01       1.04525e-01       1.12442e-01
   37  3.70e-05      1.17128e-01       1.68220e-01       1.34159e-01
   38  3.80e-05      1.20855e-01       1.43322e-01       1.28344e-01
   39  3.90e-05      1.24085e-01       1.28929e-01       1.25700e-01
   40  4.00e-05      1.29564e-01       1.56101e-01       1.38410e-01
   41  4.10e-05      1.29454e-01       1.37478e-01       1.32128e-01
   42  4.20e-05      1.35137e-01       1.41962e-01       1.37412e-01
   43  4.30e-05      1.39915e-01       1.68659e-01       1.49496e-01
   44  4.40e-05      1.41304e-01       1.47246e-01       1.43284e-01
   45  4.50e-05      1.43535e-01       1.44158e-01       1.43743e-01
   46  4.60e-05      1.45737e-01       1.54770e-01       1.48748e-01
   47  4.70e-05      1.43382e-01       1.09604e-01       1.32123e-01
