Delta = -8.276e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.26273e+00       0.00000e+00       3.50848e+00
    1  2.00e-06      5.16236e+00       3.86493e-04       3.44170e+00
    2  4.00e-06      5.14890e+00       7.70120e-04       3.43286e+00
    3  6.00e-06      5.19616e+00       1.35212e-03       3.46456e+00
    4  8.00e-06      5.21633e+00       1.49315e-03       3.47805e+00
    5  1.00e-05      5.20795e+00       1.85717e-03       3.47259e+00
    6  1.20e-05      5.23184e+00       2.28996e-03       3.48866e+00
    7  1.40e-05      5.22469e+00       2.64365e-03       3.48401e+00
    8  1.60e-05      5.20982e+00       3.42939e-03       3.47436e+00
    9  1.80e-05      5.20782e+00       4.13295e-03       3.47326e+00
   10  2.00e-05      5.20981e+00       3.98103e-03       3.47454e+00
   11  2.20e-05      5.18480e+00       3.99097e-03       3.45786e+00
   12  2.40e-05      5.17560e+00       5.42904e-03       3.45221e+00
   13  2.60e-05      5.19381e+00       5.68894e-03       3.46443e+00
   14  2.80e-05      5.18078e+00       6.18602e-03       3.45592e+00
   15  3.00e-05      5.17208e+00       6.59150e-03       3.45025e+00
   16  3.20e-05      5.17695e+00       6.63729e-03       3.45351e+00
   17  3.40e-05      5.18415e+00       7.42218e-03       3.45858e+00
   18  3.60e-05      5.19337e+00       7.26584e-03       3.46467e+00
   19  3.80e-05      5.19483e+00       9.09614e-03       3.46625e+00
   20  4.00e-05      5.18954e+00       8.38677e-03       3.46249e+00
   21  4.20e-05      5.15123e+00       9.73321e-03       3.43740e+00
   22  4.40e-05      5.14207e+00       1.01016e-02       3.43141e+00
   23  4.60e-05      5.15856e+00       1.04305e-02       3.44252e+00
   24  4.80e-05      5.13235e+00       1.18762e-02       3.42552e+00
   25  5.00e-05      5.13575e+00       1.25596e-02       3.42802e+00
   26  5.20e-05      5.13128e+00       1.15283e-02       3.42470e+00
   27  5.40e-05      5.10791e+00       1.03350e-02       3.40872e+00
   28  5.60e-05      5.12871e+00       1.29864e-02       3.42347e+00
   29  5.80e-05      5.12115e+00       1.22236e-02       3.41818e+00
   30  6.00e-05      5.13929e+00       1.35930e-02       3.43073e+00
   31  6.20e-05      5.16531e+00       1.33796e-02       3.44800e+00
   32  6.40e-05      5.16544e+00       1.32064e-02       3.44803e+00
   33  6.60e-05      5.13720e+00       1.30059e-02       3.42914e+00
   34  6.80e-05      5.16052e+00       1.30213e-02       3.44469e+00
   35  7.00e-05      5.14664e+00       1.88313e-02       3.43737e+00
   36  7.20e-05      5.15364e+00       1.58931e-02       3.44106e+00
   37  7.40e-05      5.19779e+00       1.54833e-02       3.47035e+00
   38  7.60e-05      5.20073e+00       1.45357e-02       3.47200e+00
   39  7.80e-05      5.21244e+00       1.57636e-02       3.48021e+00
   40  8.00e-05      5.22395e+00       1.53057e-02       3.48773e+00
   41  8.20e-05      5.20935e+00       1.83925e-02       3.47903e+00
   42  8.40e-05      5.20849e+00       2.00231e-02       3.47900e+00
   43  8.60e-05      5.19843e+00       1.82912e-02       3.47171e+00
   44  8.80e-05      5.17503e+00       2.14528e-02       3.45717e+00
