Delta = -5.263e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.36001e+00       0.00000e+00       3.57334e+00
    1  2.00e-06      5.26139e+00       9.39572e-04       3.50791e+00
    2  4.00e-06      5.29610e+00       2.09241e-03       3.53143e+00
    3  6.00e-06      5.32045e+00       3.30570e-03       3.54807e+00
    4  8.00e-06      5.36645e+00       5.47781e-03       3.57946e+00
    5  1.00e-05      5.35038e+00       6.55956e-03       3.56911e+00
    6  1.20e-05      5.33882e+00       8.21031e-03       3.56195e+00
    7  1.40e-05      5.34600e+00       8.95265e-03       3.56698e+00
    8  1.60e-05      5.37396e+00       9.78647e-03       3.58590e+00
    9  1.80e-05      5.36945e+00       9.87596e-03       3.58292e+00
   10  2.00e-05      5.37106e+00       1.13469e-02       3.58449e+00
   11  2.20e-05      5.36113e+00       1.39785e-02       3.57874e+00
   12  2.40e-05      5.35760e+00       1.32361e-02       3.57614e+00
   13  2.60e-05      5.32283e+00       1.55849e-02       3.55375e+00
   14  2.80e-05      5.29201e+00       1.64572e-02       3.53349e+00
   15  3.00e-05      5.30054e+00       1.61458e-02       3.53908e+00
   16  3.20e-05      5.33613e+00       2.15229e-02       3.56459e+00
   17  3.40e-05      5.27299e+00       1.87594e-02       3.52158e+00
   18  3.60e-05      5.26961e+00       1.89822e-02       3.51940e+00
   19  3.80e-05      5.27342e+00       2.34277e-02       3.52343e+00
   20  4.00e-05      5.27456e+00       2.40465e-02       3.52439e+00
   21  4.20e-05      5.25523e+00       2.49840e-02       3.51181e+00
   22  4.40e-05      5.18892e+00       2.63614e-02       3.46807e+00
   23  4.60e-05      5.20913e+00       2.78901e-02       3.48205e+00
   24  4.80e-05      5.19114e+00       2.71123e-02       3.46980e+00
   25  5.00e-05      5.18496e+00       2.77890e-02       3.46591e+00
   26  5.20e-05      5.21091e+00       2.73287e-02       3.48305e+00
   27  5.40e-05      5.20241e+00       3.48389e-02       3.47989e+00
   28  5.60e-05      5.22507e+00       3.15604e-02       3.49390e+00
   29  5.80e-05      5.21529e+00       3.49619e-02       3.48852e+00
   30  6.00e-05      5.17885e+00       3.63920e-02       3.46469e+00
   31  6.20e-05      5.16720e+00       3.60561e-02       3.45682e+00
   32  6.40e-05      5.16267e+00       3.87728e-02       3.45471e+00
   33  6.60e-05      5.12129e+00       4.09247e-02       3.42783e+00
   34  6.80e-05      5.08977e+00       3.63878e-02       3.40531e+00
   35  7.00e-05      5.05031e+00       4.29073e-02       3.38118e+00
   36  7.20e-05      5.02633e+00       3.39686e-02       3.36221e+00
   37  7.40e-05      5.02747e+00       3.66313e-02       3.36386e+00
   38  7.60e-05      5.04520e+00       3.88630e-02       3.37642e+00
   39  7.80e-05      4.99194e+00       4.49638e-02       3.34295e+00
   40  8.00e-05      4.98560e+00       4.38241e-02       3.33834e+00
   41  8.20e-05      5.01233e+00       4.19022e-02       3.35552e+00
   42  8.40e-05      4.95831e+00       4.07423e-02       3.31912e+00
   43  8.60e-05      4.97828e+00       4.53882e-02       3.33398e+00
   44  8.80e-05      4.96658e+00       4.84494e-02       3.32720e+00
   45  9.00e-05      4.93557e+00       4.66452e-02       3.30593e+00
   46  9.20e-05      4.94107e+00       4.38109e-02       3.30865e+00
   47  9.40e-05      4.92350e+00       4.42031e-02       3.29707e+00
   48  9.60e-05      4.90629e+00       5.01022e-02       3.28756e+00
   49  9.80e-05      4.89079e+00       5.55089e-02       3.27903e+00
   50  1.00e-04      4.84606e+00       5.50203e-02       3.24905e+00
   51  1.02e-04      4.81794e+00       4.80943e-02       3.22799e+00
   52  1.04e-04      4.83088e+00       5.22859e-02       3.23802e+00
   53  1.06e-04      4.78248e+00       6.01161e-02       3.20836e+00
   54  1.08e-04      4.77216e+00       5.77814e-02       3.20070e+00
   55  1.10e-04      4.73474e+00       6.86943e-02       3.17939e+00
   56  1.12e-04      4.69110e+00       5.97044e-02       3.14730e+00
   57  1.14e-04      4.69335e+00       6.16787e-02       3.14946e+00
   58  1.16e-04      4.68307e+00       6.73753e-02       3.14450e+00
   59  1.18e-04      4.70285e+00       5.46171e-02       3.15344e+00
   60  1.20e-04      4.67427e+00       6.47922e-02       3.13778e+00
   61  1.22e-04      4.69878e+00       5.50856e-02       3.15088e+00
   62  1.24e-04      4.67095e+00       6.26450e-02       3.13485e+00
   63  1.26e-04      4.67303e+00       7.28643e-02       3.13964e+00
   64  1.28e-04      4.69491e+00       8.32178e-02       3.15768e+00
   65  1.30e-04      4.66822e+00       6.73202e-02       3.13459e+00
   66  1.32e-04      4.66370e+00       8.39858e-02       3.13713e+00
   67  1.34e-04      4.66891e+00       8.52565e-02       3.14103e+00
   68  1.36e-04      4.60745e+00       6.62466e-02       3.09372e+00
   69  1.38e-04      4.61558e+00       7.21191e-02       3.10109e+00
   70  1.40e-04      4.65497e+00       7.42627e-02       3.12806e+00
   71  1.42e-04      4.66412e+00       9.42931e-02       3.14084e+00
   72  1.44e-04      4.62837e+00       9.01995e-02       3.11564e+00
   73  1.46e-04      4.63199e+00       7.32047e-02       3.11239e+00
   74  1.48e-04      4.63099e+00       9.38587e-02       3.11861e+00
   75  1.50e-04      4.63796e+00       1.03499e-01       3.12647e+00
   76  1.52e-04      4.64229e+00       8.90452e-02       3.12454e+00
   77  1.54e-04      4.63779e+00       8.82903e-02       3.12129e+00
   78  1.56e-04      4.64969e+00       8.73836e-02       3.12892e+00
   79  1.58e-04      4.60254e+00       8.97986e-02       3.09829e+00
   80  1.60e-04      4.59187e+00       9.32362e-02       3.09232e+00
   81  1.62e-04      4.58654e+00       8.36017e-02       3.08556e+00
   82  1.64e-04      4.62179e+00       8.32440e-02       3.10894e+00
   83  1.66e-04      4.61651e+00       9.86711e-02       3.11056e+00
   84  1.68e-04      4.62541e+00       9.23103e-02       3.11438e+00
   85  1.70e-04      4.65504e+00       1.07883e-01       3.13932e+00
   86  1.72e-04      4.67718e+00       1.06012e-01       3.15345e+00
   87  1.74e-04      4.66980e+00       9.11866e-02       3.14360e+00
   88  1.76e-04      4.67947e+00       8.46753e-02       3.14787e+00
   89  1.78e-04      4.66586e+00       1.14640e-01       3.14878e+00
   90  1.80e-04      4.65690e+00       1.12313e-01       3.14203e+00
   91  1.82e-04      4.58856e+00       1.09219e-01       3.09545e+00
   92  1.84e-04      4.56704e+00       9.64673e-02       3.07685e+00
   93  1.86e-04      4.54935e+00       1.13276e-01       3.07066e+00
   94  1.88e-04      4.56295e+00       1.12909e-01       3.07960e+00
   95  1.90e-04      4.54055e+00       1.15887e-01       3.06566e+00
   96  1.92e-04      4.52603e+00       1.09719e-01       3.05392e+00
   97  1.94e-04      4.51847e+00       1.03260e-01       3.04673e+00
   98  1.96e-04      4.49938e+00       1.01494e-01       3.03342e+00
   99  1.98e-04      4.50014e+00       9.79573e-02       3.03274e+00
  100  2.00e-04      4.48639e+00       9.59662e-02       3.02292e+00
  101  2.02e-04      4.46301e+00       1.21247e-01       3.01576e+00
  102  2.04e-04      4.46725e+00       1.15151e-01       3.01655e+00
  103  2.06e-04      4.45226e+00       1.06410e-01       3.00364e+00
  104  2.08e-04      4.43738e+00       1.21406e-01       2.99872e+00
  105  2.10e-04      4.43269e+00       1.31296e-01       2.99889e+00
  106  2.12e-04      4.43237e+00       1.03666e-01       2.98947e+00
  107  2.14e-04      4.37410e+00       1.04264e-01       2.95082e+00
  108  2.16e-04      4.35334e+00       1.05057e-01       2.93725e+00
  109  2.18e-04      4.36778e+00       1.08262e-01       2.94794e+00
  110  2.20e-04      4.36329e+00       1.07666e-01       2.94475e+00
  111  2.22e-04      4.33663e+00       1.32705e-01       2.93532e+00
  112  2.24e-04      4.32172e+00       1.29102e-01       2.92418e+00
  113  2.26e-04      4.33094e+00       1.19396e-01       2.92709e+00
  114  2.28e-04      4.32848e+00       1.27777e-01       2.92825e+00
  115  2.30e-04      4.29665e+00       1.39505e-01       2.91093e+00
  116  2.32e-04      4.29826e+00       1.39381e-01       2.91197e+00
  117  2.34e-04      4.29003e+00       1.21234e-01       2.90043e+00
  118  2.36e-04      4.28439e+00       1.09018e-01       2.89260e+00
  119  2.38e-04      4.30876e+00       1.09388e-01       2.90897e+00
  120  2.40e-04      4.30446e+00       1.36122e-01       2.91501e+00
  121  2.42e-04      4.29173e+00       1.19802e-01       2.90109e+00
  122  2.44e-04      4.29996e+00       1.18383e-01       2.90610e+00
  123  2.46e-04      4.25706e+00       1.27830e-01       2.88065e+00
  124  2.48e-04      4.25581e+00       1.24383e-01       2.87867e+00
  125  2.50e-04      4.28329e+00       9.22466e-02       2.88627e+00
  126  2.52e-04      4.25406e+00       1.14106e-01       2.87408e+00
  127  2.54e-04      4.25212e+00       1.11584e-01       2.87194e+00
  128  2.56e-04      4.22428e+00       1.01001e-01       2.84985e+00
  129  2.58e-04      4.22749e+00       1.14214e-01       2.85640e+00
  130  2.60e-04      4.21704e+00       1.26687e-01       2.85359e+00
  131  2.62e-04      4.24368e+00       1.13302e-01       2.86689e+00
  132  2.64e-04      4.29543e+00       1.59855e-01       2.91691e+00
  133  2.66e-04      4.26927e+00       1.46668e-01       2.89507e+00
  134  2.68e-04      4.27341e+00       1.35059e-01       2.89396e+00
  135  2.70e-04      4.31228e+00       1.39853e-01       2.92147e+00
  136  2.72e-04      4.29011e+00       1.43410e-01       2.90787e+00
  137  2.74e-04      4.28056e+00       1.43185e-01       2.90144e+00
  138  2.76e-04      4.29544e+00       1.55666e-01       2.91552e+00
  139  2.78e-04      4.32840e+00       1.28357e-01       2.92839e+00
  140  2.80e-04      4.28784e+00       1.49480e-01       2.90839e+00
  141  2.82e-04      4.32612e+00       1.61005e-01       2.93775e+00
  142  2.84e-04      4.30927e+00       1.39652e-01       2.91940e+00
  143  2.86e-04      4.32243e+00       1.14455e-01       2.91977e+00
  144  2.88e-04      4.32319e+00       1.40483e-01       2.92896e+00
  145  2.90e-04      4.33179e+00       1.33871e-01       2.93248e+00
  146  2.92e-04      4.31399e+00       1.50809e-01       2.92626e+00
  147  2.94e-04      4.29987e+00       1.33067e-01       2.91093e+00
  148  2.96e-04      4.32912e+00       1.23846e-01       2.92737e+00
  149  2.98e-04      4.33638e+00       1.72268e-01       2.94834e+00
  150  3.00e-04      4.32538e+00       1.72442e-01       2.94107e+00
  151  3.02e-04      4.37308e+00       1.37242e-01       2.96113e+00
  152  3.04e-04      4.39520e+00       1.52551e-01       2.98099e+00
  153  3.06e-04      4.39978e+00       1.88790e-01       2.99612e+00
  154  3.08e-04      4.39896e+00       1.44073e-01       2.98066e+00
  155  3.10e-04      4.40384e+00       1.62410e-01       2.99003e+00
  156  3.12e-04      4.37263e+00       1.76263e-01       2.97384e+00
  157  3.14e-04      4.39941e+00       1.58803e-01       2.98587e+00
  158  3.16e-04      4.40424e+00       1.85668e-01       2.99805e+00
  159  3.18e-04      4.40489e+00       1.83705e-01       2.99783e+00
  160  3.20e-04      4.39656e+00       1.67368e-01       2.98683e+00
  161  3.22e-04      4.37258e+00       1.61562e-01       2.96891e+00
  162  3.24e-04      4.38903e+00       1.82009e-01       2.98669e+00
  163  3.26e-04      4.36992e+00       1.63270e-01       2.96770e+00
  164  3.28e-04      4.38724e+00       1.70707e-01       2.98173e+00
  165  3.30e-04      4.38939e+00       1.91701e-01       2.99016e+00
  166  3.32e-04      4.36234e+00       1.68523e-01       2.96440e+00
  167  3.34e-04      4.39923e+00       1.82278e-01       2.99358e+00
  168  3.36e-04      4.43978e+00       1.98689e-01       3.02608e+00
  169  3.38e-04      4.42713e+00       1.76742e-01       3.01033e+00
  170  3.40e-04      4.44121e+00       1.64007e-01       3.01548e+00
  171  3.42e-04      4.44415e+00       2.15400e-01       3.03457e+00
  172  3.44e-04      4.47134e+00       1.82384e-01       3.04169e+00
  173  3.46e-04      4.48198e+00       1.78791e-01       3.04758e+00
  174  3.48e-04      4.47431e+00       1.82885e-01       3.04384e+00
  175  3.50e-04      4.48080e+00       2.15806e-01       3.05913e+00
  176  3.52e-04      4.50768e+00       1.44773e-01       3.05337e+00
  177  3.54e-04      4.51358e+00       1.77584e-01       3.06825e+00
  178  3.56e-04      4.49504e+00       1.58910e-01       3.04966e+00
  179  3.58e-04      4.51466e+00       1.91704e-01       3.07367e+00
  180  3.60e-04      4.52204e+00       2.19047e-01       3.08771e+00
  181  3.62e-04      4.52815e+00       2.04923e-01       3.08708e+00
  182  3.64e-04      4.53540e+00       1.54026e-01       3.07494e+00
  183  3.66e-04      4.50085e+00       2.37922e-01       3.07987e+00
  184  3.68e-04      4.51237e+00       2.06215e-01       3.07698e+00
  185  3.70e-04      4.48742e+00       1.81972e-01       3.05227e+00
  186  3.72e-04      4.51365e+00       1.88297e-01       3.07187e+00
  187  3.74e-04      4.46741e+00       2.36493e-01       3.05710e+00
  188  3.76e-04      4.45203e+00       1.86433e-01       3.03017e+00
  189  3.78e-04      4.44721e+00       2.28789e-01       3.04107e+00
  190  3.80e-04      4.39733e+00       1.97135e-01       2.99726e+00
  191  3.82e-04      4.35161e+00       2.22371e-01       2.97519e+00
  192  3.84e-04      4.40718e+00       2.14850e-01       3.00974e+00
  193  3.86e-04      4.41153e+00       2.02453e-01       3.00851e+00
  194  3.88e-04      4.41995e+00       1.61934e-01       3.00061e+00
  195  3.90e-04      4.39012e+00       1.81417e-01       2.98722e+00
  196  3.92e-04      4.39975e+00       1.93022e-01       2.99751e+00
  197  3.94e-04      4.38956e+00       1.92480e-01       2.99053e+00
  198  3.96e-04      4.39311e+00       1.95550e-01       2.99392e+00
  199  3.98e-04      4.36228e+00       1.97652e-01       2.97407e+00
  200  4.00e-04      4.37207e+00       1.99042e-01       2.98106e+00
  201  4.02e-04      4.37555e+00       2.29707e-01       2.99361e+00
  202  4.04e-04      4.38243e+00       2.30435e-01       2.99843e+00
  203  4.06e-04      4.38814e+00       1.94196e-01       2.99016e+00
  204  4.08e-04      4.38119e+00       2.18214e-01       2.99353e+00
  205  4.10e-04      4.37780e+00       2.38655e-01       2.99808e+00
  206  4.12e-04      4.33172e+00       1.77958e-01       2.94713e+00
  207  4.14e-04      4.37125e+00       2.12687e-01       2.98506e+00
  208  4.16e-04      4.36824e+00       1.95633e-01       2.97737e+00
  209  4.18e-04      4.35809e+00       2.49865e-01       2.98868e+00
