Delta = -2.632e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.21698e-02       1.46735e-02       1.30043e-02
    2  2.00e-06      2.33423e-02       3.28632e-02       2.65159e-02
    3  3.00e-06      2.96516e-02       5.03129e-02       3.65387e-02
    4  4.00e-06      4.04422e-02       7.85887e-02       5.31577e-02
    5  5.00e-06      5.41008e-02       7.96494e-02       6.26170e-02
    6  6.00e-06      6.59954e-02       9.69517e-02       7.63142e-02
    7  7.00e-06      7.62493e-02       1.07351e-01       8.66164e-02
    8  8.00e-06      9.20657e-02       1.41144e-01       1.08425e-01
    9  9.00e-06      1.10190e-01       1.62804e-01       1.27728e-01
   10  1.00e-05      1.23887e-01       1.72076e-01       1.39950e-01
   11  1.10e-05      1.34275e-01       1.74609e-01       1.47719e-01
   12  1.20e-05      1.34270e-01       2.34148e-01       1.67563e-01
   13  1.30e-05      1.38479e-01       2.56628e-01       1.77862e-01
   14  1.40e-05      1.49095e-01       2.34008e-01       1.77399e-01
   15  1.50e-05      1.58101e-01       3.00257e-01       2.05486e-01
   16  1.60e-05      1.69407e-01       2.54387e-01       1.97734e-01
   17  1.70e-05      1.78295e-01       2.65501e-01       2.07364e-01
   18  1.80e-05      1.87005e-01       2.40913e-01       2.04974e-01
   19  1.90e-05      2.03366e-01       3.03384e-01       2.36705e-01
   20  2.00e-05      2.24352e-01       2.40070e-01       2.29592e-01
   21  2.10e-05      2.48110e-01       2.68246e-01       2.54822e-01
   22  2.20e-05      2.72279e-01       2.72930e-01       2.72496e-01
   23  2.30e-05      3.00040e-01       2.75764e-01       2.91948e-01
   24  2.40e-05      3.12049e-01       2.74948e-01       2.99682e-01
   25  2.50e-05      3.30878e-01       3.07249e-01       3.23002e-01
   26  2.60e-05      3.50165e-01       2.49113e-01       3.16481e-01
   27  2.70e-05      3.44598e-01       2.57418e-01       3.15538e-01
   28  2.80e-05      3.47724e-01       2.66997e-01       3.20815e-01
   29  2.90e-05      3.68217e-01       2.66994e-01       3.34476e-01
   30  3.00e-05      3.77523e-01       3.04038e-01       3.53028e-01
   31  3.10e-05      4.03085e-01       2.71507e-01       3.59226e-01
   32  3.20e-05      4.18203e-01       2.84822e-01       3.73743e-01
   33  3.30e-05      4.34218e-01       2.76856e-01       3.81764e-01
   34  3.40e-05      4.51737e-01       2.13245e-01       3.72239e-01
   35  3.50e-05      4.58980e-01       2.47945e-01       3.88635e-01
   36  3.60e-05      4.74823e-01       2.70208e-01       4.06618e-01
   37  3.70e-05      4.80756e-01       2.28847e-01       3.96786e-01
   38  3.80e-05      5.02413e-01       2.54347e-01       4.19724e-01
   39  3.90e-05      5.08947e-01       2.86472e-01       4.34789e-01
   40  4.00e-05      5.34812e-01       2.67540e-01       4.45721e-01
   41  4.10e-05      5.51532e-01       2.59719e-01       4.54261e-01
   42  4.20e-05      5.57647e-01       2.58825e-01       4.58039e-01
   43  4.30e-05      5.70199e-01       2.93464e-01       4.77954e-01
   44  4.40e-05      5.71438e-01       2.90818e-01       4.77898e-01
   45  4.50e-05      5.80510e-01       2.57719e-01       4.72913e-01
   46  4.60e-05      5.84742e-01       2.99925e-01       4.89803e-01
   47  4.70e-05      6.21112e-01       2.15653e-01       4.85959e-01
   48  4.80e-05      6.19538e-01       2.74127e-01       5.04401e-01
