Delta = -4.474e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.37265e-02       1.90894e-02       1.55141e-02
    2  2.00e-06      2.65515e-02       3.80033e-02       3.03688e-02
    3  3.00e-06      3.76517e-02       5.28735e-02       4.27256e-02
    4  4.00e-06      5.07220e-02       8.32049e-02       6.15497e-02
    5  5.00e-06      6.23820e-02       1.27749e-01       8.41711e-02
    6  6.00e-06      7.15973e-02       9.73882e-02       8.01943e-02
    7  7.00e-06      7.89238e-02       1.42612e-01       1.00153e-01
    8  8.00e-06      9.55859e-02       1.42973e-01       1.11382e-01
    9  9.00e-06      1.10053e-01       1.42658e-01       1.20921e-01
   10  1.00e-05      1.32178e-01       1.28087e-01       1.30814e-01
   11  1.10e-05      1.55571e-01       1.66938e-01       1.59360e-01
   12  1.20e-05      1.54593e-01       1.63177e-01       1.57454e-01
   13  1.30e-05      1.65418e-01       1.84794e-01       1.71877e-01
   14  1.40e-05      1.75226e-01       1.80028e-01       1.76827e-01
   15  1.50e-05      2.00638e-01       1.60017e-01       1.87098e-01
   16  1.60e-05      2.04677e-01       1.70945e-01       1.93433e-01
   17  1.70e-05      2.21243e-01       1.77666e-01       2.06717e-01
   18  1.80e-05      2.35893e-01       1.74949e-01       2.15578e-01
   19  1.90e-05      2.51657e-01       1.72487e-01       2.25267e-01
   20  2.00e-05      2.60320e-01       2.34701e-01       2.51780e-01
   21  2.10e-05      2.63714e-01       2.12379e-01       2.46602e-01
   22  2.20e-05      2.70574e-01       2.21635e-01       2.54261e-01
   23  2.30e-05      2.89723e-01       2.56115e-01       2.78520e-01
   24  2.40e-05      2.96819e-01       2.33524e-01       2.75720e-01
   25  2.50e-05      3.20529e-01       2.63575e-01       3.01544e-01
   26  2.60e-05      3.41568e-01       2.78093e-01       3.20410e-01
   27  2.70e-05      3.49578e-01       2.62117e-01       3.20424e-01
   28  2.80e-05      3.51504e-01       2.80341e-01       3.27783e-01
   29  2.90e-05      3.71884e-01       2.79200e-01       3.40989e-01
   30  3.00e-05      3.79530e-01       2.52595e-01       3.37218e-01
   31  3.10e-05      3.93362e-01       2.66142e-01       3.50955e-01
   32  3.20e-05      4.10230e-01       2.69004e-01       3.63155e-01
   33  3.30e-05      4.24659e-01       3.20936e-01       3.90085e-01
   34  3.40e-05      4.41144e-01       3.23177e-01       4.01822e-01
   35  3.50e-05      4.48255e-01       3.16602e-01       4.04371e-01
   36  3.60e-05      4.70213e-01       3.11099e-01       4.17175e-01
   37  3.70e-05      4.98029e-01       3.29126e-01       4.41728e-01
   38  3.80e-05      5.14808e-01       2.77654e-01       4.35757e-01
   39  3.90e-05      5.29669e-01       3.45995e-01       4.68445e-01
   40  4.00e-05      5.38850e-01       2.84182e-01       4.53961e-01
   41  4.10e-05      5.63814e-01       2.85952e-01       4.71194e-01
   42  4.20e-05      5.68771e-01       3.05366e-01       4.80969e-01
   43  4.30e-05      5.80167e-01       3.00502e-01       4.86945e-01
   44  4.40e-05      6.07546e-01       3.38526e-01       5.17873e-01
   45  4.50e-05      6.14837e-01       2.87837e-01       5.05837e-01
   46  4.60e-05      6.09661e-01       2.85409e-01       5.01577e-01
   47  4.70e-05      6.19824e-01       2.92051e-01       5.10566e-01
   48  4.80e-05      6.48821e-01       2.74035e-01       5.23893e-01
   49  4.90e-05      6.49758e-01       3.04506e-01       5.34674e-01
   50  5.00e-05      6.49167e-01       2.86905e-01       5.28413e-01
   51  5.10e-05      6.65059e-01       2.72932e-01       5.34350e-01
   52  5.20e-05      6.89797e-01       2.55998e-01       5.45197e-01
   53  5.30e-05      7.10625e-01       2.22751e-01       5.48001e-01
   54  5.40e-05      7.30305e-01       3.35271e-01       5.98627e-01
   55  5.50e-05      7.42709e-01       2.40287e-01       5.75235e-01
   56  5.60e-05      7.55346e-01       3.23865e-01       6.11519e-01
   57  5.70e-05      7.60925e-01       3.44353e-01       6.22068e-01
   58  5.80e-05      7.58857e-01       3.67235e-01       6.28317e-01
   59  5.90e-05      7.70480e-01       3.38188e-01       6.26382e-01
   60  6.00e-05      7.65332e-01       3.97029e-01       6.42564e-01
   61  6.10e-05      7.72464e-01       2.97467e-01       6.14132e-01
   62  6.20e-05      7.85109e-01       3.27114e-01       6.32444e-01
   63  6.30e-05      7.99489e-01       2.96399e-01       6.31792e-01
   64  6.40e-05      8.21775e-01       3.02511e-01       6.48687e-01
   65  6.50e-05      8.38028e-01       2.56039e-01       6.44032e-01
   66  6.60e-05      8.61268e-01       3.29599e-01       6.84045e-01
   67  6.70e-05      8.70942e-01       2.97421e-01       6.79768e-01
   68  6.80e-05      8.82821e-01       2.68314e-01       6.77985e-01
   69  6.90e-05      9.20590e-01       2.91195e-01       7.10792e-01
   70  7.00e-05      9.38864e-01       2.57152e-01       7.11627e-01
   71  7.10e-05      9.30447e-01       2.61945e-01       7.07613e-01
   72  7.20e-05      9.47998e-01       3.32224e-01       7.42740e-01
   73  7.30e-05      9.51364e-01       2.82071e-01       7.28266e-01
   74  7.40e-05      9.33006e-01       3.45166e-01       7.37059e-01
   75  7.50e-05      9.51657e-01       2.76112e-01       7.26476e-01
   76  7.60e-05      9.82207e-01       3.28691e-01       7.64368e-01
   77  7.70e-05      1.00005e+00       2.60307e-01       7.53472e-01
   78  7.80e-05      1.00930e+00       2.49934e-01       7.56180e-01
   79  7.90e-05      1.00911e+00       2.26652e-01       7.48292e-01
   80  8.00e-05      1.03108e+00       2.59818e-01       7.73993e-01
   81  8.10e-05      1.05258e+00       2.84341e-01       7.96497e-01
   82  8.20e-05      1.08396e+00       2.52073e-01       8.06665e-01
   83  8.30e-05      1.08285e+00       3.07067e-01       8.24254e-01
   84  8.40e-05      1.09291e+00       3.47519e-01       8.44449e-01
   85  8.50e-05      1.11254e+00       2.48468e-01       8.24517e-01
   86  8.60e-05      1.13399e+00       2.38162e-01       8.35382e-01
   87  8.70e-05      1.14888e+00       2.84248e-01       8.60672e-01
   88  8.80e-05      1.15247e+00       2.99665e-01       8.68204e-01
   89  8.90e-05      1.15575e+00       3.29873e-01       8.80457e-01
   90  9.00e-05      1.15777e+00       2.36195e-01       8.50581e-01
   91  9.10e-05      1.21578e+00       2.70713e-01       9.00760e-01
   92  9.20e-05      1.23516e+00       2.78595e-01       9.16306e-01
   93  9.30e-05      1.25390e+00       3.04100e-01       9.37300e-01
   94  9.40e-05      1.29096e+00       3.05478e-01       9.62466e-01
   95  9.50e-05      1.31652e+00       2.81757e-01       9.71600e-01
   96  9.60e-05      1.33199e+00       2.85062e-01       9.83012e-01
   97  9.70e-05      1.36007e+00       3.06543e-01       1.00889e+00
   98  9.80e-05      1.35988e+00       2.75127e-01       9.98293e-01
   99  9.90e-05      1.36335e+00       3.18312e-01       1.01500e+00
