Delta = -8.793e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.44003e+00       0.00000e+00       3.62669e+00
    1  2.00e-06      5.35507e+00       5.48202e-04       3.57023e+00
    2  4.00e-06      5.31159e+00       8.77850e-04       3.54135e+00
    3  6.00e-06      5.34880e+00       1.18829e-03       3.56626e+00
    4  8.00e-06      5.34225e+00       1.50825e-03       3.56200e+00
    5  1.00e-05      5.34136e+00       1.89148e-03       3.56154e+00
    6  1.20e-05      5.31556e+00       2.53357e-03       3.54455e+00
    7  1.40e-05      5.31672e+00       2.56824e-03       3.54533e+00
    8  1.60e-05      5.31887e+00       3.04975e-03       3.54693e+00
    9  1.80e-05      5.31455e+00       3.74340e-03       3.54428e+00
   10  2.00e-05      5.30265e+00       4.09054e-03       3.53646e+00
   11  2.20e-05      5.32420e+00       3.93864e-03       3.55078e+00
   12  2.40e-05      5.32022e+00       4.47278e-03       3.54830e+00
   13  2.60e-05      5.34093e+00       4.48064e-03       3.56211e+00
   14  2.80e-05      5.34314e+00       4.89891e-03       3.56373e+00
   15  3.00e-05      5.33279e+00       5.51762e-03       3.55703e+00
   16  3.20e-05      5.35455e+00       5.96902e-03       3.57169e+00
   17  3.40e-05      5.33773e+00       6.32053e-03       3.56059e+00
   18  3.60e-05      5.33328e+00       5.58815e-03       3.55738e+00
   19  3.80e-05      5.33536e+00       7.64356e-03       3.55946e+00
   20  4.00e-05      5.35650e+00       8.52955e-03       3.57384e+00
   21  4.20e-05      5.35938e+00       9.10579e-03       3.57595e+00
   22  4.40e-05      5.34427e+00       9.01601e-03       3.56585e+00
   23  4.60e-05      5.36303e+00       8.36523e-03       3.57814e+00
   24  4.80e-05      5.34780e+00       1.21455e-02       3.56925e+00
   25  5.00e-05      5.34868e+00       1.07057e-02       3.56936e+00
   26  5.20e-05      5.35343e+00       1.04742e-02       3.57244e+00
   27  5.40e-05      5.33271e+00       1.45863e-02       3.56000e+00
   28  5.60e-05      5.29139e+00       1.13232e-02       3.53137e+00
   29  5.80e-05      5.30465e+00       1.28292e-02       3.54071e+00
   30  6.00e-05      5.28893e+00       9.83331e-03       3.52923e+00
   31  6.20e-05      5.27987e+00       1.37014e-02       3.52448e+00
   32  6.40e-05      5.24890e+00       1.45618e-02       3.50412e+00
   33  6.60e-05      5.23838e+00       1.62208e-02       3.49766e+00
   34  6.80e-05      5.25472e+00       1.49181e-02       3.50812e+00
   35  7.00e-05      5.27199e+00       1.58515e-02       3.51994e+00
   36  7.20e-05      5.26933e+00       1.77600e-02       3.51880e+00
   37  7.40e-05      5.26978e+00       1.52366e-02       3.51827e+00
   38  7.60e-05      5.25550e+00       1.50912e-02       3.50870e+00
   39  7.80e-05      5.25935e+00       1.46136e-02       3.51110e+00
   40  8.00e-05      5.26653e+00       1.92890e-02       3.51745e+00
   41  8.20e-05      5.24977e+00       1.42073e-02       3.50458e+00
   42  8.40e-05      5.25853e+00       1.55417e-02       3.51087e+00
   43  8.60e-05      5.23278e+00       1.89316e-02       3.49483e+00
   44  8.80e-05      5.22262e+00       2.17334e-02       3.48899e+00
   45  9.00e-05      5.21988e+00       1.88366e-02       3.48620e+00
   46  9.20e-05      5.23881e+00       1.86385e-02       3.49875e+00
   47  9.40e-05      5.23899e+00       1.94036e-02       3.49913e+00
   48  9.60e-05      5.25053e+00       2.37472e-02       3.50827e+00
   49  9.80e-05      5.24400e+00       2.02642e-02       3.50276e+00
   50  1.00e-04      5.26342e+00       2.37685e-02       3.51687e+00
   51  1.02e-04      5.25119e+00       2.21392e-02       3.50817e+00
   52  1.04e-04      5.22102e+00       1.96730e-02       3.48724e+00
   53  1.06e-04      5.21259e+00       2.29273e-02       3.48270e+00
   54  1.08e-04      5.21144e+00       2.12736e-02       3.48138e+00
   55  1.10e-04      5.20036e+00       2.31697e-02       3.47463e+00
   56  1.12e-04      5.17224e+00       2.66272e-02       3.45704e+00
   57  1.14e-04      5.14144e+00       2.30704e-02       3.43532e+00
   58  1.16e-04      5.11832e+00       2.95186e-02       3.42205e+00
   59  1.18e-04      5.11985e+00       2.68484e-02       3.42218e+00
   60  1.20e-04      5.09432e+00       2.79448e-02       3.40553e+00
   61  1.22e-04      5.09794e+00       3.06268e-02       3.40883e+00
   62  1.24e-04      5.15500e+00       2.24911e-02       3.44416e+00
   63  1.26e-04      5.14872e+00       3.17671e-02       3.44307e+00
   64  1.28e-04      5.17909e+00       3.08327e-02       3.46300e+00
   65  1.30e-04      5.16581e+00       2.90354e-02       3.45355e+00
   66  1.32e-04      5.15133e+00       2.09573e-02       3.44121e+00
   67  1.34e-04      5.14837e+00       3.23715e-02       3.44303e+00
   68  1.36e-04      5.14734e+00       3.10220e-02       3.44190e+00
   69  1.38e-04      5.15305e+00       2.89319e-02       3.44501e+00
   70  1.40e-04      5.13511e+00       3.52946e-02       3.43517e+00
   71  1.42e-04      5.16276e+00       3.24432e-02       3.45265e+00
   72  1.44e-04      5.15980e+00       3.52976e-02       3.45164e+00
   73  1.46e-04      5.11586e+00       4.07759e-02       3.42417e+00
   74  1.48e-04      5.11166e+00       2.95160e-02       3.41761e+00
   75  1.50e-04      5.09987e+00       4.03744e-02       3.41337e+00
   76  1.52e-04      5.08959e+00       3.55471e-02       3.40491e+00
   77  1.54e-04      5.09533e+00       4.08083e-02       3.41049e+00
   78  1.56e-04      5.09015e+00       3.02130e-02       3.40350e+00
   79  1.58e-04      5.07685e+00       4.11401e-02       3.39828e+00
   80  1.60e-04      5.07433e+00       4.34317e-02       3.39736e+00
   81  1.62e-04      5.05678e+00       3.37027e-02       3.38242e+00
   82  1.64e-04      5.05268e+00       4.44567e-02       3.38327e+00
   83  1.66e-04      5.04097e+00       3.96496e-02       3.37386e+00
   84  1.68e-04      5.03521e+00       4.37055e-02       3.37138e+00
   85  1.70e-04      5.05355e+00       4.06606e-02       3.38259e+00
   86  1.72e-04      5.04157e+00       4.09203e-02       3.37469e+00
   87  1.74e-04      5.06314e+00       4.28179e-02       3.38970e+00
   88  1.76e-04      5.07840e+00       4.74610e-02       3.40142e+00
   89  1.78e-04      5.03808e+00       4.33671e-02       3.37317e+00
   90  1.80e-04      5.02809e+00       4.49704e-02       3.36705e+00
   91  1.82e-04      5.04033e+00       3.98885e-02       3.37351e+00
   92  1.84e-04      5.02380e+00       4.68192e-02       3.36481e+00
   93  1.86e-04      5.01350e+00       3.88034e-02       3.35527e+00
   94  1.88e-04      4.99805e+00       5.34038e-02       3.34984e+00
   95  1.90e-04      5.02479e+00       4.18747e-02       3.36381e+00
   96  1.92e-04      5.02697e+00       5.58469e-02       3.36993e+00
   97  1.94e-04      4.99340e+00       5.53808e-02       3.34739e+00
   98  1.96e-04      4.97304e+00       3.61032e-02       3.32739e+00
   99  1.98e-04      4.97976e+00       5.91628e-02       3.33956e+00
  100  2.00e-04      5.00461e+00       4.41867e-02       3.35114e+00
  101  2.02e-04      5.00962e+00       4.86492e-02       3.35596e+00
  102  2.04e-04      4.98522e+00       5.39912e-02       3.34148e+00
  103  2.06e-04      4.98216e+00       4.14071e-02       3.33524e+00
  104  2.08e-04      4.98928e+00       5.75111e-02       3.34536e+00
  105  2.10e-04      4.95239e+00       4.90021e-02       3.31793e+00
  106  2.12e-04      4.93436e+00       5.53214e-02       3.30802e+00
  107  2.14e-04      4.95302e+00       5.49009e-02       3.32031e+00
  108  2.16e-04      4.95944e+00       5.46544e-02       3.32451e+00
  109  2.18e-04      4.93465e+00       5.32491e-02       3.30751e+00
  110  2.20e-04      4.92625e+00       5.84458e-02       3.30365e+00
  111  2.22e-04      4.93579e+00       6.60614e-02       3.31255e+00
  112  2.24e-04      4.89809e+00       5.54783e-02       3.28389e+00
  113  2.26e-04      4.90254e+00       7.27437e-02       3.29261e+00
  114  2.28e-04      4.91911e+00       5.27390e-02       3.29699e+00
  115  2.30e-04      4.92234e+00       6.14851e-02       3.30206e+00
  116  2.32e-04      4.93358e+00       6.72472e-02       3.31147e+00
  117  2.34e-04      4.91996e+00       5.96812e-02       3.29987e+00
  118  2.36e-04      4.91549e+00       7.01468e-02       3.30037e+00
  119  2.38e-04      4.93422e+00       6.65167e-02       3.31165e+00
  120  2.40e-04      4.91466e+00       7.32214e-02       3.30084e+00
  121  2.42e-04      4.90415e+00       6.92436e-02       3.29252e+00
  122  2.44e-04      4.87606e+00       6.90377e-02       3.27372e+00
  123  2.46e-04      4.87394e+00       7.78334e-02       3.27524e+00
  124  2.48e-04      4.88290e+00       6.81435e-02       3.27798e+00
  125  2.50e-04      4.88299e+00       7.01264e-02       3.27870e+00
  126  2.52e-04      4.88914e+00       7.48624e-02       3.28438e+00
  127  2.54e-04      4.88131e+00       6.33986e-02       3.27534e+00
  128  2.56e-04      4.86054e+00       6.78163e-02       3.26297e+00
  129  2.58e-04      4.88880e+00       6.63797e-02       3.28133e+00
  130  2.60e-04      4.84879e+00       7.01060e-02       3.25589e+00
  131  2.62e-04      4.82558e+00       7.18999e-02       3.24102e+00
  132  2.64e-04      4.82673e+00       8.15426e-02       3.24500e+00
  133  2.66e-04      4.82782e+00       7.39651e-02       3.24320e+00
  134  2.68e-04      4.83793e+00       6.67145e-02       3.24752e+00
  135  2.70e-04      4.84185e+00       8.00411e-02       3.25458e+00
  136  2.72e-04      4.82587e+00       6.52311e-02       3.23899e+00
  137  2.74e-04      4.82712e+00       5.53189e-02       3.23652e+00
  138  2.76e-04      4.82515e+00       7.66461e-02       3.24232e+00
  139  2.78e-04      4.82561e+00       7.47685e-02       3.24200e+00
  140  2.80e-04      4.82530e+00       7.34636e-02       3.24135e+00
  141  2.82e-04      4.79956e+00       7.33168e-02       3.22414e+00
  142  2.84e-04      4.79740e+00       7.70191e-02       3.22394e+00
  143  2.86e-04      4.78406e+00       8.69721e-02       3.21836e+00
  144  2.88e-04      4.76253e+00       7.14618e-02       3.19884e+00
  145  2.90e-04      4.75231e+00       8.81516e-02       3.19759e+00
  146  2.92e-04      4.75266e+00       6.36868e-02       3.18967e+00
  147  2.94e-04      4.73392e+00       7.56431e-02       3.18116e+00
  148  2.96e-04      4.76638e+00       8.01193e-02       3.20429e+00
  149  2.98e-04      4.74620e+00       7.11489e-02       3.18785e+00
  150  3.00e-04      4.73690e+00       8.18404e-02       3.18521e+00
  151  3.02e-04      4.74491e+00       7.01935e-02       3.18667e+00
  152  3.04e-04      4.73457e+00       8.51767e-02       3.18477e+00
  153  3.06e-04      4.72495e+00       7.46795e-02       3.17486e+00
  154  3.08e-04      4.72948e+00       7.78642e-02       3.17894e+00
  155  3.10e-04      4.70764e+00       9.82157e-02       3.17116e+00
  156  3.12e-04      4.70561e+00       6.90124e-02       3.16007e+00
  157  3.14e-04      4.69129e+00       8.07763e-02       3.15445e+00
  158  3.16e-04      4.69375e+00       7.86048e-02       3.15537e+00
  159  3.18e-04      4.69899e+00       9.23580e-02       3.16345e+00
  160  3.20e-04      4.68240e+00       7.08842e-02       3.14523e+00
  161  3.22e-04      4.67428e+00       7.86456e-02       3.14240e+00
  162  3.24e-04      4.70538e+00       9.61035e-02       3.16895e+00
  163  3.26e-04      4.71218e+00       7.33061e-02       3.16589e+00
  164  3.28e-04      4.70452e+00       9.90988e-02       3.16938e+00
  165  3.30e-04      4.69095e+00       6.97335e-02       3.15054e+00
  166  3.32e-04      4.67567e+00       9.50272e-02       3.14879e+00
  167  3.34e-04      4.67490e+00       7.65591e-02       3.14212e+00
  168  3.36e-04      4.66360e+00       7.78253e-02       3.13501e+00
  169  3.38e-04      4.66993e+00       8.66957e-02       3.14218e+00
  170  3.40e-04      4.66972e+00       7.81991e-02       3.13921e+00
  171  3.42e-04      4.66748e+00       8.58558e-02       3.14027e+00
  172  3.44e-04      4.67660e+00       7.01227e-02       3.14111e+00
  173  3.46e-04      4.67123e+00       8.50574e-02       3.14251e+00
  174  3.48e-04      4.67123e+00       7.49077e-02       3.13912e+00
  175  3.50e-04      4.66610e+00       7.34908e-02       3.13523e+00
  176  3.52e-04      4.66194e+00       8.02707e-02       3.13471e+00
  177  3.54e-04      4.69398e+00       7.06539e-02       3.15287e+00
  178  3.56e-04      4.70231e+00       9.67536e-02       3.16713e+00
  179  3.58e-04      4.69701e+00       7.71456e-02       3.15706e+00
  180  3.60e-04      4.70430e+00       8.61374e-02       3.16492e+00
  181  3.62e-04      4.71408e+00       8.48419e-02       3.17100e+00
  182  3.64e-04      4.71363e+00       8.67783e-02       3.17135e+00
  183  3.66e-04      4.70689e+00       8.48682e-02       3.16622e+00
  184  3.68e-04      4.71272e+00       7.49157e-02       3.16678e+00
  185  3.70e-04      4.71814e+00       9.46552e-02       3.17698e+00
  186  3.72e-04      4.71368e+00       8.00714e-02       3.16915e+00
  187  3.74e-04      4.73934e+00       1.04359e-01       3.19435e+00
  188  3.76e-04      4.73547e+00       8.30241e-02       3.18465e+00
  189  3.78e-04      4.70908e+00       1.04398e-01       3.17418e+00
