Delta = -5.172e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.86683e+00       0.00000e+00       3.91122e+00
    1  2.00e-06      5.74000e+00       1.43744e-03       3.82714e+00
    2  4.00e-06      5.72778e+00       2.23801e-03       3.81927e+00
    3  6.00e-06      5.77688e+00       3.63133e-03       3.85246e+00
    4  8.00e-06      5.72345e+00       6.07836e-03       3.81766e+00
    5  1.00e-05      5.69395e+00       6.80468e-03       3.79823e+00
    6  1.20e-05      5.70462e+00       8.74196e-03       3.80599e+00
    7  1.40e-05      5.70814e+00       1.00396e-02       3.80877e+00
    8  1.60e-05      5.69366e+00       1.15528e-02       3.79962e+00
    9  1.80e-05      5.68430e+00       1.62508e-02       3.79495e+00
   10  2.00e-05      5.72775e+00       1.59273e-02       3.82381e+00
   11  2.20e-05      5.71028e+00       1.36611e-02       3.81141e+00
   12  2.40e-05      5.70169e+00       1.74234e-02       3.80693e+00
   13  2.60e-05      5.65745e+00       1.67512e-02       3.77722e+00
   14  2.80e-05      5.66196e+00       2.13750e-02       3.78176e+00
   15  3.00e-05      5.67978e+00       2.47089e-02       3.79476e+00
   16  3.20e-05      5.66714e+00       2.36541e-02       3.78598e+00
   17  3.40e-05      5.68763e+00       2.36592e-02       3.79964e+00
   18  3.60e-05      5.61884e+00       2.28947e-02       3.75352e+00
   19  3.80e-05      5.55244e+00       2.89086e-02       3.71126e+00
   20  4.00e-05      5.55196e+00       2.35949e-02       3.70917e+00
   21  4.20e-05      5.54174e+00       3.15188e-02       3.70500e+00
   22  4.40e-05      5.55614e+00       3.22858e-02       3.71485e+00
   23  4.60e-05      5.55066e+00       3.13280e-02       3.71089e+00
   24  4.80e-05      5.52814e+00       3.34564e-02       3.69658e+00
   25  5.00e-05      5.54982e+00       3.86227e-02       3.71275e+00
   26  5.20e-05      5.53489e+00       4.00677e-02       3.70328e+00
   27  5.40e-05      5.50153e+00       3.44170e-02       3.67916e+00
   28  5.60e-05      5.48986e+00       4.60427e-02       3.67526e+00
   29  5.80e-05      5.49526e+00       3.60678e-02       3.67553e+00
   30  6.00e-05      5.52312e+00       4.28194e-02       3.69635e+00
   31  6.20e-05      5.55069e+00       4.33771e-02       3.71492e+00
   32  6.40e-05      5.53370e+00       4.35548e-02       3.70365e+00
   33  6.60e-05      5.49882e+00       5.40236e-02       3.68389e+00
   34  6.80e-05      5.51035e+00       3.95375e-02       3.68675e+00
   35  7.00e-05      5.48920e+00       5.88235e-02       3.67907e+00
   36  7.20e-05      5.44865e+00       5.79046e-02       3.65174e+00
   37  7.40e-05      5.46690e+00       4.98231e-02       3.66121e+00
   38  7.60e-05      5.50085e+00       6.37138e-02       3.68847e+00
   39  7.80e-05      5.46591e+00       5.80345e-02       3.66328e+00
   40  8.00e-05      5.49176e+00       4.90510e-02       3.67753e+00
   41  8.20e-05      5.53466e+00       5.66305e-02       3.70865e+00
   42  8.40e-05      5.49813e+00       7.25650e-02       3.68961e+00
   43  8.60e-05      5.48252e+00       5.35622e-02       3.67287e+00
   44  8.80e-05      5.56598e+00       6.85973e-02       3.73352e+00
   45  9.00e-05      5.56496e+00       7.22419e-02       3.73405e+00
   46  9.20e-05      5.56578e+00       5.84663e-02       3.73001e+00
   47  9.40e-05      5.58308e+00       6.59349e-02       3.74403e+00
   48  9.60e-05      5.61062e+00       8.44270e-02       3.76856e+00
   49  9.80e-05      5.58979e+00       6.77444e-02       3.74911e+00
   50  1.00e-04      5.59753e+00       7.31314e-02       3.75606e+00
   51  1.02e-04      5.61260e+00       6.21760e-02       3.76246e+00
   52  1.04e-04      5.61195e+00       7.34234e-02       3.76577e+00
   53  1.06e-04      5.60778e+00       6.46396e-02       3.76007e+00
   54  1.08e-04      5.60750e+00       6.65159e-02       3.76051e+00
   55  1.10e-04      5.57139e+00       7.23773e-02       3.73839e+00
   56  1.12e-04      5.56724e+00       6.63058e-02       3.73360e+00
   57  1.14e-04      5.56395e+00       7.04842e-02       3.73279e+00
   58  1.16e-04      5.57205e+00       7.05041e-02       3.73820e+00
   59  1.18e-04      5.58850e+00       8.35207e-02       3.75351e+00
   60  1.20e-04      5.57629e+00       8.09498e-02       3.74451e+00
   61  1.22e-04      5.55757e+00       6.86095e-02       3.72792e+00
   62  1.24e-04      5.57511e+00       9.20709e-02       3.74743e+00
   63  1.26e-04      5.56226e+00       8.24396e-02       3.73565e+00
   64  1.28e-04      5.50300e+00       9.03623e-02       3.69879e+00
   65  1.30e-04      5.48504e+00       7.82091e-02       3.68276e+00
   66  1.32e-04      5.50145e+00       8.48049e-02       3.69590e+00
   67  1.34e-04      5.45494e+00       9.23043e-02       3.66739e+00
   68  1.36e-04      5.45657e+00       8.38870e-02       3.66567e+00
   69  1.38e-04      5.46257e+00       7.52599e-02       3.66680e+00
   70  1.40e-04      5.45312e+00       9.64488e-02       3.66756e+00
   71  1.42e-04      5.44816e+00       8.58360e-02       3.66072e+00
   72  1.44e-04      5.44495e+00       8.71318e-02       3.65901e+00
   73  1.46e-04      5.44199e+00       8.64202e-02       3.65680e+00
   74  1.48e-04      5.41785e+00       8.97350e-02       3.64181e+00
   75  1.50e-04      5.42287e+00       1.03380e-01       3.64970e+00
   76  1.52e-04      5.41416e+00       1.05328e-01       3.64455e+00
   77  1.54e-04      5.43704e+00       1.09603e-01       3.66122e+00
   78  1.56e-04      5.44180e+00       8.88465e-02       3.65749e+00
   79  1.58e-04      5.41649e+00       1.04253e-01       3.64575e+00
   80  1.60e-04      5.40256e+00       9.62239e-02       3.63378e+00
   81  1.62e-04      5.40819e+00       9.35209e-02       3.63664e+00
   82  1.64e-04      5.41593e+00       8.58942e-02       3.63925e+00
   83  1.66e-04      5.43916e+00       8.74186e-02       3.65524e+00
   84  1.68e-04      5.42338e+00       8.98332e-02       3.64553e+00
   85  1.70e-04      5.43508e+00       1.07054e-01       3.65907e+00
   86  1.72e-04      5.43882e+00       9.34377e-02       3.65703e+00
   87  1.74e-04      5.43246e+00       1.05575e-01       3.65683e+00
   88  1.76e-04      5.39810e+00       1.05834e-01       3.63401e+00
   89  1.78e-04      5.34964e+00       1.03551e-01       3.60095e+00
   90  1.80e-04      5.32737e+00       8.57546e-02       3.58016e+00
   91  1.82e-04      5.30147e+00       1.02459e-01       3.56847e+00
   92  1.84e-04      5.25812e+00       1.07817e-01       3.54135e+00
   93  1.86e-04      5.25973e+00       1.04776e-01       3.54141e+00
   94  1.88e-04      5.22425e+00       8.91150e-02       3.51254e+00
   95  1.90e-04      5.20491e+00       1.05529e-01       3.50512e+00
   96  1.92e-04      5.21133e+00       9.67681e-02       3.50648e+00
   97  1.94e-04      5.22703e+00       1.32169e-01       3.52875e+00
   98  1.96e-04      5.23684e+00       1.04113e-01       3.52593e+00
   99  1.98e-04      5.22656e+00       1.18689e-01       3.52394e+00
  100  2.00e-04      5.25921e+00       1.15838e-01       3.54475e+00
  101  2.02e-04      5.26572e+00       1.22321e-01       3.55126e+00
  102  2.04e-04      5.29290e+00       1.10433e-01       3.56541e+00
  103  2.06e-04      5.34208e+00       1.04902e-01       3.59635e+00
  104  2.08e-04      5.33539e+00       1.11731e-01       3.59417e+00
  105  2.10e-04      5.33050e+00       1.31688e-01       3.59756e+00
  106  2.12e-04      5.30597e+00       1.23296e-01       3.57841e+00
  107  2.14e-04      5.28036e+00       1.27763e-01       3.56283e+00
  108  2.16e-04      5.27964e+00       1.40393e-01       3.56656e+00
  109  2.18e-04      5.33968e+00       1.40829e-01       3.60673e+00
  110  2.20e-04      5.30262e+00       1.29538e-01       3.57826e+00
  111  2.22e-04      5.34641e+00       1.42984e-01       3.61194e+00
  112  2.24e-04      5.31300e+00       1.14833e-01       3.58028e+00
  113  2.26e-04      5.31184e+00       1.43832e-01       3.58917e+00
  114  2.28e-04      5.32015e+00       1.58931e-01       3.59974e+00
  115  2.30e-04      5.31646e+00       1.29395e-01       3.58744e+00
  116  2.32e-04      5.33287e+00       1.32941e-01       3.59956e+00
  117  2.34e-04      5.32268e+00       1.44016e-01       3.59646e+00
  118  2.36e-04      5.31600e+00       1.64579e-01       3.59886e+00
  119  2.38e-04      5.33115e+00       1.40461e-01       3.60092e+00
  120  2.40e-04      5.36192e+00       1.40948e-01       3.62159e+00
  121  2.42e-04      5.36429e+00       1.52106e-01       3.62689e+00
  122  2.44e-04      5.34594e+00       1.64108e-01       3.61867e+00
  123  2.46e-04      5.35997e+00       1.80358e-01       3.63343e+00
  124  2.48e-04      5.35175e+00       1.50136e-01       3.61788e+00
  125  2.50e-04      5.33335e+00       1.94342e-01       3.62035e+00
  126  2.52e-04      5.30155e+00       1.76141e-01       3.59308e+00
  127  2.54e-04      5.28575e+00       1.57017e-01       3.57617e+00
  128  2.56e-04      5.34144e+00       1.56264e-01       3.61305e+00
  129  2.58e-04      5.31177e+00       1.78825e-01       3.60079e+00
  130  2.60e-04      5.31148e+00       1.78604e-01       3.60052e+00
  131  2.62e-04      5.31453e+00       1.61260e-01       3.59677e+00
  132  2.64e-04      5.34126e+00       1.84551e-01       3.62236e+00
  133  2.66e-04      5.31016e+00       1.57455e-01       3.59259e+00
  134  2.68e-04      5.29328e+00       1.79317e-01       3.58862e+00
  135  2.70e-04      5.25270e+00       1.78740e-01       3.56138e+00
  136  2.72e-04      5.25942e+00       1.57774e-01       3.55887e+00
  137  2.74e-04      5.23862e+00       1.82446e-01       3.55323e+00
  138  2.76e-04      5.19697e+00       1.70762e-01       3.52157e+00
  139  2.78e-04      5.18680e+00       2.03774e-01       3.52579e+00
  140  2.80e-04      5.24610e+00       1.87024e-01       3.55974e+00
  141  2.82e-04      5.20135e+00       2.07459e-01       3.53672e+00
  142  2.84e-04      5.22187e+00       1.83382e-01       3.54237e+00
  143  2.86e-04      5.21961e+00       2.10554e-01       3.54992e+00
  144  2.88e-04      5.24264e+00       2.02146e-01       3.56247e+00
  145  2.90e-04      5.28759e+00       1.63283e-01       3.57948e+00
  146  2.92e-04      5.28866e+00       1.89825e-01       3.58905e+00
  147  2.94e-04      5.26023e+00       1.87428e-01       3.56929e+00
  148  2.96e-04      5.21702e+00       2.05297e-01       3.54645e+00
  149  2.98e-04      5.22627e+00       1.75708e-01       3.54275e+00
  150  3.00e-04      5.20307e+00       1.66074e-01       3.52407e+00
  151  3.02e-04      5.19642e+00       2.23953e-01       3.53893e+00
  152  3.04e-04      5.17762e+00       2.12574e-01       3.52261e+00
  153  3.06e-04      5.20675e+00       1.83053e-01       3.53219e+00
  154  3.08e-04      5.24057e+00       1.83783e-01       3.55497e+00
  155  3.10e-04      5.24123e+00       2.30426e-01       3.57096e+00
  156  3.12e-04      5.23978e+00       1.81913e-01       3.55383e+00
  157  3.14e-04      5.23222e+00       1.86748e-01       3.55039e+00
  158  3.16e-04      5.22759e+00       2.16009e-01       3.55706e+00
  159  3.18e-04      5.21044e+00       1.89206e-01       3.53669e+00
  160  3.20e-04      5.19197e+00       2.39891e-01       3.54128e+00
  161  3.22e-04      5.17663e+00       1.75371e-01       3.50954e+00
  162  3.24e-04      5.17758e+00       2.51703e-01       3.53562e+00
  163  3.26e-04      5.16604e+00       2.40031e-01       3.52404e+00
  164  3.28e-04      5.19061e+00       2.28216e-01       3.53648e+00
  165  3.30e-04      5.21062e+00       1.85516e-01       3.53558e+00
  166  3.32e-04      5.16538e+00       2.39564e-01       3.52344e+00
  167  3.34e-04      5.17574e+00       2.51335e-01       3.53427e+00
  168  3.36e-04      5.20300e+00       2.19826e-01       3.54194e+00
  169  3.38e-04      5.21078e+00       2.35082e-01       3.55221e+00
  170  3.40e-04      5.21691e+00       2.36201e-01       3.55667e+00
  171  3.42e-04      5.22704e+00       2.09569e-01       3.55455e+00
  172  3.44e-04      5.24124e+00       2.59100e-01       3.58052e+00
  173  3.46e-04      5.23013e+00       2.10245e-01       3.55683e+00
  174  3.48e-04      5.21790e+00       2.52233e-01       3.56268e+00
  175  3.50e-04      5.22886e+00       1.90693e-01       3.54947e+00
  176  3.52e-04      5.20074e+00       2.52326e-01       3.55127e+00
  177  3.54e-04      5.20164e+00       2.11334e-01       3.53820e+00
  178  3.56e-04      5.18919e+00       2.32362e-01       3.53692e+00
  179  3.58e-04      5.20591e+00       2.37074e-01       3.54963e+00
  180  3.60e-04      5.19488e+00       2.18834e-01       3.53620e+00
  181  3.62e-04      5.20407e+00       2.42835e-01       3.55032e+00
  182  3.64e-04      5.24548e+00       2.20243e-01       3.57040e+00
  183  3.66e-04      5.22131e+00       2.70286e-01       3.57097e+00
  184  3.68e-04      5.21661e+00       2.56274e-01       3.56317e+00
  185  3.70e-04      5.25413e+00       2.38968e-01       3.58241e+00
  186  3.72e-04      5.22813e+00       2.98321e-01       3.58486e+00
  187  3.74e-04      5.21532e+00       2.60754e-01       3.56380e+00
  188  3.76e-04      5.18615e+00       3.19938e-01       3.56408e+00
  189  3.78e-04      5.22013e+00       2.72615e-01       3.57096e+00
  190  3.80e-04      5.24162e+00       2.73649e-01       3.58563e+00
  191  3.82e-04      5.23925e+00       2.83428e-01       3.58731e+00
  192  3.84e-04      5.22053e+00       3.42466e-01       3.59451e+00
  193  3.86e-04      5.21877e+00       2.59156e-01       3.56557e+00
  194  3.88e-04      5.18656e+00       2.55449e-01       3.54286e+00
  195  3.90e-04      5.19260e+00       3.03214e-01       3.56281e+00
  196  3.92e-04      5.18304e+00       2.63543e-01       3.54321e+00
  197  3.94e-04      5.18767e+00       2.89929e-01       3.55509e+00
  198  3.96e-04      5.19700e+00       2.49689e-01       3.54789e+00
  199  3.98e-04      5.21109e+00       2.98936e-01       3.57370e+00
  200  4.00e-04      5.19616e+00       2.53594e-01       3.54864e+00
  201  4.02e-04      5.15214e+00       2.71627e-01       3.52530e+00
  202  4.04e-04      5.14560e+00       2.87379e-01       3.52619e+00
  203  4.06e-04      5.13098e+00       2.28018e-01       3.49666e+00
  204  4.08e-04      5.05267e+00       2.82459e-01       3.46260e+00
  205  4.10e-04      5.05505e+00       2.39170e-01       3.44976e+00
  206  4.12e-04      5.06823e+00       2.86347e-01       3.47427e+00
  207  4.14e-04      5.04872e+00       3.11130e-01       3.46952e+00
  208  4.16e-04      5.02503e+00       2.88948e-01       3.44634e+00
  209  4.18e-04      4.99246e+00       2.70293e-01       3.41841e+00
  210  4.20e-04      4.98958e+00       2.68058e-01       3.41574e+00
  211  4.22e-04      4.97344e+00       3.01024e-01       3.41597e+00
  212  4.24e-04      5.01981e+00       2.57978e-01       3.43253e+00
  213  4.26e-04      5.01965e+00       3.32518e-01       3.45728e+00
  214  4.28e-04      5.00934e+00       2.34689e-01       3.41779e+00
  215  4.30e-04      4.98777e+00       2.99030e-01       3.42486e+00
  216  4.32e-04      4.99239e+00       3.56205e-01       3.44700e+00
  217  4.34e-04      4.99684e+00       2.43443e-01       3.41238e+00
  218  4.36e-04      4.99400e+00       3.47494e-01       3.44516e+00
  219  4.38e-04      4.97385e+00       2.74735e-01       3.40748e+00
  220  4.40e-04      4.93468e+00       2.95493e-01       3.38828e+00
  221  4.42e-04      4.90517e+00       2.98756e-01       3.36970e+00
  222  4.44e-04      4.90780e+00       3.09908e-01       3.37517e+00
  223  4.46e-04      4.89744e+00       2.78724e-01       3.35787e+00
  224  4.48e-04      4.91196e+00       2.68059e-01       3.36399e+00
  225  4.50e-04      4.93892e+00       3.57936e-01       3.41192e+00
  226  4.52e-04      4.94068e+00       2.60196e-01       3.38052e+00
  227  4.54e-04      4.91828e+00       3.02047e-01       3.37954e+00
  228  4.56e-04      4.91731e+00       2.79351e-01       3.37133e+00
  229  4.58e-04      4.89004e+00       2.84267e-01       3.35478e+00
  230  4.60e-04      4.88239e+00       3.00777e-01       3.35519e+00
  231  4.62e-04      4.89156e+00       2.91763e-01       3.35830e+00
  232  4.64e-04      4.88533e+00       3.79648e-01       3.38344e+00
  233  4.66e-04      4.87657e+00       3.04041e-01       3.35239e+00
  234  4.68e-04      4.86697e+00       3.14347e-01       3.34943e+00
  235  4.70e-04      4.85122e+00       3.59686e-01       3.35404e+00
  236  4.72e-04      4.83118e+00       3.20316e-01       3.32756e+00
  237  4.74e-04      4.80589e+00       3.64779e-01       3.32552e+00
  238  4.76e-04      4.79561e+00       3.51628e-01       3.31428e+00
  239  4.78e-04      4.83899e+00       2.99563e-01       3.32585e+00
  240  4.80e-04      4.79743e+00       3.31019e-01       3.30862e+00
  241  4.82e-04      4.77995e+00       3.68906e-01       3.30960e+00
  242  4.84e-04      4.77936e+00       3.45640e-01       3.30145e+00
  243  4.86e-04      4.77740e+00       2.91720e-01       3.28217e+00
  244  4.88e-04      4.76782e+00       3.51304e-01       3.29565e+00
  245  4.90e-04      4.79450e+00       3.43479e-01       3.31083e+00
  246  4.92e-04      4.80987e+00       3.54275e-01       3.32467e+00
  247  4.94e-04      4.79204e+00       3.10219e-01       3.29810e+00
  248  4.96e-04      4.77065e+00       3.87182e-01       3.30949e+00
  249  4.98e-04      4.75353e+00       3.07023e-01       3.27136e+00
  250  5.00e-04      4.71907e+00       3.62566e-01       3.26690e+00
  251  5.02e-04      4.71550e+00       3.91330e-01       3.27411e+00
  252  5.04e-04      4.70562e+00       3.35655e-01       3.24897e+00
  253  5.06e-04      4.70949e+00       4.25177e-01       3.28139e+00
  254  5.08e-04      4.73327e+00       2.97130e-01       3.25456e+00
  255  5.10e-04      4.71776e+00       3.86648e-01       3.27406e+00
  256  5.12e-04      4.72820e+00       3.59972e-01       3.27213e+00
  257  5.14e-04      4.68834e+00       3.84470e-01       3.25372e+00
  258  5.16e-04      4.68219e+00       3.61157e-01       3.24185e+00
  259  5.18e-04      4.69758e+00       3.22778e-01       3.23931e+00
  260  5.20e-04      4.66699e+00       3.77753e-01       3.23724e+00
  261  5.22e-04      4.64370e+00       3.57166e-01       3.21486e+00
  262  5.24e-04      4.64191e+00       4.24692e-01       3.23617e+00
  263  5.26e-04      4.62731e+00       3.12354e-01       3.18899e+00
  264  5.28e-04      4.61878e+00       3.75210e-01       3.20426e+00
  265  5.30e-04      4.61282e+00       3.50050e-01       3.19189e+00
  266  5.32e-04      4.60549e+00       3.52673e-01       3.18788e+00
  267  5.34e-04      4.60549e+00       3.97675e-01       3.20289e+00
  268  5.36e-04      4.59598e+00       2.82752e-01       3.15823e+00
  269  5.38e-04      4.59350e+00       3.88112e-01       3.19170e+00
  270  5.40e-04      4.57631e+00       3.87241e-01       3.17995e+00
  271  5.42e-04      4.57163e+00       3.63708e-01       3.16899e+00
  272  5.44e-04      4.54267e+00       3.58661e-01       3.14800e+00
  273  5.46e-04      4.55239e+00       3.49603e-01       3.15146e+00
  274  5.48e-04      4.55076e+00       3.01593e-01       3.13437e+00
  275  5.50e-04      4.57241e+00       3.38657e-01       3.16116e+00
  276  5.52e-04      4.56225e+00       3.68638e-01       3.16438e+00
  277  5.54e-04      4.59083e+00       2.91253e-01       3.15764e+00
  278  5.56e-04      4.62051e+00       4.56589e-01       3.23254e+00
  279  5.58e-04      4.64587e+00       3.68016e-01       3.21992e+00
  280  5.60e-04      4.61660e+00       3.22101e-01       3.18510e+00
  281  5.62e-04      4.63145e+00       4.19849e-01       3.22758e+00
  282  5.64e-04      4.65164e+00       3.45469e-01       3.21625e+00
  283  5.66e-04      4.65687e+00       3.37397e-01       3.21704e+00
  284  5.68e-04      4.63947e+00       3.41743e-01       3.20690e+00
  285  5.70e-04      4.65388e+00       3.76048e-01       3.22793e+00
  286  5.72e-04      4.68298e+00       3.46599e-01       3.23752e+00
  287  5.74e-04      4.65991e+00       3.50938e-01       3.22359e+00
  288  5.76e-04      4.66081e+00       3.52745e-01       3.22479e+00
