Delta = -9.388e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.95206e-03       5.36212e-03       4.42208e-03
    2  2.00e-06      7.39107e-03       1.15696e-02       8.78390e-03
    3  3.00e-06      1.07353e-02       1.54518e-02       1.23075e-02
    4  4.00e-06      1.61044e-02       2.16926e-02       1.79671e-02
    5  5.00e-06      2.07443e-02       2.41744e-02       2.18877e-02
    6  6.00e-06      2.32428e-02       3.03914e-02       2.56256e-02
    7  7.00e-06      2.81486e-02       3.72598e-02       3.11856e-02
    8  8.00e-06      3.13020e-02       4.43468e-02       3.56502e-02
    9  9.00e-06      3.73378e-02       5.01263e-02       4.16007e-02
   10  1.00e-05      4.08681e-02       4.98940e-02       4.38767e-02
   11  1.10e-05      4.31411e-02       6.31402e-02       4.98075e-02
   12  1.20e-05      4.66613e-02       5.25296e-02       4.86174e-02
   13  1.30e-05      5.13077e-02       6.68451e-02       5.64869e-02
   14  1.40e-05      5.37208e-02       6.64781e-02       5.79732e-02
   15  1.50e-05      5.97212e-02       6.34265e-02       6.09563e-02
   16  1.60e-05      6.32027e-02       7.70055e-02       6.78037e-02
   17  1.70e-05      6.47608e-02       8.12588e-02       7.02601e-02
   18  1.80e-05      6.88457e-02       8.77702e-02       7.51539e-02
   19  1.90e-05      7.22453e-02       8.41594e-02       7.62167e-02
   20  2.00e-05      7.56741e-02       7.95129e-02       7.69537e-02
   21  2.10e-05      7.83605e-02       8.58977e-02       8.08729e-02
   22  2.20e-05      8.35293e-02       8.56515e-02       8.42367e-02
   23  2.30e-05      8.66836e-02       8.78185e-02       8.70619e-02
   24  2.40e-05      8.64518e-02       7.32387e-02       8.20474e-02
   25  2.50e-05      9.29202e-02       1.13815e-01       9.98853e-02
   26  2.60e-05      9.22306e-02       1.18785e-01       1.01082e-01
   27  2.70e-05      9.76152e-02       1.16166e-01       1.03799e-01
   28  2.80e-05      1.04003e-01       1.11156e-01       1.06387e-01
   29  2.90e-05      1.07776e-01       1.24822e-01       1.13458e-01
   30  3.00e-05      1.12162e-01       1.29287e-01       1.17871e-01
   31  3.10e-05      1.14782e-01       1.49574e-01       1.26379e-01
   32  3.20e-05      1.20182e-01       1.18010e-01       1.19458e-01
   33  3.30e-05      1.19430e-01       1.67762e-01       1.35540e-01
   34  3.40e-05      1.19445e-01       1.11241e-01       1.16710e-01
   35  3.50e-05      1.23904e-01       1.40440e-01       1.29416e-01
   36  3.60e-05      1.29725e-01       1.50150e-01       1.36533e-01
   37  3.70e-05      1.34246e-01       1.43340e-01       1.37277e-01
   38  3.80e-05      1.35752e-01       1.53071e-01       1.41525e-01
   39  3.90e-05      1.37529e-01       1.54970e-01       1.43342e-01
   40  4.00e-05      1.35356e-01       1.54105e-01       1.41606e-01
   41  4.10e-05      1.38878e-01       1.66911e-01       1.48222e-01
   42  4.20e-05      1.44043e-01       1.49414e-01       1.45833e-01
   43  4.30e-05      1.49890e-01       1.23274e-01       1.41018e-01
   44  4.40e-05      1.53385e-01       1.18063e-01       1.41611e-01
   45  4.50e-05      1.57052e-01       1.71899e-01       1.62001e-01
   46  4.60e-05      1.63881e-01       1.74917e-01       1.67559e-01
   47  4.70e-05      1.64959e-01       1.39577e-01       1.56499e-01
   48  4.80e-05      1.68829e-01       1.44091e-01       1.60583e-01
   49  4.90e-05      1.70428e-01       1.64786e-01       1.68547e-01
   50  5.00e-05      1.72801e-01       1.69788e-01       1.71796e-01
   51  5.10e-05      1.73587e-01       1.64885e-01       1.70686e-01
   52  5.20e-05      1.73098e-01       1.55139e-01       1.67111e-01
   53  5.30e-05      1.75722e-01       1.61072e-01       1.70839e-01
   54  5.40e-05      1.77773e-01       1.71722e-01       1.75756e-01
