Delta = -3.421e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.23891e-02       2.03951e-02       1.50578e-02
    2  2.00e-06      2.70724e-02       3.74649e-02       3.05366e-02
    3  3.00e-06      4.29178e-02       4.34231e-02       4.30862e-02
    4  4.00e-06      5.58710e-02       6.85090e-02       6.00837e-02
    5  5.00e-06      6.72379e-02       6.88185e-02       6.77647e-02
    6  6.00e-06      7.81898e-02       8.39418e-02       8.01071e-02
    7  7.00e-06      9.75150e-02       1.03282e-01       9.94375e-02
    8  8.00e-06      1.11523e-01       1.16374e-01       1.13140e-01
    9  9.00e-06      1.15717e-01       1.38060e-01       1.23165e-01
   10  1.00e-05      1.28550e-01       1.34054e-01       1.30385e-01
   11  1.10e-05      1.44160e-01       1.42619e-01       1.43646e-01
   12  1.20e-05      1.56774e-01       1.36170e-01       1.49906e-01
   13  1.30e-05      1.72312e-01       1.85809e-01       1.76811e-01
   14  1.40e-05      1.82250e-01       1.57189e-01       1.73896e-01
   15  1.50e-05      1.87103e-01       1.79468e-01       1.84558e-01
   16  1.60e-05      2.04521e-01       1.61780e-01       1.90274e-01
   17  1.70e-05      2.11039e-01       1.57328e-01       1.93135e-01
   18  1.80e-05      2.30023e-01       1.45805e-01       2.01950e-01
   19  1.90e-05      2.46423e-01       1.72241e-01       2.21696e-01
   20  2.00e-05      2.64613e-01       1.27111e-01       2.18779e-01
   21  2.10e-05      2.75502e-01       1.86423e-01       2.45809e-01
   22  2.20e-05      2.97380e-01       1.78690e-01       2.57816e-01
   23  2.30e-05      3.20895e-01       1.54450e-01       2.65413e-01
   24  2.40e-05      3.25110e-01       2.07416e-01       2.85879e-01
   25  2.50e-05      3.45997e-01       2.32204e-01       3.08066e-01
   26  2.60e-05      3.56270e-01       2.16734e-01       3.09758e-01
   27  2.70e-05      3.61137e-01       2.46814e-01       3.23029e-01
   28  2.80e-05      3.76661e-01       2.45185e-01       3.32836e-01
   29  2.90e-05      3.69883e-01       2.21471e-01       3.20413e-01
   30  3.00e-05      3.87641e-01       2.55742e-01       3.43675e-01
   31  3.10e-05      3.87428e-01       2.30348e-01       3.35068e-01
   32  3.20e-05      3.93539e-01       2.20409e-01       3.35829e-01
   33  3.30e-05      4.11301e-01       2.29383e-01       3.50662e-01
   34  3.40e-05      4.09722e-01       2.34426e-01       3.51290e-01
   35  3.50e-05      4.18063e-01       1.90686e-01       3.42270e-01
   36  3.60e-05      4.12855e-01       2.09441e-01       3.45050e-01
   37  3.70e-05      4.36638e-01       2.48930e-01       3.74069e-01
   38  3.80e-05      4.60584e-01       2.19915e-01       3.80361e-01
   39  3.90e-05      4.53105e-01       2.65851e-01       3.90687e-01
   40  4.00e-05      4.66373e-01       2.39863e-01       3.90870e-01
   41  4.10e-05      4.76328e-01       2.40690e-01       3.97782e-01
   42  4.20e-05      4.86250e-01       2.23157e-01       3.98552e-01
