Delta = -6.122e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.02769e-03       4.15958e-03       3.40499e-03
    2  2.00e-06      5.88181e-03       7.28154e-03       6.34838e-03
    3  3.00e-06      1.01016e-02       1.24451e-02       1.08828e-02
    4  4.00e-06      1.34716e-02       1.72909e-02       1.47447e-02
    5  5.00e-06      1.63253e-02       2.35425e-02       1.87310e-02
    6  6.00e-06      1.84614e-02       2.70930e-02       2.13386e-02
    7  7.00e-06      2.18442e-02       2.66982e-02       2.34622e-02
    8  8.00e-06      2.54947e-02       3.13422e-02       2.74439e-02
    9  9.00e-06      2.92884e-02       3.46983e-02       3.10917e-02
   10  1.00e-05      3.05963e-02       3.72662e-02       3.28196e-02
   11  1.10e-05      3.53519e-02       3.35067e-02       3.47368e-02
   12  1.20e-05      4.03148e-02       4.40977e-02       4.15758e-02
   13  1.30e-05      4.37529e-02       3.89736e-02       4.21598e-02
   14  1.40e-05      4.61008e-02       6.02917e-02       5.08311e-02
   15  1.50e-05      5.33353e-02       5.07959e-02       5.24888e-02
   16  1.60e-05      6.02717e-02       6.70173e-02       6.25202e-02
   17  1.70e-05      6.56430e-02       6.11138e-02       6.41333e-02
   18  1.80e-05      7.05464e-02       6.97980e-02       7.02969e-02
   19  1.90e-05      7.43572e-02       7.56599e-02       7.47914e-02
   20  2.00e-05      8.11814e-02       7.94020e-02       8.05883e-02
   21  2.10e-05      8.44687e-02       8.57556e-02       8.48977e-02
   22  2.20e-05      9.35328e-02       9.34246e-02       9.34967e-02
   23  2.30e-05      9.72064e-02       1.12832e-01       1.02415e-01
   24  2.40e-05      1.00030e-01       1.08996e-01       1.03018e-01
   25  2.50e-05      1.01445e-01       1.25644e-01       1.09511e-01
   26  2.60e-05      1.02056e-01       9.27680e-02       9.89597e-02
   27  2.70e-05      1.05295e-01       1.31065e-01       1.13885e-01
