Delta = 1.020e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      4.08936e-03       4.70970e-03       4.29614e-03
    2  2.00e-06      7.00477e-03       1.02630e-02       8.09085e-03
    3  3.00e-06      1.09267e-02       1.52215e-02       1.23583e-02
    4  4.00e-06      1.33195e-02       1.82605e-02       1.49665e-02
    5  5.00e-06      1.58152e-02       2.84419e-02       2.00241e-02
    6  6.00e-06      2.11810e-02       3.37396e-02       2.53672e-02
    7  7.00e-06      2.69119e-02       3.37343e-02       2.91861e-02
    8  8.00e-06      3.21030e-02       4.43283e-02       3.61781e-02
    9  9.00e-06      3.80252e-02       4.68566e-02       4.09690e-02
   10  1.00e-05      4.06655e-02       4.52233e-02       4.21848e-02
   11  1.10e-05      4.80789e-02       5.94582e-02       5.18720e-02
   12  1.20e-05      4.95089e-02       6.70449e-02       5.53542e-02
   13  1.30e-05      5.31349e-02       7.91987e-02       6.18228e-02
   14  1.40e-05      5.72595e-02       7.84264e-02       6.43151e-02
   15  1.50e-05      6.14348e-02       7.42759e-02       6.57152e-02
   16  1.60e-05      6.42779e-02       1.00091e-01       7.62157e-02
   17  1.70e-05      6.70682e-02       9.20418e-02       7.53928e-02
   18  1.80e-05      7.12077e-02       8.36124e-02       7.53426e-02
   19  1.90e-05      7.39842e-02       8.16688e-02       7.65457e-02
   20  2.00e-05      7.63381e-02       7.62035e-02       7.62932e-02
   21  2.10e-05      7.99158e-02       9.13432e-02       8.37249e-02
   22  2.20e-05      8.43433e-02       7.79699e-02       8.22188e-02
   23  2.30e-05      9.04660e-02       8.77268e-02       8.95529e-02
   24  2.40e-05      9.26137e-02       9.83566e-02       9.45280e-02
   25  2.50e-05      9.69372e-02       9.58959e-02       9.65901e-02
   26  2.60e-05      1.00150e-01       1.15932e-01       1.05411e-01
   27  2.70e-05      1.03425e-01       1.12540e-01       1.06463e-01
   28  2.80e-05      1.06387e-01       9.12925e-02       1.01355e-01
   29  2.90e-05      1.08239e-01       1.09352e-01       1.08610e-01
   30  3.00e-05      1.10224e-01       1.21591e-01       1.14013e-01
   31  3.10e-05      1.12897e-01       1.20892e-01       1.15562e-01
   32  3.20e-05      1.21567e-01       1.27950e-01       1.23695e-01
   33  3.30e-05      1.24565e-01       1.21655e-01       1.23595e-01
   34  3.40e-05      1.28783e-01       1.46544e-01       1.34703e-01
   35  3.50e-05      1.32278e-01       1.25490e-01       1.30016e-01
   36  3.60e-05      1.37197e-01       1.58827e-01       1.44407e-01
   37  3.70e-05      1.45182e-01       1.36389e-01       1.42251e-01
   38  3.80e-05      1.44835e-01       1.40707e-01       1.43459e-01
   39  3.90e-05      1.48280e-01       1.57607e-01       1.51389e-01
   40  4.00e-05      1.53733e-01       1.79241e-01       1.62236e-01
   41  4.10e-05      1.59956e-01       1.87089e-01       1.69000e-01
   42  4.20e-05      1.66030e-01       1.67254e-01       1.66438e-01
   43  4.30e-05      1.69948e-01       1.65628e-01       1.68508e-01
   44  4.40e-05      1.77569e-01       1.51707e-01       1.68948e-01
   45  4.50e-05      1.83218e-01       1.61292e-01       1.75909e-01
   46  4.60e-05      1.81341e-01       1.84043e-01       1.82242e-01
   47  4.70e-05      1.83360e-01       1.68443e-01       1.78388e-01
   48  4.80e-05      1.86302e-01       2.24577e-01       1.99061e-01
   49  4.90e-05      1.88479e-01       1.86456e-01       1.87805e-01
   50  5.00e-05      1.95469e-01       2.02991e-01       1.97977e-01
   51  5.10e-05      1.97406e-01       1.92511e-01       1.95774e-01
   52  5.20e-05      2.00317e-01       1.98077e-01       1.99571e-01
   53  5.30e-05      2.05369e-01       1.98157e-01       2.02965e-01
   54  5.40e-05      2.12643e-01       2.24656e-01       2.16647e-01
   55  5.50e-05      2.13725e-01       1.83452e-01       2.03634e-01
   56  5.60e-05      2.12523e-01       1.75655e-01       2.00234e-01
   57  5.70e-05      2.10598e-01       1.76998e-01       1.99398e-01
   58  5.80e-05      2.06299e-01       1.86178e-01       1.99592e-01
   59  5.90e-05      2.12408e-01       2.14465e-01       2.13094e-01
   60  6.00e-05      2.13599e-01       2.51162e-01       2.26120e-01
   61  6.10e-05      2.18671e-01       2.22542e-01       2.19961e-01
   62  6.20e-05      2.12555e-01       2.25739e-01       2.16949e-01
   63  6.30e-05      2.14983e-01       2.54733e-01       2.28233e-01
   64  6.40e-05      2.16000e-01       2.20333e-01       2.17444e-01
   65  6.50e-05      2.15414e-01       1.81399e-01       2.04076e-01
   66  6.60e-05      2.21808e-01       1.99889e-01       2.14502e-01
   67  6.70e-05      2.21732e-01       2.00984e-01       2.14816e-01
   68  6.80e-05      2.26969e-01       1.67647e-01       2.07195e-01
   69  6.90e-05      2.32237e-01       2.08240e-01       2.24238e-01
   70  7.00e-05      2.32601e-01       2.53864e-01       2.39689e-01
   71  7.10e-05      2.41113e-01       2.12539e-01       2.31588e-01
   72  7.20e-05      2.48931e-01       2.11358e-01       2.36407e-01
   73  7.30e-05      2.48398e-01       1.81529e-01       2.26108e-01
   74  7.40e-05      2.47011e-01       2.09934e-01       2.34652e-01
   75  7.50e-05      2.47607e-01       1.76112e-01       2.23775e-01
   76  7.60e-05      2.46250e-01       1.85022e-01       2.25841e-01
   77  7.70e-05      2.48329e-01       1.68669e-01       2.21776e-01
   78  7.80e-05      2.49234e-01       2.14001e-01       2.37490e-01
   79  7.90e-05      2.50522e-01       2.03621e-01       2.34888e-01
   80  8.00e-05      2.49974e-01       1.89793e-01       2.29913e-01
   81  8.10e-05      2.50429e-01       2.40862e-01       2.47240e-01
   82  8.20e-05      2.58742e-01       1.85673e-01       2.34386e-01
   83  8.30e-05      2.65354e-01       2.00315e-01       2.43674e-01
   84  8.40e-05      2.66350e-01       2.18819e-01       2.50506e-01
   85  8.50e-05      2.65051e-01       2.27599e-01       2.52567e-01
   86  8.60e-05      2.68767e-01       1.87904e-01       2.41813e-01
   87  8.70e-05      2.68959e-01       2.55265e-01       2.64395e-01
   88  8.80e-05      2.77507e-01       2.24150e-01       2.59722e-01
   89  8.90e-05      2.83964e-01       2.20311e-01       2.62747e-01
   90  9.00e-05      2.88273e-01       2.74156e-01       2.83567e-01
   91  9.10e-05      2.89902e-01       2.72679e-01       2.84161e-01
   92  9.20e-05      2.87815e-01       2.57519e-01       2.77717e-01
   93  9.30e-05      2.86072e-01       2.56901e-01       2.76348e-01
   94  9.40e-05      2.88546e-01       2.52849e-01       2.76647e-01
   95  9.50e-05      2.88704e-01       2.25294e-01       2.67568e-01
   96  9.60e-05      2.90007e-01       1.95565e-01       2.58526e-01
   97  9.70e-05      2.89170e-01       2.39512e-01       2.72617e-01
   98  9.80e-05      2.94981e-01       2.81846e-01       2.90603e-01
   99  9.90e-05      3.09098e-01       2.52195e-01       2.90131e-01
  100  1.00e-04      3.08240e-01       2.86941e-01       3.01140e-01
  101  1.01e-04      3.12328e-01       2.60082e-01       2.94913e-01
  102  1.02e-04      3.12595e-01       2.19450e-01       2.81547e-01
  103  1.03e-04      3.16040e-01       2.28180e-01       2.86753e-01
  104  1.04e-04      3.23511e-01       2.28821e-01       2.91948e-01
  105  1.05e-04      3.30619e-01       2.46679e-01       3.02639e-01
  106  1.06e-04      3.33410e-01       2.61761e-01       3.09527e-01
  107  1.07e-04      3.35565e-01       2.30759e-01       3.00630e-01
  108  1.08e-04      3.39953e-01       2.70560e-01       3.16822e-01
  109  1.09e-04      3.39620e-01       2.28878e-01       3.02706e-01
  110  1.10e-04      3.36997e-01       2.50293e-01       3.08095e-01
  111  1.11e-04      3.33286e-01       2.62442e-01       3.09671e-01
  112  1.12e-04      3.33452e-01       2.28879e-01       2.98594e-01
  113  1.13e-04      3.35807e-01       2.70971e-01       3.14195e-01
  114  1.14e-04      3.33329e-01       2.51941e-01       3.06199e-01
  115  1.15e-04      3.38985e-01       2.34650e-01       3.04206e-01
  116  1.16e-04      3.43923e-01       2.79698e-01       3.22515e-01
  117  1.17e-04      3.49614e-01       2.57712e-01       3.18980e-01
  118  1.18e-04      3.49594e-01       2.64209e-01       3.21132e-01
  119  1.19e-04      3.51248e-01       2.31326e-01       3.11274e-01
  120  1.20e-04      3.48191e-01       2.33307e-01       3.09896e-01
  121  1.21e-04      3.48371e-01       2.65802e-01       3.20848e-01
  122  1.22e-04      3.46898e-01       2.88134e-01       3.27310e-01
  123  1.23e-04      3.49900e-01       2.72670e-01       3.24156e-01
  124  1.24e-04      3.53395e-01       2.83774e-01       3.30188e-01
  125  1.25e-04      3.66747e-01       2.36033e-01       3.23176e-01
  126  1.26e-04      3.74165e-01       2.38309e-01       3.28880e-01
  127  1.27e-04      3.79346e-01       2.94574e-01       3.51089e-01
  128  1.28e-04      3.88756e-01       2.88250e-01       3.55254e-01
  129  1.29e-04      3.87260e-01       2.87851e-01       3.54124e-01
  130  1.30e-04      3.85608e-01       2.85333e-01       3.52183e-01
  131  1.31e-04      3.92338e-01       2.71976e-01       3.52218e-01
  132  1.32e-04      3.86886e-01       2.63949e-01       3.45907e-01
  133  1.33e-04      3.92010e-01       2.85765e-01       3.56595e-01
  134  1.34e-04      3.93374e-01       2.64439e-01       3.50396e-01
  135  1.35e-04      3.93605e-01       2.82061e-01       3.56424e-01
  136  1.36e-04      3.93704e-01       2.45114e-01       3.44174e-01
  137  1.37e-04      3.95041e-01       3.01103e-01       3.63728e-01
  138  1.38e-04      3.92875e-01       2.74127e-01       3.53292e-01
  139  1.39e-04      3.96155e-01       2.66441e-01       3.52917e-01
  140  1.40e-04      4.07207e-01       2.99187e-01       3.71200e-01
  141  1.41e-04      4.02637e-01       2.23980e-01       3.43085e-01
