Delta = 1.347e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.57000e-03       4.85513e-03       3.99837e-03
    2  2.00e-06      6.84095e-03       1.06176e-02       8.09982e-03
    3  3.00e-06      1.21578e-02       1.25306e-02       1.22820e-02
    4  4.00e-06      1.54989e-02       1.64504e-02       1.58161e-02
    5  5.00e-06      1.77224e-02       1.59048e-02       1.71165e-02
    6  6.00e-06      2.29993e-02       2.23916e-02       2.27967e-02
    7  7.00e-06      2.59388e-02       3.16830e-02       2.78535e-02
    8  8.00e-06      2.96359e-02       2.74417e-02       2.89045e-02
    9  9.00e-06      3.27274e-02       2.82686e-02       3.12411e-02
   10  1.00e-05      3.41429e-02       3.88048e-02       3.56969e-02
   11  1.10e-05      3.75870e-02       3.32866e-02       3.61535e-02
   12  1.20e-05      4.06758e-02       3.81846e-02       3.98454e-02
   13  1.30e-05      4.52366e-02       4.63523e-02       4.56085e-02
   14  1.40e-05      4.79321e-02       5.42257e-02       5.00300e-02
   15  1.50e-05      5.14627e-02       4.66095e-02       4.98450e-02
   16  1.60e-05      5.61535e-02       4.95100e-02       5.39390e-02
   17  1.70e-05      5.72304e-02       5.72100e-02       5.72236e-02
   18  1.80e-05      6.24094e-02       6.32126e-02       6.26771e-02
   19  1.90e-05      6.80522e-02       7.26238e-02       6.95761e-02
   20  2.00e-05      7.31191e-02       8.06774e-02       7.56385e-02
   21  2.10e-05      7.85708e-02       6.81482e-02       7.50966e-02
   22  2.20e-05      8.30757e-02       7.62743e-02       8.08086e-02
   23  2.30e-05      8.38086e-02       8.48688e-02       8.41620e-02
   24  2.40e-05      8.86223e-02       9.79266e-02       9.17237e-02
   25  2.50e-05      9.05434e-02       9.04216e-02       9.05028e-02
   26  2.60e-05      9.61039e-02       1.02653e-01       9.82868e-02
   27  2.70e-05      9.98220e-02       1.00194e-01       9.99461e-02
   28  2.80e-05      9.94848e-02       1.07225e-01       1.02065e-01
   29  2.90e-05      1.04768e-01       1.11493e-01       1.07010e-01
   30  3.00e-05      1.09493e-01       1.13103e-01       1.10696e-01
   31  3.10e-05      1.13891e-01       1.30579e-01       1.19454e-01
   32  3.20e-05      1.18186e-01       1.35915e-01       1.24095e-01
   33  3.30e-05      1.22518e-01       1.50306e-01       1.31781e-01
   34  3.40e-05      1.26545e-01       1.24529e-01       1.25873e-01
   35  3.50e-05      1.31990e-01       1.56065e-01       1.40015e-01
   36  3.60e-05      1.35640e-01       1.53029e-01       1.41436e-01
   37  3.70e-05      1.35474e-01       1.47628e-01       1.39525e-01
   38  3.80e-05      1.37731e-01       1.42659e-01       1.39374e-01
   39  3.90e-05      1.31727e-01       1.57624e-01       1.40360e-01
   40  4.00e-05      1.31756e-01       1.61186e-01       1.41566e-01
   41  4.10e-05      1.42469e-01       1.65713e-01       1.50217e-01
   42  4.20e-05      1.46367e-01       1.64849e-01       1.52528e-01
   43  4.30e-05      1.48255e-01       1.64013e-01       1.53508e-01
   44  4.40e-05      1.53238e-01       1.75650e-01       1.60709e-01
   45  4.50e-05      1.52879e-01       1.57260e-01       1.54339e-01
   46  4.60e-05      1.52481e-01       1.73224e-01       1.59395e-01
   47  4.70e-05      1.57209e-01       1.67445e-01       1.60621e-01
   48  4.80e-05      1.55109e-01       2.02622e-01       1.70947e-01
   49  4.90e-05      1.58846e-01       1.75809e-01       1.64500e-01
   50  5.00e-05      1.64182e-01       1.81481e-01       1.69948e-01
   51  5.10e-05      1.66146e-01       1.91403e-01       1.74565e-01
   52  5.20e-05      1.67573e-01       2.00316e-01       1.78488e-01
   53  5.30e-05      1.71935e-01       1.83631e-01       1.75834e-01
   54  5.40e-05      1.76012e-01       1.90852e-01       1.80959e-01
   55  5.50e-05      1.74161e-01       1.77624e-01       1.75316e-01
   56  5.60e-05      1.82408e-01       1.79992e-01       1.81603e-01
   57  5.70e-05      1.85135e-01       1.86678e-01       1.85650e-01
   58  5.80e-05      1.83928e-01       1.74813e-01       1.80889e-01
   59  5.90e-05      1.87651e-01       2.18429e-01       1.97910e-01
   60  6.00e-05      1.93345e-01       2.19715e-01       2.02135e-01
   61  6.10e-05      2.00779e-01       1.68409e-01       1.89989e-01
   62  6.20e-05      1.96543e-01       1.82924e-01       1.92003e-01
   63  6.30e-05      1.97656e-01       1.96243e-01       1.97185e-01
   64  6.40e-05      1.99977e-01       2.30433e-01       2.10129e-01
   65  6.50e-05      2.04799e-01       1.88811e-01       1.99470e-01
   66  6.60e-05      2.04013e-01       2.23924e-01       2.10650e-01
   67  6.70e-05      2.04598e-01       2.06990e-01       2.05395e-01
   68  6.80e-05      2.10802e-01       2.19968e-01       2.13857e-01
   69  6.90e-05      2.15840e-01       2.07518e-01       2.13066e-01
   70  7.00e-05      2.18389e-01       2.51795e-01       2.29524e-01
   71  7.10e-05      2.21114e-01       2.05934e-01       2.16054e-01
   72  7.20e-05      2.25596e-01       2.22909e-01       2.24700e-01
   73  7.30e-05      2.36181e-01       1.90953e-01       2.21105e-01
   74  7.40e-05      2.35512e-01       2.20825e-01       2.30616e-01
   75  7.50e-05      2.38559e-01       2.26323e-01       2.34480e-01
   76  7.60e-05      2.51201e-01       1.96517e-01       2.32973e-01
   77  7.70e-05      2.58034e-01       2.13508e-01       2.43192e-01
   78  7.80e-05      2.57230e-01       2.12657e-01       2.42373e-01
   79  7.90e-05      2.58811e-01       1.96617e-01       2.38079e-01
   80  8.00e-05      2.60891e-01       2.20888e-01       2.47556e-01
   81  8.10e-05      2.62699e-01       1.89353e-01       2.38250e-01
   82  8.20e-05      2.60107e-01       2.06765e-01       2.42326e-01
   83  8.30e-05      2.68844e-01       2.02776e-01       2.46821e-01
   84  8.40e-05      2.71324e-01       2.17398e-01       2.53348e-01
   85  8.50e-05      2.75264e-01       2.02314e-01       2.50948e-01
   86  8.60e-05      2.76858e-01       2.28461e-01       2.60726e-01
   87  8.70e-05      2.80741e-01       2.05894e-01       2.55792e-01
   88  8.80e-05      2.82769e-01       2.05455e-01       2.56998e-01
   89  8.90e-05      2.85802e-01       2.32766e-01       2.68123e-01
   90  9.00e-05      2.92231e-01       2.28238e-01       2.70900e-01
   91  9.10e-05      2.93195e-01       2.02171e-01       2.62853e-01
   92  9.20e-05      2.97410e-01       2.17899e-01       2.70906e-01
   93  9.30e-05      3.01164e-01       2.32164e-01       2.78164e-01
   94  9.40e-05      3.02680e-01       2.32107e-01       2.79156e-01
   95  9.50e-05      3.03387e-01       2.16844e-01       2.74539e-01
   96  9.60e-05      3.07587e-01       2.27388e-01       2.80854e-01
   97  9.70e-05      3.16011e-01       2.21461e-01       2.84494e-01
   98  9.80e-05      3.15724e-01       1.96794e-01       2.76081e-01
   99  9.90e-05      3.12836e-01       2.22063e-01       2.82578e-01
  100  1.00e-04      3.18927e-01       1.99552e-01       2.79135e-01
  101  1.01e-04      3.16684e-01       2.24375e-01       2.85915e-01
  102  1.02e-04      3.13649e-01       2.21286e-01       2.82861e-01
  103  1.03e-04      3.13984e-01       1.95629e-01       2.74533e-01
  104  1.04e-04      3.24587e-01       2.43226e-01       2.97467e-01
  105  1.05e-04      3.29228e-01       2.63931e-01       3.07463e-01
  106  1.06e-04      3.33612e-01       2.66706e-01       3.11310e-01
  107  1.07e-04      3.36902e-01       2.38650e-01       3.04152e-01
  108  1.08e-04      3.46451e-01       2.57867e-01       3.16923e-01
  109  1.09e-04      3.46650e-01       2.14765e-01       3.02689e-01
  110  1.10e-04      3.43859e-01       2.57933e-01       3.15217e-01
