Delta = -1.837e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.67068e-03       4.67379e-03       4.00505e-03
    2  2.00e-06      5.93638e-03       8.24528e-03       6.70601e-03
    3  3.00e-06      8.09868e-03       1.12430e-02       9.14679e-03
    4  4.00e-06      1.13898e-02       1.68384e-02       1.32060e-02
    5  5.00e-06      1.39342e-02       2.44410e-02       1.74364e-02
    6  6.00e-06      1.65505e-02       2.15865e-02       1.82291e-02
    7  7.00e-06      1.96710e-02       2.84579e-02       2.25999e-02
    8  8.00e-06      2.47990e-02       3.24283e-02       2.73421e-02
    9  9.00e-06      3.03027e-02       3.32244e-02       3.12766e-02
   10  1.00e-05      3.37295e-02       4.83973e-02       3.86188e-02
   11  1.10e-05      3.63736e-02       6.04760e-02       4.44077e-02
   12  1.20e-05      3.96658e-02       5.53968e-02       4.49095e-02
   13  1.30e-05      4.04639e-02       6.80133e-02       4.96471e-02
   14  1.40e-05      4.24090e-02       6.34823e-02       4.94334e-02
   15  1.50e-05      4.64295e-02       6.98078e-02       5.42223e-02
   16  1.60e-05      4.76921e-02       8.40972e-02       5.98271e-02
   17  1.70e-05      5.21781e-02       7.75215e-02       6.06259e-02
   18  1.80e-05      5.47212e-02       7.32106e-02       6.08843e-02
   19  1.90e-05      5.62606e-02       6.53328e-02       5.92847e-02
   20  2.00e-05      5.91795e-02       9.16863e-02       7.00151e-02
   21  2.10e-05      6.49422e-02       7.96222e-02       6.98356e-02
   22  2.20e-05      6.69399e-02       8.43187e-02       7.27328e-02
   23  2.30e-05      7.06661e-02       8.37724e-02       7.50349e-02
   24  2.40e-05      7.50961e-02       8.89263e-02       7.97062e-02
   25  2.50e-05      8.16119e-02       7.68167e-02       8.00135e-02
   26  2.60e-05      8.81975e-02       1.06551e-01       9.43154e-02
   27  2.70e-05      8.80721e-02       1.00144e-01       9.20961e-02
   28  2.80e-05      9.24367e-02       1.00768e-01       9.52139e-02
   29  2.90e-05      9.54510e-02       1.16133e-01       1.02345e-01
   30  3.00e-05      1.00294e-01       9.87060e-02       9.97646e-02
   31  3.10e-05      9.93411e-02       1.25652e-01       1.08111e-01
   32  3.20e-05      1.04335e-01       1.33322e-01       1.13997e-01
   33  3.30e-05      1.07009e-01       1.12308e-01       1.08776e-01
   34  3.40e-05      1.12697e-01       1.29279e-01       1.18224e-01
   35  3.50e-05      1.14630e-01       1.34292e-01       1.21184e-01
   36  3.60e-05      1.16788e-01       1.31976e-01       1.21850e-01
   37  3.70e-05      1.19364e-01       1.38309e-01       1.25679e-01
   38  3.80e-05      1.23243e-01       1.47541e-01       1.31342e-01
   39  3.90e-05      1.32065e-01       1.38332e-01       1.34154e-01
   40  4.00e-05      1.33958e-01       1.45063e-01       1.37659e-01
   41  4.10e-05      1.37811e-01       1.59495e-01       1.45039e-01
   42  4.20e-05      1.40876e-01       1.64048e-01       1.48600e-01
   43  4.30e-05      1.43102e-01       1.45519e-01       1.43908e-01
   44  4.40e-05      1.50013e-01       1.80323e-01       1.60117e-01
   45  4.50e-05      1.54324e-01       1.38158e-01       1.48935e-01
   46  4.60e-05      1.54677e-01       1.50010e-01       1.53122e-01
   47  4.70e-05      1.53670e-01       1.44127e-01       1.50489e-01
   48  4.80e-05      1.54834e-01       1.54151e-01       1.54606e-01
   49  4.90e-05      1.58905e-01       1.50598e-01       1.56136e-01
   50  5.00e-05      1.58127e-01       1.83110e-01       1.66455e-01
   51  5.10e-05      1.65138e-01       1.49519e-01       1.59932e-01
   52  5.20e-05      1.66213e-01       1.90103e-01       1.74177e-01
   53  5.30e-05      1.66899e-01       1.60111e-01       1.64636e-01
   54  5.40e-05      1.64747e-01       1.76656e-01       1.68716e-01
   55  5.50e-05      1.73836e-01       1.65513e-01       1.71062e-01
   56  5.60e-05      1.77623e-01       1.92838e-01       1.82694e-01
   57  5.70e-05      1.85586e-01       1.76850e-01       1.82674e-01
   58  5.80e-05      1.84143e-01       2.04949e-01       1.91078e-01
   59  5.90e-05      1.85762e-01       1.71216e-01       1.80913e-01
   60  6.00e-05      1.87297e-01       2.01801e-01       1.92132e-01
   61  6.10e-05      1.96672e-01       2.11155e-01       2.01500e-01
   62  6.20e-05      1.99558e-01       1.90963e-01       1.96693e-01
   63  6.30e-05      1.99352e-01       1.79544e-01       1.92749e-01
   64  6.40e-05      2.03975e-01       2.17282e-01       2.08411e-01
   65  6.50e-05      2.04818e-01       1.95042e-01       2.01559e-01
   66  6.60e-05      2.02361e-01       2.11170e-01       2.05297e-01
   67  6.70e-05      1.99363e-01       2.21242e-01       2.06656e-01
   68  6.80e-05      2.00140e-01       2.52905e-01       2.17728e-01
   69  6.90e-05      2.04426e-01       2.24746e-01       2.11199e-01
   70  7.00e-05      2.06689e-01       2.48889e-01       2.20755e-01
   71  7.10e-05      2.08483e-01       2.02965e-01       2.06644e-01
   72  7.20e-05      2.15405e-01       2.50814e-01       2.27208e-01
   73  7.30e-05      2.19892e-01       2.33791e-01       2.24525e-01
   74  7.40e-05      2.18981e-01       2.22641e-01       2.20201e-01
   75  7.50e-05      2.23708e-01       2.30251e-01       2.25889e-01
   76  7.60e-05      2.28196e-01       2.18098e-01       2.24830e-01
   77  7.70e-05      2.31165e-01       2.55353e-01       2.39228e-01
   78  7.80e-05      2.42333e-01       2.25951e-01       2.36872e-01
   79  7.90e-05      2.49431e-01       2.29843e-01       2.42902e-01
   80  8.00e-05      2.56293e-01       2.69678e-01       2.60755e-01
   81  8.10e-05      2.60838e-01       2.11373e-01       2.44350e-01
   82  8.20e-05      2.58430e-01       2.48151e-01       2.55004e-01
   83  8.30e-05      2.55354e-01       2.22428e-01       2.44379e-01
   84  8.40e-05      2.57848e-01       2.18201e-01       2.44632e-01
