Delta = -6.789e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.24834e-02       2.68789e-02       1.72819e-02
    2  2.00e-06      2.58956e-02       4.24246e-02       3.14053e-02
    3  3.00e-06      3.56382e-02       8.27528e-02       5.13431e-02
    4  4.00e-06      4.88734e-02       7.25666e-02       5.67711e-02
    5  5.00e-06      6.22201e-02       7.97193e-02       6.80532e-02
    6  6.00e-06      7.15033e-02       1.00352e-01       8.11196e-02
    7  7.00e-06      8.38852e-02       1.20283e-01       9.60179e-02
    8  8.00e-06      9.70219e-02       1.47663e-01       1.13902e-01
    9  9.00e-06      1.11292e-01       1.68736e-01       1.30440e-01
   10  1.00e-05      1.31223e-01       2.12714e-01       1.58387e-01
   11  1.10e-05      1.39350e-01       1.73983e-01       1.50895e-01
   12  1.20e-05      1.53611e-01       2.38232e-01       1.81818e-01
   13  1.30e-05      1.75140e-01       2.00181e-01       1.83487e-01
   14  1.40e-05      1.82195e-01       1.92539e-01       1.85643e-01
   15  1.50e-05      1.94678e-01       2.35260e-01       2.08206e-01
   16  1.60e-05      1.98938e-01       2.36157e-01       2.11345e-01
   17  1.70e-05      2.02109e-01       2.16086e-01       2.06768e-01
   18  1.80e-05      2.10549e-01       2.61022e-01       2.27374e-01
   19  1.90e-05      2.24186e-01       2.70749e-01       2.39707e-01
   20  2.00e-05      2.37890e-01       2.35697e-01       2.37159e-01
   21  2.10e-05      2.51732e-01       2.43006e-01       2.48823e-01
   22  2.20e-05      2.59421e-01       2.49206e-01       2.56016e-01
   23  2.30e-05      2.83322e-01       2.33477e-01       2.66707e-01
   24  2.40e-05      3.00824e-01       2.75320e-01       2.92323e-01
   25  2.50e-05      3.05838e-01       2.59061e-01       2.90246e-01
   26  2.60e-05      3.15319e-01       2.32377e-01       2.87672e-01
   27  2.70e-05      3.33636e-01       2.66857e-01       3.11376e-01
   28  2.80e-05      3.57478e-01       2.28014e-01       3.14323e-01
   29  2.90e-05      3.71199e-01       2.09406e-01       3.17268e-01
