Delta = -7.368e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.12872e+00       0.00000e+00       3.41915e+00
    1  2.00e-06      5.01369e+00       5.25864e-04       3.34263e+00
    2  4.00e-06      5.04890e+00       1.16466e-03       3.36632e+00
    3  6.00e-06      5.07860e+00       3.35587e-03       3.38685e+00
    4  8.00e-06      5.10121e+00       4.04324e-03       3.40215e+00
    5  1.00e-05      5.07676e+00       4.26775e-03       3.38593e+00
    6  1.20e-05      5.08686e+00       3.81936e-03       3.39251e+00
    7  1.40e-05      5.10295e+00       4.84374e-03       3.40358e+00
    8  1.60e-05      5.09043e+00       5.90541e-03       3.39559e+00
    9  1.80e-05      5.07768e+00       6.95924e-03       3.38744e+00
   10  2.00e-05      5.04624e+00       7.91342e-03       3.36680e+00
   11  2.20e-05      5.05784e+00       9.16160e-03       3.37494e+00
   12  2.40e-05      5.02211e+00       9.35183e-03       3.35119e+00
   13  2.60e-05      5.05042e+00       1.05182e-02       3.37045e+00
   14  2.80e-05      5.04212e+00       1.11285e-02       3.36512e+00
   15  3.00e-05      4.99607e+00       1.07390e-02       3.33429e+00
   16  3.20e-05      4.96496e+00       1.11656e-02       3.31370e+00
   17  3.40e-05      5.02051e+00       1.47483e-02       3.35192e+00
   18  3.60e-05      5.02512e+00       1.59066e-02       3.35538e+00
   19  3.80e-05      4.99067e+00       1.53914e-02       3.33224e+00
   20  4.00e-05      5.01363e+00       1.37162e-02       3.34699e+00
   21  4.20e-05      5.03343e+00       1.34821e-02       3.36011e+00
   22  4.40e-05      5.02291e+00       1.45804e-02       3.35347e+00
   23  4.60e-05      4.98923e+00       1.30520e-02       3.33050e+00
   24  4.80e-05      5.00317e+00       1.64575e-02       3.34093e+00
   25  5.00e-05      4.99669e+00       1.50551e-02       3.33614e+00
   26  5.20e-05      5.01299e+00       1.65129e-02       3.34750e+00
   27  5.40e-05      5.02218e+00       1.78176e-02       3.35406e+00
   28  5.60e-05      5.03123e+00       2.05764e-02       3.36101e+00
   29  5.80e-05      5.00790e+00       1.67490e-02       3.34418e+00
   30  6.00e-05      5.02500e+00       1.77401e-02       3.35591e+00
   31  6.20e-05      5.01743e+00       1.66041e-02       3.35049e+00
   32  6.40e-05      5.01344e+00       1.70414e-02       3.34798e+00
   33  6.60e-05      4.99560e+00       2.06026e-02       3.33726e+00
   34  6.80e-05      4.99243e+00       2.10500e-02       3.33530e+00
   35  7.00e-05      4.98139e+00       1.71756e-02       3.32665e+00
   36  7.20e-05      4.93151e+00       1.79531e-02       3.29366e+00
   37  7.40e-05      4.94762e+00       2.03669e-02       3.30520e+00
   38  7.60e-05      4.94832e+00       2.09255e-02       3.30586e+00
   39  7.80e-05      4.97961e+00       2.30495e-02       3.32743e+00
   40  8.00e-05      4.97645e+00       2.34904e-02       3.32547e+00
   41  8.20e-05      4.98954e+00       2.02325e-02       3.33310e+00
   42  8.40e-05      4.99401e+00       2.45026e-02       3.33750e+00
   43  8.60e-05      5.03658e+00       2.40242e-02       3.36573e+00
   44  8.80e-05      4.98471e+00       2.48572e-02       3.33143e+00
   45  9.00e-05      4.99395e+00       2.86421e-02       3.33885e+00
