Delta = -1.053e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      4.36537e+00       0.00000e+00       2.91024e+00
    1  2.00e-06      4.24496e+00       2.32050e-03       2.83075e+00
    2  4.00e-06      4.28923e+00       4.59835e-03       2.86102e+00
    3  6.00e-06      4.29817e+00       5.43115e-03       2.86726e+00
    4  8.00e-06      4.31984e+00       7.16742e-03       2.88228e+00
    5  1.00e-05      4.35454e+00       1.13389e-02       2.90680e+00
    6  1.20e-05      4.35229e+00       1.12872e-02       2.90529e+00
    7  1.40e-05      4.34032e+00       1.20855e-02       2.89758e+00
    8  1.60e-05      4.39723e+00       2.00857e-02       2.93818e+00
    9  1.80e-05      4.37861e+00       2.02420e-02       2.92582e+00
   10  2.00e-05      4.37996e+00       1.80970e-02       2.92600e+00
   11  2.20e-05      4.37440e+00       2.72259e-02       2.92534e+00
   12  2.40e-05      4.36988e+00       2.37546e-02       2.92117e+00
   13  2.60e-05      4.38695e+00       2.76580e-02       2.93385e+00
   14  2.80e-05      4.37584e+00       3.08332e-02       2.92750e+00
   15  3.00e-05      4.32668e+00       3.10363e-02       2.89480e+00
   16  3.20e-05      4.35627e+00       3.28120e-02       2.91512e+00
   17  3.40e-05      4.38589e+00       4.53787e-02       2.93905e+00
   18  3.60e-05      4.36102e+00       3.35323e-02       2.91853e+00
   19  3.80e-05      4.37436e+00       3.76952e-02       2.92880e+00
   20  4.00e-05      4.39239e+00       4.10280e-02       2.94194e+00
   21  4.20e-05      4.38984e+00       4.12120e-02       2.94030e+00
   22  4.40e-05      4.39434e+00       4.61016e-02       2.94492e+00
   23  4.60e-05      4.37054e+00       4.87316e-02       2.92994e+00
   24  4.80e-05      4.37402e+00       4.81919e-02       2.93207e+00
   25  5.00e-05      4.36900e+00       5.88751e-02       2.93229e+00
   26  5.20e-05      4.37658e+00       5.82643e-02       2.93714e+00
   27  5.40e-05      4.40392e+00       5.45783e-02       2.95414e+00
   28  5.60e-05      4.43875e+00       6.89666e-02       2.98216e+00
   29  5.80e-05      4.47717e+00       6.69623e-02       3.00710e+00
   30  6.00e-05      4.44104e+00       6.72638e-02       2.98311e+00
   31  6.20e-05      4.49989e+00       6.95359e-02       3.02311e+00
   32  6.40e-05      4.52817e+00       7.02029e-02       3.04218e+00
   33  6.60e-05      4.52001e+00       6.40546e-02       3.03469e+00
   34  6.80e-05      4.50057e+00       6.24922e-02       3.02121e+00
   35  7.00e-05      4.49898e+00       6.18766e-02       3.01995e+00
   36  7.20e-05      4.51184e+00       7.02070e-02       3.03130e+00
   37  7.40e-05      4.59065e+00       8.29054e-02       3.08807e+00
   38  7.60e-05      4.59995e+00       7.86728e-02       3.09286e+00
   39  7.80e-05      4.62939e+00       8.49840e-02       3.11459e+00
   40  8.00e-05      4.65340e+00       1.07203e-01       3.13800e+00
   41  8.20e-05      4.67858e+00       1.08621e-01       3.15526e+00
   42  8.40e-05      4.73457e+00       8.55007e-02       3.18488e+00
   43  8.60e-05      4.71775e+00       1.01515e-01       3.17901e+00
   44  8.80e-05      4.72330e+00       1.06519e-01       3.18437e+00
   45  9.00e-05      4.71572e+00       1.09692e-01       3.18038e+00
   46  9.20e-05      4.72605e+00       9.92678e-02       3.18379e+00
   47  9.40e-05      4.70316e+00       9.25521e-02       3.16629e+00
   48  9.60e-05      4.72729e+00       1.18018e-01       3.19087e+00
   49  9.80e-05      4.76489e+00       1.39807e-01       3.22319e+00
   50  1.00e-04      4.74313e+00       1.00853e-01       3.19571e+00
   51  1.02e-04      4.70741e+00       1.08737e-01       3.17452e+00
   52  1.04e-04      4.77203e+00       1.45594e-01       3.22988e+00
   53  1.06e-04      4.82562e+00       1.16420e-01       3.25588e+00
   54  1.08e-04      4.87567e+00       1.11048e-01       3.28746e+00
   55  1.10e-04      4.87556e+00       1.39834e-01       3.29699e+00
   56  1.12e-04      4.85814e+00       1.12583e-01       3.27629e+00
   57  1.14e-04      4.82375e+00       1.28114e-01       3.25854e+00
   58  1.16e-04      4.80415e+00       1.05366e-01       3.23789e+00
   59  1.18e-04      4.78895e+00       1.31241e-01       3.23638e+00
   60  1.20e-04      4.79567e+00       1.06588e-01       3.23265e+00
   61  1.22e-04      4.80835e+00       1.53794e-01       3.25683e+00
   62  1.24e-04      4.75376e+00       1.06179e-01       3.20456e+00
   63  1.26e-04      4.69830e+00       1.43552e-01       3.18005e+00
   64  1.28e-04      4.69466e+00       1.47833e-01       3.17905e+00
   65  1.30e-04      4.68714e+00       1.62156e-01       3.17881e+00
   66  1.32e-04      4.70639e+00       1.29930e-01       3.18090e+00
   67  1.34e-04      4.65726e+00       1.60636e-01       3.15839e+00
   68  1.36e-04      4.67521e+00       1.49339e-01       3.16658e+00
   69  1.38e-04      4.68145e+00       1.58359e-01       3.17375e+00
   70  1.40e-04      4.65358e+00       1.36240e-01       3.14780e+00
   71  1.42e-04      4.64850e+00       1.34413e-01       3.14380e+00
   72  1.44e-04      4.68070e+00       1.68168e-01       3.17652e+00
   73  1.46e-04      4.68075e+00       1.53255e-01       3.17158e+00
   74  1.48e-04      4.71642e+00       1.39137e-01       3.19066e+00
