Delta = -4.211e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  5.00e-06      1.19235e-01       1.53347e-01       1.30606e-01
    2  1.00e-05      2.59792e-01       2.46130e-01       2.55238e-01
    3  1.50e-05      4.16630e-01       3.01130e-01       3.78130e-01
    4  2.00e-05      5.32564e-01       2.83822e-01       4.49650e-01
    5  2.50e-05      6.67888e-01       2.97966e-01       5.44581e-01
    6  3.00e-05      8.22646e-01       3.09199e-01       6.51497e-01
    7  3.50e-05      9.26092e-01       3.39294e-01       7.30493e-01
    8  4.00e-05      1.10103e+00       3.79518e-01       8.60529e-01
    9  4.50e-05      1.17869e+00       3.00535e-01       8.85975e-01
   10  5.00e-05      1.30715e+00       3.45580e-01       9.86630e-01
   11  5.50e-05      1.40588e+00       4.40805e-01       1.08419e+00
   12  6.00e-05      1.60088e+00       4.45378e-01       1.21571e+00
   13  6.50e-05      1.59752e+00       4.18520e-01       1.20452e+00
   14  7.00e-05      1.72175e+00       4.57753e-01       1.30042e+00
   15  7.50e-05      1.91673e+00       4.32611e-01       1.42202e+00
   16  8.00e-05      1.99494e+00       3.58185e-01       1.44936e+00
   17  8.50e-05      1.98227e+00       3.27036e-01       1.43053e+00
   18  9.00e-05      2.22049e+00       3.61332e-01       1.60077e+00
   19  9.50e-05      2.20586e+00       3.16417e-01       1.57605e+00
   20  1.00e-04      2.31048e+00       2.68587e-01       1.62985e+00
   21  1.05e-04      2.50738e+00       3.40192e-01       1.78499e+00
   22  1.10e-04      2.57075e+00       3.18399e-01       1.81997e+00
   23  1.15e-04      2.59241e+00       3.59208e-01       1.84801e+00
   24  1.20e-04      2.64048e+00       3.52985e-01       1.87798e+00
   25  1.25e-04      2.86071e+00       3.50162e-01       2.02386e+00
   26  1.30e-04      3.04412e+00       3.89822e-01       2.15935e+00
   27  1.35e-04      3.14250e+00       3.36496e-01       2.20716e+00
   28  1.40e-04      3.26567e+00       3.77640e-01       2.30299e+00
   29  1.45e-04      3.34871e+00       3.25554e-01       2.34099e+00
   30  1.50e-04      3.52999e+00       2.62591e-01       2.44086e+00
   31  1.55e-04      3.44450e+00       3.54855e-01       2.41462e+00
   32  1.60e-04      3.57323e+00       3.21176e-01       2.48921e+00
   33  1.65e-04      3.65945e+00       2.84008e-01       2.53430e+00
   34  1.70e-04      3.81247e+00       3.18400e-01       2.64778e+00
   35  1.75e-04      3.95306e+00       3.27026e-01       2.74439e+00
   36  1.80e-04      4.15498e+00       2.52473e-01       2.85415e+00
   37  1.85e-04      4.27022e+00       3.60966e-01       2.96713e+00
   38  1.90e-04      4.32985e+00       3.87884e-01       3.01586e+00
   39  1.95e-04      4.54731e+00       3.70958e-01       3.15519e+00
   40  2.00e-04      4.65286e+00       3.22696e-01       3.20947e+00
   41  2.05e-04      4.88955e+00       3.11430e-01       3.36351e+00
   42  2.10e-04      4.85190e+00       2.82157e-01       3.32865e+00
   43  2.15e-04      4.97279e+00       2.67987e-01       3.40452e+00
   44  2.20e-04      5.18842e+00       3.17351e-01       3.56473e+00
   45  2.25e-04      5.36399e+00       2.77210e-01       3.66840e+00
   46  2.30e-04      5.47717e+00       3.38290e-01       3.76421e+00
   47  2.35e-04      5.73955e+00       3.71825e-01       3.95031e+00
   48  2.40e-04      5.89701e+00       3.55678e-01       4.04990e+00
   49  2.45e-04      5.87541e+00       3.49445e-01       4.03342e+00
   50  2.50e-04      5.88215e+00       3.25002e-01       4.02976e+00
   51  2.55e-04      5.96331e+00       2.85236e-01       4.07062e+00
   52  2.60e-04      6.01639e+00       3.86086e-01       4.13962e+00
   53  2.65e-04      6.01690e+00       3.54048e-01       4.12928e+00
