Delta = -1.034e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.36001e+00       0.00000e+00       3.57334e+00
    1  2.00e-06      5.23408e+00       2.41294e-04       3.48947e+00
    2  4.00e-06      5.23557e+00       5.66397e-04       3.49057e+00
    3  6.00e-06      5.24992e+00       7.53070e-04       3.50020e+00
    4  8.00e-06      5.26981e+00       9.93608e-04       3.51354e+00
    5  1.00e-05      5.26427e+00       1.16825e-03       3.50991e+00
    6  1.20e-05      5.25500e+00       1.48906e-03       3.50383e+00
    7  1.40e-05      5.25848e+00       1.87303e-03       3.50627e+00
    8  1.60e-05      5.26774e+00       2.12843e-03       3.51253e+00
    9  1.80e-05      5.24763e+00       1.89190e-03       3.49905e+00
   10  2.00e-05      5.21315e+00       2.53863e-03       3.47628e+00
   11  2.20e-05      5.21561e+00       2.27467e-03       3.47783e+00
   12  2.40e-05      5.19761e+00       3.27706e-03       3.46617e+00
   13  2.60e-05      5.19665e+00       2.92138e-03       3.46541e+00
   14  2.80e-05      5.20449e+00       3.54359e-03       3.47084e+00
   15  3.00e-05      5.20003e+00       4.39095e-03       3.46815e+00
   16  3.20e-05      5.20597e+00       4.04567e-03       3.47199e+00
   17  3.40e-05      5.20069e+00       3.68470e-03       3.46836e+00
   18  3.60e-05      5.20761e+00       4.57016e-03       3.47326e+00
   19  3.80e-05      5.21712e+00       4.05844e-03       3.47944e+00
   20  4.00e-05      5.22791e+00       4.71021e-03       3.48684e+00
   21  4.20e-05      5.21658e+00       5.39356e-03       3.47952e+00
   22  4.40e-05      5.22714e+00       4.72018e-03       3.48633e+00
   23  4.60e-05      5.21527e+00       5.24559e-03       3.47860e+00
   24  4.80e-05      5.20098e+00       5.53262e-03       3.46916e+00
   25  5.00e-05      5.20125e+00       6.04855e-03       3.46952e+00
   26  5.20e-05      5.19905e+00       5.50368e-03       3.46787e+00
   27  5.40e-05      5.19190e+00       5.22172e-03       3.46301e+00
   28  5.60e-05      5.18350e+00       6.00505e-03       3.45767e+00
   29  5.80e-05      5.16883e+00       6.21150e-03       3.44796e+00
   30  6.00e-05      5.16325e+00       6.51041e-03       3.44434e+00
   31  6.20e-05      5.13949e+00       6.52170e-03       3.42850e+00
   32  6.40e-05      5.14926e+00       7.08613e-03       3.43520e+00
   33  6.60e-05      5.15529e+00       7.22355e-03       3.43927e+00
   34  6.80e-05      5.16773e+00       7.92374e-03       3.44779e+00
   35  7.00e-05      5.14199e+00       7.46564e-03       3.43048e+00
   36  7.20e-05      5.14085e+00       8.06447e-03       3.42992e+00
   37  7.40e-05      5.14431e+00       7.94366e-03       3.43219e+00
   38  7.60e-05      5.17104e+00       8.35235e-03       3.45014e+00
   39  7.80e-05      5.15854e+00       9.37382e-03       3.44215e+00
   40  8.00e-05      5.18224e+00       8.90766e-03       3.45780e+00
   41  8.20e-05      5.17641e+00       9.19414e-03       3.45400e+00
   42  8.40e-05      5.17213e+00       8.14250e-03       3.45080e+00
   43  8.60e-05      5.17323e+00       8.74293e-03       3.45173e+00
   44  8.80e-05      5.19945e+00       1.11991e-02       3.47003e+00
