Delta = -4.684e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      9.28199e-03       1.72604e-02       1.19415e-02
    2  2.00e-06      1.95362e-02       4.43178e-02       2.77967e-02
    3  3.00e-06      3.33227e-02       4.72172e-02       3.79542e-02
    4  4.00e-06      4.64386e-02       6.57023e-02       5.28598e-02
    5  5.00e-06      5.59855e-02       8.17765e-02       6.45825e-02
    6  6.00e-06      6.49671e-02       8.42516e-02       7.13953e-02
    7  7.00e-06      7.64127e-02       9.73012e-02       8.33755e-02
    8  8.00e-06      8.46458e-02       1.20795e-01       9.66956e-02
    9  9.00e-06      9.74240e-02       1.45373e-01       1.13407e-01
   10  1.00e-05      1.07744e-01       1.53413e-01       1.22967e-01
   11  1.10e-05      1.22240e-01       1.52041e-01       1.32174e-01
   12  1.20e-05      1.44189e-01       1.72909e-01       1.53762e-01
   13  1.30e-05      1.49503e-01       1.86235e-01       1.61747e-01
   14  1.40e-05      1.61230e-01       2.01189e-01       1.74549e-01
   15  1.50e-05      1.85977e-01       1.92762e-01       1.88239e-01
   16  1.60e-05      1.99945e-01       1.87816e-01       1.95902e-01
   17  1.70e-05      2.11725e-01       2.06911e-01       2.10120e-01
   18  1.80e-05      2.22542e-01       1.99761e-01       2.14948e-01
   19  1.90e-05      2.33136e-01       2.08769e-01       2.25013e-01
   20  2.00e-05      2.37080e-01       2.00187e-01       2.24782e-01
   21  2.10e-05      2.51101e-01       2.35968e-01       2.46057e-01
   22  2.20e-05      2.64186e-01       2.55353e-01       2.61242e-01
   23  2.30e-05      2.80897e-01       2.59350e-01       2.73715e-01
   24  2.40e-05      2.99370e-01       2.44599e-01       2.81113e-01
   25  2.50e-05      3.16818e-01       2.51264e-01       2.94967e-01
   26  2.60e-05      3.39382e-01       2.63008e-01       3.13924e-01
   27  2.70e-05      3.50978e-01       2.35818e-01       3.12591e-01
   28  2.80e-05      3.71895e-01       2.55358e-01       3.33050e-01
   29  2.90e-05      3.84552e-01       2.58717e-01       3.42607e-01
   30  3.00e-05      4.16515e-01       3.10189e-01       3.81073e-01
   31  3.10e-05      4.13145e-01       2.59036e-01       3.61775e-01
   32  3.20e-05      4.43994e-01       2.59421e-01       3.82469e-01
   33  3.30e-05      4.48618e-01       2.07203e-01       3.68146e-01
   34  3.40e-05      4.54002e-01       2.42793e-01       3.83599e-01
   35  3.50e-05      4.71381e-01       2.31195e-01       3.91319e-01
   36  3.60e-05      4.88730e-01       2.44000e-01       4.07153e-01
   37  3.70e-05      4.99238e-01       2.67355e-01       4.21944e-01
   38  3.80e-05      5.30749e-01       2.20099e-01       4.27199e-01
   39  3.90e-05      5.38089e-01       2.69766e-01       4.48648e-01
   40  4.00e-05      5.60512e-01       2.44824e-01       4.55283e-01
   41  4.10e-05      5.82743e-01       2.51011e-01       4.72166e-01
   42  4.20e-05      6.16085e-01       2.83634e-01       5.05268e-01
   43  4.30e-05      6.31677e-01       1.95378e-01       4.86244e-01
   44  4.40e-05      6.52459e-01       3.04914e-01       5.36611e-01
   45  4.50e-05      6.74415e-01       3.05337e-01       5.51389e-01
   46  4.60e-05      6.84015e-01       2.54014e-01       5.40681e-01
   47  4.70e-05      6.96756e-01       3.14124e-01       5.69212e-01
   48  4.80e-05      7.15321e-01       3.00246e-01       5.76963e-01
   49  4.90e-05      7.44812e-01       2.77325e-01       5.88983e-01
   50  5.00e-05      7.47912e-01       2.42208e-01       5.79344e-01
   51  5.10e-05      7.41064e-01       3.67338e-01       6.16489e-01
   52  5.20e-05      7.39597e-01       3.52156e-01       6.10450e-01
   53  5.30e-05      7.59883e-01       3.01116e-01       6.06960e-01
   54  5.40e-05      7.64960e-01       2.45356e-01       5.91759e-01
   55  5.50e-05      7.77677e-01       2.60750e-01       6.05368e-01
   56  5.60e-05      7.94697e-01       2.76584e-01       6.21992e-01
   57  5.70e-05      8.20138e-01       3.13377e-01       6.51217e-01
   58  5.80e-05      8.29687e-01       3.21927e-01       6.60433e-01
   59  5.90e-05      8.50840e-01       2.82514e-01       6.61398e-01
   60  6.00e-05      8.53902e-01       3.01657e-01       6.69820e-01
   61  6.10e-05      8.57501e-01       3.08374e-01       6.74459e-01
   62  6.20e-05      8.59972e-01       3.68031e-01       6.95992e-01
   63  6.30e-05      8.77791e-01       3.10292e-01       6.88625e-01
   64  6.40e-05      9.09590e-01       3.35290e-01       7.18157e-01
   65  6.50e-05      9.34924e-01       3.52654e-01       7.40834e-01
   66  6.60e-05      9.65656e-01       2.73722e-01       7.35011e-01
   67  6.70e-05      9.49437e-01       3.03839e-01       7.34238e-01
   68  6.80e-05      9.63716e-01       4.18811e-01       7.82081e-01
   69  6.90e-05      9.90061e-01       2.62793e-01       7.47638e-01
   70  7.00e-05      1.01005e+00       3.45837e-01       7.88646e-01
   71  7.10e-05      1.02072e+00       3.62960e-01       8.01466e-01
   72  7.20e-05      1.04614e+00       3.29206e-01       8.07162e-01
