Delta = -3.211e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.37258e-02       2.64910e-02       1.79809e-02
    2  2.00e-06      3.21760e-02       4.85886e-02       3.76469e-02
    3  3.00e-06      4.12826e-02       6.72645e-02       4.99433e-02
    4  4.00e-06      4.99142e-02       8.09127e-02       6.02470e-02
    5  5.00e-06      6.37104e-02       8.97356e-02       7.23855e-02
    6  6.00e-06      7.05551e-02       1.47081e-01       9.60638e-02
    7  7.00e-06      7.46749e-02       1.18023e-01       8.91242e-02
    8  8.00e-06      8.66145e-02       1.39181e-01       1.04137e-01
    9  9.00e-06      1.00990e-01       1.55662e-01       1.19214e-01
   10  1.00e-05      1.14653e-01       1.71942e-01       1.33750e-01
   11  1.10e-05      1.25820e-01       1.85494e-01       1.45711e-01
   12  1.20e-05      1.36239e-01       1.59932e-01       1.44137e-01
   13  1.30e-05      1.52521e-01       2.20647e-01       1.75229e-01
   14  1.40e-05      1.69965e-01       2.10303e-01       1.83411e-01
   15  1.50e-05      1.83432e-01       2.22783e-01       1.96549e-01
   16  1.60e-05      2.01405e-01       2.24713e-01       2.09174e-01
   17  1.70e-05      2.31674e-01       2.15912e-01       2.26420e-01
   18  1.80e-05      2.67370e-01       2.44288e-01       2.59676e-01
   19  1.90e-05      2.81506e-01       1.96470e-01       2.53161e-01
   20  2.00e-05      3.04034e-01       2.54608e-01       2.87559e-01
   21  2.10e-05      3.18574e-01       2.83736e-01       3.06962e-01
   22  2.20e-05      3.20632e-01       2.41543e-01       2.94269e-01
   23  2.30e-05      3.19853e-01       2.64942e-01       3.01549e-01
   24  2.40e-05      3.30256e-01       2.49506e-01       3.03339e-01
   25  2.50e-05      3.39433e-01       2.69553e-01       3.16140e-01
   26  2.60e-05      3.45583e-01       2.49243e-01       3.13470e-01
   27  2.70e-05      3.58284e-01       2.69002e-01       3.28523e-01
   28  2.80e-05      3.71509e-01       2.68469e-01       3.37162e-01
   29  2.90e-05      3.67726e-01       2.83586e-01       3.39679e-01
   30  3.00e-05      3.78291e-01       2.79676e-01       3.45419e-01
   31  3.10e-05      3.89930e-01       2.55443e-01       3.45101e-01
   32  3.20e-05      3.97114e-01       3.23267e-01       3.72499e-01
   33  3.30e-05      4.00207e-01       2.41677e-01       3.47364e-01
   34  3.40e-05      4.12744e-01       2.75511e-01       3.67000e-01
   35  3.50e-05      4.22609e-01       3.08610e-01       3.84610e-01
   36  3.60e-05      4.32236e-01       3.02227e-01       3.88900e-01
   37  3.70e-05      4.61191e-01       3.07421e-01       4.09935e-01
   38  3.80e-05      4.74298e-01       3.36952e-01       4.28516e-01
   39  3.90e-05      4.74080e-01       2.81417e-01       4.09859e-01
   40  4.00e-05      4.89403e-01       3.55309e-01       4.44705e-01
   41  4.10e-05      5.16264e-01       3.25270e-01       4.52599e-01
   42  4.20e-05      5.36776e-01       3.35407e-01       4.69653e-01
   43  4.30e-05      5.28954e-01       3.24597e-01       4.60835e-01
   44  4.40e-05      5.16623e-01       3.25080e-01       4.52775e-01
   45  4.50e-05      5.22082e-01       2.91685e-01       4.45283e-01
   46  4.60e-05      5.39050e-01       3.49206e-01       4.75769e-01
   47  4.70e-05      5.43275e-01       3.27409e-01       4.71319e-01
   48  4.80e-05      5.54597e-01       3.48276e-01       4.85823e-01
   49  4.90e-05      5.89470e-01       3.20213e-01       4.99718e-01
   50  5.00e-05      6.12855e-01       3.10766e-01       5.12159e-01
   51  5.10e-05      6.37623e-01       3.13128e-01       5.29458e-01
   52  5.20e-05      6.71657e-01       3.13137e-01       5.52151e-01
   53  5.30e-05      6.75479e-01       2.49741e-01       5.33567e-01
   54  5.40e-05      6.90744e-01       2.96233e-01       5.59240e-01
   55  5.50e-05      7.03161e-01       2.74632e-01       5.60318e-01
   56  5.60e-05      7.16455e-01       3.37568e-01       5.90159e-01
   57  5.70e-05      7.08152e-01       3.28716e-01       5.81674e-01
   58  5.80e-05      7.17873e-01       3.06724e-01       5.80823e-01
   59  5.90e-05      7.30159e-01       3.10720e-01       5.90346e-01
   60  6.00e-05      7.41234e-01       3.28351e-01       6.03606e-01
   61  6.10e-05      7.56797e-01       2.73344e-01       5.95646e-01
   62  6.20e-05      7.71373e-01       3.28247e-01       6.23664e-01
   63  6.30e-05      7.76680e-01       2.77185e-01       6.10182e-01
   64  6.40e-05      7.87647e-01       2.99291e-01       6.24861e-01
   65  6.50e-05      8.14503e-01       2.75184e-01       6.34730e-01
   66  6.60e-05      8.40303e-01       2.69394e-01       6.50000e-01
   67  6.70e-05      8.23257e-01       2.64544e-01       6.37019e-01
   68  6.80e-05      8.36590e-01       2.42772e-01       6.38651e-01
   69  6.90e-05      8.46144e-01       2.60143e-01       6.50810e-01
   70  7.00e-05      8.39749e-01       3.42553e-01       6.74017e-01
   71  7.10e-05      8.50335e-01       2.86678e-01       6.62449e-01
   72  7.20e-05      8.76207e-01       3.58037e-01       7.03483e-01
   73  7.30e-05      8.73480e-01       2.84885e-01       6.77282e-01
   74  7.40e-05      8.98190e-01       2.75206e-01       6.90529e-01
   75  7.50e-05      8.94248e-01       3.05642e-01       6.98046e-01
   76  7.60e-05      9.03778e-01       2.99898e-01       7.02485e-01
   77  7.70e-05      9.26050e-01       3.26797e-01       7.26299e-01
   78  7.80e-05      9.38257e-01       3.17576e-01       7.31363e-01
   79  7.90e-05      9.54668e-01       2.91041e-01       7.33459e-01
   80  8.00e-05      9.62721e-01       3.37227e-01       7.54223e-01
   81  8.10e-05      9.64050e-01       3.26559e-01       7.51553e-01
   82  8.20e-05      9.73560e-01       3.34889e-01       7.60670e-01
   83  8.30e-05      9.83179e-01       2.99146e-01       7.55168e-01
   84  8.40e-05      9.91171e-01       3.55717e-01       7.79353e-01
   85  8.50e-05      9.92876e-01       3.18347e-01       7.68033e-01
   86  8.60e-05      9.87190e-01       3.48244e-01       7.74208e-01
   87  8.70e-05      9.90907e-01       3.49824e-01       7.77212e-01
   88  8.80e-05      9.78218e-01       3.67851e-01       7.74762e-01
   89  8.90e-05      9.78166e-01       2.95909e-01       7.50747e-01
   90  9.00e-05      9.67720e-01       2.94676e-01       7.43372e-01
   91  9.10e-05      9.70301e-01       3.10687e-01       7.50430e-01
   92  9.20e-05      1.00787e+00       3.44684e-01       7.86806e-01
   93  9.30e-05      1.01583e+00       3.30463e-01       7.87376e-01
   94  9.40e-05      1.02047e+00       3.38339e-01       7.93092e-01
   95  9.50e-05      1.02973e+00       3.80294e-01       8.13253e-01
   96  9.60e-05      1.03276e+00       3.16893e-01       7.94141e-01
   97  9.70e-05      1.04111e+00       3.90436e-01       8.24222e-01
   98  9.80e-05      1.08303e+00       4.01650e-01       8.55903e-01
   99  9.90e-05      1.11968e+00       3.99938e-01       8.79764e-01
