Delta = 2.857e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.44701e-03       7.81881e-03       4.90428e-03
    2  2.00e-06      6.78178e-03       1.22060e-02       8.58985e-03
    3  3.00e-06      9.86222e-03       1.85102e-02       1.27449e-02
    4  4.00e-06      1.27215e-02       2.84192e-02       1.79541e-02
    5  5.00e-06      1.83160e-02       2.59661e-02       2.08661e-02
    6  6.00e-06      2.23270e-02       3.97851e-02       2.81464e-02
    7  7.00e-06      2.70932e-02       4.17110e-02       3.19658e-02
    8  8.00e-06      3.17192e-02       4.38595e-02       3.57660e-02
    9  9.00e-06      3.47850e-02       5.53697e-02       4.16465e-02
   10  1.00e-05      4.06546e-02       6.04912e-02       4.72668e-02
   11  1.10e-05      4.46094e-02       6.50905e-02       5.14365e-02
   12  1.20e-05      4.73336e-02       6.74185e-02       5.40286e-02
   13  1.30e-05      4.93093e-02       8.71305e-02       6.19164e-02
   14  1.40e-05      5.01388e-02       7.01652e-02       5.68143e-02
   15  1.50e-05      5.33195e-02       7.71243e-02       6.12544e-02
   16  1.60e-05      5.90413e-02       9.49985e-02       7.10271e-02
   17  1.70e-05      6.19026e-02       9.75662e-02       7.37905e-02
   18  1.80e-05      6.30094e-02       9.27033e-02       7.29074e-02
   19  1.90e-05      6.82707e-02       1.13697e-01       8.34127e-02
   20  2.00e-05      7.18649e-02       1.12697e-01       8.54757e-02
   21  2.10e-05      7.50011e-02       1.31441e-01       9.38144e-02
   22  2.20e-05      7.75832e-02       1.37240e-01       9.74688e-02
   23  2.30e-05      8.09222e-02       1.20157e-01       9.40005e-02
   24  2.40e-05      8.23080e-02       1.14988e-01       9.32012e-02
   25  2.50e-05      8.65386e-02       1.36692e-01       1.03256e-01
   26  2.60e-05      8.96748e-02       1.25319e-01       1.01556e-01
   27  2.70e-05      9.56212e-02       1.36778e-01       1.09340e-01
