Delta = -7.000e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.14745e-02       1.86825e-02       1.38771e-02
    2  2.00e-06      2.15523e-02       3.43578e-02       2.58208e-02
    3  3.00e-06      3.03515e-02       5.40089e-02       3.82373e-02
    4  4.00e-06      4.60249e-02       6.50390e-02       5.23629e-02
    5  5.00e-06      5.45110e-02       8.87447e-02       6.59222e-02
    6  6.00e-06      6.25176e-02       9.20443e-02       7.23599e-02
    7  7.00e-06      7.31178e-02       1.01278e-01       8.25045e-02
    8  8.00e-06      8.88003e-02       1.39258e-01       1.05619e-01
    9  9.00e-06      9.92733e-02       1.33840e-01       1.10795e-01
   10  1.00e-05      1.04050e-01       1.76142e-01       1.28081e-01
   11  1.10e-05      1.14635e-01       1.88848e-01       1.39373e-01
   12  1.20e-05      1.16702e-01       1.71426e-01       1.34944e-01
   13  1.30e-05      1.32953e-01       1.65143e-01       1.43683e-01
   14  1.40e-05      1.44013e-01       2.37124e-01       1.75050e-01
   15  1.50e-05      1.50837e-01       1.85107e-01       1.62260e-01
   16  1.60e-05      1.57432e-01       2.00891e-01       1.71918e-01
   17  1.70e-05      1.67113e-01       2.29749e-01       1.87992e-01
   18  1.80e-05      1.79687e-01       2.03597e-01       1.87657e-01
   19  1.90e-05      1.92162e-01       1.89411e-01       1.91245e-01
   20  2.00e-05      2.07669e-01       1.91920e-01       2.02419e-01
   21  2.10e-05      2.23409e-01       2.10355e-01       2.19057e-01
   22  2.20e-05      2.41205e-01       2.35909e-01       2.39439e-01
   23  2.30e-05      2.45486e-01       2.26556e-01       2.39176e-01
   24  2.40e-05      2.50064e-01       2.55114e-01       2.51747e-01
   25  2.50e-05      2.56494e-01       2.45566e-01       2.52851e-01
   26  2.60e-05      2.62483e-01       2.75662e-01       2.66876e-01
   27  2.70e-05      2.73692e-01       2.57144e-01       2.68176e-01
   28  2.80e-05      2.86933e-01       2.75285e-01       2.83050e-01
   29  2.90e-05      2.88087e-01       2.49134e-01       2.75103e-01
   30  3.00e-05      3.09287e-01       2.70312e-01       2.96295e-01
   31  3.10e-05      3.31828e-01       3.25570e-01       3.29742e-01
   32  3.20e-05      3.49560e-01       3.29980e-01       3.43033e-01
   33  3.30e-05      3.53324e-01       2.66050e-01       3.24233e-01
   34  3.40e-05      3.54241e-01       2.28051e-01       3.12177e-01
   35  3.50e-05      3.63668e-01       2.77174e-01       3.34837e-01
   36  3.60e-05      3.85673e-01       2.93660e-01       3.55002e-01
   37  3.70e-05      4.13252e-01       2.97468e-01       3.74658e-01
   38  3.80e-05      4.23573e-01       2.63026e-01       3.70057e-01
   39  3.90e-05      4.22815e-01       2.57933e-01       3.67854e-01
   40  4.00e-05      4.24150e-01       2.79157e-01       3.75819e-01
   41  4.10e-05      4.44608e-01       2.63981e-01       3.84399e-01
   42  4.20e-05      4.46296e-01       2.92805e-01       3.95132e-01
   43  4.30e-05      4.52566e-01       3.36078e-01       4.13737e-01
   44  4.40e-05      4.62307e-01       2.90379e-01       4.04997e-01
   45  4.50e-05      4.81916e-01       2.97432e-01       4.20421e-01
   46  4.60e-05      4.98835e-01       3.76556e-01       4.58076e-01
   47  4.70e-05      5.15908e-01       3.05795e-01       4.45870e-01
   48  4.80e-05      5.15086e-01       2.55424e-01       4.28532e-01
   49  4.90e-05      5.00687e-01       2.50206e-01       4.17194e-01
   50  5.00e-05      5.27523e-01       3.48842e-01       4.67963e-01
   51  5.10e-05      5.38176e-01       2.66301e-01       4.47551e-01
   52  5.20e-05      5.30852e-01       3.42176e-01       4.67960e-01
   53  5.30e-05      5.40713e-01       3.61622e-01       4.81016e-01
   54  5.40e-05      5.74596e-01       3.95089e-01       5.14760e-01
   55  5.50e-05      5.75087e-01       3.78344e-01       5.09506e-01
   56  5.60e-05      5.81270e-01       3.62297e-01       5.08279e-01
   57  5.70e-05      6.05540e-01       3.52447e-01       5.21176e-01
   58  5.80e-05      6.19653e-01       3.76159e-01       5.38489e-01
   59  5.90e-05      6.22022e-01       3.89233e-01       5.44426e-01
   60  6.00e-05      6.18131e-01       4.08442e-01       5.48234e-01
   61  6.10e-05      6.32007e-01       3.42156e-01       5.35390e-01
   62  6.20e-05      6.44718e-01       4.16452e-01       5.68629e-01
   63  6.30e-05      6.36970e-01       3.48234e-01       5.40725e-01
   64  6.40e-05      6.35576e-01       3.97748e-01       5.56300e-01
   65  6.50e-05      6.59455e-01       3.39243e-01       5.52717e-01
   66  6.60e-05      6.49476e-01       3.72775e-01       5.57243e-01
   67  6.70e-05      6.73176e-01       3.88578e-01       5.78310e-01
   68  6.80e-05      6.75368e-01       3.76525e-01       5.75754e-01
   69  6.90e-05      6.77452e-01       3.46744e-01       5.67216e-01
   70  7.00e-05      6.67126e-01       4.10848e-01       5.81700e-01
   71  7.10e-05      6.93560e-01       3.54196e-01       5.80438e-01
   72  7.20e-05      7.20536e-01       3.75415e-01       6.05495e-01
   73  7.30e-05      7.40167e-01       3.97229e-01       6.25854e-01
   74  7.40e-05      7.71790e-01       4.43339e-01       6.62306e-01
   75  7.50e-05      7.72323e-01       2.94567e-01       6.13071e-01
   76  7.60e-05      7.82693e-01       4.26008e-01       6.63798e-01
   77  7.70e-05      7.98153e-01       4.33171e-01       6.76493e-01
   78  7.80e-05      8.10691e-01       3.65726e-01       6.62369e-01
   79  7.90e-05      8.28484e-01       3.69927e-01       6.75632e-01
   80  8.00e-05      8.27157e-01       3.14890e-01       6.56401e-01
   81  8.10e-05      8.19180e-01       2.83138e-01       6.40500e-01
   82  8.20e-05      8.35225e-01       3.11085e-01       6.60512e-01
   83  8.30e-05      8.44168e-01       2.70397e-01       6.52911e-01
   84  8.40e-05      8.26009e-01       3.02131e-01       6.51383e-01
   85  8.50e-05      8.48743e-01       3.19725e-01       6.72403e-01
   86  8.60e-05      8.76782e-01       3.27239e-01       6.93601e-01
   87  8.70e-05      8.66972e-01       3.19844e-01       6.84596e-01
