Delta = -3.000e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.38859e-02       1.92348e-02       1.56689e-02
    2  2.00e-06      2.66713e-02       3.48520e-02       2.93982e-02
    3  3.00e-06      3.60166e-02       5.42524e-02       4.20952e-02
    4  4.00e-06      4.49657e-02       6.69755e-02       5.23023e-02
    5  5.00e-06      5.05553e-02       7.36200e-02       5.82436e-02
    6  6.00e-06      5.83239e-02       1.00509e-01       7.23857e-02
    7  7.00e-06      7.15478e-02       1.42644e-01       9.52464e-02
    8  8.00e-06      8.75305e-02       1.14528e-01       9.65296e-02
    9  9.00e-06      9.79644e-02       1.35540e-01       1.10490e-01
   10  1.00e-05      1.10410e-01       1.53434e-01       1.24751e-01
   11  1.10e-05      1.20668e-01       1.64118e-01       1.35151e-01
   12  1.20e-05      1.29730e-01       1.70651e-01       1.43370e-01
   13  1.30e-05      1.52967e-01       2.14916e-01       1.73617e-01
   14  1.40e-05      1.79799e-01       2.16186e-01       1.91928e-01
   15  1.50e-05      1.90327e-01       2.57160e-01       2.12605e-01
   16  1.60e-05      1.92678e-01       2.03366e-01       1.96241e-01
   17  1.70e-05      2.09891e-01       2.11150e-01       2.10311e-01
   18  1.80e-05      2.17048e-01       2.00251e-01       2.11449e-01
   19  1.90e-05      2.33562e-01       2.28565e-01       2.31896e-01
   20  2.00e-05      2.55452e-01       2.09862e-01       2.40255e-01
   21  2.10e-05      2.64650e-01       2.67577e-01       2.65626e-01
   22  2.20e-05      2.87633e-01       1.78438e-01       2.51235e-01
   23  2.30e-05      3.01102e-01       2.32700e-01       2.78302e-01
   24  2.40e-05      3.14465e-01       2.57096e-01       2.95342e-01
   25  2.50e-05      3.22694e-01       2.87488e-01       3.10959e-01
   26  2.60e-05      3.35924e-01       2.58474e-01       3.10107e-01
   27  2.70e-05      3.35533e-01       2.74023e-01       3.15030e-01
   28  2.80e-05      3.47375e-01       2.50849e-01       3.15199e-01
   29  2.90e-05      3.69929e-01       2.36347e-01       3.25402e-01
   30  3.00e-05      3.77769e-01       2.32065e-01       3.29201e-01
   31  3.10e-05      3.76373e-01       2.29176e-01       3.27307e-01
   32  3.20e-05      3.90349e-01       2.35875e-01       3.38858e-01
   33  3.30e-05      4.09283e-01       2.11094e-01       3.43220e-01
   34  3.40e-05      4.26378e-01       2.46704e-01       3.66486e-01
   35  3.50e-05      4.48135e-01       2.29498e-01       3.75256e-01
   36  3.60e-05      4.62643e-01       2.16704e-01       3.80664e-01
   37  3.70e-05      4.72881e-01       2.43779e-01       3.96514e-01
   38  3.80e-05      4.79699e-01       2.56750e-01       4.05383e-01
   39  3.90e-05      4.97609e-01       2.47046e-01       4.14088e-01
   40  4.00e-05      4.97454e-01       2.43431e-01       4.12779e-01
   41  4.10e-05      5.16969e-01       2.86035e-01       4.39991e-01
   42  4.20e-05      5.13752e-01       2.50141e-01       4.25882e-01
   43  4.30e-05      5.32518e-01       2.54470e-01       4.39835e-01
   44  4.40e-05      5.50387e-01       2.36565e-01       4.45780e-01
   45  4.50e-05      5.67595e-01       2.81889e-01       4.72360e-01
   46  4.60e-05      5.81759e-01       2.64322e-01       4.75947e-01
   47  4.70e-05      6.01793e-01       2.88590e-01       4.97392e-01
   48  4.80e-05      6.21709e-01       3.10872e-01       5.18096e-01
   49  4.90e-05      6.31044e-01       3.13717e-01       5.25268e-01
   50  5.00e-05      6.38730e-01       3.17038e-01       5.31499e-01
   51  5.10e-05      6.32753e-01       2.87982e-01       5.17830e-01
   52  5.20e-05      6.48575e-01       2.70313e-01       5.22487e-01
   53  5.30e-05      6.65634e-01       3.35837e-01       5.55702e-01
   54  5.40e-05      6.64889e-01       3.12957e-01       5.47578e-01
   55  5.50e-05      6.85471e-01       2.88437e-01       5.53126e-01
   56  5.60e-05      6.92234e-01       3.02038e-01       5.62169e-01
   57  5.70e-05      6.91266e-01       3.03636e-01       5.62056e-01
   58  5.80e-05      7.06403e-01       2.84205e-01       5.65670e-01
   59  5.90e-05      7.09925e-01       2.87551e-01       5.69134e-01
   60  6.00e-05      7.39201e-01       2.64728e-01       5.81044e-01
   61  6.10e-05      7.50847e-01       2.29685e-01       5.77126e-01
   62  6.20e-05      7.80995e-01       2.74536e-01       6.12175e-01
   63  6.30e-05      7.96335e-01       2.73162e-01       6.21944e-01
   64  6.40e-05      7.91357e-01       2.42334e-01       6.08350e-01
   65  6.50e-05      8.13551e-01       2.77504e-01       6.34869e-01
   66  6.60e-05      8.32909e-01       3.11882e-01       6.59233e-01
   67  6.70e-05      8.33121e-01       2.32937e-01       6.33059e-01
   68  6.80e-05      8.41125e-01       2.63837e-01       6.48696e-01
   69  6.90e-05      8.48988e-01       2.75397e-01       6.57791e-01
   70  7.00e-05      8.31482e-01       2.58899e-01       6.40621e-01
   71  7.10e-05      8.39998e-01       2.66752e-01       6.48916e-01
   72  7.20e-05      8.53590e-01       2.73225e-01       6.60135e-01
   73  7.30e-05      8.59881e-01       3.03679e-01       6.74480e-01
   74  7.40e-05      8.76419e-01       2.58674e-01       6.70504e-01
   75  7.50e-05      8.57639e-01       3.36598e-01       6.83959e-01
   76  7.60e-05      8.54246e-01       2.58142e-01       6.55544e-01
   77  7.70e-05      8.55705e-01       3.22060e-01       6.77823e-01
   78  7.80e-05      8.47603e-01       2.79147e-01       6.58117e-01
   79  7.90e-05      8.49916e-01       3.09655e-01       6.69829e-01
   80  8.00e-05      8.54386e-01       3.68255e-01       6.92342e-01
   81  8.10e-05      8.48063e-01       3.71248e-01       6.89125e-01
   82  8.20e-05      8.66353e-01       3.42860e-01       6.91855e-01
   83  8.30e-05      8.62919e-01       3.19524e-01       6.81787e-01
   84  8.40e-05      8.84891e-01       2.98078e-01       6.89286e-01
   85  8.50e-05      8.97823e-01       2.97085e-01       6.97577e-01
   86  8.60e-05      8.95024e-01       3.32513e-01       7.07520e-01
   87  8.70e-05      9.27451e-01       3.26178e-01       7.27027e-01
   88  8.80e-05      9.27968e-01       3.64903e-01       7.40280e-01
   89  8.90e-05      9.47614e-01       3.86837e-01       7.60688e-01
   90  9.00e-05      9.62441e-01       2.96374e-01       7.40419e-01
   91  9.10e-05      9.82207e-01       4.04295e-01       7.89569e-01
   92  9.20e-05      1.00340e+00       2.87946e-01       7.64918e-01
   93  9.30e-05      1.01232e+00       4.23193e-01       8.15947e-01
   94  9.40e-05      1.01227e+00       3.77381e-01       8.00641e-01
   95  9.50e-05      1.03110e+00       3.90642e-01       8.17613e-01
   96  9.60e-05      1.03739e+00       4.51055e-01       8.41947e-01
   97  9.70e-05      1.06995e+00       4.32542e-01       8.57481e-01
   98  9.80e-05      1.08726e+00       3.47067e-01       8.40532e-01
   99  9.90e-05      1.09732e+00       3.98562e-01       8.64400e-01
