Delta = -1.000e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.22936e-02       2.24615e-02       1.56829e-02
    2  2.00e-06      2.28208e-02       4.15908e-02       2.90775e-02
    3  3.00e-06      3.52963e-02       6.09117e-02       4.38348e-02
    4  4.00e-06      4.80602e-02       7.77422e-02       5.79542e-02
    5  5.00e-06      5.98781e-02       9.90102e-02       7.29222e-02
    6  6.00e-06      7.11752e-02       9.52875e-02       7.92126e-02
    7  7.00e-06      7.64395e-02       1.06586e-01       8.64885e-02
    8  8.00e-06      8.80275e-02       1.28982e-01       1.01679e-01
    9  9.00e-06      1.04649e-01       1.53158e-01       1.20819e-01
   10  1.00e-05      1.07859e-01       1.49249e-01       1.21656e-01
   11  1.10e-05      1.10385e-01       1.59903e-01       1.26891e-01
   12  1.20e-05      1.12149e-01       1.71707e-01       1.32002e-01
   13  1.30e-05      1.23983e-01       1.87974e-01       1.45313e-01
   14  1.40e-05      1.43955e-01       2.03277e-01       1.63729e-01
   15  1.50e-05      1.62825e-01       1.93113e-01       1.72921e-01
   16  1.60e-05      1.72046e-01       1.82485e-01       1.75526e-01
   17  1.70e-05      1.91799e-01       2.40499e-01       2.08032e-01
   18  1.80e-05      2.00291e-01       2.38041e-01       2.12875e-01
   19  1.90e-05      1.96245e-01       1.70836e-01       1.87775e-01
   20  2.00e-05      2.08290e-01       2.17917e-01       2.11499e-01
   21  2.10e-05      2.26993e-01       2.39830e-01       2.31272e-01
   22  2.20e-05      2.48169e-01       2.65261e-01       2.53866e-01
   23  2.30e-05      2.54339e-01       2.24653e-01       2.44443e-01
   24  2.40e-05      2.82258e-01       2.38029e-01       2.67515e-01
   25  2.50e-05      2.94282e-01       2.33416e-01       2.73993e-01
   26  2.60e-05      3.02629e-01       2.47705e-01       2.84321e-01
   27  2.70e-05      3.11847e-01       2.54608e-01       2.92767e-01
   28  2.80e-05      3.31071e-01       2.18364e-01       2.93502e-01
   29  2.90e-05      3.44905e-01       2.73536e-01       3.21115e-01
   30  3.00e-05      3.69372e-01       2.79520e-01       3.39422e-01
   31  3.10e-05      3.87225e-01       2.22081e-01       3.32177e-01
   32  3.20e-05      4.08690e-01       2.74769e-01       3.64050e-01
   33  3.30e-05      4.27651e-01       2.94151e-01       3.83151e-01
   34  3.40e-05      4.53345e-01       2.64889e-01       3.90526e-01
   35  3.50e-05      4.59790e-01       2.90047e-01       4.03209e-01
   36  3.60e-05      4.81541e-01       2.53615e-01       4.05566e-01
   37  3.70e-05      4.83616e-01       2.89134e-01       4.18789e-01
   38  3.80e-05      4.95390e-01       2.90198e-01       4.26993e-01
   39  3.90e-05      5.27057e-01       3.00337e-01       4.51484e-01
   40  4.00e-05      5.30720e-01       3.07627e-01       4.56356e-01
   41  4.10e-05      5.57477e-01       3.06749e-01       4.73901e-01
   42  4.20e-05      5.68595e-01       3.38672e-01       4.91954e-01
   43  4.30e-05      5.78064e-01       2.79205e-01       4.78445e-01
   44  4.40e-05      5.87889e-01       2.96661e-01       4.90813e-01
   45  4.50e-05      5.84560e-01       2.71622e-01       4.80247e-01
   46  4.60e-05      6.00123e-01       2.64073e-01       4.88107e-01
   47  4.70e-05      6.24619e-01       3.08027e-01       5.19088e-01
   48  4.80e-05      6.49199e-01       2.64674e-01       5.21024e-01
   49  4.90e-05      6.50657e-01       3.02263e-01       5.34525e-01
   50  5.00e-05      6.66595e-01       3.35307e-01       5.56166e-01
   51  5.10e-05      6.89352e-01       3.03860e-01       5.60855e-01
   52  5.20e-05      7.04201e-01       2.74441e-01       5.60948e-01
   53  5.30e-05      7.26527e-01       3.45121e-01       5.99392e-01
   54  5.40e-05      7.54057e-01       3.33871e-01       6.13995e-01
   55  5.50e-05      7.50647e-01       3.12323e-01       6.04539e-01
   56  5.60e-05      7.49708e-01       3.38946e-01       6.12787e-01
   57  5.70e-05      7.54975e-01       3.05407e-01       6.05119e-01
   58  5.80e-05      7.49080e-01       2.55000e-01       5.84387e-01
   59  5.90e-05      7.61426e-01       3.62033e-01       6.28295e-01
   60  6.00e-05      7.64081e-01       3.98463e-01       6.42209e-01
   61  6.10e-05      7.83644e-01       2.98769e-01       6.22019e-01
   62  6.20e-05      8.03307e-01       3.21124e-01       6.42580e-01
   63  6.30e-05      8.16450e-01       3.31595e-01       6.54831e-01
   64  6.40e-05      8.03380e-01       2.90574e-01       6.32444e-01
   65  6.50e-05      8.23126e-01       3.64552e-01       6.70268e-01
   66  6.60e-05      8.37668e-01       4.12421e-01       6.95919e-01
   67  6.70e-05      8.15005e-01       3.34692e-01       6.54901e-01
