Delta = -9.828e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.01204e+00       0.00000e+00       3.34136e+00
    1  2.00e-06      4.89255e+00       5.55439e-04       3.26188e+00
    2  4.00e-06      4.88437e+00       5.29463e-04       3.25642e+00
    3  6.00e-06      4.90740e+00       8.78506e-04       3.27189e+00
    4  8.00e-06      4.94089e+00       1.31467e-03       3.29437e+00
    5  1.00e-05      4.95177e+00       1.51424e-03       3.30169e+00
    6  1.20e-05      4.95691e+00       2.13958e-03       3.30532e+00
    7  1.40e-05      4.93255e+00       2.32614e-03       3.28914e+00
    8  1.60e-05      4.94487e+00       2.73955e-03       3.29749e+00
    9  1.80e-05      4.93594e+00       2.77366e-03       3.29155e+00
   10  2.00e-05      4.91024e+00       2.77316e-03       3.27442e+00
   11  2.20e-05      4.91085e+00       3.01232e-03       3.27491e+00
   12  2.40e-05      4.90792e+00       3.64917e-03       3.27316e+00
   13  2.60e-05      4.90180e+00       4.00947e-03       3.26920e+00
   14  2.80e-05      4.89008e+00       3.17213e-03       3.26111e+00
   15  3.00e-05      4.89050e+00       5.77377e-03       3.26226e+00
   16  3.20e-05      4.89366e+00       4.18931e-03       3.26383e+00
   17  3.40e-05      4.89765e+00       4.52897e-03       3.26661e+00
   18  3.60e-05      4.89889e+00       4.83855e-03       3.26754e+00
   19  3.80e-05      4.92432e+00       5.65461e-03       3.28476e+00
   20  4.00e-05      4.93236e+00       6.26044e-03       3.29033e+00
   21  4.20e-05      4.92318e+00       5.65504e-03       3.28400e+00
   22  4.40e-05      4.94217e+00       6.64592e-03       3.29700e+00
   23  4.60e-05      4.92285e+00       5.71053e-03       3.28380e+00
   24  4.80e-05      4.89658e+00       6.17369e-03       3.26645e+00
   25  5.00e-05      4.91391e+00       6.06629e-03       3.27796e+00
   26  5.20e-05      4.92154e+00       6.44961e-03       3.28318e+00
   27  5.40e-05      4.89536e+00       7.67239e-03       3.26613e+00
   28  5.60e-05      4.88921e+00       7.47875e-03       3.26196e+00
   29  5.80e-05      4.88953e+00       7.38376e-03       3.26215e+00
   30  6.00e-05      4.90113e+00       8.32437e-03       3.27020e+00
   31  6.20e-05      4.92690e+00       8.41643e-03       3.28741e+00
   32  6.40e-05      4.92190e+00       8.94802e-03       3.28425e+00
   33  6.60e-05      4.92621e+00       7.86766e-03       3.28676e+00
   34  6.80e-05      4.93728e+00       6.76605e-03       3.29378e+00
   35  7.00e-05      4.92501e+00       1.04551e-02       3.28682e+00
   36  7.20e-05      4.94291e+00       1.01827e-02       3.29867e+00
   37  7.40e-05      4.93619e+00       1.06747e-02       3.29435e+00
   38  7.60e-05      4.93612e+00       1.15411e-02       3.29459e+00
   39  7.80e-05      4.93926e+00       9.35358e-03       3.29596e+00
   40  8.00e-05      4.93032e+00       9.79440e-03       3.29015e+00
   41  8.20e-05      4.91757e+00       1.06189e-02       3.28192e+00
   42  8.40e-05      4.93724e+00       1.13281e-02       3.29527e+00
   43  8.60e-05      4.93625e+00       1.20803e-02       3.29486e+00
   44  8.80e-05      4.91321e+00       1.22472e-02       3.27956e+00
   45  9.00e-05      4.91806e+00       1.25875e-02       3.28290e+00
   46  9.20e-05      4.90814e+00       1.09007e-02       3.27573e+00
   47  9.40e-05      4.89859e+00       1.44041e-02       3.27053e+00
   48  9.60e-05      4.89597e+00       1.12578e-02       3.26773e+00
   49  9.80e-05      4.88180e+00       1.13550e-02       3.25832e+00
   50  1.00e-04      4.88089e+00       1.46991e-02       3.25883e+00
   51  1.02e-04      4.87049e+00       1.18951e-02       3.25096e+00
   52  1.04e-04      4.84464e+00       1.50444e-02       3.23477e+00
   53  1.06e-04      4.85733e+00       1.36853e-02       3.24278e+00
   54  1.08e-04      4.85309e+00       1.36334e-02       3.23994e+00
   55  1.10e-04      4.84751e+00       1.47738e-02       3.23659e+00
   56  1.12e-04      4.82534e+00       1.39908e-02       3.22156e+00
   57  1.14e-04      4.79371e+00       1.75679e-02       3.20166e+00
   58  1.16e-04      4.80424e+00       1.16294e-02       3.20670e+00
   59  1.18e-04      4.80418e+00       1.58755e-02       3.20808e+00
   60  1.20e-04      4.79529e+00       1.55403e-02       3.20204e+00
   61  1.22e-04      4.79203e+00       1.40698e-02       3.19938e+00
   62  1.24e-04      4.78416e+00       1.77629e-02       3.19536e+00
   63  1.26e-04      4.78775e+00       1.63717e-02       3.19729e+00
   64  1.28e-04      4.77863e+00       1.67958e-02       3.19135e+00
   65  1.30e-04      4.77372e+00       1.51982e-02       3.18755e+00
   66  1.32e-04      4.76579e+00       1.51242e-02       3.18223e+00
   67  1.34e-04      4.75522e+00       2.11225e-02       3.17719e+00
   68  1.36e-04      4.74182e+00       1.62737e-02       3.16664e+00
   69  1.38e-04      4.74915e+00       1.83146e-02       3.17220e+00
   70  1.40e-04      4.75373e+00       1.97494e-02       3.17573e+00
   71  1.42e-04      4.76449e+00       1.65586e-02       3.18184e+00
   72  1.44e-04      4.75538e+00       2.11217e-02       3.17730e+00
   73  1.46e-04      4.75185e+00       1.49711e-02       3.17289e+00
   74  1.48e-04      4.77534e+00       1.69098e-02       3.18919e+00
   75  1.50e-04      4.76836e+00       2.03580e-02       3.18569e+00
   76  1.52e-04      4.76613e+00       2.41689e-02       3.18547e+00
   77  1.54e-04      4.75478e+00       2.05643e-02       3.17671e+00
   78  1.56e-04      4.73049e+00       1.87735e-02       3.15992e+00
   79  1.58e-04      4.72598e+00       2.15987e-02       3.15785e+00
   80  1.60e-04      4.71894e+00       1.88762e-02       3.15225e+00
   81  1.62e-04      4.71266e+00       2.14022e-02       3.14890e+00
