Delta = -9.310e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.85642e+00       0.00000e+00       3.90428e+00
    1  2.00e-06      5.71429e+00       5.67150e-04       3.80971e+00
    2  4.00e-06      5.74232e+00       1.18941e-03       3.82861e+00
    3  6.00e-06      5.79048e+00       1.49667e-03       3.86082e+00
    4  8.00e-06      5.81267e+00       1.92068e-03       3.87576e+00
    5  1.00e-05      5.79907e+00       2.08623e-03       3.86675e+00
    6  1.20e-05      5.77405e+00       2.34612e-03       3.85015e+00
    7  1.40e-05      5.75929e+00       2.94224e-03       3.84051e+00
    8  1.60e-05      5.75506e+00       2.37920e-03       3.83750e+00
    9  1.80e-05      5.72895e+00       3.26074e-03       3.82039e+00
   10  2.00e-05      5.74943e+00       3.43419e-03       3.83410e+00
   11  2.20e-05      5.74340e+00       3.65776e-03       3.83015e+00
   12  2.40e-05      5.72883e+00       3.13843e-03       3.82027e+00
   13  2.60e-05      5.73873e+00       4.74605e-03       3.82740e+00
   14  2.80e-05      5.70965e+00       5.42228e-03       3.80824e+00
   15  3.00e-05      5.73468e+00       4.73579e-03       3.82470e+00
   16  3.20e-05      5.70785e+00       4.92402e-03       3.80687e+00
   17  3.40e-05      5.67850e+00       5.55637e-03       3.78752e+00
   18  3.60e-05      5.67611e+00       7.00562e-03       3.78641e+00
   19  3.80e-05      5.67659e+00       5.44198e-03       3.78621e+00
   20  4.00e-05      5.66079e+00       5.69392e-03       3.77576e+00
   21  4.20e-05      5.63733e+00       9.01127e-03       3.76122e+00
   22  4.40e-05      5.64448e+00       9.32561e-03       3.76609e+00
   23  4.60e-05      5.62248e+00       7.32695e-03       3.75076e+00
   24  4.80e-05      5.62533e+00       8.76755e-03       3.75314e+00
   25  5.00e-05      5.61451e+00       1.10541e-02       3.74669e+00
   26  5.20e-05      5.59580e+00       9.84634e-03       3.73381e+00
   27  5.40e-05      5.60022e+00       9.19974e-03       3.73654e+00
   28  5.60e-05      5.62467e+00       9.97370e-03       3.75311e+00
   29  5.80e-05      5.59933e+00       8.63523e-03       3.73577e+00
   30  6.00e-05      5.58642e+00       1.12494e-02       3.72803e+00
   31  6.20e-05      5.58450e+00       1.03876e-02       3.72646e+00
   32  6.40e-05      5.57393e+00       1.06696e-02       3.71951e+00
   33  6.60e-05      5.53266e+00       1.21467e-02       3.69249e+00
   34  6.80e-05      5.56249e+00       1.36109e-02       3.71287e+00
   35  7.00e-05      5.53623e+00       1.21297e-02       3.69486e+00
   36  7.20e-05      5.54303e+00       1.11994e-02       3.69909e+00
   37  7.40e-05      5.52547e+00       1.38956e-02       3.68828e+00
   38  7.60e-05      5.54113e+00       1.61022e-02       3.69945e+00
   39  7.80e-05      5.52890e+00       1.37624e-02       3.69052e+00
   40  8.00e-05      5.50550e+00       1.02788e-02       3.67376e+00
   41  8.20e-05      5.51045e+00       1.55527e-02       3.67881e+00
   42  8.40e-05      5.49453e+00       1.67332e-02       3.66860e+00
   43  8.60e-05      5.50441e+00       1.47377e-02       3.67452e+00
   44  8.80e-05      5.50177e+00       1.38530e-02       3.67247e+00
   45  9.00e-05      5.49187e+00       1.74444e-02       3.66706e+00
   46  9.20e-05      5.48160e+00       1.48548e-02       3.65935e+00
   47  9.40e-05      5.50855e+00       1.53338e-02       3.67748e+00
   48  9.60e-05      5.50601e+00       1.36125e-02       3.67521e+00
   49  9.80e-05      5.47231e+00       1.61471e-02       3.65359e+00
   50  1.00e-04      5.47530e+00       1.46063e-02       3.65507e+00
   51  1.02e-04      5.46527e+00       1.49171e-02       3.64849e+00
   52  1.04e-04      5.44289e+00       1.40182e-02       3.63326e+00
   53  1.06e-04      5.44831e+00       1.78491e-02       3.63816e+00
   54  1.08e-04      5.45272e+00       1.63649e-02       3.64060e+00
   55  1.10e-04      5.45052e+00       1.65198e-02       3.63918e+00
   56  1.12e-04      5.43486e+00       1.87240e-02       3.62948e+00
   57  1.14e-04      5.41829e+00       1.35686e-02       3.61672e+00
   58  1.16e-04      5.42066e+00       1.76038e-02       3.61964e+00
   59  1.18e-04      5.42927e+00       1.90143e-02       3.62585e+00
   60  1.20e-04      5.42864e+00       1.65136e-02       3.62460e+00
   61  1.22e-04      5.41305e+00       2.15476e-02       3.61589e+00
   62  1.24e-04      5.41677e+00       2.14088e-02       3.61832e+00
   63  1.26e-04      5.41700e+00       2.19040e-02       3.61864e+00
   64  1.28e-04      5.38626e+00       2.12508e-02       3.59792e+00
   65  1.30e-04      5.37592e+00       2.35525e-02       3.59180e+00
   66  1.32e-04      5.36495e+00       2.07557e-02       3.58355e+00
   67  1.34e-04      5.37042e+00       2.53572e-02       3.58873e+00
