Delta = 4.082e-02 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      4.00518e-03       5.03107e-03       4.34714e-03
    2  2.00e-06      7.49457e-03       1.09247e-02       8.63796e-03
    3  3.00e-06      1.05657e-02       1.57760e-02       1.23024e-02
    4  4.00e-06      1.69794e-02       2.04888e-02       1.81492e-02
    5  5.00e-06      2.12144e-02       2.23674e-02       2.15987e-02
    6  6.00e-06      2.52928e-02       2.68353e-02       2.58069e-02
    7  7.00e-06      2.99944e-02       2.58673e-02       2.86187e-02
    8  8.00e-06      3.56560e-02       3.50633e-02       3.54584e-02
    9  9.00e-06      3.93441e-02       3.30235e-02       3.72372e-02
   10  1.00e-05      4.66792e-02       3.79526e-02       4.37703e-02
   11  1.10e-05      4.65854e-02       4.38273e-02       4.56661e-02
   12  1.20e-05      5.17926e-02       5.00180e-02       5.12011e-02
   13  1.30e-05      5.61380e-02       5.80539e-02       5.67766e-02
   14  1.40e-05      6.27985e-02       5.45093e-02       6.00354e-02
   15  1.50e-05      6.87835e-02       5.96877e-02       6.57516e-02
   16  1.60e-05      7.17626e-02       6.59307e-02       6.98186e-02
   17  1.70e-05      7.61142e-02       5.62648e-02       6.94977e-02
   18  1.80e-05      8.32830e-02       6.26001e-02       7.63887e-02
   19  1.90e-05      9.26659e-02       6.92992e-02       8.48770e-02
   20  2.00e-05      9.79689e-02       7.12966e-02       8.90781e-02
   21  2.10e-05      9.82703e-02       7.00393e-02       8.88600e-02
   22  2.20e-05      9.98705e-02       8.77143e-02       9.58184e-02
   23  2.30e-05      1.06215e-01       7.92093e-02       9.72133e-02
   24  2.40e-05      1.07280e-01       9.53427e-02       1.03301e-01
   25  2.50e-05      1.07293e-01       9.51595e-02       1.03249e-01
   26  2.60e-05      1.08179e-01       7.18652e-02       9.60743e-02
   27  2.70e-05      1.11950e-01       1.02649e-01       1.08850e-01
   28  2.80e-05      1.13829e-01       9.75857e-02       1.08414e-01
   29  2.90e-05      1.21252e-01       1.04504e-01       1.15670e-01
   30  3.00e-05      1.22853e-01       1.05775e-01       1.17160e-01
   31  3.10e-05      1.28211e-01       9.57097e-02       1.17377e-01
   32  3.20e-05      1.28973e-01       1.22393e-01       1.26780e-01
   33  3.30e-05      1.28965e-01       1.21060e-01       1.26330e-01
   34  3.40e-05      1.24906e-01       1.14217e-01       1.21343e-01
   35  3.50e-05      1.27238e-01       1.35568e-01       1.30015e-01
   36  3.60e-05      1.30594e-01       1.24900e-01       1.28696e-01
   37  3.70e-05      1.36746e-01       1.29184e-01       1.34226e-01
   38  3.80e-05      1.37636e-01       1.27322e-01       1.34198e-01
   39  3.90e-05      1.44736e-01       1.53573e-01       1.47682e-01
   40  4.00e-05      1.46351e-01       1.23402e-01       1.38701e-01
   41  4.10e-05      1.52254e-01       1.36908e-01       1.47139e-01
   42  4.20e-05      1.51865e-01       1.42381e-01       1.48704e-01
   43  4.30e-05      1.59951e-01       1.53828e-01       1.57910e-01
   44  4.40e-05      1.63423e-01       1.31752e-01       1.52866e-01
   45  4.50e-05      1.65670e-01       1.52943e-01       1.61428e-01
   46  4.60e-05      1.67177e-01       1.53863e-01       1.62739e-01
   47  4.70e-05      1.74182e-01       1.50039e-01       1.66134e-01
   48  4.80e-05      1.78797e-01       1.56415e-01       1.71337e-01
   49  4.90e-05      1.75076e-01       1.58192e-01       1.69448e-01
   50  5.00e-05      1.80740e-01       1.60575e-01       1.74018e-01
   51  5.10e-05      1.84908e-01       1.41937e-01       1.70585e-01
   52  5.20e-05      1.90696e-01       1.46772e-01       1.76055e-01
   53  5.30e-05      1.93309e-01       1.92334e-01       1.92984e-01
   54  5.40e-05      1.96374e-01       1.56339e-01       1.83029e-01
   55  5.50e-05      2.01478e-01       1.49863e-01       1.84273e-01
   56  5.60e-05      2.04605e-01       2.02976e-01       2.04062e-01
   57  5.70e-05      2.11932e-01       1.62010e-01       1.95292e-01
   58  5.80e-05      2.19112e-01       2.21529e-01       2.19917e-01
   59  5.90e-05      2.29744e-01       1.61816e-01       2.07102e-01
   60  6.00e-05      2.33726e-01       1.63850e-01       2.10434e-01
   61  6.10e-05      2.36981e-01       2.00973e-01       2.24979e-01
   62  6.20e-05      2.53377e-01       1.81769e-01       2.29507e-01
   63  6.30e-05      2.58492e-01       1.92441e-01       2.36475e-01
   64  6.40e-05      2.64376e-01       1.91588e-01       2.40114e-01
   65  6.50e-05      2.70389e-01       1.75285e-01       2.38688e-01
   66  6.60e-05      2.72948e-01       2.10751e-01       2.52215e-01
   67  6.70e-05      2.79752e-01       1.95622e-01       2.51709e-01
   68  6.80e-05      2.79925e-01       1.97969e-01       2.52606e-01
   69  6.90e-05      2.83932e-01       2.21220e-01       2.63028e-01
   70  7.00e-05      2.88620e-01       1.75676e-01       2.50972e-01
   71  7.10e-05      2.88887e-01       2.26366e-01       2.68047e-01
   72  7.20e-05      3.00726e-01       1.83929e-01       2.61793e-01
   73  7.30e-05      3.11111e-01       2.12443e-01       2.78222e-01
   74  7.40e-05      3.23096e-01       2.32918e-01       2.93036e-01
   75  7.50e-05      3.27015e-01       1.99307e-01       2.84445e-01
   76  7.60e-05      3.31259e-01       1.93621e-01       2.85380e-01
   77  7.70e-05      3.41623e-01       1.85001e-01       2.89415e-01
   78  7.80e-05      3.43265e-01       1.81268e-01       2.89266e-01
   79  7.90e-05      3.52990e-01       2.01338e-01       3.02439e-01
   80  8.00e-05      3.56580e-01       2.00659e-01       3.04607e-01
   81  8.10e-05      3.59289e-01       1.98117e-01       3.05565e-01
   82  8.20e-05      3.63410e-01       1.94246e-01       3.07022e-01
   83  8.30e-05      3.67487e-01       2.02499e-01       3.12491e-01
   84  8.40e-05      3.69543e-01       2.06686e-01       3.15257e-01
   85  8.50e-05      3.79363e-01       2.14474e-01       3.24400e-01
   86  8.60e-05      3.88462e-01       2.18402e-01       3.31776e-01
   87  8.70e-05      3.87627e-01       2.54476e-01       3.43244e-01
   88  8.80e-05      3.92488e-01       2.11405e-01       3.32127e-01
   89  8.90e-05      4.01680e-01       2.30098e-01       3.44486e-01
   90  9.00e-05      4.10893e-01       2.46433e-01       3.56073e-01
   91  9.10e-05      4.11247e-01       2.34902e-01       3.52465e-01
   92  9.20e-05      4.08698e-01       2.72321e-01       3.63239e-01
   93  9.30e-05      4.04532e-01       2.59730e-01       3.56264e-01
   94  9.40e-05      4.04492e-01       2.37115e-01       3.48700e-01
   95  9.50e-05      4.13228e-01       2.90088e-01       3.72181e-01
   96  9.60e-05      4.06952e-01       2.12333e-01       3.42079e-01
   97  9.70e-05      4.00072e-01       2.59452e-01       3.53199e-01
   98  9.80e-05      3.97081e-01       2.45458e-01       3.46540e-01
   99  9.90e-05      4.03852e-01       2.53515e-01       3.53739e-01
  100  1.00e-04      4.09583e-01       2.54804e-01       3.57990e-01
  101  1.01e-04      4.16415e-01       2.18012e-01       3.50281e-01
  102  1.02e-04      4.21406e-01       2.40333e-01       3.61048e-01
  103  1.03e-04      4.21311e-01       2.24421e-01       3.55681e-01
  104  1.04e-04      4.29378e-01       2.89582e-01       3.82779e-01
