Delta = -1.429e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      2.88114e-03       4.09675e-03       3.28634e-03
    2  2.00e-06      6.68781e-03       9.27494e-03       7.55019e-03
    3  3.00e-06      9.35759e-03       1.16954e-02       1.01369e-02
    4  4.00e-06      1.15328e-02       1.80902e-02       1.37186e-02
    5  5.00e-06      1.34961e-02       2.26493e-02       1.65471e-02
    6  6.00e-06      1.83768e-02       2.72295e-02       2.13277e-02
    7  7.00e-06      2.20835e-02       3.03887e-02       2.48519e-02
    8  8.00e-06      2.52520e-02       3.56806e-02       2.87282e-02
    9  9.00e-06      2.76701e-02       3.45126e-02       2.99510e-02
   10  1.00e-05      3.07243e-02       4.80670e-02       3.65052e-02
   11  1.10e-05      3.45435e-02       4.92230e-02       3.94367e-02
   12  1.20e-05      3.58593e-02       5.42702e-02       4.19963e-02
   13  1.30e-05      4.03090e-02       5.77604e-02       4.61261e-02
   14  1.40e-05      4.38504e-02       5.30048e-02       4.69019e-02
   15  1.50e-05      4.86950e-02       5.85458e-02       5.19786e-02
   16  1.60e-05      5.24260e-02       5.76274e-02       5.41598e-02
   17  1.70e-05      5.38908e-02       6.92342e-02       5.90052e-02
   18  1.80e-05      5.87901e-02       7.20085e-02       6.31963e-02
   19  1.90e-05      6.05842e-02       7.85318e-02       6.65667e-02
   20  2.00e-05      6.04671e-02       8.16943e-02       6.75429e-02
   21  2.10e-05      6.43597e-02       9.11290e-02       7.32828e-02
   22  2.20e-05      6.61181e-02       7.19667e-02       6.80676e-02
   23  2.30e-05      7.23834e-02       7.95838e-02       7.47835e-02
   24  2.40e-05      8.13044e-02       8.93574e-02       8.39888e-02
   25  2.50e-05      8.73202e-02       7.63102e-02       8.36502e-02
   26  2.60e-05      9.09231e-02       9.61636e-02       9.26699e-02
   27  2.70e-05      9.04422e-02       9.64438e-02       9.24427e-02
   28  2.80e-05      9.18542e-02       1.11644e-01       9.84509e-02
   29  2.90e-05      9.58519e-02       1.00048e-01       9.72508e-02
   30  3.00e-05      9.92300e-02       1.03056e-01       1.00505e-01
   31  3.10e-05      1.06481e-01       9.66267e-02       1.03196e-01
   32  3.20e-05      1.09650e-01       1.02966e-01       1.07422e-01
   33  3.30e-05      1.11171e-01       9.96048e-02       1.07316e-01
   34  3.40e-05      1.15806e-01       1.23880e-01       1.18497e-01
   35  3.50e-05      1.16556e-01       1.13891e-01       1.15668e-01
   36  3.60e-05      1.19272e-01       1.39436e-01       1.25994e-01
   37  3.70e-05      1.20881e-01       1.33516e-01       1.25093e-01
   38  3.80e-05      1.20523e-01       1.27416e-01       1.22821e-01
   39  3.90e-05      1.20953e-01       1.44668e-01       1.28858e-01
   40  4.00e-05      1.27125e-01       1.13363e-01       1.22537e-01
   41  4.10e-05      1.28155e-01       1.25433e-01       1.27247e-01
   42  4.20e-05      1.32182e-01       1.26459e-01       1.30274e-01
   43  4.30e-05      1.29175e-01       1.33144e-01       1.30498e-01
   44  4.40e-05      1.32500e-01       1.45677e-01       1.36892e-01
   45  4.50e-05      1.34467e-01       1.37810e-01       1.35581e-01
   46  4.60e-05      1.38959e-01       1.23058e-01       1.33659e-01
   47  4.70e-05      1.41322e-01       1.29113e-01       1.37252e-01
   48  4.80e-05      1.43131e-01       1.32712e-01       1.39658e-01
   49  4.90e-05      1.47935e-01       1.22090e-01       1.39320e-01
   50  5.00e-05      1.52825e-01       1.26367e-01       1.44005e-01
   51  5.10e-05      1.55629e-01       1.44744e-01       1.52001e-01
   52  5.20e-05      1.59345e-01       1.53007e-01       1.57232e-01
   53  5.30e-05      1.64125e-01       1.21875e-01       1.50042e-01
   54  5.40e-05      1.71537e-01       1.69201e-01       1.70758e-01
   55  5.50e-05      1.73674e-01       1.68362e-01       1.71903e-01
   56  5.60e-05      1.71332e-01       1.72729e-01       1.71798e-01
   57  5.70e-05      1.74111e-01       1.56341e-01       1.68188e-01
   58  5.80e-05      1.75502e-01       1.51140e-01       1.67382e-01
   59  5.90e-05      1.82330e-01       1.32410e-01       1.65690e-01
   60  6.00e-05      1.86659e-01       1.46201e-01       1.73173e-01
   61  6.10e-05      1.93770e-01       1.45360e-01       1.77633e-01
   62  6.20e-05      1.95805e-01       1.63363e-01       1.84991e-01
   63  6.30e-05      2.00624e-01       1.81255e-01       1.94168e-01
   64  6.40e-05      2.05739e-01       1.75683e-01       1.95720e-01
   65  6.50e-05      2.07009e-01       1.79378e-01       1.97798e-01
   66  6.60e-05      2.11646e-01       1.80455e-01       2.01249e-01
   67  6.70e-05      2.17958e-01       1.66300e-01       2.00739e-01
   68  6.80e-05      2.19979e-01       1.82085e-01       2.07348e-01
   69  6.90e-05      2.24670e-01       1.75639e-01       2.08327e-01
   70  7.00e-05      2.21544e-01       1.83053e-01       2.08714e-01
   71  7.10e-05      2.30977e-01       1.63481e-01       2.08478e-01
   72  7.20e-05      2.33286e-01       1.86308e-01       2.17626e-01
   73  7.30e-05      2.39450e-01       1.97450e-01       2.25450e-01
   74  7.40e-05      2.44905e-01       2.08018e-01       2.32609e-01
   75  7.50e-05      2.48941e-01       1.94505e-01       2.30795e-01
   76  7.60e-05      2.53686e-01       1.97096e-01       2.34823e-01
   77  7.70e-05      2.53391e-01       2.22291e-01       2.43024e-01
   78  7.80e-05      2.53943e-01       1.88590e-01       2.32159e-01
   79  7.90e-05      2.66189e-01       1.98040e-01       2.43473e-01
   80  8.00e-05      2.74721e-01       2.07618e-01       2.52353e-01
   81  8.10e-05      2.75373e-01       1.87960e-01       2.46235e-01
   82  8.20e-05      2.78322e-01       2.04212e-01       2.53619e-01
   83  8.30e-05      2.81395e-01       1.72675e-01       2.45155e-01
