Delta = -3.684e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.47735e-02       1.88441e-02       1.61304e-02
    2  2.00e-06      2.55204e-02       3.41256e-02       2.83888e-02
    3  3.00e-06      4.09901e-02       5.35410e-02       4.51738e-02
    4  4.00e-06      5.38213e-02       8.01878e-02       6.26102e-02
    5  5.00e-06      6.82278e-02       9.66086e-02       7.76881e-02
    6  6.00e-06      7.85763e-02       9.23686e-02       8.31737e-02
    7  7.00e-06      9.16817e-02       1.33476e-01       1.05613e-01
    8  8.00e-06      1.07335e-01       1.30905e-01       1.15192e-01
    9  9.00e-06      1.29139e-01       1.37130e-01       1.31803e-01
   10  1.00e-05      1.35777e-01       1.57782e-01       1.43112e-01
   11  1.10e-05      1.62480e-01       1.48863e-01       1.57941e-01
   12  1.20e-05      1.93548e-01       1.27669e-01       1.71589e-01
   13  1.30e-05      2.09839e-01       1.59922e-01       1.93200e-01
   14  1.40e-05      2.23449e-01       1.42158e-01       1.96352e-01
   15  1.50e-05      2.30431e-01       1.58898e-01       2.06586e-01
   16  1.60e-05      2.43560e-01       1.68820e-01       2.18647e-01
   17  1.70e-05      2.59414e-01       1.66394e-01       2.28407e-01
   18  1.80e-05      2.81658e-01       2.04060e-01       2.55792e-01
   19  1.90e-05      2.88331e-01       1.92348e-01       2.56337e-01
   20  2.00e-05      2.98009e-01       1.94469e-01       2.63496e-01
   21  2.10e-05      3.12407e-01       2.32807e-01       2.85873e-01
   22  2.20e-05      3.38513e-01       2.19783e-01       2.98936e-01
   23  2.30e-05      3.55137e-01       2.33033e-01       3.14436e-01
   24  2.40e-05      3.79007e-01       2.02116e-01       3.20043e-01
   25  2.50e-05      3.82773e-01       2.48066e-01       3.37870e-01
   26  2.60e-05      3.88153e-01       2.37380e-01       3.37895e-01
   27  2.70e-05      4.04077e-01       2.44934e-01       3.51029e-01
   28  2.80e-05      4.12328e-01       2.33388e-01       3.52681e-01
   29  2.90e-05      4.20571e-01       2.79154e-01       3.73432e-01
   30  3.00e-05      4.26402e-01       2.36453e-01       3.63086e-01
   31  3.10e-05      4.32735e-01       2.57585e-01       3.74352e-01
   32  3.20e-05      4.19416e-01       3.07082e-01       3.81972e-01
   33  3.30e-05      4.38295e-01       2.87927e-01       3.88172e-01
   34  3.40e-05      4.52352e-01       2.74267e-01       3.92991e-01
   35  3.50e-05      4.64813e-01       3.21241e-01       4.16956e-01
   36  3.60e-05      4.80091e-01       2.77709e-01       4.12630e-01
   37  3.70e-05      4.96413e-01       2.90592e-01       4.27806e-01
   38  3.80e-05      5.02878e-01       3.29094e-01       4.44950e-01
   39  3.90e-05      5.10085e-01       3.19421e-01       4.46530e-01
   40  4.00e-05      5.20260e-01       2.50599e-01       4.30373e-01
   41  4.10e-05      5.33642e-01       2.71481e-01       4.46255e-01
   42  4.20e-05      5.53501e-01       2.80688e-01       4.62563e-01
   43  4.30e-05      5.65045e-01       2.46116e-01       4.58735e-01
   44  4.40e-05      5.78216e-01       3.08777e-01       4.88403e-01
   45  4.50e-05      5.85966e-01       3.19499e-01       4.97144e-01
   46  4.60e-05      5.98490e-01       2.69431e-01       4.88804e-01
   47  4.70e-05      6.18448e-01       2.99011e-01       5.11969e-01
   48  4.80e-05      6.36416e-01       2.88216e-01       5.20349e-01
   49  4.90e-05      6.37927e-01       3.04008e-01       5.26621e-01
   50  5.00e-05      6.40519e-01       3.20474e-01       5.33837e-01
   51  5.10e-05      6.50263e-01       3.39802e-01       5.46776e-01
   52  5.20e-05      6.80872e-01       3.27110e-01       5.62951e-01
   53  5.30e-05      6.93075e-01       3.55443e-01       5.80531e-01
   54  5.40e-05      7.00214e-01       3.16764e-01       5.72397e-01
   55  5.50e-05      7.24014e-01       3.35554e-01       5.94527e-01
   56  5.60e-05      7.48527e-01       2.95862e-01       5.97639e-01
   57  5.70e-05      7.55177e-01       3.53527e-01       6.21294e-01
   58  5.80e-05      7.70509e-01       2.93649e-01       6.11556e-01
   59  5.90e-05      7.79338e-01       3.03976e-01       6.20884e-01
