Delta = 0.000e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.36001e+00       0.00000e+00       3.57334e+00
    1  1.00e-06      5.19631e+00       7.82673e-04       3.46447e+00
    2  2.00e-06      5.24374e+00       2.08683e-03       3.49652e+00
    3  3.00e-06      5.36187e+00       2.42898e-03       3.57539e+00
    4  4.00e-06      5.31388e+00       3.16056e-03       3.54364e+00
    5  5.00e-06      5.32667e+00       4.08931e-03       3.55247e+00
    6  6.00e-06      5.32464e+00       4.49083e-03       3.55126e+00
    7  7.00e-06      5.34514e+00       4.90239e-03       3.56506e+00
    8  8.00e-06      5.35981e+00       5.68716e-03       3.57510e+00
    9  9.00e-06      5.36190e+00       9.02769e-03       3.57761e+00
   10  1.00e-05      5.38524e+00       7.90270e-03       3.59280e+00
   11  1.10e-05      5.39930e+00       9.86286e-03       3.60282e+00
   12  1.20e-05      5.36518e+00       7.54462e-03       3.57930e+00
   13  1.30e-05      5.38805e+00       1.13757e-02       3.59582e+00
   14  1.40e-05      5.40099e+00       1.10613e-02       3.60435e+00
   15  1.50e-05      5.39701e+00       1.19871e-02       3.60200e+00
   16  1.60e-05      5.40856e+00       1.31390e-02       3.61009e+00
   17  1.70e-05      5.36748e+00       1.32067e-02       3.58272e+00
   18  1.80e-05      5.41850e+00       1.51927e-02       3.61740e+00
   19  1.90e-05      5.41376e+00       1.42440e-02       3.61392e+00
   20  2.00e-05      5.42302e+00       1.52142e-02       3.62042e+00
   21  2.10e-05      5.43328e+00       1.64948e-02       3.62768e+00
   22  2.20e-05      5.48899e+00       1.72113e-02       3.66506e+00
   23  2.30e-05      5.49846e+00       1.76473e-02       3.67152e+00
   24  2.40e-05      5.49279e+00       1.90795e-02       3.66822e+00
   25  2.50e-05      5.52917e+00       1.88310e-02       3.69239e+00
   26  2.60e-05      5.50007e+00       2.00767e-02       3.67340e+00
   27  2.70e-05      5.51732e+00       2.44333e-02       3.68636e+00
   28  2.80e-05      5.56406e+00       2.48254e-02       3.71765e+00
   29  2.90e-05      5.55601e+00       2.28576e-02       3.71162e+00
   30  3.00e-05      5.57075e+00       2.87772e-02       3.72343e+00
   31  3.10e-05      5.59593e+00       2.34230e-02       3.73843e+00
   32  3.20e-05      5.60027e+00       2.67383e-02       3.74242e+00
   33  3.30e-05      5.62129e+00       2.58896e-02       3.75616e+00
   34  3.40e-05      5.65112e+00       2.79312e-02       3.77672e+00
   35  3.50e-05      5.69539e+00       3.53036e-02       3.80869e+00
   36  3.60e-05      5.72544e+00       2.71719e-02       3.82602e+00
   37  3.70e-05      5.72308e+00       2.97223e-02       3.82529e+00
   38  3.80e-05      5.69652e+00       3.49746e-02       3.80934e+00
   39  3.90e-05      5.68203e+00       4.20469e-02       3.80204e+00
   40  4.00e-05      5.72273e+00       3.59949e-02       3.82715e+00
   41  4.10e-05      5.75832e+00       2.73035e-02       3.84798e+00
   42  4.20e-05      5.81105e+00       3.55851e-02       3.88590e+00
   43  4.30e-05      5.80057e+00       4.27113e-02       3.88129e+00
   44  4.40e-05      5.79081e+00       4.27977e-02       3.87481e+00
   45  4.50e-05      5.77002e+00       3.12165e-02       3.85709e+00
   46  4.60e-05      5.77235e+00       4.62597e-02       3.86365e+00
   47  4.70e-05      5.82375e+00       4.78674e-02       3.89845e+00
   48  4.80e-05      5.81111e+00       3.44666e-02       3.88556e+00
   49  4.90e-05      5.85000e+00       3.84762e-02       3.91282e+00
   50  5.00e-05      5.85458e+00       4.62818e-02       3.91848e+00
   51  5.10e-05      5.90533e+00       5.33993e-02       3.95469e+00
   52  5.20e-05      5.91563e+00       4.61796e-02       3.95915e+00
   53  5.30e-05      5.86938e+00       5.14134e-02       3.93006e+00
   54  5.40e-05      5.87743e+00       4.67417e-02       3.93387e+00
   55  5.50e-05      5.86205e+00       4.69502e-02       3.92368e+00
   56  5.60e-05      5.86314e+00       4.73124e-02       3.92453e+00
   57  5.70e-05      5.83328e+00       5.24454e-02       3.90634e+00
   58  5.80e-05      5.78849e+00       6.13298e-02       3.87944e+00
   59  5.90e-05      5.82371e+00       6.24249e-02       3.90328e+00
   60  6.00e-05      5.81630e+00       4.40477e-02       3.89222e+00
   61  6.10e-05      5.82085e+00       4.77553e-02       3.89649e+00
   62  6.20e-05      5.81105e+00       5.22204e-02       3.89144e+00
   63  6.30e-05      5.83037e+00       4.94305e-02       3.90339e+00
   64  6.40e-05      5.83122e+00       5.30364e-02       3.90516e+00
   65  6.50e-05      5.81650e+00       5.77873e-02       3.89693e+00
   66  6.60e-05      5.82393e+00       6.33059e-02       3.90372e+00
   67  6.70e-05      5.79284e+00       5.52482e-02       3.88031e+00
   68  6.80e-05      5.81976e+00       5.83973e-02       3.89931e+00
   69  6.90e-05      5.81431e+00       5.76994e-02       3.89544e+00
   70  7.00e-05      5.84012e+00       4.85852e-02       3.90961e+00
   71  7.10e-05      5.82736e+00       5.93530e-02       3.90469e+00
   72  7.20e-05      5.84048e+00       5.58695e-02       3.91228e+00
   73  7.30e-05      5.87005e+00       5.17868e-02       3.93063e+00
   74  7.40e-05      5.85096e+00       6.87113e-02       3.92355e+00
   75  7.50e-05      5.88541e+00       6.37527e-02       3.94486e+00
   76  7.60e-05      5.85792e+00       6.09054e-02       3.92558e+00
   77  7.70e-05      5.83501e+00       6.78387e-02       3.91262e+00
   78  7.80e-05      5.82968e+00       6.74109e-02       3.90892e+00
   79  7.90e-05      5.83373e+00       6.32351e-02       3.91023e+00
   80  8.00e-05      5.83817e+00       5.48818e-02       3.91041e+00
   81  8.10e-05      5.81614e+00       6.98742e-02       3.90072e+00
   82  8.20e-05      5.82262e+00       6.92596e-02       3.90484e+00
   83  8.30e-05      5.79719e+00       7.86142e-02       3.89100e+00
   84  8.40e-05      5.76207e+00       8.25059e-02       3.86888e+00
   85  8.50e-05      5.80451e+00       8.45350e-02       3.89785e+00
   86  8.60e-05      5.77615e+00       7.52700e-02       3.87586e+00
   87  8.70e-05      5.79163e+00       7.26842e-02       3.88531e+00
   88  8.80e-05      5.85324e+00       7.61599e-02       3.92755e+00
   89  8.90e-05      5.84525e+00       8.11279e-02       3.92388e+00
   90  9.00e-05      5.88321e+00       1.01232e-01       3.95589e+00
   91  9.10e-05      5.89526e+00       8.53236e-02       3.95861e+00
   92  9.20e-05      5.86504e+00       1.19934e-01       3.95000e+00
   93  9.30e-05      5.85392e+00       8.44171e-02       3.93075e+00
   94  9.40e-05      5.83426e+00       9.64983e-02       3.92168e+00
   95  9.50e-05      5.87572e+00       8.68944e-02       3.94611e+00
   96  9.60e-05      5.82476e+00       9.27676e-02       3.91409e+00
   97  9.70e-05      5.83730e+00       9.94324e-02       3.92467e+00
   98  9.80e-05      5.82335e+00       1.03052e-01       3.91659e+00
   99  9.90e-05      5.79995e+00       9.73269e-02       3.89907e+00
  100  1.00e-04      5.80656e+00       9.67485e-02       3.90329e+00
  101  1.01e-04      5.80442e+00       1.22936e-01       3.91059e+00
  102  1.02e-04      5.82796e+00       1.07988e-01       3.92130e+00
  103  1.03e-04      5.81621e+00       9.77735e-02       3.91007e+00
  104  1.04e-04      5.92111e+00       1.09061e-01       3.98376e+00
  105  1.05e-04      5.91891e+00       1.05326e-01       3.98105e+00
  106  1.06e-04      5.97472e+00       9.16839e-02       4.01371e+00
  107  1.07e-04      5.96182e+00       1.10026e-01       4.01122e+00
  108  1.08e-04      6.00865e+00       1.30173e-01       4.04915e+00
  109  1.09e-04      6.07528e+00       1.26345e-01       4.09230e+00
  110  1.10e-04      6.04584e+00       1.21841e-01       4.07117e+00
  111  1.11e-04      6.05853e+00       1.21983e-01       4.07968e+00
  112  1.12e-04      6.00178e+00       1.30365e-01       4.04464e+00
  113  1.13e-04      6.01534e+00       1.09043e-01       4.04658e+00
  114  1.14e-04      6.02100e+00       9.90320e-02       4.04701e+00
  115  1.15e-04      6.04660e+00       1.28185e-01       4.07379e+00
  116  1.16e-04      6.07303e+00       1.51969e-01       4.09934e+00
  117  1.17e-04      6.05401e+00       1.22433e-01       4.07682e+00
  118  1.18e-04      6.05260e+00       1.34838e-01       4.08001e+00
  119  1.19e-04      6.04979e+00       1.41921e-01       4.08050e+00
  120  1.20e-04      6.04447e+00       1.31086e-01       4.07334e+00
  121  1.21e-04      6.04512e+00       1.12283e-01       4.06751e+00
  122  1.22e-04      6.05280e+00       1.27532e-01       4.07771e+00
  123  1.23e-04      6.09054e+00       1.36036e-01       4.10570e+00
  124  1.24e-04      6.06169e+00       1.36312e-01       4.08657e+00
  125  1.25e-04      6.07510e+00       1.44031e-01       4.09808e+00
  126  1.26e-04      6.05046e+00       1.51107e-01       4.08401e+00
  127  1.27e-04      6.04250e+00       1.39709e-01       4.07490e+00
  128  1.28e-04      6.05951e+00       1.33182e-01       4.08407e+00
  129  1.29e-04      6.03561e+00       1.32286e-01       4.06784e+00
  130  1.30e-04      6.04578e+00       1.39059e-01       4.07688e+00
  131  1.31e-04      6.05993e+00       1.34773e-01       4.08488e+00
  132  1.32e-04      6.02025e+00       1.28487e-01       4.05633e+00
  133  1.33e-04      6.01556e+00       1.31399e-01       4.05417e+00
  134  1.34e-04      6.01236e+00       1.55737e-01       4.06015e+00
  135  1.35e-04      6.03783e+00       1.52325e-01       4.07599e+00
  136  1.36e-04      5.99068e+00       1.38041e-01       4.03980e+00
  137  1.37e-04      6.01053e+00       1.56520e-01       4.05920e+00
  138  1.38e-04      5.99839e+00       1.22758e-01       4.03985e+00
  139  1.39e-04      6.01364e+00       1.44298e-01       4.05719e+00
  140  1.40e-04      6.06956e+00       1.11016e-01       4.08338e+00
  141  1.41e-04      6.06070e+00       1.56924e-01       4.09278e+00
  142  1.42e-04      6.09560e+00       1.70453e-01       4.12055e+00
  143  1.43e-04      6.11588e+00       1.33793e-01       4.12185e+00
  144  1.44e-04      6.07031e+00       1.76849e-01       4.10582e+00
  145  1.45e-04      6.09976e+00       1.46034e-01       4.11518e+00
  146  1.46e-04      6.09128e+00       1.39015e-01       4.10719e+00
  147  1.47e-04      6.09610e+00       1.21196e-01       4.10446e+00
  148  1.48e-04      6.09170e+00       1.49364e-01       4.11092e+00
  149  1.49e-04      6.06231e+00       1.66146e-01       4.09692e+00
  150  1.50e-04      6.07794e+00       1.86398e-01       4.11409e+00
  151  1.51e-04      6.08566e+00       1.74873e-01       4.11540e+00
  152  1.52e-04      6.12431e+00       1.40751e-01       4.12979e+00
  153  1.53e-04      6.09873e+00       1.96623e-01       4.13136e+00
  154  1.54e-04      6.10141e+00       1.69310e-01       4.12405e+00
  155  1.55e-04      6.06314e+00       1.32744e-01       4.08634e+00
  156  1.56e-04      6.09356e+00       1.43514e-01       4.11021e+00
  157  1.57e-04      6.10946e+00       1.80303e-01       4.13308e+00
  158  1.58e-04      6.16291e+00       1.81157e-01       4.16899e+00
  159  1.59e-04      6.12452e+00       1.52371e-01       4.13380e+00
  160  1.60e-04      6.10967e+00       1.99888e-01       4.13974e+00
  161  1.61e-04      6.09669e+00       1.47716e-01       4.11370e+00
  162  1.62e-04      6.13040e+00       1.85080e-01       4.14863e+00
  163  1.63e-04      6.10387e+00       1.29868e-01       4.11253e+00
  164  1.64e-04      6.11321e+00       1.52442e-01       4.12629e+00
  165  1.65e-04      6.14179e+00       1.87979e-01       4.15719e+00
  166  1.66e-04      6.11989e+00       1.62456e-01       4.13408e+00
  167  1.67e-04      6.10485e+00       1.74489e-01       4.12807e+00
  168  1.68e-04      6.11455e+00       1.57293e-01       4.12880e+00
  169  1.69e-04      6.09317e+00       1.93114e-01       4.12648e+00
  170  1.70e-04      6.07191e+00       1.92724e-01       4.11218e+00
  171  1.71e-04      6.09291e+00       1.63954e-01       4.11659e+00
  172  1.72e-04      6.13758e+00       1.53432e-01       4.14286e+00
  173  1.73e-04      6.14097e+00       1.70488e-01       4.15081e+00
  174  1.74e-04      6.14793e+00       1.96791e-01       4.16422e+00
  175  1.75e-04      6.16083e+00       1.44377e-01       4.15535e+00
  176  1.76e-04      6.11268e+00       1.94227e-01       4.13986e+00
  177  1.77e-04      6.13282e+00       2.08890e-01       4.15818e+00
  178  1.78e-04      6.11353e+00       2.17424e-01       4.14816e+00
  179  1.79e-04      6.12863e+00       1.78034e-01       4.14510e+00
