Delta = -4.490e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.12478e-03       4.59866e-03       3.61607e-03
    2  2.00e-06      5.47648e-03       9.47047e-03       6.80781e-03
    3  3.00e-06      8.10709e-03       1.31351e-02       9.78309e-03
    4  4.00e-06      1.18263e-02       2.14054e-02       1.50193e-02
    5  5.00e-06      1.67295e-02       2.15168e-02       1.83253e-02
    6  6.00e-06      1.94438e-02       3.22967e-02       2.37281e-02
    7  7.00e-06      2.37277e-02       3.70761e-02       2.81771e-02
    8  8.00e-06      2.91479e-02       3.73187e-02       3.18715e-02
    9  9.00e-06      3.31207e-02       5.12518e-02       3.91644e-02
   10  1.00e-05      3.79689e-02       3.38149e-02       3.65843e-02
   11  1.10e-05      4.23018e-02       5.30255e-02       4.58764e-02
   12  1.20e-05      4.07561e-02       5.61999e-02       4.59040e-02
   13  1.30e-05      4.38226e-02       5.43961e-02       4.73471e-02
   14  1.40e-05      4.62623e-02       5.53710e-02       4.92985e-02
   15  1.50e-05      5.04852e-02       7.23915e-02       5.77873e-02
   16  1.60e-05      5.19500e-02       5.00188e-02       5.13063e-02
   17  1.70e-05      5.40472e-02       6.94641e-02       5.91862e-02
   18  1.80e-05      5.27287e-02       6.37814e-02       5.64130e-02
   19  1.90e-05      5.29421e-02       6.26591e-02       5.61811e-02
   20  2.00e-05      5.54939e-02       7.52158e-02       6.20679e-02
   21  2.10e-05      5.95405e-02       8.64280e-02       6.85030e-02
   22  2.20e-05      6.44884e-02       8.73219e-02       7.20995e-02
   23  2.30e-05      7.00814e-02       8.87048e-02       7.62892e-02
   24  2.40e-05      7.65989e-02       1.06079e-01       8.64257e-02
   25  2.50e-05      7.95435e-02       8.54965e-02       8.15279e-02
   26  2.60e-05      8.28671e-02       1.03966e-01       8.99001e-02
   27  2.70e-05      8.57282e-02       9.78972e-02       8.97845e-02
   28  2.80e-05      8.50547e-02       1.03574e-01       9.12278e-02
   29  2.90e-05      8.84076e-02       1.24947e-01       1.00587e-01
   30  3.00e-05      9.17448e-02       1.21481e-01       1.01657e-01
   31  3.10e-05      9.36297e-02       1.16312e-01       1.01191e-01
   32  3.20e-05      9.68471e-02       1.39899e-01       1.11198e-01
   33  3.30e-05      1.00167e-01       1.34416e-01       1.11583e-01
