Delta = -6.316e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  5.00e-06      1.00962e-01       1.52257e-01       1.18060e-01
    2  1.00e-05      2.07382e-01       2.78591e-01       2.31119e-01
    3  1.50e-05      3.27382e-01       2.81362e-01       3.12042e-01
    4  2.00e-05      4.15189e-01       3.68603e-01       3.99661e-01
    5  2.50e-05      5.20133e-01       3.26934e-01       4.55734e-01
    6  3.00e-05      6.31676e-01       2.59174e-01       5.07509e-01
    7  3.50e-05      7.10856e-01       2.57796e-01       5.59836e-01
    8  4.00e-05      7.43750e-01       3.52102e-01       6.13200e-01
    9  4.50e-05      8.32210e-01       3.81180e-01       6.81867e-01
   10  5.00e-05      9.10749e-01       3.68785e-01       7.30094e-01
   11  5.50e-05      1.04546e+00       2.87410e-01       7.92775e-01
   12  6.00e-05      1.21182e+00       3.26228e-01       9.16623e-01
   13  6.50e-05      1.37930e+00       2.93720e-01       1.01744e+00
   14  7.00e-05      1.49699e+00       3.38814e-01       1.11093e+00
   15  7.50e-05      1.52382e+00       3.49895e-01       1.13251e+00
   16  8.00e-05      1.74130e+00       3.68538e-01       1.28371e+00
   17  8.50e-05      1.81839e+00       3.92151e-01       1.34297e+00
   18  9.00e-05      1.90570e+00       3.74198e-01       1.39520e+00
   19  9.50e-05      2.02545e+00       3.94512e-01       1.48180e+00
   20  1.00e-04      2.24285e+00       3.67734e-01       1.61781e+00
   21  1.05e-04      2.42943e+00       3.62576e-01       1.74048e+00
   22  1.10e-04      2.47599e+00       3.90597e-01       1.78086e+00
   23  1.15e-04      2.68450e+00       3.45842e-01       1.90495e+00
   24  1.20e-04      2.73802e+00       4.21442e-01       1.96583e+00
   25  1.25e-04      2.77731e+00       3.54604e-01       1.96974e+00
   26  1.30e-04      2.81604e+00       2.80231e-01       1.97077e+00
   27  1.35e-04      2.91231e+00       4.03372e-01       2.07600e+00
   28  1.40e-04      2.92769e+00       3.91273e-01       2.08222e+00
   29  1.45e-04      2.97957e+00       3.54665e-01       2.10460e+00
   30  1.50e-04      3.11752e+00       3.52502e-01       2.19585e+00
   31  1.55e-04      3.19319e+00       3.35567e-01       2.24065e+00
   32  1.60e-04      3.29564e+00       3.84092e-01       2.32513e+00
   33  1.65e-04      3.29921e+00       3.39193e-01       2.31254e+00
   34  1.70e-04      3.47216e+00       3.45275e-01       2.42987e+00
   35  1.75e-04      3.54854e+00       4.06809e-01       2.50129e+00
   36  1.80e-04      3.48710e+00       3.06212e-01       2.42681e+00
   37  1.85e-04      3.63889e+00       4.50172e-01       2.57598e+00
   38  1.90e-04      3.65652e+00       3.31885e-01       2.54831e+00
   39  1.95e-04      3.81398e+00       2.89522e-01       2.63916e+00
   40  2.00e-04      3.92786e+00       2.50553e-01       2.70209e+00
   41  2.05e-04      4.14056e+00       3.43922e-01       2.87501e+00
   42  2.10e-04      4.35629e+00       3.33014e-01       3.01520e+00
   43  2.15e-04      4.42869e+00       3.26545e-01       3.06131e+00
   44  2.20e-04      4.61449e+00       3.11890e-01       3.18029e+00
   45  2.25e-04      4.67569e+00       2.92727e-01       3.21470e+00
   46  2.30e-04      4.92998e+00       3.25404e-01       3.39512e+00
   47  2.35e-04      4.92010e+00       3.34501e-01       3.39157e+00
   48  2.40e-04      5.03541e+00       2.88447e-01       3.45309e+00
   49  2.45e-04      5.27768e+00       3.03608e-01       3.61965e+00
   50  2.50e-04      5.54091e+00       4.14584e-01       3.83214e+00
   51  2.55e-04      5.57902e+00       2.80338e-01       3.81279e+00
   52  2.60e-04      5.74766e+00       2.89313e-01       3.92821e+00
   53  2.65e-04      5.64070e+00       3.39372e-01       3.87359e+00
   54  2.70e-04      5.92986e+00       2.93011e-01       4.05091e+00
   55  2.75e-04      5.95401e+00       3.45556e-01       4.08453e+00
   56  2.80e-04      5.90221e+00       2.74355e-01       4.02626e+00
   57  2.85e-04      5.86319e+00       2.77225e-01       4.00120e+00
   58  2.90e-04      5.95712e+00       3.44486e-01       4.08624e+00
   59  2.95e-04      6.00355e+00       3.15228e-01       4.10744e+00
   60  3.00e-04      6.20118e+00       2.76866e-01       4.22641e+00
   61  3.05e-04      6.38222e+00       2.83815e-01       4.34942e+00
   62  3.10e-04      6.61758e+00       2.69459e-01       4.50154e+00
   63  3.15e-04      6.85166e+00       3.21898e-01       4.67507e+00
   64  3.20e-04      6.90018e+00       3.66897e-01       4.72242e+00
   65  3.25e-04      6.98667e+00       3.38183e-01       4.77051e+00
   66  3.30e-04      7.16122e+00       3.41783e-01       4.88808e+00
   67  3.35e-04      7.29430e+00       4.11390e-01       5.00000e+00
