Delta = -1.345e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.78459e+00       0.00000e+00       3.85639e+00
    1  2.00e-06      5.68139e+00       1.14525e-04       3.78763e+00
    2  4.00e-06      5.67018e+00       1.38454e-04       3.78017e+00
    3  6.00e-06      5.70199e+00       2.18862e-04       3.80140e+00
    4  8.00e-06      5.70093e+00       4.24914e-04       3.80076e+00
    5  1.00e-05      5.70909e+00       6.52770e-04       3.80628e+00
    6  1.20e-05      5.71354e+00       7.55202e-04       3.80928e+00
    7  1.40e-05      5.71360e+00       6.86557e-04       3.80929e+00
    8  1.60e-05      5.73272e+00       9.00058e-04       3.82212e+00
    9  1.80e-05      5.71663e+00       7.69562e-04       3.81135e+00
   10  2.00e-05      5.72764e+00       1.06651e-03       3.81878e+00
   11  2.20e-05      5.74250e+00       7.63063e-04       3.82859e+00
   12  2.40e-05      5.71644e+00       8.64985e-04       3.81125e+00
   13  2.60e-05      5.73064e+00       9.33519e-04       3.82074e+00
   14  2.80e-05      5.73027e+00       7.57337e-04       3.82043e+00
   15  3.00e-05      5.71528e+00       1.09435e-03       3.81055e+00
   16  3.20e-05      5.71484e+00       1.23566e-03       3.81030e+00
   17  3.40e-05      5.73328e+00       1.02836e-03       3.82253e+00
   18  3.60e-05      5.72736e+00       1.44690e-03       3.81872e+00
   19  3.80e-05      5.70910e+00       1.38819e-03       3.80653e+00
   20  4.00e-05      5.72256e+00       1.48533e-03       3.81553e+00
   21  4.20e-05      5.72573e+00       1.53594e-03       3.81767e+00
   22  4.40e-05      5.72291e+00       1.67383e-03       3.81583e+00
   23  4.60e-05      5.71891e+00       1.60079e-03       3.81314e+00
   24  4.80e-05      5.72965e+00       2.00435e-03       3.82043e+00
   25  5.00e-05      5.74005e+00       1.96532e-03       3.82735e+00
   26  5.20e-05      5.72600e+00       2.14678e-03       3.81805e+00
   27  5.40e-05      5.71105e+00       2.65236e-03       3.80825e+00
   28  5.60e-05      5.70246e+00       2.40371e-03       3.80244e+00
   29  5.80e-05      5.71933e+00       2.44279e-03       3.81370e+00
   30  6.00e-05      5.70400e+00       2.10765e-03       3.80337e+00
   31  6.20e-05      5.71130e+00       2.73622e-03       3.80844e+00
   32  6.40e-05      5.71262e+00       2.35266e-03       3.80920e+00
   33  6.60e-05      5.70825e+00       2.51272e-03       3.80634e+00
   34  6.80e-05      5.69519e+00       2.96963e-03       3.79779e+00
   35  7.00e-05      5.68260e+00       2.83056e-03       3.78934e+00
   36  7.20e-05      5.68188e+00       2.77360e-03       3.78884e+00
   37  7.40e-05      5.67887e+00       2.71974e-03       3.78682e+00
   38  7.60e-05      5.68249e+00       2.89951e-03       3.78930e+00
   39  7.80e-05      5.69428e+00       2.86099e-03       3.79714e+00
   40  8.00e-05      5.68960e+00       2.76068e-03       3.79399e+00
   41  8.20e-05      5.69911e+00       2.53125e-03       3.80025e+00
   42  8.40e-05      5.68744e+00       2.89683e-03       3.79259e+00
   43  8.60e-05      5.68983e+00       2.93521e-03       3.79420e+00
   44  8.80e-05      5.68973e+00       2.66271e-03       3.79404e+00
   45  9.00e-05      5.68324e+00       3.44983e-03       3.78997e+00
   46  9.20e-05      5.68299e+00       2.87892e-03       3.78962e+00
   47  9.40e-05      5.69370e+00       3.47588e-03       3.79696e+00
   48  9.60e-05      5.68984e+00       3.17351e-03       3.79429e+00
   49  9.80e-05      5.69585e+00       3.28248e-03       3.79833e+00
   50  1.00e-04      5.66939e+00       3.41632e-03       3.78074e+00
