Delta = 7.755e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      2.00165e-03       3.62858e-03       2.54396e-03
    2  2.00e-06      5.18639e-03       7.61157e-03       5.99479e-03
    3  3.00e-06      8.60223e-03       1.27070e-02       9.97049e-03
    4  4.00e-06      1.20947e-02       1.58789e-02       1.33561e-02
    5  5.00e-06      1.37365e-02       1.65592e-02       1.46774e-02
    6  6.00e-06      1.73755e-02       2.25878e-02       1.91129e-02
    7  7.00e-06      2.15480e-02       2.49134e-02       2.26698e-02
    8  8.00e-06      2.57564e-02       3.37486e-02       2.84205e-02
    9  9.00e-06      2.74853e-02       3.41240e-02       2.96982e-02
   10  1.00e-05      3.13347e-02       3.40905e-02       3.22533e-02
   11  1.10e-05      3.58313e-02       3.13522e-02       3.43383e-02
   12  1.20e-05      3.71378e-02       3.99102e-02       3.80619e-02
   13  1.30e-05      4.10256e-02       3.82592e-02       4.01035e-02
   14  1.40e-05      4.32950e-02       4.62767e-02       4.42889e-02
   15  1.50e-05      4.68553e-02       4.36716e-02       4.57940e-02
   16  1.60e-05      5.11244e-02       5.05200e-02       5.09230e-02
   17  1.70e-05      5.50298e-02       6.07668e-02       5.69421e-02
   18  1.80e-05      5.64015e-02       5.83701e-02       5.70577e-02
   19  1.90e-05      5.66045e-02       6.85002e-02       6.05698e-02
   20  2.00e-05      5.96849e-02       6.59208e-02       6.17635e-02
   21  2.10e-05      6.63214e-02       8.01725e-02       7.09384e-02
   22  2.20e-05      6.92638e-02       6.53527e-02       6.79601e-02
   23  2.30e-05      7.19459e-02       7.80895e-02       7.39938e-02
   24  2.40e-05      7.30496e-02       8.03083e-02       7.54692e-02
   25  2.50e-05      7.75894e-02       7.96764e-02       7.82851e-02
   26  2.60e-05      7.96140e-02       8.69257e-02       8.20512e-02
   27  2.70e-05      8.40312e-02       8.78371e-02       8.52998e-02
   28  2.80e-05      8.35665e-02       9.36426e-02       8.69252e-02
   29  2.90e-05      8.54762e-02       9.85338e-02       8.98287e-02
   30  3.00e-05      8.76726e-02       7.91530e-02       8.48327e-02
   31  3.10e-05      9.33875e-02       1.06210e-01       9.76619e-02
   32  3.20e-05      1.01314e-01       1.01894e-01       1.01507e-01
   33  3.30e-05      1.05497e-01       9.87469e-02       1.03247e-01
   34  3.40e-05      1.10169e-01       1.08220e-01       1.09520e-01
   35  3.50e-05      1.12040e-01       1.09665e-01       1.11248e-01
   36  3.60e-05      1.15816e-01       1.17124e-01       1.16252e-01
   37  3.70e-05      1.23594e-01       1.19281e-01       1.22157e-01
   38  3.80e-05      1.26466e-01       1.25011e-01       1.25981e-01
   39  3.90e-05      1.28209e-01       1.30193e-01       1.28870e-01
   40  4.00e-05      1.34775e-01       1.20259e-01       1.29936e-01
   41  4.10e-05      1.44984e-01       1.33421e-01       1.41130e-01
   42  4.20e-05      1.48968e-01       1.41652e-01       1.46529e-01
   43  4.30e-05      1.47936e-01       1.35936e-01       1.43936e-01
   44  4.40e-05      1.55995e-01       1.61174e-01       1.57721e-01
   45  4.50e-05      1.54985e-01       1.57751e-01       1.55907e-01
   46  4.60e-05      1.52283e-01       1.82322e-01       1.62296e-01
   47  4.70e-05      1.53605e-01       1.77923e-01       1.61711e-01
   48  4.80e-05      1.55724e-01       1.77148e-01       1.62865e-01
   49  4.90e-05      1.59236e-01       1.58492e-01       1.58988e-01
   50  5.00e-05      1.58863e-01       1.63705e-01       1.60477e-01
   51  5.10e-05      1.63273e-01       1.85330e-01       1.70625e-01
   52  5.20e-05      1.65659e-01       1.55035e-01       1.62118e-01
   53  5.30e-05      1.68343e-01       1.91212e-01       1.75966e-01
   54  5.40e-05      1.66510e-01       1.73790e-01       1.68937e-01
   55  5.50e-05      1.71500e-01       1.65066e-01       1.69355e-01
   56  5.60e-05      1.80310e-01       1.72422e-01       1.77681e-01
   57  5.70e-05      1.84659e-01       1.80487e-01       1.83268e-01
   58  5.80e-05      1.88449e-01       1.85758e-01       1.87552e-01
   59  5.90e-05      1.93147e-01       1.70699e-01       1.85664e-01
   60  6.00e-05      1.95381e-01       1.70157e-01       1.86973e-01
   61  6.10e-05      1.98017e-01       1.83425e-01       1.93153e-01
   62  6.20e-05      2.02099e-01       1.66567e-01       1.90255e-01
   63  6.30e-05      2.09241e-01       1.54899e-01       1.91127e-01
   64  6.40e-05      2.08892e-01       2.09115e-01       2.08967e-01
   65  6.50e-05      2.13496e-01       1.96350e-01       2.07781e-01
   66  6.60e-05      2.15844e-01       1.66609e-01       1.99432e-01
   67  6.70e-05      2.21405e-01       1.97997e-01       2.13602e-01
   68  6.80e-05      2.26263e-01       1.68437e-01       2.06988e-01
   69  6.90e-05      2.31527e-01       1.90804e-01       2.17953e-01
   70  7.00e-05      2.34155e-01       2.11878e-01       2.26729e-01
   71  7.10e-05      2.32750e-01       2.03880e-01       2.23127e-01
   72  7.20e-05      2.36205e-01       2.04743e-01       2.25717e-01
   73  7.30e-05      2.32025e-01       2.09122e-01       2.24391e-01
   74  7.40e-05      2.38688e-01       2.30238e-01       2.35871e-01
   75  7.50e-05      2.39118e-01       2.13252e-01       2.30496e-01
   76  7.60e-05      2.43351e-01       2.11630e-01       2.32778e-01
   77  7.70e-05      2.48089e-01       1.77241e-01       2.24473e-01
   78  7.80e-05      2.46242e-01       1.95241e-01       2.29242e-01
   79  7.90e-05      2.46281e-01       2.08353e-01       2.33638e-01
   80  8.00e-05      2.49816e-01       1.93939e-01       2.31190e-01
   81  8.10e-05      2.56653e-01       2.19558e-01       2.44288e-01
   82  8.20e-05      2.54698e-01       2.19210e-01       2.42869e-01
   83  8.30e-05      2.57030e-01       2.18866e-01       2.44308e-01
   84  8.40e-05      2.55881e-01       1.99980e-01       2.37247e-01
   85  8.50e-05      2.63455e-01       1.96428e-01       2.41113e-01
   86  8.60e-05      2.63916e-01       2.41166e-01       2.56332e-01
   87  8.70e-05      2.70842e-01       2.02754e-01       2.48146e-01
   88  8.80e-05      2.76981e-01       2.13913e-01       2.55959e-01
   89  8.90e-05      2.76999e-01       2.27393e-01       2.60464e-01
   90  9.00e-05      2.90279e-01       2.40700e-01       2.73753e-01
   91  9.10e-05      2.96198e-01       2.43587e-01       2.78661e-01
   92  9.20e-05      2.94771e-01       2.08109e-01       2.65884e-01
   93  9.30e-05      2.94554e-01       2.05161e-01       2.64756e-01
   94  9.40e-05      3.06809e-01       2.41798e-01       2.85139e-01
   95  9.50e-05      3.12545e-01       1.81164e-01       2.68751e-01
   96  9.60e-05      3.15459e-01       2.25438e-01       2.85452e-01
   97  9.70e-05      3.14632e-01       1.98934e-01       2.76066e-01
   98  9.80e-05      3.10921e-01       1.98571e-01       2.73471e-01
   99  9.90e-05      3.10537e-01       2.52013e-01       2.91029e-01
  100  1.00e-04      3.07595e-01       2.00328e-01       2.71839e-01
  101  1.01e-04      3.11580e-01       1.95510e-01       2.72890e-01
  102  1.02e-04      3.10570e-01       2.18148e-01       2.79762e-01
  103  1.03e-04      3.14176e-01       2.16677e-01       2.81676e-01
  104  1.04e-04      3.17695e-01       2.02912e-01       2.79434e-01
  105  1.05e-04      3.17152e-01       2.62980e-01       2.99095e-01
  106  1.06e-04      3.20969e-01       2.04936e-01       2.82291e-01
  107  1.07e-04      3.24804e-01       2.38120e-01       2.95910e-01
  108  1.08e-04      3.26829e-01       2.47855e-01       3.00504e-01
  109  1.09e-04      3.31149e-01       1.81453e-01       2.81250e-01
  110  1.10e-04      3.41778e-01       2.76417e-01       3.19991e-01
  111  1.11e-04      3.46884e-01       1.93036e-01       2.95601e-01
  112  1.12e-04      3.51765e-01       2.58104e-01       3.20544e-01
  113  1.13e-04      3.56420e-01       2.28318e-01       3.13719e-01
  114  1.14e-04      3.63680e-01       1.96980e-01       3.08113e-01
  115  1.15e-04      3.66882e-01       2.52888e-01       3.28884e-01
  116  1.16e-04      3.73334e-01       2.61372e-01       3.36013e-01
  117  1.17e-04      3.80614e-01       2.34351e-01       3.31860e-01
  118  1.18e-04      3.84891e-01       2.69566e-01       3.46450e-01
  119  1.19e-04      3.92264e-01       2.71089e-01       3.51872e-01
  120  1.20e-04      3.97607e-01       2.51841e-01       3.49018e-01
  121  1.21e-04      4.01056e-01       2.47666e-01       3.49926e-01
  122  1.22e-04      4.04294e-01       2.38041e-01       3.48877e-01
  123  1.23e-04      4.01197e-01       2.49993e-01       3.50795e-01
