Delta = 4.490e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      5.05072e-03       5.22881e-03       5.11008e-03
    2  2.00e-06      9.24911e-03       1.05341e-02       9.67743e-03
    3  3.00e-06      1.29262e-02       1.32810e-02       1.30445e-02
    4  4.00e-06      1.50765e-02       1.88343e-02       1.63291e-02
    5  5.00e-06      1.86742e-02       1.87944e-02       1.87143e-02
    6  6.00e-06      2.23668e-02       2.49176e-02       2.32170e-02
    7  7.00e-06      2.46200e-02       2.63046e-02       2.51815e-02
    8  8.00e-06      2.67729e-02       3.54996e-02       2.96818e-02
    9  9.00e-06      3.07507e-02       3.48652e-02       3.21222e-02
   10  1.00e-05      3.73011e-02       3.97527e-02       3.81183e-02
   11  1.10e-05      4.02070e-02       3.87695e-02       3.97278e-02
   12  1.20e-05      4.21162e-02       6.17939e-02       4.86754e-02
   13  1.30e-05      4.80122e-02       5.60403e-02       5.06882e-02
   14  1.40e-05      5.29172e-02       5.91368e-02       5.49904e-02
   15  1.50e-05      5.58650e-02       5.74699e-02       5.64000e-02
   16  1.60e-05      5.66657e-02       7.78208e-02       6.37174e-02
   17  1.70e-05      6.19468e-02       6.25517e-02       6.21484e-02
   18  1.80e-05      6.08857e-02       6.76328e-02       6.31348e-02
   19  1.90e-05      6.33084e-02       6.76100e-02       6.47423e-02
   20  2.00e-05      6.28096e-02       7.74457e-02       6.76883e-02
   21  2.10e-05      6.79902e-02       7.20529e-02       6.93444e-02
   22  2.20e-05      7.01654e-02       9.02663e-02       7.68657e-02
   23  2.30e-05      7.36764e-02       7.97483e-02       7.57003e-02
   24  2.40e-05      7.72839e-02       1.01254e-01       8.52738e-02
   25  2.50e-05      7.91082e-02       9.32819e-02       8.38328e-02
   26  2.60e-05      8.57964e-02       9.16644e-02       8.77524e-02
   27  2.70e-05      9.01703e-02       8.81520e-02       8.94976e-02
   28  2.80e-05      9.09055e-02       9.82470e-02       9.33527e-02
   29  2.90e-05      9.72588e-02       1.01587e-01       9.87014e-02
   30  3.00e-05      9.90615e-02       1.10193e-01       1.02772e-01
   31  3.10e-05      1.00979e-01       1.10291e-01       1.04083e-01
   32  3.20e-05      1.04518e-01       1.08238e-01       1.05758e-01
   33  3.30e-05      1.05779e-01       1.21816e-01       1.11125e-01
   34  3.40e-05      1.08506e-01       1.14392e-01       1.10468e-01
   35  3.50e-05      1.16098e-01       1.15501e-01       1.15899e-01
   36  3.60e-05      1.15994e-01       1.20359e-01       1.17449e-01
   37  3.70e-05      1.19842e-01       1.14519e-01       1.18068e-01
   38  3.80e-05      1.18260e-01       1.15583e-01       1.17368e-01
   39  3.90e-05      1.22238e-01       1.27853e-01       1.24110e-01
   40  4.00e-05      1.27844e-01       1.09878e-01       1.21855e-01
   41  4.10e-05      1.34720e-01       1.29159e-01       1.32867e-01
   42  4.20e-05      1.39088e-01       1.35159e-01       1.37778e-01
   43  4.30e-05      1.42688e-01       1.25589e-01       1.36988e-01
   44  4.40e-05      1.47722e-01       1.36905e-01       1.44116e-01
   45  4.50e-05      1.49563e-01       1.48675e-01       1.49267e-01
   46  4.60e-05      1.61993e-01       1.58110e-01       1.60699e-01
   47  4.70e-05      1.65434e-01       1.52350e-01       1.61073e-01
   48  4.80e-05      1.68404e-01       1.72307e-01       1.69705e-01
   49  4.90e-05      1.73033e-01       1.21742e-01       1.55936e-01
   50  5.00e-05      1.78150e-01       1.47547e-01       1.67949e-01
   51  5.10e-05      1.79578e-01       1.26502e-01       1.61886e-01
   52  5.20e-05      1.82153e-01       1.40390e-01       1.68232e-01
   53  5.30e-05      1.86101e-01       1.29794e-01       1.67332e-01
   54  5.40e-05      1.91333e-01       1.59923e-01       1.80863e-01
   55  5.50e-05      1.92567e-01       1.43027e-01       1.76054e-01
   56  5.60e-05      1.94964e-01       1.49424e-01       1.79784e-01
   57  5.70e-05      2.01133e-01       1.55626e-01       1.85964e-01
   58  5.80e-05      2.04192e-01       1.38604e-01       1.82329e-01
   59  5.90e-05      2.04292e-01       1.61485e-01       1.90023e-01
   60  6.00e-05      2.08527e-01       1.54235e-01       1.90430e-01
   61  6.10e-05      2.10634e-01       1.67889e-01       1.96386e-01
   62  6.20e-05      2.13943e-01       1.78620e-01       2.02169e-01
   63  6.30e-05      2.15288e-01       1.58903e-01       1.96493e-01
   64  6.40e-05      2.28846e-01       1.44940e-01       2.00877e-01
   65  6.50e-05      2.33952e-01       1.65268e-01       2.11057e-01
   66  6.60e-05      2.39689e-01       1.70048e-01       2.16475e-01
   67  6.70e-05      2.41924e-01       1.69010e-01       2.17619e-01
   68  6.80e-05      2.40771e-01       1.70060e-01       2.17201e-01
   69  6.90e-05      2.53500e-01       2.04568e-01       2.37189e-01
   70  7.00e-05      2.57493e-01       2.34784e-01       2.49923e-01
   71  7.10e-05      2.62792e-01       1.68767e-01       2.31450e-01
   72  7.20e-05      2.65161e-01       2.17950e-01       2.49424e-01
   73  7.30e-05      2.64954e-01       1.86644e-01       2.38851e-01
   74  7.40e-05      2.72834e-01       2.04318e-01       2.49995e-01
   75  7.50e-05      2.76881e-01       1.51026e-01       2.34930e-01
   76  7.60e-05      2.84750e-01       2.09288e-01       2.59596e-01
   77  7.70e-05      2.84131e-01       2.11559e-01       2.59940e-01
   78  7.80e-05      2.93564e-01       1.94883e-01       2.60670e-01
   79  7.90e-05      2.93664e-01       2.44899e-01       2.77409e-01
   80  8.00e-05      2.95163e-01       2.11314e-01       2.67213e-01
   81  8.10e-05      2.92737e-01       2.40050e-01       2.75174e-01
   82  8.20e-05      2.98023e-01       2.19958e-01       2.72001e-01
   83  8.30e-05      2.97412e-01       2.06308e-01       2.67044e-01
   84  8.40e-05      2.99986e-01       2.43955e-01       2.81309e-01
   85  8.50e-05      2.97617e-01       2.11017e-01       2.68750e-01
   86  8.60e-05      2.98107e-01       2.37373e-01       2.77862e-01
   87  8.70e-05      3.02428e-01       2.59838e-01       2.88231e-01
   88  8.80e-05      3.09762e-01       2.30603e-01       2.83375e-01
   89  8.90e-05      3.17397e-01       2.34101e-01       2.89632e-01
   90  9.00e-05      3.26441e-01       2.28610e-01       2.93831e-01
   91  9.10e-05      3.29041e-01       2.32232e-01       2.96771e-01
   92  9.20e-05      3.25893e-01       2.08835e-01       2.86873e-01
   93  9.30e-05      3.28320e-01       2.00436e-01       2.85692e-01
   94  9.40e-05      3.28708e-01       2.07715e-01       2.88377e-01
   95  9.50e-05      3.34309e-01       2.14341e-01       2.94320e-01
   96  9.60e-05      3.38276e-01       2.30866e-01       3.02473e-01
   97  9.70e-05      3.42693e-01       2.34911e-01       3.06766e-01
   98  9.80e-05      3.44551e-01       2.35885e-01       3.08329e-01
   99  9.90e-05      3.49677e-01       2.39848e-01       3.13067e-01
  100  1.00e-04      3.56294e-01       2.32004e-01       3.14864e-01
  101  1.01e-04      3.56077e-01       1.94834e-01       3.02329e-01
  102  1.02e-04      3.59840e-01       2.47245e-01       3.22308e-01
  103  1.03e-04      3.62611e-01       2.24352e-01       3.16524e-01
  104  1.04e-04      3.68607e-01       2.19038e-01       3.18751e-01
  105  1.05e-04      3.75459e-01       2.27395e-01       3.26104e-01
  106  1.06e-04      3.79921e-01       2.07536e-01       3.22459e-01
  107  1.07e-04      3.83013e-01       2.22995e-01       3.29673e-01
  108  1.08e-04      3.85233e-01       2.53756e-01       3.41407e-01
  109  1.09e-04      3.93019e-01       2.12875e-01       3.32971e-01
  110  1.10e-04      3.96948e-01       2.22295e-01       3.38730e-01
  111  1.11e-04      4.18050e-01       2.30873e-01       3.55658e-01
  112  1.12e-04      4.19259e-01       2.37525e-01       3.58681e-01
  113  1.13e-04      4.34830e-01       2.47787e-01       3.72482e-01
  114  1.14e-04      4.38464e-01       2.45966e-01       3.74298e-01
  115  1.15e-04      4.32138e-01       2.43398e-01       3.69225e-01
  116  1.16e-04      4.36723e-01       2.45919e-01       3.73121e-01
  117  1.17e-04      4.44924e-01       2.09091e-01       3.66313e-01
  118  1.18e-04      4.49253e-01       2.36639e-01       3.78382e-01
  119  1.19e-04      4.64134e-01       2.67548e-01       3.98605e-01
  120  1.20e-04      4.67201e-01       2.69517e-01       4.01306e-01
  121  1.21e-04      4.67838e-01       2.66475e-01       4.00717e-01
  122  1.22e-04      4.70033e-01       2.80546e-01       4.06871e-01
  123  1.23e-04      4.78135e-01       2.81433e-01       4.12567e-01
  124  1.24e-04      4.88990e-01       3.26493e-01       4.34824e-01
  125  1.25e-04      4.89611e-01       2.64717e-01       4.14646e-01
  126  1.26e-04      4.93756e-01       2.81472e-01       4.22995e-01
  127  1.27e-04      5.05668e-01       3.10506e-01       4.40614e-01
  128  1.28e-04      5.07106e-01       2.68782e-01       4.27665e-01
  129  1.29e-04      5.19601e-01       2.91487e-01       4.43563e-01
  130  1.30e-04      5.30826e-01       3.27458e-01       4.63036e-01
  131  1.31e-04      5.36031e-01       3.09421e-01       4.60495e-01
  132  1.32e-04      5.36158e-01       2.60651e-01       4.44322e-01
  133  1.33e-04      5.51999e-01       2.90289e-01       4.64762e-01
  134  1.34e-04      5.50612e-01       2.81335e-01       4.60853e-01
  135  1.35e-04      5.50191e-01       2.58309e-01       4.52897e-01
  136  1.36e-04      5.60616e-01       3.12847e-01       4.78027e-01
  137  1.37e-04      5.66187e-01       2.91897e-01       4.74757e-01
  138  1.38e-04      5.64527e-01       3.14005e-01       4.81020e-01
  139  1.39e-04      5.72959e-01       2.57662e-01       4.67860e-01
  140  1.40e-04      5.66258e-01       2.43140e-01       4.58552e-01
  141  1.41e-04      5.81361e-01       2.79070e-01       4.80597e-01
  142  1.42e-04      5.85000e-01       2.32117e-01       4.67373e-01
  143  1.43e-04      5.87141e-01       2.42525e-01       4.72269e-01
  144  1.44e-04      5.94770e-01       2.58343e-01       4.82627e-01
  145  1.45e-04      5.99766e-01       2.74015e-01       4.91183e-01
  146  1.46e-04      5.96166e-01       2.32213e-01       4.74849e-01
  147  1.47e-04      5.97968e-01       2.22544e-01       4.72826e-01
  148  1.48e-04      5.90729e-01       2.74995e-01       4.85484e-01
  149  1.49e-04      6.07856e-01       2.23633e-01       4.79782e-01
  150  1.50e-04      6.09659e-01       2.07287e-01       4.75535e-01
  151  1.51e-04      6.10540e-01       2.43637e-01       4.88239e-01
  152  1.52e-04      6.14938e-01       2.13587e-01       4.81154e-01
  153  1.53e-04      6.22664e-01       2.21582e-01       4.88970e-01
  154  1.54e-04      6.30436e-01       2.12762e-01       4.91212e-01
  155  1.55e-04      6.31521e-01       2.73089e-01       5.12043e-01
  156  1.56e-04      6.34604e-01       2.29413e-01       4.99540e-01
  157  1.57e-04      6.40934e-01       2.36164e-01       5.06010e-01
  158  1.58e-04      6.46115e-01       2.40735e-01       5.10988e-01
  159  1.59e-04      6.54127e-01       2.46271e-01       5.18175e-01
  160  1.60e-04      6.63266e-01       2.58224e-01       5.28252e-01
  161  1.61e-04      6.69222e-01       2.57040e-01       5.31828e-01
  162  1.62e-04      6.77684e-01       2.78529e-01       5.44633e-01
  163  1.63e-04      6.78564e-01       2.68462e-01       5.41863e-01
  164  1.64e-04      6.74291e-01       2.76451e-01       5.41678e-01
  165  1.65e-04      6.79492e-01       2.92195e-01       5.50393e-01
  166  1.66e-04      6.67715e-01       2.72240e-01       5.35890e-01
  167  1.67e-04      6.70465e-01       2.85195e-01       5.42042e-01
  168  1.68e-04      6.75720e-01       2.90697e-01       5.47379e-01
  169  1.69e-04      6.67213e-01       3.14824e-01       5.49750e-01
  170  1.70e-04      6.76392e-01       2.85074e-01       5.45952e-01
  171  1.71e-04      6.85102e-01       3.03327e-01       5.57843e-01
  172  1.72e-04      6.82314e-01       3.30925e-01       5.65184e-01
