Delta = -1.918e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.89290e-03       4.73518e-03       4.17366e-03
    2  2.00e-06      6.65164e-03       7.96245e-03       7.08857e-03
    3  3.00e-06      9.96430e-03       1.70537e-02       1.23274e-02
    4  4.00e-06      1.39423e-02       1.87491e-02       1.55446e-02
    5  5.00e-06      1.73524e-02       1.81686e-02       1.76245e-02
    6  6.00e-06      1.99946e-02       2.52373e-02       2.17422e-02
    7  7.00e-06      2.25584e-02       3.03469e-02       2.51546e-02
    8  8.00e-06      2.68197e-02       3.60211e-02       2.98868e-02
    9  9.00e-06      2.94065e-02       3.61174e-02       3.16435e-02
   10  1.00e-05      3.20200e-02       4.97028e-02       3.79143e-02
   11  1.10e-05      3.46309e-02       5.09376e-02       4.00665e-02
   12  1.20e-05      3.86228e-02       5.00067e-02       4.24174e-02
   13  1.30e-05      4.09227e-02       5.71065e-02       4.63173e-02
   14  1.40e-05      4.28337e-02       6.75129e-02       5.10601e-02
   15  1.50e-05      4.75738e-02       5.68503e-02       5.06660e-02
   16  1.60e-05      5.58076e-02       6.02233e-02       5.72795e-02
   17  1.70e-05      6.27804e-02       6.78391e-02       6.44666e-02
   18  1.80e-05      6.49164e-02       8.59012e-02       7.19113e-02
   19  1.90e-05      6.85291e-02       8.94342e-02       7.54975e-02
   20  2.00e-05      7.00199e-02       9.40673e-02       7.80357e-02
   21  2.10e-05      7.36868e-02       1.05156e-01       8.41766e-02
   22  2.20e-05      7.38416e-02       9.85848e-02       8.20894e-02
   23  2.30e-05      7.88917e-02       9.15283e-02       8.31039e-02
   24  2.40e-05      8.52870e-02       9.88465e-02       8.98069e-02
   25  2.50e-05      8.82702e-02       8.85559e-02       8.83654e-02
   26  2.60e-05      9.15329e-02       8.91605e-02       9.07421e-02
   27  2.70e-05      9.41771e-02       1.05158e-01       9.78374e-02
   28  2.80e-05      9.95187e-02       9.21517e-02       9.70630e-02
   29  2.90e-05      1.03679e-01       1.03866e-01       1.03741e-01
   30  3.00e-05      1.08891e-01       9.76642e-02       1.05149e-01
   31  3.10e-05      1.13980e-01       1.02865e-01       1.10275e-01
   32  3.20e-05      1.16084e-01       1.01524e-01       1.11230e-01
   33  3.30e-05      1.17189e-01       1.13367e-01       1.15915e-01
   34  3.40e-05      1.17926e-01       1.09128e-01       1.14993e-01
   35  3.50e-05      1.23729e-01       1.22886e-01       1.23448e-01
   36  3.60e-05      1.24813e-01       1.17055e-01       1.22227e-01
   37  3.70e-05      1.30601e-01       1.22192e-01       1.27798e-01
   38  3.80e-05      1.37868e-01       1.26502e-01       1.34080e-01
   39  3.90e-05      1.37874e-01       1.26611e-01       1.34120e-01
   40  4.00e-05      1.39028e-01       1.04033e-01       1.27363e-01
   41  4.10e-05      1.41787e-01       1.23048e-01       1.35541e-01
   42  4.20e-05      1.50343e-01       1.53144e-01       1.51277e-01
   43  4.30e-05      1.54335e-01       1.50830e-01       1.53167e-01
   44  4.40e-05      1.58696e-01       1.41817e-01       1.53069e-01
   45  4.50e-05      1.61188e-01       1.46677e-01       1.56351e-01
   46  4.60e-05      1.61718e-01       1.58490e-01       1.60642e-01
   47  4.70e-05      1.64646e-01       1.44774e-01       1.58022e-01
   48  4.80e-05      1.65202e-01       1.72753e-01       1.67719e-01
   49  4.90e-05      1.65528e-01       1.28709e-01       1.53255e-01
   50  5.00e-05      1.72279e-01       1.32553e-01       1.59037e-01
   51  5.10e-05      1.73057e-01       1.48450e-01       1.64855e-01
   52  5.20e-05      1.74477e-01       1.60823e-01       1.69925e-01
   53  5.30e-05      1.71545e-01       1.48814e-01       1.63968e-01
   54  5.40e-05      1.75620e-01       1.47005e-01       1.66082e-01
   55  5.50e-05      1.72517e-01       1.53373e-01       1.66136e-01
   56  5.60e-05      1.72854e-01       1.65175e-01       1.70295e-01
   57  5.70e-05      1.73106e-01       1.49393e-01       1.65201e-01
   58  5.80e-05      1.71455e-01       1.56063e-01       1.66324e-01
   59  5.90e-05      1.77561e-01       1.57511e-01       1.70878e-01
   60  6.00e-05      1.74388e-01       1.56072e-01       1.68283e-01
   61  6.10e-05      1.77431e-01       1.86807e-01       1.80556e-01
   62  6.20e-05      1.76961e-01       1.73482e-01       1.75802e-01
   63  6.30e-05      1.80394e-01       1.42634e-01       1.67807e-01
   64  6.40e-05      1.81914e-01       2.28733e-01       1.97521e-01
   65  6.50e-05      1.84006e-01       1.77756e-01       1.81923e-01
   66  6.60e-05      1.91542e-01       1.79595e-01       1.87559e-01
   67  6.70e-05      1.95256e-01       2.11390e-01       2.00634e-01
   68  6.80e-05      1.98835e-01       1.67930e-01       1.88533e-01
   69  6.90e-05      2.04252e-01       1.86627e-01       1.98377e-01
   70  7.00e-05      2.03373e-01       2.20440e-01       2.09062e-01
   71  7.10e-05      2.02743e-01       1.62979e-01       1.89489e-01
   72  7.20e-05      2.07792e-01       2.11379e-01       2.08988e-01
   73  7.30e-05      2.14213e-01       1.94864e-01       2.07763e-01
   74  7.40e-05      2.20158e-01       2.00791e-01       2.13702e-01
   75  7.50e-05      2.20744e-01       2.00641e-01       2.14043e-01
   76  7.60e-05      2.26135e-01       1.53801e-01       2.02024e-01
   77  7.70e-05      2.30183e-01       2.00075e-01       2.20147e-01
   78  7.80e-05      2.29299e-01       2.21488e-01       2.26695e-01
   79  7.90e-05      2.25341e-01       1.71415e-01       2.07366e-01
   80  8.00e-05      2.30105e-01       2.05504e-01       2.21905e-01
   81  8.10e-05      2.34385e-01       1.97813e-01       2.22195e-01
   82  8.20e-05      2.29686e-01       2.05518e-01       2.21630e-01
   83  8.30e-05      2.36371e-01       2.12352e-01       2.28365e-01
   84  8.40e-05      2.40178e-01       2.05509e-01       2.28622e-01
   85  8.50e-05      2.42496e-01       2.24134e-01       2.36375e-01
   86  8.60e-05      2.48614e-01       2.16215e-01       2.37815e-01
   87  8.70e-05      2.46194e-01       2.19566e-01       2.37318e-01
   88  8.80e-05      2.50216e-01       2.06485e-01       2.35639e-01
   89  8.90e-05      2.49356e-01       2.49931e-01       2.49548e-01
   90  9.00e-05      2.60163e-01       2.48239e-01       2.56188e-01
   91  9.10e-05      2.60923e-01       2.31138e-01       2.50994e-01
   92  9.20e-05      2.61165e-01       2.39355e-01       2.53895e-01
   93  9.30e-05      2.68389e-01       2.41512e-01       2.59430e-01
   94  9.40e-05      2.66509e-01       2.62791e-01       2.65270e-01
   95  9.50e-05      2.73541e-01       2.45938e-01       2.64340e-01
   96  9.60e-05      2.80519e-01       2.37761e-01       2.66266e-01
   97  9.70e-05      2.76981e-01       2.22868e-01       2.58944e-01
   98  9.80e-05      2.71895e-01       2.96270e-01       2.80020e-01
   99  9.90e-05      2.79501e-01       2.88261e-01       2.82421e-01
  100  1.00e-04      2.79970e-01       2.56221e-01       2.72054e-01
  101  1.01e-04      2.86813e-01       2.81948e-01       2.85191e-01
  102  1.02e-04      2.85937e-01       2.85438e-01       2.85771e-01
  103  1.03e-04      2.90091e-01       2.57025e-01       2.79069e-01
  104  1.04e-04      2.93263e-01       2.48341e-01       2.78289e-01
  105  1.05e-04      3.01546e-01       2.05989e-01       2.69693e-01
  106  1.06e-04      2.97801e-01       2.61776e-01       2.85793e-01
  107  1.07e-04      2.98936e-01       2.71963e-01       2.89945e-01
  108  1.08e-04      3.05202e-01       2.50160e-01       2.86855e-01
  109  1.09e-04      3.13173e-01       2.88151e-01       3.04832e-01
  110  1.10e-04      3.18987e-01       2.58084e-01       2.98686e-01
  111  1.11e-04      3.25603e-01       2.83914e-01       3.11706e-01
  112  1.12e-04      3.25139e-01       2.63691e-01       3.04656e-01
  113  1.13e-04      3.39886e-01       2.73482e-01       3.17751e-01
  114  1.14e-04      3.50120e-01       2.44770e-01       3.15004e-01
  115  1.15e-04      3.50365e-01       2.42791e-01       3.14507e-01
  116  1.16e-04      3.58281e-01       3.10801e-01       3.42454e-01
  117  1.17e-04      3.68795e-01       2.83762e-01       3.40451e-01
  118  1.18e-04      3.74537e-01       2.47567e-01       3.32214e-01
  119  1.19e-04      3.82495e-01       3.05046e-01       3.56679e-01
  120  1.20e-04      3.84331e-01       3.15505e-01       3.61389e-01
  121  1.21e-04      3.86905e-01       2.65614e-01       3.46475e-01
  122  1.22e-04      3.94632e-01       2.89358e-01       3.59541e-01
  123  1.23e-04      3.88392e-01       2.98816e-01       3.58533e-01
  124  1.24e-04      3.87727e-01       3.31455e-01       3.68970e-01
  125  1.25e-04      3.88223e-01       3.01397e-01       3.59281e-01
  126  1.26e-04      3.95840e-01       2.91377e-01       3.61019e-01
  127  1.27e-04      4.03721e-01       3.30216e-01       3.79219e-01
  128  1.28e-04      3.95677e-01       3.24036e-01       3.71797e-01
  129  1.29e-04      3.91120e-01       3.22770e-01       3.68337e-01
  130  1.30e-04      3.92543e-01       2.77204e-01       3.54097e-01
  131  1.31e-04      3.91743e-01       3.35958e-01       3.73148e-01
  132  1.32e-04      3.95644e-01       3.30133e-01       3.73807e-01
  133  1.33e-04      4.01309e-01       3.01836e-01       3.68151e-01
  134  1.34e-04      3.99190e-01       3.03407e-01       3.67262e-01
  135  1.35e-04      3.98279e-01       3.32379e-01       3.76312e-01
  136  1.36e-04      4.04787e-01       3.34670e-01       3.81415e-01
  137  1.37e-04      4.06265e-01       2.96400e-01       3.69643e-01
  138  1.38e-04      4.11733e-01       2.82595e-01       3.68687e-01
  139  1.39e-04      4.11729e-01       3.40063e-01       3.87841e-01
  140  1.40e-04      4.05621e-01       3.76276e-01       3.95839e-01
  141  1.41e-04      4.17609e-01       3.18117e-01       3.84445e-01
  142  1.42e-04      4.25725e-01       3.10194e-01       3.87215e-01
  143  1.43e-04      4.29951e-01       3.17629e-01       3.92510e-01
  144  1.44e-04      4.33966e-01       2.90621e-01       3.86184e-01
  145  1.45e-04      4.48567e-01       2.70556e-01       3.89230e-01
  146  1.46e-04      4.58802e-01       2.94964e-01       4.04189e-01
  147  1.47e-04      4.63719e-01       2.93002e-01       4.06813e-01
