Delta = -8.421e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.78459e+00       0.00000e+00       3.85639e+00
    1  2.00e-06      5.67761e+00       2.64656e-04       3.78516e+00
    2  4.00e-06      5.65263e+00       8.47171e-04       3.76870e+00
    3  6.00e-06      5.66344e+00       1.32521e-03       3.77607e+00
    4  8.00e-06      5.65549e+00       1.76842e-03       3.77092e+00
    5  1.00e-05      5.65399e+00       2.43015e-03       3.77013e+00
    6  1.20e-05      5.66246e+00       2.50888e-03       3.77581e+00
    7  1.40e-05      5.62769e+00       3.07060e-03       3.75282e+00
    8  1.60e-05      5.62875e+00       4.32995e-03       3.75394e+00
    9  1.80e-05      5.58998e+00       3.96447e-03       3.72798e+00
   10  2.00e-05      5.59615e+00       4.23916e-03       3.73218e+00
   11  2.20e-05      5.62191e+00       5.56108e-03       3.74979e+00
   12  2.40e-05      5.59570e+00       6.56836e-03       3.73266e+00
   13  2.60e-05      5.62271e+00       5.80390e-03       3.75041e+00
   14  2.80e-05      5.63561e+00       6.39838e-03       3.75921e+00
   15  3.00e-05      5.59814e+00       8.81824e-03       3.73503e+00
   16  3.20e-05      5.60430e+00       7.18683e-03       3.73860e+00
   17  3.40e-05      5.61187e+00       7.75532e-03       3.74383e+00
   18  3.60e-05      5.60698e+00       7.84946e-03       3.74060e+00
   19  3.80e-05      5.58771e+00       9.54946e-03       3.72832e+00
   20  4.00e-05      5.59783e+00       8.79790e-03       3.73482e+00
   21  4.20e-05      5.57477e+00       8.36306e-03       3.71930e+00
   22  4.40e-05      5.56830e+00       1.00260e-02       3.71554e+00
   23  4.60e-05      5.59342e+00       1.12591e-02       3.73270e+00
   24  4.80e-05      5.60307e+00       9.30484e-03       3.73848e+00
   25  5.00e-05      5.64499e+00       1.10531e-02       3.76701e+00
   26  5.20e-05      5.61506e+00       1.05410e-02       3.74689e+00
   27  5.40e-05      5.60875e+00       1.28414e-02       3.74345e+00
   28  5.60e-05      5.63246e+00       1.18241e-02       3.75891e+00
   29  5.80e-05      5.62205e+00       1.17059e-02       3.75194e+00
   30  6.00e-05      5.57904e+00       1.14897e-02       3.72319e+00
   31  6.20e-05      5.62003e+00       1.16287e-02       3.75056e+00
   32  6.40e-05      5.66793e+00       1.33240e-02       3.78306e+00
   33  6.60e-05      5.62897e+00       1.43340e-02       3.75742e+00
   34  6.80e-05      5.64791e+00       1.43348e-02       3.77005e+00
   35  7.00e-05      5.63479e+00       1.68293e-02       3.76214e+00
   36  7.20e-05      5.62917e+00       1.41193e-02       3.75749e+00
   37  7.40e-05      5.61133e+00       1.76615e-02       3.74677e+00
   38  7.60e-05      5.60656e+00       2.13867e-02       3.74484e+00
   39  7.80e-05      5.61364e+00       1.93269e-02       3.74887e+00
   40  8.00e-05      5.61252e+00       2.00897e-02       3.74837e+00
   41  8.20e-05      5.63551e+00       1.85490e-02       3.76319e+00
   42  8.40e-05      5.65163e+00       2.30080e-02       3.77542e+00
   43  8.60e-05      5.66142e+00       2.02210e-02       3.78102e+00
