Delta = -1.552e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      6.29480e+00       0.00000e+00       4.19653e+00
    1  2.00e-06      6.17098e+00       2.78117e-03       4.11491e+00
    2  4.00e-06      6.22861e+00       4.06339e-03       4.15376e+00
    3  6.00e-06      6.26134e+00       7.08066e-03       4.17659e+00
    4  8.00e-06      6.28215e+00       7.33624e-03       4.19055e+00
    5  1.00e-05      6.26290e+00       8.54709e-03       4.17811e+00
    6  1.20e-05      6.24362e+00       9.97579e-03       4.16574e+00
    7  1.40e-05      6.22852e+00       1.59195e-02       4.15765e+00
    8  1.60e-05      6.21904e+00       1.53594e-02       4.15115e+00
    9  1.80e-05      6.22290e+00       1.78416e-02       4.15455e+00
   10  2.00e-05      6.22449e+00       1.92539e-02       4.15608e+00
   11  2.20e-05      6.20742e+00       2.28021e-02       4.14588e+00
   12  2.40e-05      6.21454e+00       2.56701e-02       4.15158e+00
   13  2.60e-05      6.20297e+00       2.93397e-02       4.14509e+00
   14  2.80e-05      6.20098e+00       2.62818e-02       4.14275e+00
   15  3.00e-05      6.20107e+00       2.74408e-02       4.14320e+00
   16  3.20e-05      6.22324e+00       3.18629e-02       4.15945e+00
   17  3.40e-05      6.25559e+00       3.67311e-02       4.18264e+00
   18  3.60e-05      6.29728e+00       3.33631e-02       4.20931e+00
   19  3.80e-05      6.25312e+00       3.37665e-02       4.18000e+00
   20  4.00e-05      6.29698e+00       3.45112e-02       4.20949e+00
   21  4.20e-05      6.28266e+00       2.82527e-02       4.19786e+00
   22  4.40e-05      6.30375e+00       3.41457e-02       4.21388e+00
   23  4.60e-05      6.29783e+00       3.59749e-02       4.21054e+00
   24  4.80e-05      6.29031e+00       4.70661e-02       4.20923e+00
   25  5.00e-05      6.28083e+00       3.88056e-02       4.20015e+00
   26  5.20e-05      6.31832e+00       4.48415e-02       4.22716e+00
   27  5.40e-05      6.29601e+00       4.83491e-02       4.21346e+00
   28  5.60e-05      6.34318e+00       4.90035e-02       4.24512e+00
   29  5.80e-05      6.30334e+00       6.30278e-02       4.22324e+00
   30  6.00e-05      6.27828e+00       4.30878e-02       4.19989e+00
   31  6.20e-05      6.29810e+00       5.49095e-02       4.21704e+00
   32  6.40e-05      6.29814e+00       5.25859e-02       4.21629e+00
   33  6.60e-05      6.26960e+00       4.60435e-02       4.19508e+00
   34  6.80e-05      6.24541e+00       6.65410e-02       4.18579e+00
   35  7.00e-05      6.21773e+00       5.74349e-02       4.16430e+00
   36  7.20e-05      6.18028e+00       7.11536e-02       4.14390e+00
   37  7.40e-05      6.17217e+00       6.16551e-02       4.13533e+00
   38  7.60e-05      6.14385e+00       7.12045e-02       4.11964e+00
   39  7.80e-05      6.16450e+00       7.30000e-02       4.13400e+00
   40  8.00e-05      6.17499e+00       6.44163e-02       4.13813e+00
   41  8.20e-05      6.20020e+00       7.71147e-02       4.15917e+00
   42  8.40e-05      6.18834e+00       7.28639e-02       4.14985e+00
   43  8.60e-05      6.20329e+00       5.41953e-02       4.15359e+00
   44  8.80e-05      6.29156e+00       8.48801e-02       4.22267e+00
   45  9.00e-05      6.30016e+00       6.36775e-02       4.22133e+00
   46  9.20e-05      6.31696e+00       7.89236e-02       4.23762e+00
   47  9.40e-05      6.37800e+00       7.88412e-02       4.27828e+00
   48  9.60e-05      6.38911e+00       7.38194e-02       4.28401e+00
   49  9.80e-05      6.40401e+00       9.67500e-02       4.30159e+00
   50  1.00e-04      6.44757e+00       8.14206e-02       4.32552e+00
   51  1.02e-04      6.49039e+00       1.01162e-01       4.36065e+00
   52  1.04e-04      6.46576e+00       8.23466e-02       4.33796e+00
   53  1.06e-04      6.46197e+00       9.36676e-02       4.33920e+00
   54  1.08e-04      6.50080e+00       9.29934e-02       4.36487e+00
   55  1.10e-04      6.50518e+00       9.78274e-02       4.36940e+00
   56  1.12e-04      6.52694e+00       1.03601e-01       4.38583e+00
   57  1.14e-04      6.53614e+00       9.61499e-02       4.38947e+00
   58  1.16e-04      6.50392e+00       1.13808e-01       4.37388e+00
   59  1.18e-04      6.49257e+00       1.04015e-01       4.36305e+00
   60  1.20e-04      6.55633e+00       1.05222e-01       4.40596e+00
   61  1.22e-04      6.58216e+00       1.24119e-01       4.42948e+00
   62  1.24e-04      6.58474e+00       1.01860e-01       4.42378e+00
   63  1.26e-04      6.61817e+00       1.03682e-01       4.44667e+00
   64  1.28e-04      6.63459e+00       1.18313e-01       4.46250e+00
   65  1.30e-04      6.64742e+00       9.73003e-02       4.46404e+00
   66  1.32e-04      6.62538e+00       1.25348e-01       4.45871e+00
   67  1.34e-04      6.61393e+00       9.83211e-02       4.44206e+00
   68  1.36e-04      6.67534e+00       1.22691e-01       4.49113e+00
   69  1.38e-04      6.71692e+00       1.04341e-01       4.51272e+00
   70  1.40e-04      6.78367e+00       1.26222e-01       4.56452e+00
   71  1.42e-04      6.79876e+00       1.18713e-01       4.57208e+00
   72  1.44e-04      6.78025e+00       9.63777e-02       4.55229e+00
   73  1.46e-04      6.74952e+00       1.00558e-01       4.53320e+00
   74  1.48e-04      6.74381e+00       1.31294e-01       4.53963e+00
   75  1.50e-04      6.73643e+00       1.02306e-01       4.52506e+00
   76  1.52e-04      6.77371e+00       1.33334e-01       4.56025e+00
   77  1.54e-04      6.83953e+00       8.02135e-02       4.58643e+00
   78  1.56e-04      6.84714e+00       1.42952e-01       4.61241e+00
   79  1.58e-04      6.83632e+00       1.10446e-01       4.59436e+00
   80  1.60e-04      6.89754e+00       1.21215e-01       4.63877e+00
   81  1.62e-04      6.91195e+00       1.34814e-01       4.65290e+00
   82  1.64e-04      6.95880e+00       1.26734e-01       4.68145e+00
   83  1.66e-04      6.99955e+00       1.34536e-01       4.71121e+00
   84  1.68e-04      7.01127e+00       1.20457e-01       4.71433e+00
   85  1.70e-04      7.02849e+00       1.13585e-01       4.72352e+00
   86  1.72e-04      7.06585e+00       1.40005e-01       4.75724e+00
   87  1.74e-04      7.08348e+00       1.32418e-01       4.76646e+00
   88  1.76e-04      7.05983e+00       1.33473e-01       4.75104e+00
   89  1.78e-04      7.04931e+00       1.31971e-01       4.74353e+00
   90  1.80e-04      7.03824e+00       1.28091e-01       4.73486e+00
