Delta = -1.184e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      2.56612e-03       3.22481e-03       2.78569e-03
    2  2.00e-06      6.15191e-03       7.52489e-03       6.60957e-03
    3  3.00e-06      1.06832e-02       1.23343e-02       1.12335e-02
    4  4.00e-06      1.23087e-02       2.12811e-02       1.52995e-02
    5  5.00e-06      1.64754e-02       2.58520e-02       1.96009e-02
    6  6.00e-06      1.90326e-02       2.99824e-02       2.26825e-02
    7  7.00e-06      2.12434e-02       2.99995e-02       2.41621e-02
    8  8.00e-06      2.42468e-02       3.45992e-02       2.76976e-02
    9  9.00e-06      2.79083e-02       4.29314e-02       3.29160e-02
   10  1.00e-05      3.08777e-02       4.56649e-02       3.58068e-02
   11  1.10e-05      3.37952e-02       4.37510e-02       3.71138e-02
   12  1.20e-05      3.63215e-02       4.70208e-02       3.98880e-02
   13  1.30e-05      4.00369e-02       6.08308e-02       4.69682e-02
   14  1.40e-05      4.41631e-02       5.84700e-02       4.89321e-02
   15  1.50e-05      4.66289e-02       5.82778e-02       5.05119e-02
   16  1.60e-05      5.05030e-02       7.09794e-02       5.73285e-02
   17  1.70e-05      5.36370e-02       6.73180e-02       5.81974e-02
   18  1.80e-05      5.51846e-02       7.77012e-02       6.26901e-02
   19  1.90e-05      6.40260e-02       9.96718e-02       7.59079e-02
   20  2.00e-05      6.35134e-02       9.90805e-02       7.53691e-02
   21  2.10e-05      6.69981e-02       1.09074e-01       8.10235e-02
   22  2.20e-05      7.09737e-02       1.11181e-01       8.43763e-02
   23  2.30e-05      7.56805e-02       1.06868e-01       8.60763e-02
   24  2.40e-05      7.96472e-02       1.13350e-01       9.08813e-02
   25  2.50e-05      8.74569e-02       1.03505e-01       9.28062e-02
   26  2.60e-05      9.51216e-02       1.16771e-01       1.02338e-01
   27  2.70e-05      9.74848e-02       1.14585e-01       1.03185e-01
   28  2.80e-05      1.03843e-01       1.03794e-01       1.03827e-01
   29  2.90e-05      1.07390e-01       1.24445e-01       1.13075e-01
   30  3.00e-05      1.10106e-01       1.22790e-01       1.14334e-01
   31  3.10e-05      1.16202e-01       1.18738e-01       1.17047e-01
   32  3.20e-05      1.19025e-01       1.24170e-01       1.20740e-01
