Delta = -7.000e-01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      1.10672e-02       2.33834e-02       1.51726e-02
    2  2.00e-06      2.41018e-02       3.66742e-02       2.82926e-02
    3  3.00e-06      4.01112e-02       5.22522e-02       4.41582e-02
    4  4.00e-06      5.68958e-02       7.22385e-02       6.20101e-02
    5  5.00e-06      6.90534e-02       8.06657e-02       7.29241e-02
    6  6.00e-06      7.50058e-02       1.04234e-01       8.47486e-02
    7  7.00e-06      9.10521e-02       1.08321e-01       9.68083e-02
    8  8.00e-06      1.10365e-01       9.92588e-02       1.06663e-01
    9  9.00e-06      1.19104e-01       1.34695e-01       1.24301e-01
   10  1.00e-05      1.37196e-01       1.24269e-01       1.32887e-01
   11  1.10e-05      1.54161e-01       1.41421e-01       1.49915e-01
   12  1.20e-05      1.68276e-01       1.35807e-01       1.57453e-01
   13  1.30e-05      1.80672e-01       1.61296e-01       1.74213e-01
   14  1.40e-05      1.92391e-01       1.71025e-01       1.85269e-01
   15  1.50e-05      2.02575e-01       1.58680e-01       1.87943e-01
   16  1.60e-05      2.16280e-01       1.75943e-01       2.02835e-01
   17  1.70e-05      2.24468e-01       1.66681e-01       2.05206e-01
   18  1.80e-05      2.28098e-01       1.72931e-01       2.09709e-01
   19  1.90e-05      2.40011e-01       1.90615e-01       2.23545e-01
   20  2.00e-05      2.50772e-01       2.20796e-01       2.40780e-01
   21  2.10e-05      2.46763e-01       1.94322e-01       2.29282e-01
   22  2.20e-05      2.47633e-01       1.97810e-01       2.31025e-01
   23  2.30e-05      2.69819e-01       1.90527e-01       2.43389e-01
   24  2.40e-05      2.78467e-01       2.08527e-01       2.55153e-01
   25  2.50e-05      2.74503e-01       2.01759e-01       2.50255e-01
   26  2.60e-05      2.93402e-01       2.26792e-01       2.71199e-01
   27  2.70e-05      3.07748e-01       2.03990e-01       2.73162e-01
