Delta = 1.918e+00 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      1.88638e-29       0.00000e+00       1.25759e-29
    1  1.00e-06      3.63925e-03       7.53616e-03       4.93822e-03
    2  2.00e-06      7.68479e-03       9.89542e-03       8.42167e-03
    3  3.00e-06      1.09046e-02       1.87513e-02       1.35202e-02
    4  4.00e-06      1.51718e-02       2.68405e-02       1.90614e-02
    5  5.00e-06      1.95840e-02       2.54108e-02       2.15263e-02
    6  6.00e-06      2.30367e-02       3.36876e-02       2.65870e-02
    7  7.00e-06      2.63000e-02       3.53550e-02       2.93183e-02
    8  8.00e-06      3.00068e-02       4.63447e-02       3.54528e-02
    9  9.00e-06      3.49940e-02       4.50519e-02       3.83467e-02
   10  1.00e-05      3.79341e-02       5.61384e-02       4.40022e-02
   11  1.10e-05      4.39244e-02       5.99194e-02       4.92561e-02
   12  1.20e-05      4.84186e-02       5.62425e-02       5.10265e-02
   13  1.30e-05      5.00907e-02       6.66556e-02       5.56124e-02
   14  1.40e-05      5.34329e-02       6.33984e-02       5.67548e-02
   15  1.50e-05      5.44979e-02       7.61806e-02       6.17255e-02
   16  1.60e-05      5.90727e-02       8.53945e-02       6.78467e-02
   17  1.70e-05      6.43338e-02       7.88423e-02       6.91699e-02
   18  1.80e-05      6.57743e-02       8.40338e-02       7.18608e-02
   19  1.90e-05      7.38108e-02       7.84765e-02       7.53660e-02
   20  2.00e-05      7.68593e-02       8.20095e-02       7.85761e-02
   21  2.10e-05      8.15367e-02       7.40227e-02       7.90320e-02
   22  2.20e-05      8.15857e-02       9.72433e-02       8.68049e-02
   23  2.30e-05      8.80769e-02       1.02691e-01       9.29481e-02
   24  2.40e-05      9.41375e-02       1.07195e-01       9.84899e-02
   25  2.50e-05      9.47745e-02       1.05334e-01       9.82945e-02
   26  2.60e-05      9.88992e-02       1.14162e-01       1.03987e-01
   27  2.70e-05      1.04188e-01       1.01626e-01       1.03334e-01
   28  2.80e-05      1.08342e-01       1.00222e-01       1.05635e-01
   29  2.90e-05      1.13253e-01       1.00524e-01       1.09010e-01
   30  3.00e-05      1.18521e-01       1.05712e-01       1.14251e-01
   31  3.10e-05      1.22948e-01       1.30142e-01       1.25346e-01
   32  3.20e-05      1.22851e-01       1.26199e-01       1.23967e-01
   33  3.30e-05      1.27738e-01       1.35808e-01       1.30428e-01
   34  3.40e-05      1.27284e-01       1.62579e-01       1.39049e-01
   35  3.50e-05      1.25837e-01       1.27659e-01       1.26444e-01
   36  3.60e-05      1.26592e-01       1.18706e-01       1.23963e-01
   37  3.70e-05      1.30108e-01       1.42100e-01       1.34105e-01
   38  3.80e-05      1.30081e-01       1.19929e-01       1.26697e-01
   39  3.90e-05      1.33830e-01       1.11317e-01       1.26326e-01
   40  4.00e-05      1.36636e-01       1.53747e-01       1.42340e-01
   41  4.10e-05      1.38882e-01       1.23524e-01       1.33763e-01
   42  4.20e-05      1.44748e-01       1.48284e-01       1.45927e-01
   43  4.30e-05      1.48061e-01       1.54052e-01       1.50058e-01
   44  4.40e-05      1.50334e-01       1.53884e-01       1.51517e-01
   45  4.50e-05      1.49791e-01       1.66355e-01       1.55313e-01
   46  4.60e-05      1.52003e-01       1.29257e-01       1.44421e-01
   47  4.70e-05      1.54874e-01       1.59549e-01       1.56432e-01
   48  4.80e-05      1.56778e-01       1.42164e-01       1.51907e-01
   49  4.90e-05      1.57782e-01       1.61461e-01       1.59008e-01
   50  5.00e-05      1.64144e-01       1.51695e-01       1.59994e-01
   51  5.10e-05      1.71692e-01       1.75268e-01       1.72884e-01
   52  5.20e-05      1.79425e-01       1.56868e-01       1.71906e-01
   53  5.30e-05      1.79412e-01       1.42757e-01       1.67194e-01
   54  5.40e-05      1.80932e-01       1.44069e-01       1.68644e-01
   55  5.50e-05      1.80357e-01       1.87848e-01       1.82854e-01
   56  5.60e-05      1.82467e-01       1.58136e-01       1.74357e-01
   57  5.70e-05      1.91458e-01       1.66778e-01       1.83231e-01
   58  5.80e-05      1.97063e-01       1.85591e-01       1.93239e-01
   59  5.90e-05      1.99244e-01       1.92413e-01       1.96967e-01
   60  6.00e-05      2.00340e-01       1.82231e-01       1.94304e-01
   61  6.10e-05      2.02908e-01       1.71992e-01       1.92603e-01
   62  6.20e-05      2.09429e-01       1.72570e-01       1.97142e-01
   63  6.30e-05      2.17377e-01       1.70194e-01       2.01649e-01
   64  6.40e-05      2.26647e-01       2.09691e-01       2.20995e-01
   65  6.50e-05      2.30990e-01       1.56154e-01       2.06045e-01
   66  6.60e-05      2.33833e-01       1.94185e-01       2.20617e-01
   67  6.70e-05      2.34950e-01       2.08139e-01       2.26013e-01
   68  6.80e-05      2.35529e-01       1.67192e-01       2.12750e-01
   69  6.90e-05      2.39133e-01       1.49015e-01       2.09094e-01
   70  7.00e-05      2.46100e-01       1.91761e-01       2.27987e-01
   71  7.10e-05      2.50437e-01       1.85303e-01       2.28726e-01
   72  7.20e-05      2.51193e-01       1.80583e-01       2.27656e-01
   73  7.30e-05      2.54733e-01       1.72962e-01       2.27476e-01
   74  7.40e-05      2.56692e-01       2.01223e-01       2.38202e-01
   75  7.50e-05      2.55579e-01       2.26881e-01       2.46013e-01
   76  7.60e-05      2.54746e-01       2.33350e-01       2.47614e-01
   77  7.70e-05      2.58982e-01       2.34564e-01       2.50843e-01
   78  7.80e-05      2.66349e-01       2.28472e-01       2.53723e-01
   79  7.90e-05      2.65284e-01       2.13195e-01       2.47921e-01
   80  8.00e-05      2.65125e-01       2.10219e-01       2.46823e-01
   81  8.10e-05      2.66232e-01       1.93862e-01       2.42108e-01
   82  8.20e-05      2.69225e-01       1.94025e-01       2.44159e-01
   83  8.30e-05      2.77957e-01       1.91594e-01       2.49170e-01
   84  8.40e-05      2.82310e-01       2.03845e-01       2.56155e-01
   85  8.50e-05      2.82209e-01       2.30780e-01       2.65066e-01
   86  8.60e-05      2.87229e-01       2.02502e-01       2.58987e-01
   87  8.70e-05      2.92575e-01       2.02676e-01       2.62609e-01
   88  8.80e-05      2.95110e-01       2.43993e-01       2.78071e-01
   89  8.90e-05      2.99557e-01       2.33413e-01       2.77509e-01
   90  9.00e-05      2.99805e-01       2.08326e-01       2.69312e-01
   91  9.10e-05      2.99402e-01       2.39547e-01       2.79450e-01
   92  9.20e-05      3.00930e-01       2.02094e-01       2.67985e-01
   93  9.30e-05      3.05734e-01       2.62877e-01       2.91448e-01
   94  9.40e-05      3.08688e-01       1.97649e-01       2.71675e-01
   95  9.50e-05      3.15216e-01       2.32130e-01       2.87521e-01
   96  9.60e-05      3.17541e-01       2.64002e-01       2.99694e-01
   97  9.70e-05      3.17063e-01       2.13690e-01       2.82606e-01
   98  9.80e-05      3.23634e-01       2.38048e-01       2.95105e-01
   99  9.90e-05      3.28208e-01       2.50139e-01       3.02185e-01
  100  1.00e-04      3.27722e-01       2.56318e-01       3.03920e-01
  101  1.01e-04      3.34655e-01       2.37650e-01       3.02320e-01
  102  1.02e-04      3.36587e-01       2.46985e-01       3.06720e-01
  103  1.03e-04      3.42434e-01       2.39071e-01       3.07980e-01
  104  1.04e-04      3.40331e-01       2.17972e-01       2.99545e-01
  105  1.05e-04      3.52303e-01       2.17222e-01       3.07276e-01
  106  1.06e-04      3.59388e-01       2.53455e-01       3.24077e-01
  107  1.07e-04      3.70321e-01       2.47747e-01       3.29463e-01
  108  1.08e-04      3.77725e-01       2.63336e-01       3.39595e-01
  109  1.09e-04      3.80982e-01       2.52609e-01       3.38191e-01
  110  1.10e-04      3.92518e-01       3.07248e-01       3.64095e-01
  111  1.11e-04      3.92375e-01       2.47747e-01       3.44166e-01
  112  1.12e-04      3.92747e-01       2.42887e-01       3.42794e-01
  113  1.13e-04      3.94390e-01       2.86455e-01       3.58412e-01
  114  1.14e-04      3.97506e-01       2.67549e-01       3.54187e-01
  115  1.15e-04      3.95537e-01       2.77170e-01       3.56081e-01
  116  1.16e-04      4.04002e-01       2.82976e-01       3.63660e-01
  117  1.17e-04      4.07609e-01       2.65255e-01       3.60158e-01
  118  1.18e-04      4.08099e-01       2.66408e-01       3.60869e-01
  119  1.19e-04      4.19428e-01       2.71074e-01       3.69977e-01
  120  1.20e-04      4.28583e-01       2.62344e-01       3.73170e-01
  121  1.21e-04      4.35967e-01       2.37467e-01       3.69800e-01
  122  1.22e-04      4.46285e-01       2.94879e-01       3.95816e-01
  123  1.23e-04      4.59530e-01       2.37199e-01       3.85419e-01
  124  1.24e-04      4.67882e-01       2.67708e-01       4.01157e-01
  125  1.25e-04      4.67188e-01       2.76781e-01       4.03719e-01
  126  1.26e-04      4.70065e-01       2.90658e-01       4.10262e-01
  127  1.27e-04      4.71466e-01       2.39943e-01       3.94291e-01
  128  1.28e-04      4.67461e-01       2.65922e-01       4.00281e-01
  129  1.29e-04      4.70800e-01       2.78048e-01       4.06549e-01
  130  1.30e-04      4.75769e-01       2.74207e-01       4.08581e-01
  131  1.31e-04      4.73484e-01       3.08185e-01       4.18384e-01
  132  1.32e-04      4.84336e-01       2.71566e-01       4.13413e-01
  133  1.33e-04      4.86183e-01       2.54667e-01       4.09011e-01
  134  1.34e-04      4.87440e-01       2.86556e-01       4.20479e-01
  135  1.35e-04      4.93391e-01       2.60872e-01       4.15885e-01
  136  1.36e-04      5.07123e-01       2.42081e-01       4.18775e-01
  137  1.37e-04      5.09877e-01       3.09308e-01       4.43021e-01
  138  1.38e-04      5.09857e-01       3.47133e-01       4.55615e-01
  139  1.39e-04      5.03318e-01       2.66194e-01       4.24277e-01
  140  1.40e-04      5.07458e-01       3.07177e-01       4.40698e-01
  141  1.41e-04      5.16849e-01       3.46027e-01       4.59909e-01
  142  1.42e-04      5.23573e-01       3.11313e-01       4.52820e-01
  143  1.43e-04      5.24644e-01       3.06804e-01       4.52030e-01
