Delta = -1.500e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.84314e+00       0.00000e+00       3.89542e+00
    1  2.00e-06      5.72277e+00       8.78590e-08       3.81518e+00
    2  4.00e-06      5.70401e+00       4.62013e-08       3.80267e+00
    3  6.00e-06      5.72918e+00       1.63173e-04       3.81951e+00
    4  8.00e-06      5.75778e+00       1.27471e-04       3.83856e+00
    5  1.00e-05      5.74874e+00       1.55346e-04       3.83255e+00
    6  1.20e-05      5.73855e+00       2.76260e-04       3.82580e+00
    7  1.40e-05      5.74194e+00       2.73792e-04       3.82805e+00
    8  1.60e-05      5.74786e+00       2.44205e-04       3.83199e+00
    9  1.80e-05      5.74890e+00       2.27703e-04       3.83267e+00
   10  2.00e-05      5.73847e+00       2.16042e-04       3.82572e+00
   11  2.20e-05      5.72634e+00       3.78091e-04       3.81769e+00
   12  2.40e-05      5.72765e+00       4.60655e-04       3.81859e+00
   13  2.60e-05      5.74720e+00       3.79211e-04       3.83159e+00
   14  2.80e-05      5.74180e+00       3.40105e-04       3.82798e+00
   15  3.00e-05      5.73612e+00       4.71482e-04       3.82424e+00
   16  3.20e-05      5.72208e+00       6.79079e-04       3.81494e+00
   17  3.40e-05      5.72043e+00       7.95387e-04       3.81388e+00
   18  3.60e-05      5.73441e+00       8.00910e-04       3.82321e+00
   19  3.80e-05      5.74218e+00       9.81784e-04       3.82845e+00
   20  4.00e-05      5.72833e+00       1.01004e-03       3.81922e+00
   21  4.20e-05      5.72317e+00       8.95696e-04       3.81574e+00
   22  4.40e-05      5.72846e+00       1.00950e-03       3.81931e+00
   23  4.60e-05      5.75971e+00       1.00542e-03       3.84014e+00
   24  4.80e-05      5.75833e+00       1.06352e-03       3.83924e+00
   25  5.00e-05      5.73016e+00       1.03146e-03       3.82045e+00
   26  5.20e-05      5.74113e+00       1.10327e-03       3.82779e+00
   27  5.40e-05      5.75728e+00       1.23812e-03       3.83860e+00
   28  5.60e-05      5.75309e+00       1.14638e-03       3.83577e+00
   29  5.80e-05      5.73801e+00       1.13385e-03       3.82571e+00
   30  6.00e-05      5.74341e+00       1.14593e-03       3.82932e+00
   31  6.20e-05      5.74782e+00       1.49932e-03       3.83238e+00
   32  6.40e-05      5.75908e+00       1.37229e-03       3.83984e+00
   33  6.60e-05      5.75585e+00       1.27826e-03       3.83766e+00
   34  6.80e-05      5.74291e+00       1.64967e-03       3.82915e+00
   35  7.00e-05      5.73485e+00       1.40579e-03       3.82370e+00
   36  7.20e-05      5.72613e+00       1.44518e-03       3.81790e+00
   37  7.40e-05      5.73091e+00       1.63895e-03       3.82116e+00
   38  7.60e-05      5.73138e+00       1.49675e-03       3.82142e+00
   39  7.80e-05      5.74645e+00       1.39187e-03       3.83143e+00
   40  8.00e-05      5.73881e+00       1.66787e-03       3.82643e+00
