Delta = -1.086e+01 gamma
 step      t        T_in_plane/mK   T_out_of_plane/mK   T_tot/mK
    0  0.00e+00      5.53660e+00       0.00000e+00       3.69107e+00
    1  2.00e-06      5.40638e+00       2.30154e-04       3.60433e+00
    2  4.00e-06      5.42255e+00       4.50376e-04       3.61518e+00
    3  6.00e-06      5.45726e+00       6.24390e-04       3.63838e+00
    4  8.00e-06      5.44381e+00       9.17756e-04       3.62951e+00
    5  1.00e-05      5.40946e+00       1.42420e-03       3.60678e+00
    6  1.20e-05      5.44977e+00       1.61490e-03       3.63372e+00
    7  1.40e-05      5.41687e+00       1.56395e-03       3.61177e+00
    8  1.60e-05      5.41132e+00       1.71249e-03       3.60812e+00
    9  1.80e-05      5.42856e+00       1.87431e-03       3.61966e+00
   10  2.00e-05      5.41718e+00       1.78069e-03       3.61205e+00
   11  2.20e-05      5.40837e+00       2.14050e-03       3.60629e+00
   12  2.40e-05      5.40959e+00       2.36923e-03       3.60718e+00
   13  2.60e-05      5.40941e+00       1.99835e-03       3.60694e+00
   14  2.80e-05      5.40326e+00       2.43163e-03       3.60298e+00
   15  3.00e-05      5.42674e+00       2.59029e-03       3.61869e+00
   16  3.20e-05      5.40483e+00       3.10012e-03       3.60425e+00
   17  3.40e-05      5.40495e+00       3.19124e-03       3.60436e+00
   18  3.60e-05      5.40492e+00       3.44005e-03       3.60443e+00
   19  3.80e-05      5.39838e+00       3.46176e-03       3.60008e+00
   20  4.00e-05      5.37880e+00       3.12748e-03       3.58691e+00
   21  4.20e-05      5.37631e+00       4.35384e-03       3.58566e+00
   22  4.40e-05      5.39049e+00       4.57463e-03       3.59519e+00
   23  4.60e-05      5.35325e+00       5.41554e-03       3.57064e+00
   24  4.80e-05      5.35981e+00       4.86769e-03       3.57483e+00
   25  5.00e-05      5.37099e+00       5.27570e-03       3.58242e+00
   26  5.20e-05      5.37619e+00       4.75790e-03       3.58571e+00
   27  5.40e-05      5.36698e+00       5.57957e-03       3.57985e+00
   28  5.60e-05      5.34645e+00       5.65214e-03       3.56619e+00
   29  5.80e-05      5.33377e+00       5.37591e-03       3.55764e+00
   30  6.00e-05      5.34973e+00       5.53641e-03       3.56833e+00
   31  6.20e-05      5.34974e+00       5.98091e-03       3.56849e+00
   32  6.40e-05      5.35518e+00       6.04657e-03       3.57213e+00
   33  6.60e-05      5.36036e+00       5.72323e-03       3.57548e+00
   34  6.80e-05      5.35201e+00       6.41836e-03       3.57015e+00
   35  7.00e-05      5.34623e+00       7.01528e-03       3.56649e+00
   36  7.20e-05      5.34692e+00       7.44570e-03       3.56709e+00
   37  7.40e-05      5.36308e+00       7.17070e-03       3.57778e+00
   38  7.60e-05      5.36531e+00       7.00943e-03       3.57921e+00
   39  7.80e-05      5.36824e+00       7.92241e-03       3.58147e+00
   40  8.00e-05      5.35454e+00       6.96518e-03       3.57201e+00
   41  8.20e-05      5.34973e+00       6.77404e-03       3.56874e+00
   42  8.40e-05      5.37525e+00       7.89339e-03       3.58613e+00
   43  8.60e-05      5.36511e+00       6.81287e-03       3.57901e+00
